phase_deg,point_multiplier,chronology_low,chronology_high,sampling_low,sampling_high,combined_low,combined_high
83,0.824332026481,0.713836402078,0.951931405997,0.510934005244,1.32996293632,0.509471719833,1.33378019511
84,0.816216655125,0.706459695328,0.943025670834,0.505687473685,1.31743351926,0.504171379141,1.32139517566
85,0.808231172478,0.699209430711,0.934251741284,0.50052520525,1.305104361,0.49895626732,1.30920818306
86,0.800375721613,0.692085684566,0.925609805308,0.495447460072,1.29297523426,0.49382669868,1.29721883701
87,0.792650382916,0.685088462457,0.917100000902,0.490454448037,1.28104583831,0.488782933351,1.28542669285
88,0.785055176926,0.67821770279,0.908722418013,0.485546330782,1.26931580314,0.483825179368,1.27383124546
89,0.777590067152,0.671473280373,0.90047710044,0.480723223689,1.25778469343,0.478953594768,1.26243193315
90,0.770254962849,0.66485500991,0.892364047726,0.475985197865,1.24645201249,0.474168289676,1.25122814138
91,0.763049721764,0.658362649428,0.884383217045,0.471332282127,1.23531720606,0.469469328399,1.24021920637
92,0.755974152824,0.651995903632,0.87653452507,0.46676446496,1.22437966606,0.464856731498,1.22940441864
93,0.749028018801,0.645754427188,0.868817849832,0.462281696469,1.21363873421,0.460330477863,1.21878302639
94,0.742211038917,0.639637827929,0.861233032564,0.457883890301,1.20309370554,0.455890506757,1.20835423885
95,0.735522891406,0.633645669977,0.853779879537,0.453570925562,1.19274383188,0.451536719854,1.19811722944
96,0.72896321603,0.627777476794,0.846458163869,0.449342648691,1.18258832513,0.447268983244,1.18807113892
97,0.722531616541,0.622032734143,0.839267627323,0.445198875321,1.17262636058,0.443087129423,1.17821507833
98,0.71622766309,0.616410892968,0.832207982092,0.441139392108,1.16285707999,0.438990959247,1.16854813196
99,0.710050894591,0.610911372191,0.825278912555,0.437163958527,1.15327959471,0.434980243859,1.15906936011
100,0.70400082102,0.605533561427,0.818480077024,0.433272308637,1.14389298858,0.431054726587,1.14977780181
101,0.698076925669,0.600276823603,0.81181110946,0.429464152812,1.13469632089,0.427214124799,1.14067247749
102,0.692278667339,0.595140497507,0.805271621174,0.42573917944,1.12568862909,0.42345813173,1.13175239142
103,0.686605482482,0.590123900242,0.798861202505,0.42209705658,1.11686893151,0.419786418264,1.12301653427
104,0.68105678728,0.585226329599,0.792579424474,0.418537433582,1.10823622999,0.416198634683,1.11446388538
105,0.675631979677,0.580447066344,0.786425840409,0.415059942673,1.09978951238,0.412694412368,1.10609341508
106,0.670330441345,0.575785376422,0.780399987554,0.411664200499,1.09152775502,0.409273365462,1.09790408688
107,0.665151539602,0.571240513084,0.774501388647,0.408349809624,1.08344992506,0.405935092491,1.08989485959
108,0.660094629269,0.56681171892,0.768729553475,0.405116359997,1.07555498275,0.402679177937,1.08206468937
109,0.65515905447,0.562498227825,0.763083980395,0.401963430366,1.06784188368,0.399505193766,1.07441253168
110,0.65034415038,0.558299266875,0.757564157841,0.398890589661,1.06030958086,0.396412700918,1.06693734322
111,0.645649244917,0.554214058133,0.752169565793,0.395897398326,1.05295702681,0.393401250741,1.05963808371
112,0.641073660375,0.550241820369,0.746899677221,0.392983409616,1.0457831755,0.390470386387,1.0525137177
113,0.636616715009,0.546381770713,0.741753959506,0.390148170844,1.03878698432,0.387619644161,1.04556321625
114,0.632277724559,0.542633126231,0.736731875825,0.387391224594,1.03196741586,0.384848554814,1.03878555856
115,0.628056003728,0.538995105425,0.731832886512,0.384712109885,1.02532343975,0.382156644808,1.03217973357
116,0.623950867606,0.535466929665,0.727056450395,0.382110363295,1.01885403429,0.379543437517,1.02574474145
117,0.619961633035,0.532047824554,0.722402026092,0.379585520047,1.01255818817,0.377008454394,1.0194795951
118,0.616087619936,0.528737021216,0.717869073296,0.377137115047,1.00643490204,0.374551216086,1.01338332153
119,0.612328152574,0.525533757532,0.713457054016,0.37476468389,1.00048318999,0.372171243507,1.00745496321
120,0.608682560784,0.522437279293,0.709165433798,0.372467763813,0.994702081086,0.369868058869,1.00169357942
121,0.60515018114,0.519446841308,0.704993682918,0.370245894619,0.989090620737,0.367641186663,0.996098247475
122,0.601730358087,0.516561708438,0.700941277545,0.368098619559,0.983647872075,0.365490154596,0.990668063941
123,0.598422445012,0.51378115657,0.697007700875,0.36602548617,0.978372917256,0.363414494496,0.985402145807
124,0.595225805289,0.511104473545,0.693192444246,0.364026047081,0.973264858718,0.361413743162,0.980299631612
