scenario,outer_id,inner_id,replicate_id,seed,fit_valid,invalid_reason,response_exposure_kyr,n_observation_events,effect_identified,n_response_events,beta__intercept,beta__same_type_exponential_history,beta__lr04_scaled,beta__co2_scaled,beta__pre_phase_sin,beta__pre_phase_cos,phase_deg,rate_ratio,full_log_likelihood,reduced_log_likelihood,ks_uniform,adjacent_dependence,residual_status
B_sampling,0,1705,1705,20260925,True,,396.464263878,77,True,76,-1.54362730266,-0.878113769288,3.92592666791,3.96412346868,-0.175452981056,0.413005223885,336.983231996,2.45335517571,-189.890047801,-193.216809987,0.0736200723329,0.0995831484615,ok
B_sampling,0,1706,1706,20260925,True,,396.464263878,73,True,72,-1.47903381305,-1.28964831129,2.27656189239,2.75838600254,-0.284021422153,0.332238761572,319.473813634,2.39692599391,-186.408072892,-189.426029557,0.0547071314126,0.0725540562036,ok
B_sampling,0,1707,1707,20260925,True,,396.464263878,66,True,65,-1.85428324031,-1.1781836544,5.4402029605,2.7706310993,-0.408742382825,0.783703904471,332.455614212,5.85783858772,-162.198877058,-172.575233453,0.0779736764332,0.00105119066729,ok
B_sampling,0,1708,1708,20260925,True,,396.464263878,70,True,69,-1.73839046106,-0.559734608116,3.18458427397,3.32775850138,0.0621782057603,0.531637168648,6.67078468687,2.91690101821,-179.650413638,-184.131596508,0.0779772774865,0.0226988064695,ok
B_sampling,0,1709,1709,20260925,True,,396.464263878,75,True,74,-1.44298888825,-1.67064647498,4.97085024136,5.15491151696,-0.108358039148,0.50149435567,347.807518152,2.79025948873,-181.084265361,-185.507071626,0.0634211471328,0.14414239386,ok
B_sampling,0,1710,1710,20260925,True,,396.464263878,60,True,59,-1.94507917483,-0.809488178859,4.40845341918,3.17252444222,-0.57335456861,0.607607003235,316.661332562,5.31660106121,-158.695132645,-167.264869684,0.0830118491757,0.0893916778013,ok
B_sampling,0,1711,1711,20260925,True,,396.464263878,66,True,65,-1.88172945573,-0.747938894578,2.90851792768,1.52770296483,-0.507519150372,0.938293480552,331.591223651,8.44448745415,-166.877050046,-180.647035144,0.0917594357402,0.0666703782939,ok
B_sampling,0,1712,1712,20260925,True,,396.464263878,70,True,69,-1.62431232297,-0.895781705232,2.43048437342,1.65944125371,-0.0713731642554,0.516195511152,352.127758377,2.83548473234,-182.415146222,-186.563551927,0.0672305575312,0.0157806042186,ok
B_sampling,0,1713,1713,20260925,True,,396.464263878,65,True,64,-1.45360469998,-2.63327176172,1.53100183016,0.325252941505,-0.227195478009,0.575094291715,338.44311607,3.44419813981,-166.670369416,-172.219982968,0.0605883023258,0.132244715247,ok
B_sampling,0,1714,1714,20260925,True,,396.464263878,66,True,65,-1.80224569055,-0.882009223195,2.75435291086,0.903228530334,-0.206770401125,0.818655649205,345.825084818,5.4125947534,-169.368849172,-178.979450344,0.0753136898691,0.158214820561,ok
B_sampling,0,1715,1715,20260925,True,,396.464263878,63,True,62,-1.62394316907,-1.8671638134,3.13062482906,1.55234322882,-0.208757626574,0.478207082088,336.416694389,2.83934719845,-165.349841273,-169.14292385,0.0724464040424,0.0582746974571,ok
B_sampling,0,1716,1716,20260925,True,,396.464263878,65,True,64,-1.63839412513,-1.20685767895,2.53802871043,1.93186563733,-0.0999802339695,0.366090863831,344.724886659,2.13612954405,-174.170908081,-176.349230748,0.0632048655851,0.0539192398504,ok
B_sampling,0,1717,1717,20260925,True,,396.464263878,77,True,76,-1.5132062786,-1.24000283758,3.59720522428,2.82629300931,-0.0448337151576,0.79584878446,356.775680926,4.9244926376,-185.459907803,-195.609027555,0.101284908617,0.0413431618527,ok
B_sampling,0,1718,1718,20260925,True,,396.464263878,62,True,61,-1.81368223518,-1.26689069216,3.77888680668,3.03830646286,-0.273230175952,0.864236843824,342.455547752,6.12757451705,-161.999544896,-171.546761195,0.0701130781109,0.282365129449,ok
B_sampling,0,1719,1719,20260925,True,,396.464263878,60,True,59,-1.74478914468,-1.64588052802,2.36471015097,1.51883949036,-0.195768847537,0.771493831004,345.761555608,4.91302411056,-159.716218852,-167.682647003,0.0653742929944,0.0650582117737,ok
B_sampling,0,1720,1720,20260925,True,,396.464263878,73,True,72,-1.52691106274,-1.20495058221,3.02561839251,3.08600175949,-0.403899331331,0.468321520943,319.22419322,3.44480242622,-184.345056139,-190.182421879,0.0727132791172,0.0349035309308,ok
B_sampling,0,1721,1721,20260925,True,,396.464263878,74,True,73,-1.44556495222,-1.48248830483,2.97372538364,1.54403605124,-0.298982222327,0.402407427928,323.388247076,2.72546955741,-185.124852333,-189.25838602,0.0637374144659,0.0205030734895,ok
B_sampling,0,1722,1722,20260925,True,,396.464263878,74,True,73,-1.47690798324,-1.4667571679,3.1128156158,2.89887100212,-0.265331489347,0.64291981887,337.574176107,4.01901970826,-183.317977938,-190.636861303,0.0845520695123,0.0153563081383,ok
B_sampling,0,1723,1723,20260925,True,,396.464263878,77,True,76,-1.32411429624,-1.9210815417,3.98840656507,2.93699069593,-0.371271915388,0.444584266824,320.134773706,3.18497294071,-186.113448551,-191.610056571,0.106456342383,0.040806351855,ok
B_sampling,0,1724,1724,20260925,True,,396.464263878,64,True,63,-1.5180387219,-2.13219504948,2.3323559728,2.57862155215,-0.176802331562,0.272391650481,327.013446841,1.91454623358,-168.98239725,-170.550036707,0.0693000664362,0.0339860292811,ok
B_sampling,0,1725,1725,20260925,True,,396.464263878,70,True,69,-1.55839780279,-1.73252144656,5.14821727659,4.20258361187,-0.269122435743,0.62959860783,336.855675026,3.9330315647,-171.858597672,-178.543732701,0.0706334089194,0.140805431405,ok
B_sampling,0,1726,1726,20260925,True,,396.464263878,75,True,74,-1.62353544867,-1.01088471019,4.76127724166,4.01745191542,-0.268775588314,0.720288451064,339.536943595,4.65342277834,-180.87041331,-190.181915998,0.0627340894391,0.0354381504557,ok
B_sampling,0,1727,1727,20260925,True,,396.464263878,72,True,71,-1.53089513023,-1.33923419802,2.58545291988,1.33442601986,-0.282467167094,0.642984606159,336.283814936,4.07384821261,-181.68403608,-189.04795864,0.0586761804535,0.0293544736298,ok
B_sampling,0,1728,1728,20260925,True,,396.464263878,78,True,77,-1.17337823033,-2.71637158621,3.99948695562,4.91228653078,-0.0039529318673,0.387614746272,359.415712473,2.17117784035,-181.458776277,-184.136095135,0.0569228347027,0.146367547782,ok
B_sampling,0,1729,1729,20260925,True,,396.464263878,67,True,66,-1.70415213172,-1.188300869,4.74213804225,4.61288834876,-0.344886565713,0.516835788534,326.284661038,3.4649013166,-170.112506902,-175.628708023,0.0610871230847,0.0201741019511,ok
B_sampling,0,1730,1730,20260925,True,,396.464263878,66,True,65,-1.72959047857,-1.6372475755,6.12736958167,4.58573519635,-0.674943158271,0.644108340055,313.66086863,6.46194359535,-162.359837119,-173.373089407,0.0522769894572,0.081822979307,ok
B_sampling,0,1731,1731,20260925,True,,396.464263878,79,True,78,-1.41058443235,-1.72591064739,5.44406081091,5.64985462571,-0.585380340733,0.648089265572,317.910380598,5.7353129048,-182.723490365,-193.774872805,0.114936373474,0.0563675274131,ok
B_sampling,0,1732,1732,20260925,True,,396.464263878,69,True,68,-1.69360302163,-0.980502666695,3.98263181501,3.31055379083,-0.258892347006,0.623168987219,337.439810049,3.85593883299,-175.432548689,-181.899190347,0.0474812761776,0.0608391380953,ok
B_sampling,0,1733,1733,20260925,True,,396.464263878,75,True,74,-1.53908422978,-1.24476014134,2.4271882687,1.79206897814,-0.287267121344,0.84666515744,341.258311905,5.97834332083,-183.350983235,-195.085986991,0.082928916867,0.186673848333,ok
B_sampling,0,1734,1734,20260925,True,,396.464263878,71,True,70,-1.57671803131,-1.37226040341,4.22419926469,3.06180465152,-0.467602214032,0.523525451665,318.22942419,4.07102830214,-177.307692253,-184.513749837,0.0982578135101,0.0662437238506,ok
B_sampling,0,1735,1735,20260925,True,,396.464263878,69,True,68,-1.33032514682,-3.07567237243,4.96975754034,5.11361054498,-0.0842263991972,0.337131646023,345.972796239,2.00368360556,-167.714151026,-169.662079267,0.0819955107133,0.0869435610897,ok
B_sampling,0,1736,1736,20260925,True,,396.464263878,67,True,66,-1.71529141616,-1.19739578366,4.06734504319,2.9147065907,-0.21079653543,0.774043485605,344.765981926,4.97520654266,-170.803599398,-179.252340775,0.0749203637015,0.0837933759969,ok
B_sampling,0,1737,1737,20260925,True,,396.464263878,76,True,75,-1.36321325829,-2.08832350788,4.14747112462,3.67270922183,-0.314855781869,0.778624537413,337.982855649,5.36421678092,-178.947598266,-189.340277449,0.0840181891959,0.115753832431,ok
B_sampling,0,1738,1738,20260925,True,,396.464263878,62,True,61,-1.71331764315,-1.60582956853,2.79202115809,1.57212847101,-0.148787459445,0.740545790502,348.639614938,4.52985355862,-163.274724439,-170.603708027,0.097308227509,0.0488223549235,ok
B_sampling,0,1739,1739,20260925,True,,396.464263878,71,True,70,-1.44189110742,-1.79210821938,2.73825952063,1.84279806099,0.0673506543821,0.459774791964,8.33376813878,2.53289561017,-179.662180855,-183.059879344,0.0446833982523,0.118990489692,ok
B_sampling,0,1740,1740,20260925,True,,396.464263878,68,True,67,-1.7453258623,-0.849271728546,3.47914362558,3.77659551845,-0.0369473385393,0.66943853723,356.840963129,3.82253839848,-173.291989401,-179.86453464,0.0575190989914,0.00837376751794,ok
B_sampling,0,1741,1741,20260925,True,,396.464263878,71,True,70,-1.77053002954,-0.694210548381,4.9695632324,3.89483587395,-0.307097584194,0.599307662408,332.86846403,3.8451645388,-175.663047991,-182.828931037,0.0881042618964,0.0208641761258,ok
B_sampling,0,1742,1742,20260925,True,,396.464263878,71,True,70,-1.50229916144,-1.57217699825,3.15670640705,2.67182655807,-0.419077655342,0.456975784713,317.47707473,3.45590858228,-179.230973652,-185.0656762,0.0657141705384,0.033670228582,ok
B_sampling,0,1743,1743,20260925,True,,396.464263878,76,True,75,-1.49482333485,-1.18615937768,2.93840506234,2.60227106354,-0.144134458989,0.659253646892,347.667322265,3.85608328263,-187.661768217,-195.349065009,0.0582956787218,0.0102904659293,ok
B_sampling,0,1744,1744,20260925,True,,396.464263878,55,True,54,-2.02765207109,-0.952011701488,4.14868581643,3.61304516799,-0.170221768534,0.782880088377,347.733098695,4.96465662948,-149.240603203,-156.595906275,0.0709190374443,0.193609200518,ok
B_sampling,0,1745,1745,20260925,True,,396.464263878,74,True,73,-1.63882544151,-0.672478322329,3.73501951546,2.92217954847,-0.170033166425,0.478882725624,340.45197149,2.76308078776,-186.951712722,-191.020389862,0.0798722276791,0.0836550360108,ok
B_sampling,0,1746,1746,20260925,True,,396.464263878,67,True,66,-1.59954966855,-1.72286816414,3.53817310041,2.70476640348,-0.218614328678,0.789498098588,344.5224345,5.14699589471,-169.726800156,-178.719630693,0.128446507898,0.098337448076,ok
B_sampling,0,1747,1747,20260925,True,,396.464263878,75,True,74,-1.25705021326,-2.34529555532,2.06072036366,2.56129650396,-0.278397893872,0.392337966704,324.640986273,2.6173247984,-183.73357731,-187.473709183,0.0534170878187,0.097289459969,ok
B_sampling,0,1748,1748,20260925,True,,396.464263878,59,True,58,-2.07896645931,-0.138871916217,3.72133507838,3.21435992207,-0.493516512042,0.581705672795,319.688874315,4.59836078303,-158.875020337,-165.954290161,0.0864260224257,0.0482046349919,ok
B_sampling,0,1749,1749,20260925,True,,396.464263878,58,True,57,-1.73794275696,-1.98629725313,3.52281696189,3.92664064421,-0.0541794709265,0.650971613708,355.242316454,3.69302065232,-155.390694768,-160.830609632,0.0991667908296,0.10667270703,ok
B_sampling,0,1750,1750,20260925,True,,396.464263878,70,True,69,-1.46545271248,-1.65997136894,2.31089873887,3.03989070881,-0.0756913063703,0.314546898589,346.469816408,1.90990125999,-179.525210462,-181.232193556,0.0506053584171,0.0332755906673,ok
B_sampling,0,1751,1751,20260925,True,,396.464263878,85,True,84,-1.25535723714,-1.70429660528,5.06196107027,4.72103773704,-0.343155150393,0.399634912625,319.34825008,2.86765930442,-193.996908471,-199.254669958,0.0476989118303,0.00795731113275,ok
B_sampling,0,1752,1752,20260925,True,,396.464263878,57,True,56,-2.12332578441,-0.261615047774,3.87697749014,2.56781602354,-0.269409497372,0.749520256466,340.229402049,4.91817253686,-153.959038695,-161.265394278,0.0767423876613,0.0408276715617,ok
B_sampling,0,1753,1753,20260925,True,,396.464263878,72,True,71,-1.57515392093,-1.00390923898,2.08163944439,1.46853521775,-0.340191492125,0.53236944779,327.42085557,3.53800282074,-184.165669385,-190.444060287,0.0572208520258,0.00786759295689,ok
B_sampling,0,1754,1754,20260925,True,,396.464263878,79,True,78,-1.46955862597,-1.21822316608,3.25495680678,2.4487479323,-0.0977287939537,0.746785577916,352.544303332,4.51004094661,-188.873687779,-198.528327565,0.0764580672891,0.00929961650303,ok
B_sampling,0,1755,1755,20260925,True,,396.464263878,63,True,62,-1.70637207488,-1.47312687876,3.52359528156,1.79244510002,-0.0591187368801,0.545684999749,353.816772826,2.99743269836,-165.603982332,-169.865906249,0.0434320455067,0.154212500644,ok
B_sampling,0,1756,1756,20260925,True,,396.464263878,71,True,70,-1.78060661051,-1.13945262401,4.43941424001,3.0755607027,0.182577726451,1.0581131382,9.79000165745,8.56341489734,-168.702633841,-184.265254425,0.064115081111,0.132720137067,ok
B_sampling,0,1757,1757,20260925,True,,396.464263878,60,True,59,-1.78424819248,-2.15648168572,6.10293801654,4.01761420336,-0.643817664649,0.619615968291,313.902605205,5.97206497941,-150.294174136,-160.773767826,0.0738976021748,0.106410004499,ok
B_sampling,0,1758,1758,20260925,True,,396.464263878,72,True,71,-1.62812136708,-0.653282094805,2.56747305575,1.98329624788,-0.276807611169,0.361774905762,322.579035548,2.48693522861,-187.127151379,-190.394299313,0.0531873353569,0.0262013200962,ok
B_sampling,0,1759,1759,20260925,True,,396.464263878,71,True,70,-1.67171469804,-0.678976078131,1.09667310721,0.181093241344,-0.222579098867,0.646446950217,341.000826974,3.92507136078,-183.424444366,-190.474890483,0.0537340517242,0.0263476272764,ok
B_sampling,0,1760,1760,20260925,True,,396.464263878,73,True,72,-1.44143365577,-2.05582466085,3.24382416065,1.54272418756,-0.0886423088501,0.85827636611,354.103429785,5.61635780914,-175.423011143,-186.736629767,0.127728136945,0.0875514554598,ok
B_sampling,0,1761,1761,20260925,True,,396.464263878,73,True,72,-1.46586244997,-1.85828307698,4.79932324978,4.31638326126,-0.5398710728,0.602489838376,318.137540854,5.04283079471,-176.181269439,-185.69130429,0.0831644377621,0.147969662697,ok
B_sampling,0,1762,1762,20260925,True,,396.464263878,68,True,67,-1.49946540519,-1.6532968874,2.06407270657,2.8990304299,-0.0728570569923,0.27467142706,345.144299885,1.76533388166,-177.423474824,-178.694937537,0.063181402891,0.115766249393,ok
B_sampling,0,1763,1763,20260925,True,,396.464263878,71,True,70,-1.53927646419,-1.00712248251,1.90479672133,1.90322560551,-0.179549395609,0.249399332093,324.248854939,1.84894529724,-186.552456593,-188.043966447,0.0455198646298,0.0384072562317,ok
B_sampling,0,1764,1764,20260925,True,,396.464263878,74,True,73,-1.6369028181,-0.694751879373,3.00109152172,3.35528645823,-0.338941157778,0.549736384074,328.344002148,3.6387927558,-186.907577591,-193.176823688,0.0585590111326,0.13377290922,ok
B_sampling,0,1765,1765,20260925,True,,396.464263878,71,True,70,-1.52568888245,-1.22390497796,1.58382437369,0.285061620143,-0.296399164289,0.39403687656,323.049085487,2.68086361093,-183.807978102,-187.503874464,0.0670390143999,0.0494687209236,ok
B_sampling,0,1766,1766,20260925,True,,396.464263878,72,True,71,-1.62319689179,-1.23744419445,5.34258066393,4.31587642908,-0.0806784249844,0.524860284312,351.261229205,2.89229289715,-176.600184225,-181.164340703,0.061007728606,0.111723120604,ok
B_sampling,0,1767,1767,20260925,True,,396.464263878,76,True,75,-1.50949802471,-1.03502400066,2.74802862398,1.67565079934,0.0845518247877,0.483591403212,9.91743126555,2.66940255838,-189.765725766,-193.923772683,0.10171705408,0.0506811047848,ok
B_sampling,0,1768,1768,20260925,True,,396.464263878,72,True,71,-1.56895142862,-0.936087366857,1.6516974743,0.549634885205,-0.210917884773,0.462752922705,335.497003536,2.76518328369,-186.238904557,-190.369633841,0.084727500682,0.0484368302683,ok
B_sampling,0,1769,1769,20260925,True,,396.464263878,62,True,61,-1.84215012308,-1.14653862243,5.24797923689,3.66315671781,-0.538129800906,0.422380267997,308.12851257,3.9282502566,-160.650775011,-166.953611666,0.0767611080184,0.208749162224,ok
B_sampling,0,1770,1770,20260925,True,,396.464263878,80,True,79,-1.57512015449,-0.982359719959,3.38187960843,3.04666938998,-0.491963836117,0.925584508617,332.008599288,8.13691660912,-186.527296205,-203.100037293,0.0673128966239,0.0678924918962,ok
B_sampling,0,1771,1771,20260925,True,,396.464263878,68,True,67,-1.42633387073,-3.00967485563,6.28518224184,6.12224812317,-0.501941172991,0.430109883334,310.593041392,3.75102042509,-161.718269642,-167.697947617,0.0689205986547,0.0659022851234,ok
B_sampling,0,1772,1772,20260925,True,,396.464263878,78,True,77,-1.7098049877,-0.556159888118,5.17538894498,4.20840077079,-0.213615323317,0.628772802602,341.235643681,3.77400455953,-185.040729319,-192.220219811,0.120557747298,0.073171653485,ok
B_sampling,0,1773,1773,20260925,True,,396.464263878,64,True,63,-1.68094237225,-1.74844548499,3.57581537683,2.24539218764,0.0352151827003,0.732845562317,2.7510987494,4.33786517668,-162.78058996,-170.556502757,0.124290445822,0.0283433899306,ok
B_sampling,0,1774,1774,20260925,True,,396.464263878,63,True,62,-1.69402005419,-1.26573983775,2.25841151404,1.34527869979,-0.350180293141,0.529516230389,326.522492031,3.55966757468,-169.218339734,-174.443413512,0.0800181614007,0.0203639213229,ok
B_sampling,0,1775,1775,20260925,True,,396.464263878,57,True,56,-2.0410560411,-1.15797526669,5.57189320383,4.3780446801,-0.34775183292,0.901788094875,338.912124926,6.91043041517,-147.428898586,-157.846321032,0.0815506633616,0.0971362825287,ok
B_sampling,0,1776,1776,20260925,True,,396.464263878,78,True,77,-1.41411892456,-1.56447315488,3.84450416647,2.44686051001,-0.727713299338,0.38576256613,297.928169941,5.19281435926,-185.897141106,-196.378518784,0.076814802374,0.213204351382,ok
B_sampling,0,1777,1777,20260925,True,,396.464263878,67,True,66,-1.75227084371,-0.95497230642,3.39336861032,1.64423574755,-0.334581067437,0.69180119842,334.189843607,4.65026127316,-171.960050437,-180.015664223,0.065595603308,0.127275099447,ok
B_sampling,0,1778,1778,20260925,True,,396.464263878,65,True,64,-1.79857303967,-1.29901555801,4.90931779516,3.94741575403,-0.366568842027,0.82258330867,335.980752605,6.05647866307,-161.413562461,-172.86158963,0.0776459359591,0.142912971202,ok
B_sampling,0,1779,1779,20260925,True,,396.464263878,84,True,83,-1.32004694218,-1.20666288133,3.5427278643,3.4157703097,-0.181237397795,0.327891525208,331.068998189,2.11550296093,-201.746944332,-204.339707043,0.0659212186018,0.126871515899,ok
B_sampling,0,1780,1780,20260925,True,,396.464263878,72,True,71,-1.62104273046,-1.06690898572,2.26636508966,1.78474178418,-0.390863536846,0.788409790054,333.629538067,5.81220160628,-180.047093278,-191.209365416,0.0868947014034,0.196944809652,ok
B_sampling,0,1781,1781,20260925,True,,396.464263878,76,True,75,-1.52003159081,-1.17459124837,3.18628435582,3.34292721162,-0.083404745866,0.70374915475,353.241124518,4.12616558081,-185.430862521,-193.665610964,0.0777109140282,0.0126779680533,ok
B_sampling,0,1782,1782,20260925,True,,396.464263878,83,True,82,-1.33064219955,-1.38769444713,2.50356758883,2.09374560438,0.093636927834,0.665482071364,8.00924663072,3.83463706161,-196.333769717,-204.802283434,0.0921228298445,0.0636969593594,ok
B_sampling,0,1783,1783,20260925,True,,396.464263878,64,True,63,-1.64295452049,-1.38526409821,1.95000598862,2.37499204969,-0.244983707683,0.446737630074,331.260347118,2.7704298999,-170.938860841,-174.613332865,0.0763946425264,0.0226903202319,ok
B_sampling,0,1784,1784,20260925,True,,396.464263878,82,True,81,-1.34504423932,-1.1810738901,2.89194104392,1.8539205981,-0.152513230073,0.29497597508,332.659403757,1.94282264273,-200.647521323,-202.645237717,0.0987249849279,0.134465593918,ok
B_sampling,0,1785,1785,20260925,True,,396.464263878,71,True,70,-1.682704255,-1.09698378575,4.30712587439,3.74245638328,-0.515954596106,0.7291169296,324.715127962,5.96802543197,-174.496370238,-185.903683118,0.0646515715201,0.0404384169075,ok
B_sampling,0,1786,1786,20260925,True,,396.464263878,77,True,76,-1.34950600834,-1.77635459271,3.3923111208,1.77950715698,-0.231075136078,0.536955201285,336.71569135,3.21919274762,-187.120416697,-192.776200326,0.049625151525,0.0370980275332,ok
B_sampling,0,1787,1787,20260925,True,,396.464263878,71,True,70,-1.69163915638,-1.44390229018,4.06193222434,4.28520906162,-0.561540683738,1.02908036417,331.379924151,10.4295187866,-167.967454564,-185.873726899,0.0694202653598,0.0718613316421,ok
B_sampling,0,1788,1788,20260925,True,,396.464263878,66,True,65,-1.71500941447,-1.43833470582,4.50311935032,5.96515602768,-0.215104698296,0.555846224046,338.844260944,3.29376725746,-164.529225106,-169.662178728,0.0865111374519,0.0666913201671,ok
B_sampling,0,1789,1789,20260925,True,,396.464263878,62,True,61,-1.8340025545,-0.749273780286,2.97981529701,2.32675429183,0.0133402169192,0.552895643266,1.38215930436,3.02258707271,-166.791898962,-171.017720043,0.0946878213245,0.0415850603964,ok
B_sampling,0,1790,1790,20260925,True,,396.464263878,66,True,65,-1.73267595774,-1.28320260087,4.46274570168,4.1492625221,-0.418221683254,0.706548261747,329.377763284,5.16598610587,-166.440292592,-175.613929502,0.104059034746,0.0885532984682,ok
B_sampling,0,1791,1791,20260925,True,,396.464263878,73,True,72,-1.46847276523,-1.41219245386,3.01252046566,1.56087495652,-0.247130936224,0.232365740183,313.236241837,1.97078536233,-184.708657864,-186.665660291,0.0337675664857,0.01352809105,ok
B_sampling,0,1792,1792,20260925,True,,396.464263878,71,True,70,-1.51056586855,-1.27171201729,2.75708277982,2.27780721984,-0.207022935948,0.22671579359,317.59959097,1.84786532996,-183.783349221,-185.308083418,0.0799446739922,0.100067571255,ok
B_sampling,0,1793,1793,20260925,True,,396.464263878,68,True,67,-1.69311144327,-0.810320338769,3.33849301239,2.57543625432,-0.328861904657,0.389581573366,319.830905782,2.77223749646,-177.925235822,-181.622521497,0.11090491992,0.10941811674,ok
B_sampling,0,1794,1794,20260925,True,,396.464263878,59,True,58,-1.89506582392,-1.18544403109,5.01948013233,4.6177142372,-0.228824296706,0.608498004081,339.391343138,3.67003268761,-155.666761789,-161.113838956,0.0626312961547,0.0494005796295,ok
B_sampling,0,1795,1795,20260925,True,,396.464263878,67,True,66,-1.79104292903,-0.29733722912,2.89366427746,2.68615053838,-0.273948377682,0.215773758089,308.225519273,2.00860633946,-179.315045297,-181.114818514,0.100262811028,0.0256299736913,ok
B_sampling,0,1796,1796,20260925,True,,396.464263878,68,True,67,-1.78549709712,-0.936654562337,5.27138332346,3.42576882033,-0.0142575140922,0.479587294389,358.297171621,2.61064770333,-170.130731939,-173.569375764,0.061841196061,0.158018246608,ok
B_sampling,0,1797,1797,20260925,True,,396.464263878,70,True,69,-1.59654801422,-1.18146867603,3.04415294032,2.57824641316,-0.44148233797,0.469134647185,316.739341471,3.62698061358,-178.998867711,-185.261012076,0.0846315899323,0.0876423846032,ok
B_sampling,0,1798,1798,20260925,True,,396.464263878,66,True,65,-1.8146749227,-0.451792476818,3.68686247644,2.57354335917,-0.377067132266,0.305334282521,308.99920519,2.63894331701,-174.928384215,-178.214227291,0.0795753822843,0.0825302662519,ok
B_sampling,0,1799,1799,20260925,True,,396.464263878,75,True,74,-1.45128873275,-1.50754066926,2.11127108724,2.55548696845,-0.35555816731,0.680803887517,332.423634264,4.64652297586,-184.380080478,-193.696569689,0.0691735685492,0.0296829893601,ok
B_sampling,0,1800,1800,20260925,True,,396.464263878,74,True,73,-1.79893796199,-0.353844856406,4.45806615979,4.11962215754,-0.267777909373,0.639631607683,337.283671242,4.00219645992,-181.577014153,-188.6110547,0.068145759013,0.0319262738757,ok
B_sampling,0,1801,1801,20260925,True,,396.464263878,76,True,75,-1.59223530936,-1.19818413761,4.47643595909,3.93968357885,-0.361047868237,0.868713679278,337.431641059,6.56340149961,-179.880888788,-192.870205971,0.0836536757537,0.0146784157749,ok
B_sampling,0,1802,1802,20260925,True,,396.464263878,63,True,62,-1.71233287318,-1.10065879124,2.37535188341,2.54603071336,-0.456286942967,0.342543644758,306.896283265,3.13024602424,-170.211401708,-174.375581499,0.0647514886129,0.034852315232,ok
B_sampling,0,1803,1803,20260925,True,,396.464263878,66,True,65,-1.4336170463,-2.76560450022,2.00257165197,1.25060635704,-0.490136397747,0.647893703427,322.892224013,5.07744207511,-165.965747488,-174.854820957,0.0704428711672,0.0769068616013,ok
B_sampling,0,1804,1804,20260925,True,,396.464263878,76,True,75,-1.43146008391,-1.30732191392,2.77896888841,1.84951581395,-0.320643568529,0.395284713335,320.952031455,2.76755225147,-190.137981642,-194.404196199,0.0726611171498,0.100744658639,ok
B_sampling,0,1805,1805,20260925,True,,396.464263878,71,True,70,-1.5392594508,-1.54363784004,2.3534586536,2.99973760051,-0.270480743308,0.739458971016,339.908392548,4.82953415537,-177.133581154,-186.253120541,0.0576576685118,0.0406694872667,ok
B_sampling,0,1806,1806,20260925,True,,396.464263878,68,True,67,-1.66713193812,-1.4064314774,4.29424281897,3.61585616526,-0.452875528617,0.709246416862,327.4405239,5.38170542258,-169.244249649,-179.180956995,0.0767400115218,0.0678349229899,ok
B_sampling,0,1807,1807,20260925,True,,396.464263878,59,True,58,-1.86477323266,-1.2938698264,4.02960703328,2.44488009134,-0.237407427247,0.713466663946,341.595035877,4.49901130325,-156.886119514,-163.935294316,0.108205477587,0.0870812223816,ok
B_sampling,0,1808,1808,20260925,True,,396.464263878,66,True,65,-1.62195260753,-1.97709003668,4.3599819114,4.01852555926,-0.338679467253,0.866732426848,338.656710863,6.43084532339,-164.371055862,-175.596527095,0.0727760682055,0.0168919500276,ok
B_sampling,0,1809,1809,20260925,True,,396.464263878,74,True,73,-1.46846608138,-1.32910297234,1.60868226328,0.66032754493,-0.221869239304,0.596250837826,339.58940288,3.56935602639,-186.947479167,-193.263174889,0.084119984998,0.0642644689203,ok
B_sampling,0,1810,1810,20260925,True,,396.464263878,72,True,71,-1.54242412758,-0.906431580159,1.65202829287,2.13899869372,-0.0972598345616,0.260851121757,339.551741597,1.74505562778,-188.41831409,-189.681585368,0.0565176692477,0.0755756797944,ok
B_sampling,0,1811,1811,20260925,True,,396.464263878,72,True,71,-1.54071669362,-1.41830978416,3.46950807918,3.03176828471,-0.378729326666,0.695680819817,331.436083751,4.87529900292,-179.797353752,-188.425353929,0.0515068222275,0.0904992231143,ok
B_sampling,0,1812,1812,20260925,True,,396.464263878,79,True,78,-1.41786680755,-1.62797763394,4.27173794257,3.5706385586,-0.280821835578,0.867928594884,342.070800931,6.19942858324,-184.355885018,-197.092359017,0.0601412426902,0.0793953697288,ok
B_sampling,0,1813,1813,20260925,True,,396.464263878,75,True,74,-1.53779628144,-1.12881098086,2.35548628808,2.26949169445,-0.314149199087,0.742787533226,337.074904693,5.01772266996,-185.789441939,-195.247587284,0.0911173956065,0.0239532775487,ok
B_sampling,0,1814,1814,20260925,True,,396.464263878,77,True,76,-1.51176358835,-1.38078495258,5.07251631867,3.31309884704,-0.0942787939701,0.59440182185,350.987325292,3.33230558735,-183.079373386,-188.996063792,0.0753690728131,0.0685212785655,ok
B_sampling,0,1815,1815,20260925,True,,396.464263878,70,True,69,-1.50024425215,-1.83114753976,4.09549579923,3.60320665853,-0.409359729166,0.537229432595,322.693213242,3.86065955413,-174.876312874,-181.617543717,0.0827532107952,0.00892798508806,ok
