segment_id,age_kyr_bp,lr04,co2,precession_index,pre_phase_deg,reduced_rate,full_rate
Barker2011,21.1,4.907,188.768943065,0.0173405,159.357798165,0.276630066661,0.180593130632
Barker2011,21.2,4.904,189.907201378,0.0175235,161.009174312,0.281329627405,0.184178633481
Barker2011,21.3,4.901,188.200813074,0.0176905,162.660550459,0.270928877621,0.17691888516
Barker2011,21.4,4.898,186.734904958,0.017842,164.311926606,0.262101576462,0.170884496209
Barker2011,21.5,4.895,185.808393094,0.017978,165.963302752,0.256178214318,0.167021698335
Barker2011,21.6,4.892,185.671530178,0.0180975,167.614678899,0.254186189159,0.166067570919
Barker2011,21.7,4.889,186.870759149,0.018201,169.266055046,0.258726267083,0.169927863334
Barker2011,21.8,4.886,188.173193572,0.0182895,170.917431193,0.263848438519,0.174324573773
Barker2011,21.9,4.883,190.469535886,0.018362,172.568807339,0.274219147144,0.182709567605
Barker2011,22,4.88,188.71312617,0.018418,174.220183486,0.263697250541,0.175796900718
Barker2011,22.1,4.878,188.366422221,0.0184585,175.871559633,0.260854176776,0.174637307585
Barker2011,22.2,4.876,190.585227389,0.0184835,177.52293578,0.271006138815,0.183240652619
Barker2011,22.3,4.874,187.195691644,0.018493,179.174311927,0.252861242918,0.170771784446
Barker2011,22.4,4.872,186.41550757,0.018487,180.803571429,0.247989334135,0.168234327814
Barker2011,22.5,4.87,185.25875246,0.018465,182.410714286,0.241435122333,0.16444320449
Barker2011,22.6,4.868,185.167384661,0.018428,184.017857143,0.239867101834,0.164448019954
Barker2011,22.7,4.866,189.249322147,0.0183765,185.625,0.258096294351,0.179702506548
Barker2011,22.8,4.864,187.680125929,0.01831,187.232142857,0.249195837357,0.174239455662
Barker2011,22.9,4.862,187.484726355,0.018229,188.839285714,0.246975928765,0.173965658514
Barker2011,23,4.86,189.740592881,0.018134,190.446428571,0.256494236227,0.182984374496
Barker2011,23.1,4.855,190.115601922,0.0180245,192.053571429,0.255844032182,0.184016884912
Barker2011,23.2,4.85,190.087387794,0.017901,193.660714286,0.253184468557,0.183500467444
Barker2011,23.3,4.845,196.491466312,0.017764,195.267857143,0.283330624501,0.20973179466
Barker2011,23.4,4.84,190.296137142,0.017613,196.875,0.249053517016,0.183541190345
Barker2011,23.5,4.835,187.204912976,0.017449,198.482142857,0.232273917587,0.171549046954
Barker2011,23.6,4.83,187.981476335,0.017272,200.089285714,0.233216742081,0.17403834063
Barker2011,23.7,4.825,186.217473267,0.017082,201.696428571,0.2229864571,0.167300779743
Barker2011,23.8,4.82,184.440703534,0.01688,203.303571429,0.213091940811,0.160768686601
Barker2011,23.9,4.815,183.328990182,0.0166655,204.910714286,0.206182966979,0.156667515893
Barker2011,24,4.81,184.090603586,0.016439,206.517857143,0.206715584061,0.158831268335
Barker2011,24.1,4.811,184.919715795,0.016201,208.125,0.209180033622,0.162904888242
Barker2011,24.2,4.812,185.984014426,0.0159505,209.732142857,0.212549843553,0.167878551966
Barker2011,24.3,4.813,186.229105629,0.015688,211.339285714,0.21252821828,0.169978182666
Barker2011,24.4,4.814,184.580796884,0.015413,212.946428571,0.204853774121,0.165279311867
Barker2011,24.5,4.815,182.93248814,0.015125,214.553571429,0.197366519725,0.160649032429
Barker2011,24.6,4.816,181.284179395,0.0148245,216.160714286,0.190060339958,0.156080377881
Barker2011,24.7,4.817,180.579419718,0.014511,217.767857143,0.186263998056,0.154628543425
Barker2011,24.8,4.818,180.604070313,0.0141845,219.375,0.185007621958,0.155490694651
Barker2011,24.9,4.819,180.628720907,0.013845,220.982142857,0.183650451711,0.156260763904
Barker2011,25,4.82,180.653371502,0.013492,222.589285714,0.18218736402,0.156926584718
Barker2011,25.1,4.805,180.678022097,0.013126,224.196428571,0.17664621579,0.153181164222
Barker2011,25.2,4.79,181.075505201,0.0127485,225.803571429,0.172375270159,0.150585241026
Barker2011,25.3,4.775,182.124420931,0.0123605,227.410714286,0.170186413503,0.149953599622
Barker2011,25.4,4.76,182.842934894,0.011963,229.017857143,0.166827274286,0.148133481254
Barker2011,25.5,4.745,183.216182391,0.0115575,230.625,0.162312890751,0.145109165539
Barker2011,25.6,4.73,184.114687766,0.011145,232.232142857,0.159365562257,0.143566490434
Barker2011,25.7,4.715,185.41924356,0.0107265,233.839285714,0.157533115904,0.14308230013
Barker2011,25.8,4.7,186.418021813,0.010304,235.446428571,0.154645063225,0.141479428688
