replicate_id,scenario,fit_valid,invalid_reason,n_response_events,ks_uniform,adjacent_dependence,residual_status
153,B_sampling,True,,56,0.115380164041,0.0293948754504,ok
154,B_sampling,True,,56,0.117809248102,0.203744141337,ok
155,B_sampling,True,,42,0.129054947034,0.134327671974,ok
156,B_sampling,True,,55,0.0928920091539,0.123228645992,ok
157,B_sampling,True,,46,0.0870624865827,0.0319081718639,ok
158,B_sampling,True,,49,0.0752410576242,0.0156434795657,ok
159,B_sampling,True,,55,0.103673087848,0.090944441099,ok
160,B_sampling,True,,47,0.0781597106471,0.0399171539001,ok
161,B_sampling,True,,45,0.0673303276643,0.100045212124,ok
162,B_sampling,True,,57,0.0871450087448,0.0125596156302,ok
163,B_sampling,True,,51,0.0816209060083,0.0376753283409,ok
164,B_sampling,True,,62,0.0934852895864,0.00220856109004,ok
165,B_sampling,True,,54,0.082022328336,0.0844275161846,ok
166,B_sampling,True,,47,0.119150831939,0.166833195792,ok
167,B_sampling,True,,56,0.10474539246,0.172784815409,ok
168,B_sampling,True,,55,0.108360128691,0.051487119612,ok
169,B_sampling,True,,59,0.0813078743981,0.0735556172077,ok
170,B_sampling,True,,47,0.0769647058971,0.00802241221788,ok
171,B_sampling,True,,52,0.0864869387049,0.0350902690315,ok
172,B_sampling,True,,47,0.0741598648533,0.0406363793075,ok
173,B_sampling,True,,52,0.0823341900354,0.081095706365,ok
174,B_sampling,True,,62,0.079315839792,0.113081227478,ok
175,B_sampling,True,,46,0.120242007752,0.0951878879255,ok
176,B_sampling,True,,45,0.0648341791298,0.0213266929683,ok
177,B_sampling,True,,61,0.0985032727156,0.0057972571442,ok
178,B_sampling,True,,55,0.0657005647275,0.049200703267,ok
179,B_sampling,True,,57,0.0506107413465,0.0482042761234,ok
180,B_sampling,True,,52,0.0718428436037,0.00554408747601,ok
181,B_sampling,True,,55,0.0922379665935,0.0498220759337,ok
182,B_sampling,True,,44,0.0905850311467,0.032763388681,ok
183,B_sampling,True,,50,0.0918276701432,0.0678770346456,ok
184,B_sampling,True,,53,0.0882765728926,0.00202573971355,ok
185,B_sampling,True,,52,0.125368513829,0.100296445324,ok
186,B_sampling,True,,52,0.132273660682,0.0057996439565,ok
187,B_sampling,True,,49,0.0693358565876,0.0829690312739,ok
188,B_sampling,True,,55,0.0693772024172,0.0423347916705,ok
189,B_sampling,True,,51,0.0757872003556,0.110896708616,ok
190,B_sampling,True,,41,0.0933325768838,0.102937502217,ok
191,B_sampling,True,,50,0.128767671724,0.0505633522607,ok
192,B_sampling,True,,53,0.0977574337816,0.105266131896,ok
193,B_sampling,True,,49,0.0956067488667,0.120169065031,ok
194,B_sampling,True,,47,0.0870722093983,0.0518795142881,ok
195,B_sampling,True,,46,0.0907376829861,0.0785757638168,ok
196,B_sampling,True,,51,0.120206061204,0.0616436288019,ok
197,B_sampling,True,,48,0.065220537831,0.135438022757,ok
198,B_sampling,True,,52,0.115359542434,0.013396718134,ok
199,B_sampling,True,,51,0.100792739032,0.0658636894245,ok
200,B_sampling,True,,53,0.082763587846,0.0244293682367,ok
201,B_sampling,True,,59,0.0696572691002,0.0548711335878,ok
202,B_sampling,True,,59,0.0794640601683,0.144674451737,ok
203,B_sampling,True,,60,0.0718506249225,0.0317298896756,ok
204,B_sampling,True,,55,0.062068812112,0.0353741902552,ok
205,B_sampling,True,,54,0.0803756765975,0.00447506918175,ok
206,B_sampling,True,,55,0.0611332515382,0.127417120328,ok
207,B_sampling,True,,55,0.0791800651995,0.188762388542,ok
208,B_sampling,True,,51,0.0934507426357,0.0751591622757,ok
209,B_sampling,True,,60,0.0780205280087,0.0164845583241,ok
210,B_sampling,True,,54,0.0724296693539,0.130058164016,ok
211,B_sampling,True,,51,0.114882190171,0.0628354168419,ok
212,B_sampling,True,,50,0.0996112616592,0.0617466621438,ok
213,B_sampling,True,,56,0.0776315456441,0.0890809933775,ok
214,B_sampling,True,,52,0.122890267777,0.1188506198,ok
215,B_sampling,True,,56,0.0672515314227,0.136366666401,ok
216,B_sampling,True,,54,0.0926174014897,0.0670710371777,ok
217,B_sampling,True,,53,0.0920619832009,0.0274367806031,ok
218,B_sampling,True,,62,0.0586163726313,0.0416224963728,ok
219,B_sampling,True,,58,0.0796639580662,0.0047344138139,ok
220,B_sampling,True,,51,0.133649753243,0.0524843449974,ok
221,B_sampling,True,,50,0.0789005522905,0.204324626018,ok
222,B_sampling,True,,50,0.134552478177,0.175318572666,ok
223,B_sampling,True,,56,0.0717584366389,0.0310307082382,ok
224,B_sampling,True,,49,0.0602356212175,0.000979323902629,ok
225,B_sampling,True,,53,0.0859939164473,0.0257781549706,ok
226,B_sampling,True,,45,0.0705474026537,0.0438996994514,ok
227,B_sampling,True,,58,0.128308560185,0.15729012802,ok
228,B_sampling,True,,46,0.163108348549,0.0595310671001,ok
229,B_sampling,True,,61,0.0710490661029,0.140657408546,ok
230,B_sampling,True,,58,0.0787901800823,0.0359293862494,ok
231,B_sampling,True,,55,0.0875960432858,0.0235161926537,ok
232,B_sampling,True,,45,0.096030466608,0.125630969656,ok
233,B_sampling,True,,51,0.0859277919925,0.18096176094,ok
234,B_sampling,True,,61,0.0817860110367,0.117685252093,ok
235,B_sampling,True,,65,0.0748752408232,0.0305719755505,ok
236,B_sampling,True,,46,0.100961311097,0.0750861623077,ok
237,B_sampling,True,,48,0.0968087183665,0.116691563578,ok
238,B_sampling,True,,51,0.0921334649229,0.00650527028351,ok
239,B_sampling,True,,55,0.0836884257351,0.0330562557604,ok
240,B_sampling,True,,53,0.0735095350191,0.0628843727352,ok
241,B_sampling,True,,48,0.0767381513903,0.169207174164,ok
242,B_sampling,True,,54,0.0983463651949,0.0856933192565,ok
243,B_sampling,True,,46,0.0792671203109,0.0382231175761,ok
244,B_sampling,True,,58,0.094638111809,0.123212877421,ok
245,B_sampling,True,,57,0.0753675903255,0.0484202559195,ok
246,B_sampling,True,,58,0.106358501394,0.151078122448,ok
247,B_sampling,True,,51,0.0988700630148,0.105686931551,ok
248,B_sampling,True,,47,0.108615303256,0.00523346739828,ok
249,B_sampling,True,,55,0.0796429596515,0.0216527252951,ok
250,B_sampling,True,,51,0.0789558175208,0.0776373448391,ok
251,B_sampling,True,,58,0.0706700134044,0.0980063204367,ok
252,B_sampling,True,,57,0.0963326089502,0.0694516581324,ok
253,B_sampling,True,,58,0.110212726434,0.0271768418292,ok
254,B_sampling,True,,51,0.0606545350416,0.165438999146,ok
255,B_sampling,True,,58,0.0759402669281,0.0271650436832,ok
256,B_sampling,True,,54,0.0713877942554,0.19869631056,ok
257,B_sampling,True,,47,0.0949836151276,0.0153613684728,ok
258,B_sampling,True,,48,0.0512899076217,0.100134097283,ok
259,B_sampling,True,,55,0.128357973586,0.0447477795268,ok
260,B_sampling,True,,59,0.0927786281659,0.173404913747,ok
261,B_sampling,True,,55,0.101939157844,0.121853432072,ok
262,B_sampling,True,,58,0.0612915635227,0.067050490683,ok
263,B_sampling,True,,56,0.0825400109213,0.0365093303442,ok
264,B_sampling,True,,50,0.0915630565548,0.0297864249231,ok
265,B_sampling,True,,48,0.0896882177617,0.0856051871453,ok
266,B_sampling,True,,43,0.0762280334884,0.0423644083261,ok
267,B_sampling,True,,49,0.095314134278,0.0123022261996,ok
268,B_sampling,True,,51,0.0639108429031,0.00690665957108,ok
269,B_sampling,True,,57,0.0719809448107,0.090258979523,ok
270,B_sampling,True,,51,0.074762891169,0.0155195836375,ok
271,B_sampling,True,,56,0.074777615159,0.0691055908578,ok
272,B_sampling,True,,56,0.121843399499,0.0898291552346,ok
273,B_sampling,True,,51,0.0862156802536,0.104996082654,ok
274,B_sampling,True,,49,0.0625858247576,0.0536710629461,ok
275,B_sampling,True,,52,0.129009501339,0.118707591764,ok
276,B_sampling,True,,52,0.067927256526,0.00485538645633,ok
277,B_sampling,True,,52,0.0824622843552,0.20569477707,ok
278,B_sampling,True,,49,0.0985915581215,0.101896205312,ok
279,B_sampling,True,,60,0.068167054929,0.031438728405,ok
280,B_sampling,True,,54,0.071101600621,0.117451993495,ok
281,B_sampling,True,,52,0.079768156809,0.131518356369,ok
282,B_sampling,True,,54,0.0905935188491,0.0814534561684,ok
283,B_sampling,True,,55,0.0856266578168,0.0125351897192,ok
284,B_sampling,True,,49,0.124944244453,0.0600413169145,ok
285,B_sampling,True,,43,0.111262792696,0.0544741276917,ok
286,B_sampling,True,,56,0.0778817143512,0.0585073738751,ok
287,B_sampling,True,,59,0.0472392197327,0.114961277093,ok
288,B_sampling,True,,59,0.0685891362542,0.0468369229439,ok
289,B_sampling,True,,47,0.0608236336739,0.0239399300439,ok
290,B_sampling,True,,56,0.0893732560359,0.0153077037872,ok
291,B_sampling,True,,50,0.0870120560995,0.0810596438825,ok
292,B_sampling,True,,55,0.0507428070276,0.0518150569191,ok
293,B_sampling,True,,48,0.0892061632935,0.055403993174,ok
294,B_sampling,True,,58,0.0834561333265,0.0328076019372,ok
295,B_sampling,True,,56,0.0608516675647,0.129119921506,ok
296,B_sampling,True,,48,0.0821696205814,0.0166234769618,ok
297,B_sampling,True,,52,0.0563417591233,0.0699837971081,ok
298,B_sampling,True,,48,0.0941956957569,0.0183407580426,ok
299,B_sampling,True,,48,0.0754187736432,0.102596826406,ok
300,B_sampling,True,,52,0.0694233569266,0.0798153741333,ok
301,B_sampling,True,,57,0.1011592151,0.0537387104027,ok
302,B_sampling,True,,59,0.0741926108885,0.057646361896,ok
303,B_sampling,True,,56,0.0445742445387,0.0698661465219,ok
304,B_sampling,True,,52,0.0461375896435,0.00856389233266,ok
305,B_sampling,True,,58,0.0942689290901,0.00447858191075,ok
306,B_sampling,True,,55,0.0715377104102,0.0100880528703,ok
307,B_sampling,True,,55,0.13043897624,0.0211370663394,ok
308,B_sampling,True,,49,0.121352456885,0.0729991474104,ok
309,B_sampling,True,,53,0.0581022736226,0.114841983741,ok
310,B_sampling,True,,57,0.0762655881692,0.0156878737353,ok
311,B_sampling,True,,56,0.085437786154,0.0529540116628,ok
312,B_sampling,True,,47,0.0804223998,0.11244061153,ok
313,B_sampling,True,,51,0.0513577422469,0.111032148449,ok
314,B_sampling,True,,51,0.0618172419704,0.0104888592653,ok
315,B_sampling,True,,50,0.0741087352545,0.0429587591493,ok
316,B_sampling,True,,49,0.0985391154371,0.0156602007868,ok
317,B_sampling,True,,51,0.1068555922,0.158180207017,ok
318,B_sampling,True,,61,0.103595908886,0.0582283537293,ok
319,B_sampling,True,,48,0.0644367977914,0.0380788409913,ok
320,B_sampling,True,,46,0.0743272263832,0.126552521557,ok
321,B_sampling,True,,53,0.116597123849,0.0105809969067,ok
322,B_sampling,True,,52,0.0998078952422,0.00557344392014,ok
323,B_sampling,True,,52,0.125567731256,0.0164075488759,ok
324,B_sampling,True,,51,0.0571203855719,0.125349809756,ok
325,B_sampling,True,,44,0.0943850821879,0.034251414968,ok
326,B_sampling,True,,60,0.0757390817138,0.0328319172394,ok
327,B_sampling,True,,51,0.1197000042,0.0118273333731,ok
328,B_sampling,True,,52,0.0725503574918,0.0616577225892,ok
329,B_sampling,True,,51,0.0807220327763,0.0445472636574,ok
330,B_sampling,True,,60,0.0830631778618,0.0764215404819,ok
331,B_sampling,True,,53,0.130871844299,0.0498165394841,ok
332,B_sampling,True,,56,0.0979753240939,0.109241694795,ok
333,B_sampling,True,,54,0.0823848120534,0.20899791014,ok
334,B_sampling,True,,46,0.118015285314,0.0667445787199,ok
335,B_sampling,True,,45,0.0934010338252,0.0508320476293,ok
336,B_sampling,True,,46,0.0734021472147,0.00208855461367,ok
337,B_sampling,True,,47,0.104994036967,0.0874570461926,ok
338,B_sampling,True,,61,0.0813230555336,0.0398456635413,ok
339,B_sampling,True,,51,0.0927694728173,0.0608558745534,ok
340,B_sampling,True,,66,0.0816606011568,0.0519703624238,ok
341,B_sampling,True,,50,0.0825369631875,0.035978907095,ok
342,B_sampling,True,,53,0.0580541868058,0.0311526943142,ok
343,B_sampling,True,,47,0.107146675299,0.12086514311,ok
344,B_sampling,True,,58,0.0771900317905,0.101593722569,ok
345,B_sampling,True,,54,0.111677247102,0.0191588465224,ok
346,B_sampling,True,,58,0.094500976016,0.179687503703,ok
347,B_sampling,True,,55,0.13482318133,0.0326510098118,ok
348,B_sampling,True,,50,0.064717984215,0.0764009945578,ok
349,B_sampling,True,,44,0.0670106448619,0.0321982521393,ok
350,B_sampling,True,,47,0.0834571007017,0.173726394615,ok
351,B_sampling,True,,54,0.0778395803159,0.125947718381,ok
352,B_sampling,True,,62,0.0734487900286,0.0980694123603,ok
353,B_sampling,True,,58,0.115086187559,0.0183122360908,ok
354,B_sampling,True,,57,0.0976612958068,0.104546808816,ok
355,B_sampling,True,,47,0.0761229614643,0.000586421254661,ok
356,B_sampling,True,,50,0.0728079847274,0.0802282129557,ok
357,B_sampling,True,,55,0.07858948035,0.0989223840736,ok
358,B_sampling,True,,56,0.142194202455,0.00848464477047,ok
359,B_sampling,True,,52,0.0824773417188,0.0980114138598,ok
360,B_sampling,True,,63,0.103822511445,0.101538239003,ok
361,B_sampling,True,,58,0.0807132684545,0.145152757362,ok
362,B_sampling,True,,55,0.150107001678,0.0525487414994,ok
363,B_sampling,True,,50,0.0945772551064,0.0198122940743,ok
364,B_sampling,True,,50,0.128896639179,0.0836787233237,ok
365,B_sampling,True,,65,0.0550918870212,0.184002986421,ok
366,B_sampling,True,,59,0.06723879122,0.155853382575,ok
367,B_sampling,True,,60,0.0856927185782,0.0393992408056,ok
368,B_sampling,True,,58,0.0877972263735,0.0496288273828,ok
369,B_sampling,True,,48,0.0780688738095,0.0946084762911,ok
370,B_sampling,True,,67,0.122423256907,0.149979345825,ok
371,B_sampling,True,,56,0.103053092886,0.0449359908225,ok
372,B_sampling,True,,59,0.0706010267508,0.0268646526431,ok
