bootstrap_id,n_events_observation_support,n_events_response,fit_valid,status,solver_attempts,failure_reason,n_events_response_Barker2011,loglik_reduced,loglik_full,ll_gain_nats,LR_statistic,gain_bits_per_event,reduced_converged,full_converged,likelihood_nesting_ok,quadrature_order
3133,72,71,True,finite_mle,1,,71,-185.967998811,-184.438456315,1.52954249601,3.05908499202,0.0310797658285,True,True,True,4
3134,66,65,True,finite_mle,1,,65,-173.785805863,-173.519282063,0.266523799681,0.533047599363,0.00591557790891,True,True,True,4
3135,60,59,True,finite_mle,1,,59,-166.290642527,-166.259145989,0.0314965385348,0.0629930770695,0.00077016779575,True,True,True,4
3136,53,52,True,finite_mle,1,,52,-153.646399154,-152.418291394,1.22810775932,2.45621551864,0.0340727879625,True,True,True,4
3137,63,62,True,finite_mle,1,,62,-171.060391288,-170.707643855,0.352747433152,0.705494866304,0.00820817697572,True,True,True,4
3138,68,67,True,finite_mle,1,,67,-181.712682394,-180.894675202,0.818007191313,1.63601438263,0.0176139540048,True,True,True,4
3139,63,62,True,finite_mle,1,,62,-170.018797537,-169.729710259,0.28908727812,0.578174556241,0.0067268513311,True,True,True,4
3140,58,57,True,finite_mle,1,,57,-157.701291992,-157.337794998,0.363496993656,0.726993987313,0.0092002685987,True,True,True,4
3141,53,52,True,finite_mle,1,,52,-148.846711056,-148.796619528,0.0500915282984,0.100183056597,0.00138974614359,True,True,True,4
3142,65,64,True,finite_mle,1,,64,-176.389922537,-174.616315059,1.77360747814,3.54721495627,0.0399808548936,True,True,True,4
3143,64,63,True,finite_mle,1,,63,-172.209290646,-172.033228516,0.176062129993,0.352124259985,0.00403180891792,True,True,True,4
3144,53,52,True,finite_mle,1,,52,-154.102549004,-153.833821791,0.268727213214,0.537454426427,0.00745560418952,True,True,True,4
3145,58,57,True,finite_mle,1,,57,-162.324474453,-162.256435144,0.068039309588,0.136078619176,0.00172210481628,True,True,True,4
3146,61,60,True,finite_mle,1,,60,-170.469499473,-169.821947524,0.647551948885,1.29510389777,0.0155703330896,True,True,True,4
3147,55,54,True,finite_mle,1,,54,-153.666536474,-146.008153129,7.65838334465,15.3167666893,0.204605771714,True,True,True,4
3148,66,65,True,finite_mle,1,,65,-178.626803384,-176.620885414,2.00591796918,4.01183593835,0.0445219677932,True,True,True,4
3149,60,59,True,finite_mle,1,,59,-168.739262669,-168.213743696,0.525518972998,1.051037946,0.0128502307837,True,True,True,4
3150,52,51,True,finite_mle,1,,51,-150.72202879,-147.306411432,3.41561735777,6.83123471553,0.0966214553652,True,True,True,4
3151,69,68,True,finite_mle,1,,68,-182.107724939,-181.995920621,0.111804318435,0.22360863687,0.00237205199641,True,True,True,4
3152,52,51,True,finite_mle,1,,51,-150.09735788,-149.646755062,0.450602818677,0.901205637354,0.0127467147434,True,True,True,4
3153,57,56,True,finite_mle,1,,56,-161.002655266,-160.36633705,0.63631821566,1.27263643132,0.0163930916814,True,True,True,4
3154,51,50,True,finite_mle,1,,50,-149.108253039,-148.710253341,0.39799969801,0.79599939602,0.0114838438119,True,True,True,4
3155,63,62,True,finite_mle,1,,62,-174.965213481,-174.775721106,0.189492374751,0.378984749503,0.00440935015064,True,True,True,4
3156,54,53,True,finite_mle,1,,53,-156.403578741,-153.67394013,2.72963861106,5.45927722212,0.0743025676904,True,True,True,4
3157,63,62,True,finite_mle,1,,62,-168.673443276,-168.547350858,0.126092417969,0.252184835939,0.00293407913062,True,True,True,4
3158,45,44,True,finite_mle,1,,44,-136.900337386,-135.939809243,0.96052814349,1.92105628698,0.0314942997556,True,True,True,4
3159,65,64,True,finite_mle,1,,64,-175.568595819,-175.390557143,0.178038676165,0.35607735233,0.00401336742484,True,True,True,4
3160,64,63,True,finite_mle,1,,63,-172.497577781,-171.478418488,1.01915929344,2.03831858687,0.0233386675955,True,True,True,4
3161,52,51,True,finite_mle,1,,51,-147.968631406,-144.602727059,3.36590434724,6.73180869448,0.0952151668603,True,True,True,4
3162,49,48,True,finite_mle,1,,48,-144.629374862,-142.339424446,2.28995041626,4.57990083252,0.068827085613,True,True,True,4
3163,52,51,True,finite_mle,1,,51,-146.444905331,-145.175296482,1.26960884856,2.53921769712,0.035914870386,True,True,True,4
3164,59,58,True,finite_mle,1,,58,-164.897943769,-164.760763524,0.137180244883,0.274360489766,0.00341222860346,True,True,True,4
3165,68,67,True,finite_mle,1,,67,-178.000484162,-177.725065313,0.275418849745,0.550837699489,0.00593052848797,True,True,True,4
3166,44,43,True,finite_mle,1,,43,-137.450106946,-137.296537719,0.153569227255,0.307138454509,0.00515240843241,True,True,True,4
3167,54,53,True,finite_mle,1,,53,-158.876824777,-158.376051218,0.50077355971,1.00154711942,0.0136313873812,True,True,True,4
3168,51,50,True,finite_mle,1,,50,-149.176419064,-147.299054438,1.87736462592,3.75472925184,0.0541692927151,True,True,True,4
3169,61,60,True,finite_mle,1,,60,-169.820059752,-169.733219809,0.0868399431326,0.173679886265,0.00208805925514,True,True,True,4
3170,51,50,True,finite_mle,1,,50,-148.8833658,-148.025074667,0.858291133438,1.71658226688,0.024765047237,True,True,True,4
3171,54,53,True,finite_mle,1,,53,-153.271569413,-152.424117957,0.847451455423,1.69490291085,0.0230681889082,True,True,True,4
3172,62,61,True,finite_mle,1,,61,-171.445711613,-170.496293946,0.949417667037,1.89883533407,0.0224544288519,True,True,True,4
3173,45,44,True,finite_mle,1,,44,-133.764761516,-133.107170727,0.657590789517,1.31518157903,0.0215614311584,True,True,True,4
3174,52,51,True,finite_mle,1,,51,-153.805875432,-151.512823929,2.29305150249,4.58610300497,0.0648661574734,True,True,True,4
3175,66,65,True,finite_mle,1,,65,-175.219249535,-172.54784295,2.67140658496,5.34281316993,0.059292692805,True,True,True,4
3176,58,57,True,finite_mle,1,,57,-158.418590662,-157.908062868,0.510527794243,1.02105558849,0.0129216827542,True,True,True,4
3177,46,45,True,finite_mle,1,,45,-135.948522493,-135.466815444,0.481707049596,0.963414099192,0.0154434749247,True,True,True,4
3178,52,51,True,finite_mle,1,,51,-149.37415296,-147.496361534,1.87779142608,3.75558285216,0.0531192231025,True,True,True,4
3179,57,56,True,finite_mle,1,,56,-161.124728959,-161.012667998,0.11206096033,0.224121920661,0.00288696056689,True,True,True,4
3180,51,50,True,finite_mle,1,,50,-149.757145913,-149.388468167,0.368677746494,0.737355492988,0.0106377911311,True,True,True,4
3181,68,67,True,finite_mle,1,,67,-174.658106106,-174.386509465,0.271596640714,0.543193281429,0.00584822577135,True,True,True,4
3182,58,57,True,finite_mle,1,,57,-158.759424381,-157.937337916,0.822086465555,1.64417293111,0.0208073695972,True,True,True,4
3183,60,59,True,finite_mle,1,,59,-167.395115646,-166.792022089,0.603093557267,1.20618711453,0.0147471200722,True,True,True,4
3184,70,69,True,finite_mle,1,,69,-180.466369682,-179.667663976,0.798705706052,1.5974114121,0.0166998371196,True,True,True,4
3185,53,52,True,finite_mle,1,,52,-153.575851108,-153.477622989,0.0982281187788,0.196456237558,0.00272525422766,True,True,True,4
3186,60,59,True,finite_mle,1,,59,-165.88454583,-165.820884853,0.0636609773671,0.127321954734,0.00155666739569,True,True,True,4
3187,40,39,True,finite_mle,1,,39,-122.737012242,-121.879157095,0.857855146623,1.71571029325,0.0317339324573,True,True,True,4
3188,49,48,True,finite_mle,1,,48,-147.706409763,-146.935259534,0.771150228996,1.54230045799,0.023177804399,True,True,True,4
3189,60,59,True,finite_mle,1,,59,-161.463763636,-160.207334752,1.25642888401,2.51285776801,0.0307227749184,True,True,True,4
3190,56,55,True,finite_mle,1,,55,-155.16088733,-154.532156395,0.628730935858,1.25746187172,0.0164921273312,True,True,True,4
3191,60,59,True,finite_mle,1,,59,-164.867946693,-163.732244582,1.13570211125,2.2714042225,0.0277707085394,True,True,True,4
3192,72,71,True,finite_mle,1,,71,-188.780050156,-188.629931001,0.150119155545,0.30023831109,0.00305036846827,True,True,True,4
3193,60,59,True,finite_mle,1,,59,-169.740691921,-169.592917985,0.147773936085,0.295547872171,0.00361343601293,True,True,True,4
3194,61,60,True,finite_mle,1,,60,-169.088769763,-168.135185795,0.953583968407,1.90716793681,0.0229288477049,True,True,True,4
3195,55,54,True,finite_mle,1,,54,-155.538611391,-155.255291013,0.283320378245,0.56664075649,0.0075693500866,True,True,True,4
3196,64,63,True,finite_mle,1,,63,-172.711903344,-172.586254409,0.125648934507,0.251297869015,0.00287735070963,True,True,True,4
3197,56,55,True,finite_mle,1,,55,-156.958399188,-152.453999357,4.50439983087,9.00879966173,0.11815409633,True,True,True,4
3198,64,63,True,finite_mle,1,,63,-172.766676856,-172.273647069,0.493029787247,0.986059574493,0.0112903433186,True,True,True,4
3199,56,55,True,finite_mle,1,,55,-160.168120548,-158.34506444,1.82305610807,3.64611221615,0.0478202546615,True,True,True,4
3200,66,65,True,finite_mle,1,,65,-177.87943997,-176.411098009,1.46834196075,2.9366839215,0.0325903025401,True,True,True,4
3201,73,72,True,finite_mle,1,,72,-188.994524166,-188.462277458,0.532246707899,1.0644934158,0.0106648567502,True,True,True,4
3202,50,49,True,finite_mle,1,,49,-148.478013824,-146.423436675,2.05457714968,4.10915429936,0.0604924135708,True,True,True,4
3203,62,61,True,finite_mle,1,,61,-168.925346116,-165.323005542,3.60234057368,7.20468114735,0.0851980144465,True,True,True,4
3204,66,65,True,finite_mle,1,,65,-176.957974145,-176.175536172,0.782437972658,1.56487594532,0.0173664520455,True,True,True,4
3205,56,55,True,finite_mle,1,,55,-159.937546723,-159.804028404,0.133518319273,0.267036638547,0.00350229485606,True,True,True,4
3206,52,51,True,finite_mle,1,,51,-150.736149397,-149.429417269,1.30673212791,2.61346425581,0.0369650188373,True,True,True,4
3207,69,68,True,finite_mle,1,,68,-175.673143818,-175.166058112,0.50708570532,1.01417141064,0.010758382829,True,True,True,4
3208,53,52,True,finite_mle,1,,52,-154.524403969,-150.626228534,3.8981754346,7.7963508692,0.108151507077,True,True,True,4
3209,62,61,True,finite_mle,1,,61,-169.567055831,-169.412574887,0.15448094464,0.30896188928,0.00365358840564,True,True,True,4
3210,65,64,True,finite_mle,1,,64,-173.58390241,-173.050117011,0.533785398622,1.06757079724,0.0120326491795,True,True,True,4
3211,47,46,True,finite_mle,1,,46,-136.192206291,-135.908114525,0.284091766679,0.568183533358,0.00890995180316,True,True,True,4
3212,44,43,True,finite_mle,1,,43,-137.50918414,-136.628637155,0.880546985207,1.76109397041,0.0295432736937,True,True,True,4
3213,64,63,True,finite_mle,1,,63,-171.573300656,-167.705898011,3.86740264439,7.73480528879,0.08856321613,True,True,True,4
3214,57,56,True,finite_mle,1,,56,-156.54018553,-155.997647598,0.542537931717,1.08507586343,0.0139770854211,True,True,True,4
3215,52,51,True,finite_mle,1,,51,-150.580424297,-149.778888095,0.801536202001,1.603072404,0.0226739667396,True,True,True,4
3216,53,52,True,finite_mle,1,,52,-155.295478615,-154.822123436,0.473355179142,0.946710358283,0.0131328301832,True,True,True,4
3217,57,56,True,finite_mle,1,,56,-159.064392102,-158.639395927,0.424996174845,0.849992349691,0.0109489263187,True,True,True,4
3218,59,58,True,finite_mle,1,,58,-162.437553736,-161.80647966,0.631074075933,1.26214815187,0.0156973696514,True,True,True,4
3219,54,53,True,finite_mle,1,,53,-158.500036109,-158.481752828,0.0182832806319,0.0365665612638,0.000497682986771,True,True,True,4
3220,59,58,True,finite_mle,1,,58,-161.374399131,-160.819821235,0.554577895262,1.10915579052,0.0137945996428,True,True,True,4
3221,59,58,True,finite_mle,1,,58,-165.974743951,-165.823830589,0.150913361544,0.301826723088,0.0037538268673,True,True,True,4
3222,50,49,True,finite_mle,1,,49,-146.978880226,-146.615391763,0.363488463566,0.726976927132,0.0107021021185,True,True,True,4
3223,64,63,True,finite_mle,1,,63,-172.359793881,-170.53409961,1.82569427141,3.65138854283,0.0418082551039,True,True,True,4
3224,56,55,True,finite_mle,1,,55,-157.288548108,-152.592473005,4.6960751025,9.39215020501,0.123181895673,True,True,True,4
3225,55,54,True,finite_mle,1,,54,-157.215448586,-156.422405509,0.793043077756,1.58608615551,0.0211873947313,True,True,True,4
3226,54,53,True,finite_mle,1,,53,-157.807721322,-157.63081479,0.176906532003,0.353813064006,0.00481551276268,True,True,True,4
3227,51,50,True,finite_mle,1,,50,-150.122197551,-149.567668008,0.554529542287,1.10905908457,0.0160003404137,True,True,True,4
3228,69,68,True,finite_mle,1,,68,-183.035692377,-181.396237775,1.63945460195,3.27890920391,0.0347828385883,True,True,True,4
3229,50,49,True,finite_mle,1,,49,-145.283600992,-145.189205934,0.0943950571707,0.188790114341,0.00277925062989,True,True,True,4
3230,63,62,True,finite_mle,1,,62,-173.887342108,-172.304238329,1.58310377881,3.16620755763,0.0368376769501,True,True,True,4
3231,54,53,True,finite_mle,1,,53,-155.379275583,-154.163001375,1.21627420844,2.43254841687,0.0331077880919,True,True,True,4
3232,56,55,True,finite_mle,1,,55,-152.569803022,-150.787406197,1.7823968242,3.56479364839,0.0467537283485,True,True,True,4
3233,60,59,True,finite_mle,1,,59,-161.73182854,-161.301198348,0.43063019206,0.86126038412,0.0105299668228,True,True,True,4
3234,65,64,True,finite_mle,1,,64,-177.820062592,-174.858116256,2.9619463356,5.9238926712,0.0667685201524,True,True,True,4
3235,58,57,True,finite_mle,1,,57,-157.663400417,-156.456146485,1.20725393209,2.41450786419,0.0305561273846,True,True,True,4
3236,61,60,True,finite_mle,1,,60,-162.150248246,-161.578080709,0.572167537207,1.14433507441,0.0137577211414,True,True,True,4
3237,58,57,True,finite_mle,1,,57,-162.599945205,-162.519515571,0.0804296337835,0.160859267567,0.00203570936491,True,True,True,4
3238,67,66,True,finite_mle,1,,66,-177.60635045,-177.051883457,0.554466993067,1.10893398613,0.012120102746,True,True,True,4
3239,68,67,True,finite_mle,1,,67,-181.581495536,-179.764132642,1.81736289369,3.63472578738,0.0391328423019,True,True,True,4
3240,57,56,True,finite_mle,1,,56,-162.888027037,-161.140174086,1.74785295081,3.49570590162,0.0450289068632,True,True,True,4
3241,48,47,True,finite_mle,1,,47,-141.526516956,-141.03640265,0.490114306506,0.980228613013,0.0150443719035,True,True,True,4
3242,62,61,True,finite_mle,1,,61,-168.652583595,-167.492363621,1.16021997413,2.32043994826,0.0274400590659,True,True,True,4
3243,50,49,True,finite_mle,1,,49,-145.56350827,-145.027026139,0.536482130553,1.07296426111,0.0157955124342,True,True,True,4
3244,65,64,True,finite_mle,1,,64,-177.019175526,-175.418923328,1.60025219751,3.20050439502,0.0360730610863,True,True,True,4
3245,56,55,True,finite_mle,1,,55,-159.957424822,-159.203739273,0.75368554918,1.50737109836,0.0197697891671,True,True,True,4
3246,46,45,True,finite_mle,1,,45,-138.033935842,-137.029868432,1.00406740996,2.00813481992,0.0321902905126,True,True,True,4
3247,46,45,True,finite_mle,1,,45,-139.919834978,-138.735403452,1.18443152563,2.36886305126,0.0379727441844,True,True,True,4
3248,54,53,True,finite_mle,1,,53,-153.814676218,-152.258480973,1.55619524591,3.11239049182,0.0423606634704,True,True,True,4
3249,68,67,True,finite_mle,1,,67,-182.991685273,-182.695864343,0.295820929775,0.591641859549,0.00636984161757,True,True,True,4
3250,51,50,True,finite_mle,1,,50,-146.900451704,-146.017347816,0.883103888446,1.76620777689,0.025480992009,True,True,True,4
3251,53,52,True,finite_mle,1,,52,-150.805249398,-150.585552499,0.219696898356,0.439393796713,0.00609530049533,True,True,True,4
3252,69,68,True,finite_mle,1,,68,-178.133388797,-175.598060923,2.53532787377,5.07065574754,0.053789778684,True,True,True,4
3253,58,57,True,finite_mle,1,,57,-164.943670701,-163.423556185,1.52011451633,3.04022903267,0.0384747662158,True,True,True,4
3254,65,64,True,finite_mle,1,,64,-176.40050187,-176.272706287,0.127795582732,0.255591165463,0.00288078208523,True,True,True,4
3255,64,63,True,finite_mle,1,,63,-175.792657599,-171.85648935,3.93616824878,7.87233649755,0.0901379430574,True,True,True,4
3256,65,64,True,finite_mle,1,,64,-167.964626469,-166.236473807,1.72815266159,3.45630532318,0.0389562074183,True,True,True,4
3257,51,50,True,finite_mle,1,,50,-145.453721035,-142.849692308,2.6040287271,5.20805745421,0.0751363866185,True,True,True,4
3258,55,54,True,finite_mle,1,,54,-154.633583577,-154.599915308,0.0336682683292,0.0673365366584,0.000899500810256,True,True,True,4
3259,66,65,True,finite_mle,1,,65,-177.533892672,-177.165422011,0.368470661283,0.736941322565,0.00817831993454,True,True,True,4
3260,55,54,True,finite_mle,1,,54,-157.04154349,-156.788554293,0.252989197408,0.505978394816,0.00675900482405,True,True,True,4
3261,55,54,True,finite_mle,1,,54,-157.879725495,-156.906927222,0.972798272505,1.94559654501,0.0259898378431,True,True,True,4
3262,58,57,True,finite_mle,1,,57,-159.502108273,-159.308899231,0.193209041669,0.386418083337,0.00489020572404,True,True,True,4
3263,64,63,True,finite_mle,1,,63,-173.380482313,-172.156005313,1.22447699965,2.44895399929,0.0280404269059,True,True,True,4
3264,63,62,True,finite_mle,1,,62,-168.542868544,-166.715764171,1.82710437262,3.65420874524,0.0425153938317,True,True,True,4
3265,61,60,True,finite_mle,1,,60,-169.105807842,-168.392468167,0.713339674891,1.42667934978,0.0171521935239,True,True,True,4
3266,61,60,True,finite_mle,1,,60,-165.124908438,-164.161202263,0.963706175006,1.92741235001,0.0231722353259,True,True,True,4
3267,64,63,True,finite_mle,1,,63,-173.991845557,-172.282401898,1.70944365871,3.41888731742,0.0391461252238,True,True,True,4
3268,63,62,True,finite_mle,1,,62,-169.979386838,-168.044025505,1.93536133327,3.87072266654,0.0450344548039,True,True,True,4
3269,60,59,True,finite_mle,1,,59,-165.658591023,-165.048178588,0.610412435361,1.22082487072,0.0149260846338,True,True,True,4
3270,64,63,True,finite_mle,1,,63,-173.851933689,-173.248874851,0.603058837613,1.20611767523,0.0138099999109,True,True,True,4
3271,58,57,True,finite_mle,1,,57,-162.141886903,-157.715287116,4.4265997864,8.85319957281,0.11203918526,True,True,True,4
3272,56,55,True,finite_mle,1,,55,-157.126261073,-155.286446568,1.83981450536,3.67962901072,0.0482598411461,True,True,True,4
3273,58,57,True,finite_mle,1,,57,-161.825733081,-160.636441515,1.18929156617,2.37858313234,0.030101492012,True,True,True,4
3274,54,53,True,finite_mle,1,,53,-152.511425459,-152.150931227,0.360494232794,0.720988465588,0.009812891357,True,True,True,4
3275,60,59,True,finite_mle,1,,59,-168.160587599,-166.07595834,2.08462925867,4.16925851734,0.0509743100606,True,True,True,4
3276,55,54,True,finite_mle,1,,54,-150.852749966,-150.832552367,0.0201975991125,0.0403951982249,0.0005396106681,True,True,True,4
3277,48,47,True,finite_mle,1,,47,-143.499889926,-143.183988134,0.315901792522,0.631803585043,0.00969680743572,True,True,True,4
3278,53,52,True,finite_mle,1,,52,-145.261566377,-144.136799555,1.12476682196,2.24953364393,0.0312056830039,True,True,True,4
3279,55,54,True,finite_mle,1,,54,-153.223476614,-152.567108724,0.656367890204,1.31273578041,0.0175359018555,True,True,True,4
3280,55,54,True,finite_mle,1,,54,-154.697400818,-153.985774632,0.711626186527,1.42325237305,0.0190122142642,True,True,True,4
3281,56,55,True,finite_mle,1,,55,-161.342835157,-160.322673266,1.0201618905,2.040323781,0.0267596818242,True,True,True,4
3282,62,61,True,finite_mle,1,,61,-171.533377459,-170.064053971,1.46932348825,2.93864697651,0.0347505854092,True,True,True,4
3283,57,56,True,finite_mle,1,,56,-162.544109595,-156.410477835,6.13363175951,12.267263519,0.158017145037,True,True,True,4
3284,50,49,True,finite_mle,1,,49,-146.632676031,-143.459092632,3.17358339933,6.34716679866,0.0934390414706,True,True,True,4
3285,52,51,True,finite_mle,1,,51,-149.336307661,-147.894407187,1.44190047319,2.88380094638,0.0407886796496,True,True,True,4
3286,65,64,True,finite_mle,1,,64,-173.331113136,-172.273394516,1.05771862022,2.11543724044,0.0238432095008,True,True,True,4
3287,46,45,True,finite_mle,1,,45,-138.282820666,-137.821262769,0.461557897571,0.923115795143,0.0147974953313,True,True,True,4
3288,51,50,True,finite_mle,1,,50,-147.106302229,-146.850271035,0.256031193685,0.512062387371,0.00738749866885,True,True,True,4
3289,64,63,True,finite_mle,1,,63,-175.554044328,-171.734274619,3.81976970885,7.63953941769,0.0874724256554,True,True,True,4
3290,56,55,True,finite_mle,1,,55,-157.983998713,-155.183267828,2.80073088483,5.60146176966,0.0734654646983,True,True,True,4
3291,82,81,True,finite_mle,1,,81,-204.657954547,-204.425044219,0.232910327869,0.465820655738,0.00414837746899,True,True,True,4
3292,66,65,True,finite_mle,1,,65,-169.563408145,-169.465726966,0.0976811791956,0.195362358391,0.00216806388944,True,True,True,4
3293,68,67,True,finite_mle,1,,67,-178.831449303,-178.828064098,0.00338520486383,0.00677040972766,7.28928099917e-05,True,True,True,4
3294,59,58,True,finite_mle,1,,58,-158.716714578,-158.431627949,0.285086629619,0.570173259237,0.00709125977197,True,True,True,4
3295,50,49,True,finite_mle,1,,49,-148.521356911,-148.491214123,0.0301427880369,0.0602855760739,0.000887486751417,True,True,True,4
3296,65,64,True,finite_mle,1,,64,-173.782699223,-173.547017943,0.235681280254,0.471362560508,0.0053127533477,True,True,True,4
3297,57,56,True,finite_mle,1,,56,-162.424931018,-162.342726469,0.0822045492927,0.164409098585,0.00211778742148,True,True,True,4
3298,48,47,True,finite_mle,1,,47,-137.029957292,-136.614911362,0.415045930483,0.830091860966,0.0127401001202,True,True,True,4
3299,61,60,True,finite_mle,1,,60,-168.405482459,-167.801412857,0.604069601837,1.20813920367,0.0145248036487,True,True,True,4
3300,59,58,True,finite_mle,1,,58,-167.069860843,-166.797005823,0.272855019828,0.545710039655,0.00678701006874,True,True,True,4
3301,60,59,True,finite_mle,1,,59,-161.280389365,-159.39510413,1.88528523462,3.77057046924,0.0460998586211,True,True,True,4
3302,52,51,True,finite_mle,1,,51,-147.246293686,-144.362121647,2.88417203854,5.76834407707,0.0815878568053,True,True,True,4
3303,58,57,True,finite_mle,1,,57,-161.809291578,-160.283291488,1.52600009078,3.05200018156,0.0386237326906,True,True,True,4
3304,57,56,True,finite_mle,1,,56,-161.539930926,-160.537720221,1.00221070511,2.00442141022,0.025819364539,True,True,True,4
3305,53,52,True,finite_mle,1,,52,-154.128343653,-153.572238956,0.556104697085,1.11220939417,0.0154286440135,True,True,True,4
3306,59,58,True,finite_mle,1,,58,-167.597669393,-167.481379062,0.116290330439,0.232580660878,0.00289261177634,True,True,True,4
3307,48,47,True,finite_mle,1,,47,-138.672178286,-138.394158772,0.278019514141,0.556039028281,0.00853398668768,True,True,True,4
3308,61,60,True,finite_mle,1,,60,-167.651086328,-167.181296916,0.469789412575,0.939578825149,0.0112960475964,True,True,True,4
3309,57,56,True,finite_mle,1,,56,-159.438191119,-158.270022234,1.16816888513,2.33633777025,0.0300948474552,True,True,True,4
3310,59,58,True,finite_mle,1,,58,-165.924675235,-162.909860271,3.01481496346,6.02962992692,0.0749906654652,True,True,True,4
3311,59,58,True,finite_mle,1,,58,-168.424740931,-168.419417471,0.00532346072953,0.0106469214591,0.000132416041291,True,True,True,4
3312,58,57,True,finite_mle,1,,57,-163.043525979,-162.941479102,0.102046876724,0.204093753448,0.00258285128049,True,True,True,4
3313,65,64,True,finite_mle,1,,64,-169.640311355,-168.189491337,1.45082001859,2.90164003718,0.0327045444694,True,True,True,4
3314,52,51,True,finite_mle,1,,51,-152.871981049,-152.238081619,0.633899429859,1.26779885972,0.0179318345859,True,True,True,4
3315,39,38,True,finite_mle,1,,38,-120.790090471,-120.05898351,0.731106961019,1.46221392204,0.0277569575532,True,True,True,4
3316,53,52,True,finite_mle,1,,52,-150.191977776,-149.504249065,0.687728710503,1.37545742101,0.0190804384638,True,True,True,4
3317,60,59,True,finite_mle,1,,59,-166.240021175,-165.173289051,1.06673212398,2.13346424796,0.0260842228004,True,True,True,4
3318,57,56,True,finite_mle,1,,56,-162.314420425,-161.178050859,1.13636956622,2.27273913245,0.029275620318,True,True,True,4
3319,66,65,True,finite_mle,1,,65,-172.575051291,-172.386742342,0.188308949283,0.376617898567,0.00417957518902,True,True,True,4
3320,60,59,True,finite_mle,1,,59,-168.491762041,-168.338977346,0.15278469476,0.305569389519,0.00373596138057,True,True,True,4
3321,39,38,True,finite_mle,1,,38,-118.831855088,-117.904445979,0.927409109444,1.85481821889,0.0352096979755,True,True,True,4
3322,63,62,True,finite_mle,1,,62,-173.788721317,-173.606693072,0.182028244484,0.364056488969,0.00423566525192,True,True,True,4
3323,52,51,True,finite_mle,1,,51,-146.169790665,-145.053161136,1.11662952844,2.23325905689,0.0315873702587,True,True,True,4
3324,60,59,True,finite_mle,1,,59,-164.02364352,-163.520681971,0.502961549016,1.00592309803,0.012298646314,True,True,True,4
3325,54,53,True,finite_mle,1,,53,-155.779701551,-155.39584913,0.383852421255,0.767704842509,0.0104487166901,True,True,True,4
3326,59,58,True,finite_mle,1,,58,-164.960744062,-164.606937137,0.353806924156,0.707613848312,0.00880061198124,True,True,True,4
3327,66,65,True,finite_mle,1,,65,-179.125915564,-178.833752861,0.292162703232,0.584325406463,0.00648464127823,True,True,True,4
3328,59,58,True,finite_mle,1,,58,-162.680556429,-162.410877551,0.269678877934,0.539357755868,0.00670800654875,True,True,True,4
3329,60,59,True,finite_mle,1,,59,-169.353418784,-169.008182519,0.345236265195,0.690472530391,0.0084418753853,True,True,True,4
3330,44,43,True,finite_mle,1,,43,-135.450297845,-134.8578175,0.592480345344,1.18496069069,0.0198783361872,True,True,True,4
3331,69,68,True,finite_mle,1,,68,-179.420607017,-179.301792165,0.118814851696,0.237629703393,0.00252078819598,True,True,True,4
3332,59,58,True,finite_mle,1,,58,-164.121715128,-163.483421037,0.638294090987,1.27658818197,0.0158769606844,True,True,True,4
3333,57,56,True,finite_mle,1,,56,-160.895182498,-159.274300314,1.6208821837,3.24176436739,0.0417578337194,True,True,True,4
3334,63,62,True,finite_mle,1,,62,-173.891738645,-173.123422104,0.768316541275,1.53663308255,0.0178781687731,True,True,True,4
3335,61,60,True,finite_mle,1,,60,-165.641552817,-161.310513313,4.33103950403,8.66207900805,0.104139486906,True,True,True,4
3336,62,61,True,finite_mle,1,,61,-166.772623474,-165.104855002,1.66776847251,3.33553694503,0.0394439558139,True,True,True,4
3337,57,56,True,finite_mle,1,,56,-161.104754025,-158.493557577,2.61119644815,5.22239289629,0.0672707172594,True,True,True,4
3338,57,56,True,finite_mle,1,,56,-161.841594414,-160.704932983,1.13666143053,2.27332286105,0.0292831394462,True,True,True,4
3339,59,58,True,finite_mle,1,,58,-162.889452435,-162.14180422,0.747648214636,1.49529642927,0.0185970408894,True,True,True,4
3340,63,62,True,finite_mle,1,,62,-170.185857241,-169.684404302,0.501452939057,1.00290587811,0.0116684462648,True,True,True,4
3341,68,67,True,finite_mle,1,,67,-182.497756086,-181.895283154,0.602472931421,1.20494586284,0.0129729061258,True,True,True,4
3342,52,51,True,finite_mle,1,,51,-146.145044963,-145.724274896,0.42077006713,0.84154013426,0.0119028017491,True,True,True,4
3343,56,55,True,finite_mle,1,,55,-159.169912387,-159.125776937,0.0441354496972,0.0882708993944,0.00115770898919,True,True,True,4
3344,51,50,True,finite_mle,1,,50,-148.974177614,-147.994627,0.97955061311,1.95910122622,0.0282638562367,True,True,True,4
3345,48,47,True,finite_mle,1,,47,-141.476443889,-139.629338857,1.84710503115,3.69421006231,0.0566980695414,True,True,True,4
3346,58,57,True,finite_mle,1,,57,-162.432365576,-162.056351931,0.376013645805,0.752027291611,0.00951707056333,True,True,True,4
3347,70,69,True,finite_mle,1,,69,-183.975988201,-181.797204634,2.17878356742,4.35756713484,0.0455553659114,True,True,True,4
3348,55,54,True,finite_mle,1,,54,-154.497008651,-154.424059392,0.0729492587792,0.145898517558,0.00194895433106,True,True,True,4
