catalogue_id,model_version,n_source_events,n_response_events,n_conditioning_events,response_exposure_kyr,history_kernel,history_initialization,history_tau_kyr,history_coefficient_domain,initial_unobserved_history,df,n_events,loglik_reduced,loglik_full,ll_gain_nats,gain_bits_per_event,LR_statistic,LR_p_value,delta_AIC_full_minus_reduced,nominal_LR_p,pre_phase_preferred_deg,pre_phase_rate_ratio_max_vs_min,pre_phase_amplitude,beta_history,mis6_vs_ngrip_rate_ratio_full,all_models_converged,likelihood_nesting_ok,bootstrap_null,n_bootstrap,n_valid_replicates,n_failed_replicates,n_zero_event_replicates,n_same_data_refinements,n_resampled_catalogues,failed_reasons,empirical_p_plus_one,n_bootstrap_exceeding_or_equal_observed,empirical_p_mc_se,empirical_p_ci95_low,empirical_p_ci95_high,empirical_p_ci_method,bootstrap_response_event_count_mean,bootstrap_response_event_count_q025,bootstrap_response_event_count_q975,bootstrap_LR_mean,bootstrap_LR_median,bootstrap_LR_q95,bootstrap_LR_q99,seed,event_definition
barker_fixed_threshold_speleo_0_400,continuous_exponential_inhibition_2026-09-12,59,58,1,392.245695897,exponential,condition_on_exact_oldest_event,1.5,nonpositive,0,2,58,-164.98821251,-160.699850634,4.28836187622,0.106668938144,8.57672375244,0.0137273940597,-4.57672375244,0.0137273940597,347.056629829,3.18786389174,0.579675533042,-1.2066173359,,True,True,continuous fitted reduced model; exact anchors fixed,9999,9999,0,0,0,0,,0.0172,171,0.00130015999016,0.0146518785773,0.0198382754811,Clopper-Pearson interval for the null exceedance probability,57.6097609761,45,71,2.12781076001,1.48577592761,6.40255110498,9.44552345846,20260920,fixed_threshold
