dataset_id,dataset_label,model_id,model_label,terms,bin_width_ka,n_bins,n_events,n_parameters,converged,optimizer_message,log_likelihood,AIC,AICc,BIC,expected_events,max_fitted_rate_per_kyr,mean_fitted_rate_per_kyr,eta_min,eta_max,n_eta_clipped_low,n_eta_clipped_high,beta_intercept,beta_same_type_history_count,beta_edc_log_resolution_scaled,beta_lr04_scaled,beta_co2_scaled,beta_pre_phase_sin,beta_pre_phase_cos,pre_phase_amplitude,pre_phase_preferred_rad,pre_phase_preferred_deg,pre_phase_rate_ratio_max_vs_min,delta_AICc,rank_AICc
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",full,Full model,same_type_history_count+edc_log_resolution_scaled+lr04_scaled+co2_scaled+pre_phase_sin+pre_phase_cos,0.19999999999998863,3175,103,7,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-446.79228827808106,907.5845765561621,907.6199412546149,950.0260169354497,102.99992232037681,0.49699003362928035,0.16220460207933354,-3.2796827291229937,-0.6991853061463718,0,0,-1.683623017490713,-0.2723219308198754,-0.9845590243833143,1.3827996084782426,-0.29320459972292723,-0.2160739274833504,0.35392787242452345,0.4146720161971747,5.735078990766347,328.5958213450593,2.2918148907533444,0.0,1.0
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",climate,Climate-state model,same_type_history_count+edc_log_resolution_scaled+lr04_scaled+co2_scaled,0.19999999999998863,3175,103,5,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-450.8011476900201,911.6022953800402,911.6212287975221,941.9176099366742,103.00003002297814,0.4170174801338436,0.16220477168972933,-3.055888820894886,-0.8746271392757077,0,0,-1.7110718173864465,-0.19394825652876257,-0.963202487193524,1.0863920879060447,-0.274518277104347,,,,,,,4.001287542907221,2.0
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",baseline,Event-process baseline,same_type_history_count+edc_log_resolution_scaled,0.19999999999998863,3175,103,3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-454.9662400028684,915.9324800057368,915.9400485960869,934.1216687397172,102.99999794526045,0.2614905018287917,0.16220472117363846,-2.2281076741520156,-1.3413573180152405,0,0,-1.7510899249125558,-0.09958675373758293,-0.6875768486616091,,,,,,,,,8.320107341471953,3.0
barker_variable_threshold_edc3_0_800,"Barker variable-threshold D-O warmings, EDC3 0-800 ka",full,Full model,same_type_history_count+edc_log_resolution_scaled+lr04_scaled+co2_scaled+pre_phase_sin+pre_phase_cos,0.19999999999998863,3975,125,7,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-546.3238211512567,1106.6476423025133,1106.6758752241165,1150.6621024921324,124.99993020148231,0.49801615710794184,0.15723261660563811,-3.558052845521231,-0.697122758491928,0,0,-1.6714747594170702,-0.33869972567498424,-1.0105900350918282,1.5714024525789712,-0.08697162286866099,-0.1678625849864107,0.30104635284222603,0.34468355632075925,5.774528077262887,330.8560875069576,1.9924541350892615,0.0,1.0
barker_variable_threshold_edc3_0_800,"Barker variable-threshold D-O warmings, EDC3 0-800 ka",climate,Climate-state model,same_type_history_count+edc_log_resolution_scaled+lr04_scaled+co2_scaled,0.19999999999998863,3975,125,5,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-549.7492447544632,1109.4984895089265,1109.5136066669008,1140.9373896443685,125.00001555635845,0.46381437279984405,0.1572327239702622,-3.420543654462443,-0.7682708654217068,0,0,-1.6855397928490123,-0.2847006111500227,-0.9450193469049292,1.3225469157193328,-0.1311623184824938,,,,,,,2.8377314427843885,2.0
barker_variable_threshold_edc3_0_800,"Barker variable-threshold D-O warmings, EDC3 0-800 ka",baseline,Event-process baseline,same_type_history_count+edc_log_resolution_scaled,0.19999999999998863,3975,125,3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-555.4112449770316,1116.8224899540633,1116.8285337717414,1135.6858300353285,124.99999614876126,0.2638824768466832,0.15723269955819028,-2.3971344990749626,-1.332251438410023,0,0,-1.7229140686276625,-0.18355726563537075,-0.6044141353784205,,,,,,,,,10.152658547624924,3.0
barker_variable_threshold_speleo_0_400,"Barker variable-threshold D-O warmings, SpeleoAge 0-400 ka",full,Full model,same_type_history_count+edc_log_resolution_scaled+lr04_scaled+co2_scaled+pre_phase_sin+pre_phase_cos,0.19999999999998863,1975,69,7,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-290.84293880277244,595.6858776055449,595.7428171073242,634.8041433468915,69.00000077039425,0.7035855611358719,0.17468354625416266,-3.3976621860983105,-0.35156578773937497,0,0,-1.7328403851549596,-0.18116855485524788,-0.9636799026864717,3.191461640923847,2.237021809551875,-0.23547297140561443,0.47003808462356517,0.525721714654416,5.818765413996197,333.3907001986753,2.861778913815393,0.0,1.0
barker_variable_threshold_speleo_0_400,"Barker variable-threshold D-O warmings, SpeleoAge 0-400 ka",climate,Climate-state model,same_type_history_count+edc_log_resolution_scaled+lr04_scaled+co2_scaled,0.19999999999998863,1975,69,5,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-294.7379410729576,599.4758821459152,599.5063544668903,627.4175005325912,69.0000344053994,0.538498484283534,0.17468363140607443,-2.6776353311328336,-0.6189705970906134,0,0,-1.786423955307387,-0.04670821615597617,-0.9764529897788485,2.834641497228102,2.2942536557173723,,,,,,,3.7635373595661576,2.0
barker_variable_threshold_speleo_0_400,"Barker variable-threshold D-O warmings, SpeleoAge 0-400 ka",baseline,Event-process baseline,same_type_history_count+edc_log_resolution_scaled,0.19999999999998863,1975,69,3,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-299.17390099164066,604.3478019832813,604.3599785434031,621.112773015287,69.00002723731696,0.3303682065522093,0.17468361325903028,-2.1208217392926203,-1.1075474691076663,0,0,-1.6939318152367717,-0.0814935297041887,-0.8681370754444686,,,,,,,,,8.617161436078959,3.0
