realization_id,ngrip_realization_id,mis6_realization_id,fit_valid,invalid_reason,n_response_events,n_conditioning_events,response_exposure_kyr,gain_bits_per_event,LR_statistic,nominal_LR_p,delta_AIC_full_minus_reduced,pre_phase_preferred_deg,pre_phase_rate_ratio_max_vs_min,pre_phase_amplitude,beta_history,beta_pre_phase_sin,beta_pre_phase_cos,all_models_converged,likelihood_nesting_ok
joint_00890,NGRIP_01477,8435,True,,53.0,2.0,165.03983499999998,0.1900508080525167,13.963717267062576,0.000928575716357,-9.963717267062576,320.36587725608524,5.262172883958082,0.8302720186292784,-0.9963426452886198,-0.5296162060477073,0.6394202837026435,True,True
joint_00891,NGRIP_08353,2358,True,,53.0,2.0,166.356941,0.1977662161163205,14.530596081769858,0.0006993927909367,-10.530596081769858,331.4437953671815,5.407947529726622,0.8439348181750724,-0.903455550915676,-0.4034182377422159,0.741268981399571,True,True
joint_00892,NGRIP_02910,6408,True,,53.0,2.0,166.348387,0.1884052642496384,13.842813238032562,0.0009864414169428,-9.842813238032562,327.0590274195791,5.24500979740331,0.828638554898788,-0.9053880262312768,-0.4505927052818673,0.6954193473088881,True,True
joint_00893,NGRIP_00876,7993,True,,53.0,2.0,165.450161,0.2196784119608863,16.1405640193409,0.0003126950855922,-12.1405640193409,325.8408745945205,6.417407286471306,0.9295070933367084,-0.9215478156919444,-0.5219119110392774,0.7691497862436067,True,True
joint_00894,NGRIP_08367,5379,True,,53.0,2.0,167.885851,0.2013661292447101,14.79509466310148,0.000612753801516,-10.79509466310148,330.90654822101055,5.591004187200487,0.8605794554811094,-0.867434820951572,-0.4184442952101961,0.7519982519941153,True,True
joint_00895,NGRIP_06680,5676,True,,53.0,2.0,165.200705,0.2747988669179811,20.190462341478224,4.1275924463820776e-05,-16.190462341478224,320.85327824269484,8.342029595014548,1.0606532717402928,-1.0800611144703314,-0.6695993449173441,0.8225704104449972,True,True
joint_00896,NGRIP_05623,1921,True,,53.0,2.0,169.137982,0.1457591639640348,10.709450675499228,0.0047257673091514,-6.709450675499227,332.1787022338832,4.17028765620779,0.7139925078677835,-0.8667743585123835,-0.3332313139994381,0.6314603650756987,True,True
joint_00897,NGRIP_01331,8160,True,,53.0,2.0,165.014611,0.3010947910331908,22.122518581509865,1.570927444949079e-05,-18.122518581509865,329.51467948299523,9.674078680098267,1.134725003759126,-1.1915875706672905,-0.5756659568734965,0.9778596730886644,True,True
joint_00898,NGRIP_05477,8913,True,,53.0,2.0,162.665081,0.2695317307098289,19.803466876573793,5.0087782680378486e-05,-15.803466876573792,317.0908734819958,8.523549740170418,1.071416445121356,-1.2280573629817015,-0.7294605426628269,0.7847423243170573,True,True
joint_00899,NGRIP_01258,1791,True,,53.0,2.0,160.83899499999998,0.2213760603886111,16.265296362794402,0.0002937891627485,-12.265296362794402,326.74852309377377,6.570680748390001,0.9413087209000616,-0.7414156605219032,-0.5161334900321551,0.7871901476198346,True,True
joint_00900,NGRIP_01735,1737,True,,53.0,2.0,167.264672,0.1723185668145992,12.66086564704102,0.0017812626298675,-8.660865647041021,335.08850428814407,4.989707377700581,0.8036886331502813,-0.8627645059284054,-0.3385279518392912,0.7289130571463663,True,True
joint_00901,NGRIP_05350,6903,True,,53.0,2.0,167.515815,0.1412061735115412,10.374926071001424,0.0055861607448166,-6.3749260710014255,331.6072331318607,4.030744262576376,0.6969755197236418,-0.6620510676392959,-0.3314210295369686,0.6131353653759474,True,True
joint_00902,NGRIP_04439,6579,True,,53.0,2.0,168.23551400000002,0.2263395779600971,16.62998387308994,0.0002448188676542,-12.62998387308994,332.10006867362324,6.4001263983404515,0.9281588699556492,-0.8297477299243383,-0.4343122244565536,0.8202754290876618,True,True
joint_00903,NGRIP_04247,9229,True,,53.0,2.0,165.37614100000002,0.1853727255094913,13.620001696199353,0.0011026919647646,-9.620001696199353,331.3908750230621,5.042781995728206,0.808978956537975,-0.695219569309039,-0.3873647530223745,0.710208068270972,True,True
joint_00904,NGRIP_05356,1732,True,,53.0,2.0,164.02946500000002,0.2803244052359129,20.596443539930164,3.3692955772918765e-05,-16.596443539930164,332.42029015738854,8.840906386078395,1.089694701877639,-1.1554223121172704,-0.5045092228955443,0.9658700675109104,True,True
joint_00905,NGRIP_06223,5193,True,,53.0,2.0,166.564173,0.1795765471822994,13.194135601654692,0.0013643627613829,-9.194135601654692,338.2411993016782,5.151681140384968,0.8196615482167655,-0.8478852892225734,-0.3038486173693871,0.7612628135853062,True,True
joint_00906,NGRIP_00440,9747,True,,53.0,2.0,162.03002299999997,0.2795207714190895,20.53739766941078,3.4702499749855946e-05,-16.53739766941078,320.4890498493254,8.838252451374398,1.0895445853054462,-1.239840805667169,-0.6931962431567323,0.8405869210508865,True,True
joint_00907,NGRIP_08545,8634,True,,53.0,2.0,159.45362999999998,0.2499540829750121,18.36502659565909,0.0001028217863595,-14.365026595659089,308.43217885611637,7.415841306937691,1.001809214646863,-1.1126388402580245,-0.7847617186960253,0.6227124114875375,True,True
joint_00908,NGRIP_03397,1646,True,,53.0,2.0,167.140919,0.1683677876596786,12.370587675222708,0.0020594963062422,-8.370587675222708,336.8909060555907,4.77863256447414,0.7820772155992446,-0.9458494484922908,-0.3069520939746589,0.719322725321562,True,True
joint_00909,NGRIP_01566,213,True,,53.0,2.0,171.306056,0.1449578688549757,10.6505766382613,0.0048669475778261,-6.650576638261299,330.4342860999855,4.244463029301829,0.7228076584490225,-0.8118638874841033,-0.3566488157512185,0.6286911271330399,True,True
joint_00910,NGRIP_05947,1235,True,,53.0,2.0,169.98209000000003,0.164936071528754,12.11844713299567,0.0023362140984134,-8.11844713299567,333.8176123004713,4.728682143523767,0.7768232735459293,-0.9225202529168648,-0.3427577495525734,0.6971165780873877,True,True
joint_00911,NGRIP_08123,2547,True,,53.0,2.0,161.778261,0.1927675139327028,14.163323431316314,0.0008403755223074,-10.163323431316314,324.8350923016031,5.381695722626877,0.8415017572955401,-0.7936192092765948,-0.4846475597444044,0.6879258320235373,True,True
joint_00912,NGRIP_09707,7509,True,,53.0,2.0,165.533416,0.1663026039880856,12.21885119385658,0.0022218266703992,-8.21885119385658,327.4742933490506,4.674412992616799,0.7710517958901634,-0.6728994371119237,-0.4145775528649736,0.6501125476453566,True,True
joint_00913,NGRIP_04038,9423,True,,53.0,2.0,162.16603399999997,0.2393736406113324,17.587643393552156,0.0001516672325217,-13.587643393552156,316.0020525354771,6.871238389010495,0.9636721751991996,-0.9028960902187032,-0.6693981093217312,0.6932317307290893,True,True
