bootstrap_id,n_events_observation_support,n_events_response,fit_valid,status,solver_attempts,failure_reason,n_events_response_NGRIP,n_events_response_MIS6,loglik_reduced,loglik_full,ll_gain_nats,LR_statistic,gain_bits_per_event,reduced_converged,full_converged,likelihood_nesting_ok,quadrature_order
908,52,50,True,finite_mle,1,,31,19,-107.547206968,-105.372842917,2.17436405127,4.34872810254,0.0627388846771,True,True,True,4
909,60,58,True,finite_mle,1,,34,24,-113.395793716,-113.056900947,0.338892769303,0.677785538606,0.0084296365115,True,True,True,4
910,54,52,True,finite_mle,1,,34,18,-106.750061296,-104.187209943,2.56285135271,5.12570270541,0.0711040949439,True,True,True,4
911,63,61,True,finite_mle,1,,31,30,-112.865051842,-112.855075846,0.00997599556693,0.0199519911339,0.000235939661186,True,True,True,4
912,52,50,True,finite_mle,1,,35,15,-106.426895414,-106.213334605,0.213560809218,0.427121618435,0.00616206240773,True,True,True,4
913,58,56,True,finite_mle,1,,29,27,-112.095212274,-111.091564821,1.00364745281,2.00729490563,0.0258563786246,True,True,True,4
914,42,40,True,finite_mle,1,,26,14,-93.9618248978,-93.0765846132,0.885240284577,1.77048056915,0.0319282942139,True,True,True,4
915,51,49,True,finite_mle,1,,32,17,-103.968584575,-103.842733645,0.125850930337,0.251701860674,0.00370539822629,True,True,True,4
916,47,45,True,finite_mle,1,,29,16,-101.386452769,-101.352707008,0.0337457608522,0.0674915217044,0.00108188537406,True,True,True,4
917,57,55,True,finite_mle,1,,37,18,-112.288265335,-110.68596434,1.60230099486,3.20460198971,0.0420296672598,True,True,True,4
918,51,49,True,finite_mle,1,,32,17,-105.476867723,-104.817754337,0.659113385915,1.31822677183,0.019406114556,True,True,True,4
919,42,40,True,finite_mle,1,,26,14,-95.5010510064,-95.2641246398,0.236926366612,0.473852733225,0.00854531235419,True,True,True,4
920,49,47,True,finite_mle,1,,35,12,-98.8754004284,-96.9213943085,1.95400611984,3.90801223968,0.0599794667864,True,True,True,4
921,55,53,True,finite_mle,1,,36,17,-108.053929754,-107.8001051,0.25382465383,0.507649307661,0.00690927489314,True,True,True,4
922,54,52,True,finite_mle,1,,30,22,-107.951372716,-107.746849605,0.204523110371,0.409046220743,0.00567431686693,True,True,True,4
923,53,51,True,finite_mle,1,,31,20,-109.617248622,-109.503904743,0.113343879026,0.226687758053,0.00320628729777,True,True,True,4
924,48,46,True,finite_mle,1,,25,21,-101.104073856,-99.2829236025,1.82115025361,3.64230050721,0.057116618252,True,True,True,4
925,67,65,True,finite_mle,1,,41,24,-119.633052983,-118.203161921,1.4298910623,2.85978212461,0.0317368729938,True,True,True,4
926,57,55,True,finite_mle,1,,33,22,-114.20801832,-113.636393457,0.571624863139,1.14324972628,0.0149941882782,True,True,True,4
927,48,46,True,finite_mle,1,,32,14,-100.599789057,-100.488481683,0.11130737407,0.22261474814,0.00349092601272,True,True,True,4
928,58,56,True,finite_mle,1,,38,18,-112.902048904,-106.839792364,6.06225654009,12.1245130802,0.156178347268,True,True,True,4
929,57,55,True,finite_mle,1,,33,22,-105.592591314,-100.616723622,4.97586769199,9.95173538398,0.130521084425,True,True,True,4
930,49,47,True,finite_mle,1,,26,21,-103.289857961,-102.161226291,1.12863167092,2.25726334184,0.034644070524,True,True,True,4
931,49,47,True,finite_mle,1,,26,21,-101.525462935,-101.076776445,0.448686490689,0.897372981379,0.0137727186177,True,True,True,4
932,48,46,True,finite_mle,1,,26,20,-103.600481093,-102.901006135,0.699474957668,1.39894991534,0.0219375881012,True,True,True,4
933,60,58,True,finite_mle,1,,34,24,-106.884889816,-99.4615027845,7.42338703123,14.8467740625,0.184649718216,True,True,True,4
934,51,49,True,finite_mle,1,,32,17,-107.689157485,-107.006114939,0.683042545779,1.36608509156,0.0201106549696,True,True,True,4
935,58,56,True,finite_mle,1,,33,23,-114.234894458,-111.231683428,3.00321103027,6.00642206054,0.0773699582164,True,True,True,4
936,53,51,True,finite_mle,1,,34,17,-104.328523782,-102.549494597,1.77902918554,3.55805837107,0.0503254232073,True,True,True,4
937,45,43,True,finite_mle,1,,30,13,-92.686949649,-91.0302802527,1.65666939631,3.31333879262,0.0555829935453,True,True,True,4
938,53,51,True,finite_mle,1,,35,16,-107.49586947,-105.985376234,1.51049323583,3.02098647166,0.0427290411887,True,True,True,4
939,53,51,True,finite_mle,1,,39,12,-106.933708761,-105.636817072,1.29689168986,2.59378337972,0.0366866511673,True,True,True,4
940,50,48,True,finite_mle,1,,31,17,-101.885969649,-101.620415317,0.265554331807,0.531108663615,0.00798153994969,True,True,True,4
941,50,48,True,finite_mle,1,,29,19,-99.9698351947,-98.6358175555,1.33401763921,2.66803527842,0.0400954298448,True,True,True,4
942,66,64,True,finite_mle,1,,40,24,-121.167610108,-120.302248497,0.865361611014,1.73072322203,0.0195070766373,True,True,True,4
943,51,49,True,finite_mle,1,,31,18,-104.95405743,-104.43741041,0.516647020082,1.03329404016,0.0152115121176,True,True,True,4
944,57,55,True,finite_mle,1,,33,22,-107.837695105,-106.84873701,0.988958094401,1.9779161888,0.0259411806989,True,True,True,4
945,60,58,True,finite_mle,1,,31,27,-113.773866514,-113.391432506,0.382434008174,0.764868016349,0.00951268357001,True,True,True,4
946,56,54,True,finite_mle,1,,31,23,-111.230436639,-109.966856704,1.26357993514,2.52715987027,0.0337585278924,True,True,True,4
947,62,60,True,finite_mle,1,,38,22,-118.438977418,-118.071437172,0.367540245441,0.735080490881,0.00883747482374,True,True,True,4
948,56,54,True,finite_mle,1,,34,20,-112.965081538,-111.685180606,1.27990093129,2.55980186258,0.0341945690074,True,True,True,4
949,50,48,True,finite_mle,1,,35,13,-102.794758252,-102.650439446,0.144318805552,0.288637611104,0.00433766718911,True,True,True,4
950,59,57,True,finite_mle,1,,37,20,-111.906427068,-111.591425996,0.315001072351,0.630002144703,0.00797281552555,True,True,True,4
951,52,50,True,finite_mle,1,,31,19,-105.225671698,-102.938985861,2.28668583751,4.57337167502,0.065979806357,True,True,True,4
952,47,45,True,finite_mle,1,,30,15,-102.323101022,-99.9864955277,2.33660549419,4.67321098838,0.0749113146441,True,True,True,4
953,59,57,True,finite_mle,1,,35,22,-114.629130479,-110.793547018,3.83558346176,7.67116692352,0.097080302442,True,True,True,4
954,64,62,True,finite_mle,1,,38,24,-115.851148672,-114.512501664,1.33864700808,2.67729401617,0.0311493451623,True,True,True,4
955,44,42,True,finite_mle,1,,23,19,-94.9660894763,-90.1375554952,4.82853398108,9.65706796217,0.165859572126,True,True,True,4
956,52,50,True,finite_mle,1,,35,15,-100.14220334,-100.046235357,0.0959679829545,0.191935965909,0.00276905066185,True,True,True,4
957,52,50,True,finite_mle,1,,30,20,-108.900397082,-107.951563864,0.948833217537,1.89766643507,0.0273775395514,True,True,True,4
958,66,64,True,finite_mle,1,,41,23,-121.25150144,-120.475198148,0.776303291746,1.55260658349,0.0174995142067,True,True,True,4
959,48,46,True,finite_mle,1,,28,18,-101.789194636,-100.781125886,1.00806875018,2.01613750036,0.0316159953643,True,True,True,4
960,50,48,True,finite_mle,1,,28,20,-100.139206425,-99.2301169946,0.909089430443,1.81817886089,0.0273237252714,True,True,True,4
961,53,51,True,finite_mle,1,,32,19,-110.652123906,-109.460194941,1.1919289644,2.38385792879,0.0337174510985,True,True,True,4
962,69,67,True,finite_mle,1,,45,22,-121.642759448,-121.615631052,0.027128395763,0.054256791526,0.000584149284098,True,True,True,4
963,63,61,True,finite_mle,1,,38,23,-117.531902019,-115.706100233,1.82580178594,3.65160357189,0.0431815603644,True,True,True,4
964,53,51,True,finite_mle,1,,34,17,-107.271540709,-106.08788001,1.18366069856,2.36732139712,0.0334835572531,True,True,True,4
965,53,51,True,finite_mle,1,,32,19,-109.528668817,-108.83525393,0.693414887049,1.3868297741,0.0196154160554,True,True,True,4
966,55,53,True,finite_mle,1,,29,24,-109.287573344,-103.856249047,5.43132429701,10.862648594,0.147844238279,True,True,True,4
967,66,64,True,finite_mle,1,,39,25,-115.146328461,-115.095706983,0.0506214780743,0.101242956149,0.00114111492782,True,True,True,4
968,58,56,True,finite_mle,1,,35,21,-113.277877382,-113.22562613,0.0522512521691,0.104502504338,0.00134611825687,True,True,True,4
969,67,65,True,finite_mle,1,,39,26,-119.707739034,-116.465198023,3.24254101056,6.48508202112,0.0719691974741,True,True,True,4
970,56,54,True,finite_mle,1,,31,23,-111.066757525,-107.096593876,3.97016364916,7.94032729832,0.106069174225,True,True,True,4
971,47,45,True,finite_mle,1,,26,19,-101.456245708,-97.9480747242,3.50817098386,7.01634196771,0.112471575133,True,True,True,4
972,43,41,True,finite_mle,1,,26,15,-95.3731109542,-94.0081021569,1.36500879735,2.7300175947,0.0480314981149,True,True,True,4
973,57,55,True,finite_mle,1,,36,19,-107.475752591,-106.712589669,0.763162921975,1.52632584395,0.0200183884168,True,True,True,4
974,57,55,True,finite_mle,1,,35,20,-113.391409448,-112.877535097,0.513874350975,1.02774870195,0.0134793450508,True,True,True,4
975,53,51,True,finite_mle,1,,28,23,-101.75262331,-101.736224494,0.0163988151833,0.0327976303666,0.000463891947871,True,True,True,4
976,61,59,True,finite_mle,1,,38,21,-113.445662499,-113.306848046,0.138814452936,0.277628905871,0.00339435462464,True,True,True,4
977,56,54,True,finite_mle,1,,30,24,-106.877548427,-105.920016189,0.957532237978,1.91506447596,0.0255819816893,True,True,True,4
978,60,58,True,finite_mle,1,,36,22,-114.057832906,-113.288582951,0.769249954602,1.5384999092,0.0191343637019,True,True,True,4
979,48,46,True,finite_mle,1,,29,17,-102.811987284,-102.606968775,0.205018508679,0.410037017357,0.00642998229915,True,True,True,4
980,45,43,True,finite_mle,1,,27,16,-100.18507535,-97.4001544718,2.78492087869,5.56984175738,0.0934370125803,True,True,True,4
981,51,49,True,finite_mle,1,,30,19,-107.523946574,-107.136967258,0.386979315838,0.773958631676,0.0113937375487,True,True,True,4
982,53,51,True,finite_mle,1,,32,19,-99.1185072355,-96.9939223458,2.12458488972,4.24916977944,0.0601005506734,True,True,True,4
983,57,55,True,finite_mle,1,,33,22,-108.939714268,-108.922471867,0.0172424010122,0.0344848020243,0.000452282298786,True,True,True,4
984,62,60,True,finite_mle,1,,43,17,-116.980222877,-116.890380518,0.0898423591386,0.179684718277,0.00216025209985,True,True,True,4
985,54,52,True,finite_mle,1,,34,18,-105.919905011,-104.412343025,1.5075619857,3.01512397141,0.0418260038578,True,True,True,4
986,55,53,True,finite_mle,1,,36,17,-112.545560516,-112.078471542,0.467088974092,0.934177948184,0.0127144706901,True,True,True,4
987,48,46,True,finite_mle,1,,21,25,-96.5426580988,-95.691058121,0.851599977769,1.70319995554,0.0267086753206,True,True,True,4
988,58,56,True,finite_mle,1,,37,19,-114.919699029,-112.588013589,2.33168544052,4.66337088105,0.0600698396778,True,True,True,4
989,61,59,True,finite_mle,1,,38,21,-117.168436326,-115.100080601,2.06835572534,4.13671145069,0.0505763821652,True,True,True,4
990,54,52,True,finite_mle,1,,35,17,-107.020680855,-105.821176099,1.19950475623,2.39900951246,0.0332792223718,True,True,True,4
991,55,53,True,finite_mle,1,,34,19,-112.217683232,-111.621882672,0.595800559913,1.19160111983,0.0162180851537,True,True,True,4
992,61,59,True,finite_mle,1,,34,25,-117.13914268,-116.989702471,0.149440208702,0.298880417404,0.00365418047464,True,True,True,4
993,53,51,True,finite_mle,1,,37,14,-105.222808112,-102.81479773,2.40801038199,4.81602076398,0.0681181301275,True,True,True,4
994,63,61,True,finite_mle,1,,39,22,-116.649123966,-114.690796956,1.95832700943,3.91665401886,0.0463158797531,True,True,True,4
995,57,55,True,finite_mle,1,,33,22,-108.911180023,-105.648068863,3.26311116012,6.52622232024,0.0855940779741,True,True,True,4
996,58,56,True,finite_mle,1,,30,26,-110.017237203,-109.066643613,0.950593589892,1.90118717978,0.0244895831793,True,True,True,4
997,50,48,True,finite_mle,1,,26,22,-104.640000358,-103.152399224,1.48760113426,2.97520226851,0.0447115579003,True,True,True,4
998,57,55,True,finite_mle,1,,33,22,-111.497424367,-110.579008358,0.918416008994,1.83683201799,0.02409080403,True,True,True,4
999,57,55,True,finite_mle,1,,33,22,-112.548467237,-110.289840385,2.25862685214,4.51725370429,0.0592456319783,True,True,True,4
1000,55,53,True,finite_mle,1,,36,17,-110.549110423,-110.509804697,0.0393057260612,0.0786114521224,0.00106992785032,True,True,True,4
1001,56,54,True,finite_mle,1,,38,16,-109.809852918,-108.739286152,1.07056676542,2.14113353084,0.0286018771002,True,True,True,4
1002,53,51,True,finite_mle,1,,31,20,-103.43261548,-102.627732626,0.804882854241,1.60976570848,0.0227686373002,True,True,True,4
1003,58,56,True,finite_mle,1,,32,24,-110.846824015,-108.53331274,2.31351127541,4.62702255082,0.0596016293585,True,True,True,4
1004,55,53,True,finite_mle,1,,35,18,-111.318377401,-110.506962741,0.811414659856,1.62282931971,0.0220872435071,True,True,True,4
1005,70,68,True,finite_mle,1,,46,22,-124.687934164,-120.116198861,4.57173530335,9.14347060671,0.0969944095648,True,True,True,4
1006,64,62,True,finite_mle,1,,37,25,-116.578561445,-116.313135575,0.26542586929,0.530851738581,0.00617626750563,True,True,True,4
1007,57,55,True,finite_mle,1,,33,22,-113.092585922,-111.869081719,1.22350420279,2.44700840558,0.0320935171977,True,True,True,4
1008,55,53,True,finite_mle,1,,36,17,-108.707068746,-108.224026088,0.483042657841,0.966085315682,0.0131487405095,True,True,True,4
1009,57,55,True,finite_mle,1,,29,26,-110.66027205,-106.394097535,4.26617451461,8.53234902922,0.111905251196,True,True,True,4
1010,56,54,True,finite_mle,1,,34,20,-109.070730399,-108.772141223,0.298589175986,0.597178351972,0.00797728006404,True,True,True,4
1011,56,54,True,finite_mle,1,,36,18,-107.84033105,-107.427560578,0.41277047189,0.825540943779,0.0110278132004,True,True,True,4
1012,51,49,True,finite_mle,1,,28,21,-107.015507037,-106.815632618,0.199874418863,0.399748837725,0.00588485373253,True,True,True,4
1013,54,52,True,finite_mle,1,,35,17,-104.481406065,-103.461700256,1.01970580946,2.03941161891,0.0282908560475,True,True,True,4
1014,59,57,True,finite_mle,1,,34,23,-110.914966336,-110.3398771,0.575089235727,1.15017847145,0.0145557612009,True,True,True,4
1015,48,46,True,finite_mle,1,,35,11,-101.402401907,-100.128685762,1.27371614484,2.54743228967,0.0399474775143,True,True,True,4
1016,54,52,True,finite_mle,1,,31,21,-108.50731107,-107.578408729,0.928902341038,1.85780468208,0.0257715923247,True,True,True,4
1017,52,50,True,finite_mle,1,,26,24,-98.8127867687,-97.713754666,1.09903210272,2.19806420544,0.0317113632875,True,True,True,4
1018,53,51,True,finite_mle,1,,28,23,-104.526446001,-104.260243733,0.266202268836,0.532404537671,0.00753036653181,True,True,True,4
1019,51,49,True,finite_mle,1,,28,21,-103.542444463,-100.190428449,3.35201601389,6.70403202778,0.0986925893923,True,True,True,4
1020,59,57,True,finite_mle,1,,38,19,-114.958697559,-113.015806824,1.94289073524,3.88578147049,0.0491754180478,True,True,True,4
1021,57,55,True,finite_mle,1,,34,21,-114.743365257,-108.205101179,6.53826407841,13.0765281568,0.171504021126,True,True,True,4
1022,60,58,True,finite_mle,1,,36,22,-118.606599218,-111.000316513,7.60628270503,15.2125654101,0.189199074796,True,True,True,4
1023,57,55,True,finite_mle,1,,35,20,-111.979460383,-108.4520186,3.52744178306,7.05488356613,0.0925276866809,True,True,True,4
1024,65,63,True,finite_mle,1,,46,17,-120.616508101,-119.943879014,0.672629087313,1.34525817463,0.0154031531528,True,True,True,4
1025,56,54,True,finite_mle,1,,33,21,-112.122393313,-109.909140653,2.2132526605,4.426505321,0.0591305303247,True,True,True,4
1026,59,57,True,finite_mle,1,,34,23,-113.525066247,-113.51224838,0.0128178667325,0.025635733465,0.000324425838066,True,True,True,4
1027,49,47,True,finite_mle,1,,29,18,-101.132376842,-99.9034318876,1.22894495451,2.45788990902,0.0377232508809,True,True,True,4
1028,57,55,True,finite_mle,1,,31,24,-109.249959728,-108.063160931,1.18679879677,2.37359759354,0.0311307043388,True,True,True,4
1029,53,51,True,finite_mle,1,,37,14,-106.865402106,-106.450844218,0.414557888351,0.829115776701,0.0117270707781,True,True,True,4
1030,41,39,True,finite_mle,1,,23,16,-88.9845911288,-88.4612950335,0.523296095208,1.04659219042,0.0193578636275,True,True,True,4
1031,59,57,True,finite_mle,1,,33,24,-114.039115281,-113.292586766,0.746528515007,1.49305703001,0.0188949646751,True,True,True,4
1032,56,54,True,finite_mle,1,,34,20,-109.543216274,-106.028445525,3.51477074872,7.02954149743,0.0939026357229,True,True,True,4
1033,56,54,True,finite_mle,1,,31,23,-112.711331287,-110.028309265,2.68302202191,5.36604404382,0.0716811586223,True,True,True,4
1034,52,50,True,finite_mle,1,,36,14,-105.25832763,-104.418423124,0.839904505467,1.67980901093,0.0242345212971,True,True,True,4
1035,60,58,True,finite_mle,1,,40,18,-115.984235835,-114.905042066,1.07919376865,2.15838753729,0.0268439223825,True,True,True,4
1036,57,55,True,finite_mle,1,,35,20,-110.110952986,-109.552462007,0.558490979853,1.11698195971,0.0146496757639,True,True,True,4
1037,54,52,True,finite_mle,1,,29,23,-106.779445337,-104.101131,2.67831433703,5.35662867407,0.074307515615,True,True,True,4
1038,46,44,True,finite_mle,1,,25,19,-97.0139252001,-96.8766490089,0.137276191157,0.274552382315,0.00450108364125,True,True,True,4
1039,47,45,True,finite_mle,1,,31,14,-102.447154121,-101.604606985,0.842547136176,1.68509427235,0.027011968335,True,True,True,4
1040,66,64,True,finite_mle,1,,40,24,-123.771075916,-119.685145037,4.0859308785,8.171861757,0.0921055033723,True,True,True,4
1041,49,47,True,finite_mle,1,,29,18,-101.233963367,-100.906711259,0.327252108,0.654504216,0.0100452126241,True,True,True,4
1042,61,59,True,finite_mle,1,,35,24,-117.045087394,-114.166622257,2.87846513702,5.75693027403,0.0703855487889,True,True,True,4
1043,52,50,True,finite_mle,1,,29,21,-105.292702147,-102.597035089,2.69566705735,5.39133411471,0.0777805099107,True,True,True,4
1044,50,48,True,finite_mle,1,,25,23,-101.615792119,-100.838311765,0.777480353767,1.55496070753,0.0233680635577,True,True,True,4
1045,50,48,True,finite_mle,1,,31,17,-98.9863663372,-97.7434969719,1.24286936533,2.48573873066,0.0373558639548,True,True,True,4
1046,62,60,True,finite_mle,1,,42,18,-114.022928955,-111.339199497,2.68372945782,5.36745891564,0.0645300529981,True,True,True,4
1047,58,56,True,finite_mle,1,,35,21,-111.131985768,-110.753855889,0.378129878737,0.756259757475,0.00974153751547,True,True,True,4
1048,52,50,True,finite_mle,1,,34,16,-108.169128407,-107.312460338,0.856668068862,1.71333613772,0.0247182154927,True,True,True,4
1049,64,62,True,finite_mle,1,,39,23,-118.369822089,-118.240832285,0.128989804433,0.257979608865,0.00300149921258,True,True,True,4
1050,52,50,True,finite_mle,1,,30,20,-104.689003261,-102.086540852,2.60246240875,5.20492481751,0.0750911922242,True,True,True,4
1051,53,51,True,finite_mle,1,,35,16,-106.680866017,-103.544809417,3.13605659914,6.27211319827,0.0887132020298,True,True,True,4
1052,48,46,True,finite_mle,1,,26,20,-98.99899397,-98.5653516673,0.43364230275,0.8672846055,0.0136002956456,True,True,True,4
1053,62,60,True,finite_mle,1,,38,22,-119.055824948,-118.776390046,0.2794349018,0.558869803599,0.00671898911796,True,True,True,4
1054,52,50,True,finite_mle,1,,32,18,-108.719840071,-106.022775771,2.69706429941,5.39412859882,0.0778208257943,True,True,True,4
1055,62,60,True,finite_mle,1,,37,23,-119.41838408,-118.97648277,0.4419013098,0.8838026196,0.0106254804702,True,True,True,4
1056,62,60,True,finite_mle,1,,38,22,-120.069681908,-118.952335668,1.11734623946,2.23469247891,0.026866497977,True,True,True,4
1057,51,49,True,finite_mle,1,,34,15,-102.986831876,-100.696569318,2.29026255768,4.58052511537,0.0674316415164,True,True,True,4
1058,54,52,True,finite_mle,1,,27,25,-105.771181596,-103.066751817,2.70442977919,5.40885955837,0.0750320659782,True,True,True,4
1059,65,63,True,finite_mle,1,,38,25,-122.243855273,-120.844720703,1.39913457026,2.79826914052,0.0320400715246,True,True,True,4
1060,53,51,True,finite_mle,1,,36,15,-107.148942499,-104.151346845,2.9975956537,5.99519130741,0.08479639969,True,True,True,4
1061,48,46,True,finite_mle,1,,31,15,-98.1119328828,-97.9387678249,0.173165057924,0.346330115848,0.00543096457222,True,True,True,4
1062,55,53,True,finite_mle,1,,34,19,-107.737393746,-107.243530838,0.493862908432,0.987725816864,0.0134432748844,True,True,True,4
1063,35,33,True,finite_mle,1,,19,14,-79.3663357914,-75.6851228147,3.6812129767,7.36242595341,0.160935385029,True,True,True,4
1064,60,58,True,finite_mle,1,,34,24,-117.292360106,-115.232604919,2.05975518687,4.11951037373,0.0512344585093,True,True,True,4
1065,56,54,True,finite_mle,1,,33,21,-112.698679176,-112.176838038,0.521841137423,1.04368227485,0.013941807798,True,True,True,4
1066,54,52,True,finite_mle,1,,38,14,-108.430941733,-107.154205018,1.27673671519,2.55347343038,0.0354219562985,True,True,True,4
1067,58,56,True,finite_mle,1,,34,22,-114.417347749,-112.775767682,1.64158006689,3.28316013379,0.0422910611023,True,True,True,4
1068,58,56,True,finite_mle,1,,31,25,-113.622628976,-111.708564555,1.9140644202,3.82812884041,0.0493109151245,True,True,True,4
1069,63,61,True,finite_mle,1,,38,23,-120.618642979,-117.441904246,3.17673873322,6.35347746644,0.0751322166658,True,True,True,4
1070,59,57,True,finite_mle,1,,40,17,-113.532798361,-113.16275444,0.370043920384,0.740087840767,0.00936597419032,True,True,True,4
1071,54,52,True,finite_mle,1,,33,19,-109.599822374,-109.561135075,0.0386872980898,0.0773745961795,0.00107334563653,True,True,True,4
1072,62,60,True,finite_mle,1,,35,25,-118.796218567,-118.654548174,0.141670393332,0.283340786664,0.00340645289835,True,True,True,4
1073,54,52,True,finite_mle,1,,32,20,-108.333826179,-107.703785114,0.630041064932,1.26008212986,0.0174799446141,True,True,True,4
1074,58,56,True,finite_mle,1,,34,22,-113.289972574,-113.04986913,0.240103443682,0.480206887364,0.00618564370536,True,True,True,4
1075,50,48,True,finite_mle,1,,34,14,-103.813235768,-101.371026579,2.44220918924,4.88441837847,0.0734033976276,True,True,True,4
1076,55,53,True,finite_mle,1,,35,18,-108.564331989,-107.825539014,0.738792974583,1.47758594917,0.0201104332203,True,True,True,4
1077,52,50,True,finite_mle,1,,34,16,-106.007109238,-104.528087445,1.47902179311,2.95804358621,0.0426755481256,True,True,True,4
1078,55,53,True,finite_mle,1,,29,24,-108.040767072,-107.317074532,0.72369253969,1.44738507938,0.0196993893989,True,True,True,4
1079,55,53,True,finite_mle,1,,35,18,-107.428738517,-105.152650788,2.27608772826,4.55217545652,0.0619566127961,True,True,True,4
1080,57,55,True,finite_mle,1,,33,22,-106.31949655,-105.85224113,0.467255420328,0.934510840655,0.0122564923225,True,True,True,4
1081,50,48,True,finite_mle,1,,33,15,-106.336060489,-105.585339101,0.750721388089,1.50144277618,0.0225637921601,True,True,True,4
1082,53,51,True,finite_mle,1,,32,19,-106.016171323,-105.977345612,0.0388257105675,0.077651421135,0.00109830706068,True,True,True,4
1083,46,44,True,finite_mle,1,,26,18,-98.240090436,-96.5954107495,1.6446796865,3.28935937299,0.0539266188082,True,True,True,4
1084,59,57,True,finite_mle,1,,31,26,-113.852151795,-113.612998463,0.239153332306,0.478306664612,0.00605307590404,True,True,True,4
1085,55,53,True,finite_mle,1,,35,18,-109.837686405,-109.606430621,0.231255784167,0.462511568333,0.00629493533951,True,True,True,4
1086,58,56,True,finite_mle,1,,32,24,-113.197239532,-112.980988906,0.216250626654,0.432501253307,0.00557113761897,True,True,True,4
1087,47,45,True,finite_mle,1,,24,21,-100.853563933,-100.790100835,0.0634630982933,0.126926196587,0.00203461993749,True,True,True,4
1088,62,60,True,finite_mle,1,,35,25,-115.894244993,-115.86183085,0.0324141429853,0.0648282859706,0.000779395388993,True,True,True,4
1089,51,49,True,finite_mle,1,,28,21,-105.504748476,-104.834371036,0.670377439859,1.34075487972,0.0197377593471,True,True,True,4
1090,52,50,True,finite_mle,1,,32,18,-104.471832206,-103.359458301,1.11237390461,2.22474780922,0.032096326316,True,True,True,4
1091,52,50,True,finite_mle,1,,30,20,-106.172335131,-105.94381438,0.228520750346,0.457041500692,0.00659371506529,True,True,True,4
1092,52,50,True,finite_mle,1,,38,12,-99.159705908,-96.8768523505,2.28285355741,4.56570711481,0.0658692301269,True,True,True,4
1093,57,55,True,finite_mle,1,,37,18,-109.446205977,-107.98979674,1.45640923736,2.91281847471,0.0382028069861,True,True,True,4
1094,42,40,True,finite_mle,1,,30,10,-91.250447655,-88.377176248,2.87327140697,5.74654281395,0.103631360249,True,True,True,4
1095,65,63,True,finite_mle,1,,36,27,-121.977586034,-121.275361318,0.702224715344,1.40444943069,0.016080890705,True,True,True,4
1096,57,55,True,finite_mle,1,,35,20,-111.431535363,-111.144839238,0.286696125164,0.573392250328,0.00752027414574,True,True,True,4
1097,45,43,True,finite_mle,1,,20,23,-96.6494301818,-95.9891945966,0.66023558521,1.32047117042,0.0221515954558,True,True,True,4
1098,49,47,True,finite_mle,1,,29,18,-101.919718659,-101.195574542,0.724144116915,1.44828823383,0.0222280665183,True,True,True,4
1099,55,53,True,finite_mle,1,,32,21,-110.482611063,-109.296592804,1.18601825948,2.37203651895,0.0322842011575,True,True,True,4
1100,55,53,True,finite_mle,1,,32,21,-106.947287889,-105.893058854,1.05422903483,2.10845806966,0.0286968113303,True,True,True,4
1101,58,56,True,finite_mle,1,,38,18,-113.854274721,-113.755187364,0.0990873566958,0.198174713392,0.00255272925214,True,True,True,4
1102,52,50,True,finite_mle,1,,30,20,-106.815578971,-105.911144826,0.904434145539,1.80886829108,0.0260964531316,True,True,True,4
1103,61,59,True,finite_mle,1,,33,26,-116.115346035,-114.650683465,1.46466256928,2.92932513855,0.0358146004283,True,True,True,4
1104,48,46,True,finite_mle,1,,31,15,-99.7449668581,-99.2557629691,0.489203888977,0.978407777955,0.0153428701002,True,True,True,4
1105,52,50,True,finite_mle,1,,30,20,-103.92311766,-103.206807765,0.716309894571,1.43261978914,0.0206683346527,True,True,True,4
1106,48,46,True,finite_mle,1,,30,16,-101.113791748,-99.5429614706,1.57083027712,3.14166055423,0.049265848932,True,True,True,4
1107,43,41,True,finite_mle,1,,27,14,-95.1705873424,-94.8880672113,0.282520131131,0.565040262262,0.00994122907644,True,True,True,4
1108,62,60,True,finite_mle,1,,35,25,-117.894755075,-116.967213797,0.927541278357,1.85508255671,0.0223026533751,True,True,True,4
1109,59,57,True,finite_mle,1,,34,23,-114.682903871,-114.681124218,0.00177965327578,0.00355930655155,4.50438062362e-05,True,True,True,4
1110,56,54,True,finite_mle,1,,36,18,-111.468141015,-106.942117329,4.5260236859,9.05204737179,0.120919850492,True,True,True,4
1111,49,47,True,finite_mle,1,,32,15,-103.510354782,-102.93668954,0.573665242316,1.14733048463,0.0176090212813,True,True,True,4
1112,57,55,True,finite_mle,1,,30,25,-112.523485969,-112.198718424,0.324767544632,0.649535089265,0.00851891865605,True,True,True,4
1113,54,52,True,finite_mle,1,,34,18,-107.81199182,-107.125756849,0.686234970138,1.37246994028,0.0190389959289,True,True,True,4
1114,57,55,True,finite_mle,1,,30,25,-114.153498601,-112.460422944,1.69307565775,3.38615131551,0.0444107610053,True,True,True,4
1115,66,64,True,finite_mle,1,,39,25,-119.741853165,-119.734856014,0.00699715096454,0.0139943019291,0.000157730546826,True,True,True,4
1116,48,46,True,finite_mle,1,,28,18,-100.626246613,-100.356686286,0.269560326961,0.539120653923,0.00845420319407,True,True,True,4
1117,61,59,True,finite_mle,1,,42,17,-118.002296593,-113.92189872,4.08039787304,8.16079574608,0.0997757589202,True,True,True,4
