catalogue_id,model_version,n_source_events,n_response_events,n_conditioning_events,response_exposure_kyr,history_kernel,history_initialization,history_tau_kyr,history_coefficient_domain,initial_unobserved_history,df,n_events,loglik_reduced,loglik_full,ll_gain_nats,gain_bits_per_event,LR_statistic,LR_p_value,delta_AIC_full_minus_reduced,nominal_LR_p,pre_phase_preferred_deg,pre_phase_rate_ratio_max_vs_min,pre_phase_amplitude,beta_history,mis6_vs_ngrip_rate_ratio_full,all_models_converged,likelihood_nesting_ok,bootstrap_null,n_bootstrap,n_valid_replicates,n_failed_replicates,n_zero_event_replicates,n_same_data_refinements,n_resampled_catalogues,failed_reasons,empirical_p_plus_one,n_bootstrap_exceeding_or_equal_observed,empirical_p_mc_se,empirical_p_ci95_low,empirical_p_ci95_high,empirical_p_ci_method,bootstrap_response_event_count_mean,bootstrap_response_event_count_q025,bootstrap_response_event_count_q975,bootstrap_LR_mean,bootstrap_LR_median,bootstrap_LR_q95,bootstrap_LR_q99,seed
ngrip_warming_plus_mis6,continuous_exponential_inhibition_2026-09-12,55,53,2,165.058,exponential,condition_on_exact_oldest_event,1.5,nonpositive,0,2,53,-111.241797586,-102.122857574,9.11894001215,0.248223576107,18.2378800243,0.000109570759476,-14.2378800243,0.000109570759476,328.083682348,7.18286573107,0.98584921516,-0.963961285489,0.810747530498,True,True,continuous fitted reduced model; exact anchors fixed,9999,9999,0,0,0,0,,0.0003,2,0.000173179098046,2.4224268159e-05,0.000722352274081,Clopper-Pearson interval for the null exceedance probability,52.9081908191,41,66,2.38470668009,1.66102470282,7.15229662022,11.3103826984,20260905
