segment_id,age_kyr_bp,lr04,co2,precession_index,pre_phase_deg,reduced_rate,full_rate
Barker2011,6,3.33,266.691720533,0.00019,266.571428571,0.126761694826,0.115843102812
Barker2011,6.1,3.334,265.389506123,-0.0003525,268.285714286,0.124498998451,0.115725502855
Barker2011,6.2,3.338,264.305395415,-0.0008955,270,0.122682951917,0.115979251109
Barker2011,6.3,3.342,263.221284707,-0.0014385,271.714285714,0.120876718039,0.116198266967
Barker2011,6.4,3.346,261.229158851,-0.0019815,273.428571429,0.117383324633,0.114704029983
Barker2011,6.5,3.35,261.142264226,-0.002524,275.142857143,0.117455962955,0.116684264345
Barker2011,6.6,3.354,260.672764717,-0.0030655,276.857142857,0.116800628565,0.117929782894
Barker2011,6.7,3.358,259.941028326,-0.003606,278.571428571,0.115647869513,0.118640703272
Barker2011,6.8,3.362,262.319400096,-0.0041455,280.285714286,0.120250673888,0.125375757283
Barker2011,6.9,3.366,261.847089896,-0.0046835,282,0.119505284204,0.126536588828
Barker2011,7,3.37,257.880601879,-0.0052195,283.714285714,0.112360763921,0.120715979756
Barker2011,7.1,3.375,259.53678737,-0.0057535,285.428571429,0.115558951908,0.126076149147
Barker2011,7.2,3.38,262.39717032,-0.006285,287.142857143,0.121100610636,0.134151571959
Barker2011,7.3,3.385,262.544777535,-0.0068135,288.857142857,0.121550780757,0.136608069582
Barker2011,7.4,3.39,260.793248235,-0.007338,290.571428571,0.118362155515,0.134865189337
Barker2011,7.5,3.395,258.422194549,-0.007858,292.285714286,0.11409945174,0.131741297652
Barker2011,7.6,3.4,259.461943734,-0.008373,294,0.116042231872,0.135791103237
Barker2011,7.7,3.405,260.299056432,-0.0088815,295.714285714,0.117599578206,0.139403333015
Barker2011,7.8,3.41,259.999645132,-0.009383,297.428571429,0.117012954524,0.140421033996
Barker2011,7.9,3.415,259.399183266,-0.009877,299.142857143,0.115830323306,0.140643986871
Barker2011,8,3.42,260.593667947,-0.0103625,300.857142857,0.11790741455,0.144828055776
Barker2011,8.1,3.416,259.739151526,-0.010839,302.571428571,0.114991718227,0.142498577663
Barker2011,8.2,3.412,259.266887698,-0.011306,304.285714286,0.112772269222,0.140918916776
Barker2011,8.3,3.408,258.630261063,-0.0117625,306,0.110251102485,0.138839848958
Barker2011,8.4,3.404,259.639249692,-0.012208,307.714285714,0.110563690633,0.140271637248
Barker2011,8.5,3.4,261.021592435,-0.0126425,309.428571429,0.111466478855,0.14239258297
Barker2011,8.6,3.396,261.05809461,-0.013066,311.142857143,0.10994195939,0.141291814619
Barker2011,8.7,3.392,261.728421298,-0.0134775,312.857142857,0.109454870669,0.141434703331
Barker2011,8.8,3.388,259.272368051,-0.0138765,314.571428571,0.103642238009,0.134492760139
Barker2011,8.9,3.384,260.727509318,-0.014263,316.285714286,0.10431273742,0.135928898047
Barker2011,9,3.38,260.285163336,-0.0146365,318,0.101801736141,0.133070324941
Barker2011,9.1,3.394,260.598065907,-0.0149965,319.714285714,0.10247951986,0.134785494381
Barker2011,9.2,3.408,262.636117545,-0.015344,321.428571429,0.105911346805,0.140089203556
Barker2011,9.3,3.422,263.70712853,-0.015679,323.142857143,0.107688542384,0.143105381112
Barker2011,9.4,3.436,264.520184866,-0.0160015,324.857142857,0.108931432523,0.145301352171
Barker2011,9.5,3.45,261.621092145,-0.016312,326.571428571,0.103790810946,0.138754460187
Barker2011,9.6,3.464,263.848936675,-0.0166105,328.285714286,0.10710359266,0.143492557734
Barker2011,9.7,3.478,264.031991156,-0.0168975,330,0.106866142766,0.143296092537
Barker2011,9.8,3.492,264.215045636,-0.017173,331.714285714,0.106477624222,0.142752753078
Barker2011,9.9,3.506,264.398100116,-0.017437,333.428571429,0.105929298829,0.141846969966
Barker2011,10,3.52,264.189583136,-0.0176895,335.142857143,0.104563699177,0.139689032877
Barker2011,10.1,3.528,264.048632307,-0.0179305,336.857142857,0.102462517361,0.136238874694
Barker2011,10.2,3.536,263.552012622,-0.018159,338.571428571,0.0996556348536,0.13172124685
Barker2011,10.3,3.544,265.694681236,-0.0183735,340.285714286,0.100852516708,0.132408978924
Barker2011,10.4,3.552,265.525594851,-0.018573,342,0.0981944578474,0.127841847065
Barker2011,10.5,3.56,267.39615554,-0.018757,343.714285714,0.0985139251029,0.127059982233
Barker2011,10.6,3.568,267.176044236,-0.018925,345.428571429,0.0953913925495,0.121672313204
Barker2011,10.7,3.576,266.755203728,-0.0190755,347.142857143,0.0918369683177,0.115671970275
Barker2011,10.8,3.584,266.01341955,-0.019208,348.857142857,0.0877243513927,0.108937845535
Barker2011,10.9,3.592,266.452934721,-0.019322,350.571428571,0.085122083993,0.104075344867
Barker2011,11,3.6,266.656813289,-0.0194165,352.285714286,0.082029925936,0.0985802651243
Barker2011,11.1,3.632,264.8,-0.0194925,354,0.078316125652,0.0927741311953
Barker2011,11.2,3.664,265.28824184,-0.01955,355.714285714,0.0773125868765,0.0901501563364
Barker2011,11.3,3.696,264.184316499,-0.019589,357.428571429,0.0741386142701,0.08491048186
Barker2011,11.4,3.728,268.134800045,-0.0196105,359.142857143,0.0766877308447,0.0861674784908
Barker2011,11.4024076132,3.72877043622,267.631059254,-0.0196108129897,359.184130512,0.0760233464451,0.0853709964318
Barker2011,11.4024076132,3.72877043622,267.631059254,-0.0196108129897,359.184130512,0.184793025586,0.285323538378
Barker2011,11.5,3.76,267.449240885,-0.019615,0.825688073395,0.1893852747,0.292441395359
