catalogue_id,model_version,n_source_events,n_response_events,n_conditioning_events,response_exposure_kyr,history_kernel,history_initialization,history_tau_kyr,history_coefficient_domain,initial_unobserved_history,df,n_events,loglik_reduced,loglik_full,ll_gain_nats,gain_bits_per_event,LR_statistic,LR_p_value,delta_AIC_full_minus_reduced,nominal_LR_p,pre_phase_preferred_deg,pre_phase_rate_ratio_max_vs_min,pre_phase_amplitude,beta_history,mis6_vs_ngrip_rate_ratio_full,all_models_converged,likelihood_nesting_ok,bootstrap_null,n_bootstrap,n_valid_replicates,n_failed_replicates,n_zero_event_replicates,n_same_data_refinements,n_resampled_catalogues,failed_reasons,empirical_p_plus_one,n_bootstrap_exceeding_or_equal_observed,empirical_p_mc_se,empirical_p_ci95_low,empirical_p_ci95_high,empirical_p_ci_method,bootstrap_response_event_count_mean,bootstrap_response_event_count_q025,bootstrap_response_event_count_q975,bootstrap_LR_mean,bootstrap_LR_median,bootstrap_LR_q95,bootstrap_LR_q99,seed,event_definition
barker_variable_threshold_speleo_0_400,continuous_exponential_inhibition_2026-09-12,70,69,1,396.464263878,exponential,condition_on_exact_oldest_event,1.5,nonpositive,0,2,69,-183.466463372,-178.175223075,5.29124029699,0.110632552705,10.582480594,0.00503551085596,-6.58248059399,0.00503551085596,334.234011557,3.32341425551,0.600496322356,-1.12936845698,,True,True,continuous fitted reduced model; exact anchors fixed,9999,9999,0,0,0,0,,0.0077,76,0.000874111548946,0.00599307360983,0.00950437537632,Clopper-Pearson interval for the null exceedance probability,68.3133313331,55,82,2.14937925357,1.47870500799,6.42320634433,9.90102080727,20260909,variable_threshold
