realization_id,MIS6_DO_01_age_ka_bp,MIS6_DO_02_age_ka_bp,MIS6_DO_03_age_ka_bp,MIS6_DO_04_age_ka_bp,MIS6_DO_05_age_ka_bp,MIS6_DO_06_age_ka_bp,MIS6_DO_07_age_ka_bp,MIS6_DO_08_age_ka_bp,MIS6_DO_09_age_ka_bp,MIS6_DO_10_age_ka_bp,MIS6_DO_11_age_ka_bp,MIS6_DO_12_age_ka_bp,MIS6_DO_13_age_ka_bp,MIS6_DO_14_age_ka_bp,MIS6_DO_15_age_ka_bp,MIS6_DO_16_age_ka_bp,MIS6_DO_17_age_ka_bp,MIS6_DO_18_age_ka_bp,MIS6_DO_19_age_ka_bp,MIS6_DO_20_age_ka_bp,MIS6_DO_21_age_ka_bp
1,135.764966,138.858772,146.690665,147.333711,149.046528,150.185033,151.004827,151.616648,160.173068,161.111882,165.475657,170.640646,171.204953,172.589844,173.211412,176.463186,176.571344,179.708861,180.239316,191.956998,194.498453
2,134.922579,138.372492,146.211639,146.806962,148.398544,149.426529,150.421122,151.080934,159.487267,160.867007,164.946468,168.438578,169.586880,171.073204,172.307556,174.648614,176.927041,179.536267,180.015993,190.962238,194.178052
3,134.489079,138.098799,146.007554,146.552627,148.063419,148.977565,150.094654,150.811192,159.099337,160.397416,164.710977,167.262096,168.706988,170.792031,171.832004,173.669514,177.062827,179.726735,180.191447,190.476360,194.240987
4,134.546421,138.132955,146.038256,146.587731,148.107603,149.031833,150.135560,150.847392,159.147594,160.429527,164.745344,167.413939,168.819255,170.872830,171.893999,173.795071,177.291033,180.265306,180.674728,190.754972,194.792736
5,135.059793,138.438741,146.313115,146.902012,148.503171,149.517675,150.501782,151.171479,159.579626,160.717002,165.053025,168.773348,169.824348,171.596207,172.449024,174.919146,176.708022,179.716110,180.201118,191.161770,194.285790
6,135.213767,138.547544,146.367368,146.985271,148.622400,149.699606,150.629152,151.265554,159.731248,160.977495,165.140089,169.128908,170.158683,171.489507,172.623451,175.289596,176.810464,180.000398,180.470296,191.558942,195.091215
7,135.250427,138.569582,146.386974,147.007720,148.650584,149.733986,150.655342,151.288797,159.761965,160.991405,165.164466,169.215819,170.230672,171.541919,172.663221,175.370295,177.213730,180.066941,180.555017,190.858855,193.403200
8,134.686227,138.230406,146.085236,146.662232,148.216844,149.204877,150.252267,150.931081,159.289232,160.777325,164.789310,167.878249,169.122758,170.735298,172.051149,174.128340,176.827672,179.764929,180.233655,190.860438,193.819902
9,134.572764,138.148646,146.052360,146.603858,148.127901,149.056763,150.154352,150.864022,159.169763,160.444278,164.761132,167.483695,168.870830,170.909949,171.922479,173.852751,176.730273,179.656940,180.089822,191.191623,195.105194
10,134.891008,138.338206,146.222747,146.798683,148.373117,149.357941,150.381376,151.064926,159.437583,160.622487,164.951866,168.326405,169.493895,171.358377,172.266544,174.549575,176.516581,179.498115,179.966819,191.265607,194.501091
11,135.030059,138.421030,146.297195,146.883809,148.480260,149.489535,150.480570,151.152708,159.554603,160.700352,165.035204,168.694612,169.766133,171.554309,172.416877,174.854039,177.163590,180.091657,180.602054,191.274957,194.444282
12,134.583697,138.168769,146.030402,146.599447,148.138022,149.108723,150.179018,150.866075,159.203323,160.738421,164.721134,167.635176,168.921419,170.588713,171.939919,173.902643,176.376857,180.066557,180.586253,190.971738,194.035590
13,134.929382,138.376582,146.215277,146.811128,148.403774,149.432908,150.425982,151.085247,159.492967,160.869588,164.950992,168.454705,169.600239,171.082930,172.314936,174.663589,177.153931,179.772634,180.218348,190.613249,194.388284
14,134.960206,138.395112,146.231762,146.830003,148.427471,149.461815,150.448003,151.104790,159.518794,160.881284,164.971488,168.527781,169.660768,171.126998,172.348375,174.731441,176.899776,179.756915,180.177881,190.371384,194.180069
15,134.687316,138.216878,146.113691,146.673986,148.216167,149.165172,150.236070,150.936337,159.266166,160.508424,164.829787,167.787030,169.095103,171.071361,172.046326,174.103574,176.740859,180.142022,180.696542,190.671851,194.200279
16,135.497697,138.718232,146.519216,147.159136,148.840677,149.965877,150.831997,151.445572,159.969149,161.085229,165.328884,169.802033,170.716235,171.895434,172.931473,175.914603,176.795450,179.631833,180.105101,190.868439,193.883112
17,135.634804,138.781243,146.620976,147.254027,148.946235,150.061852,150.911974,151.534478,160.063530,161.038994,165.397647,170.295978,170.950119,172.406438,173.070689,176.178185,176.692205,179.636112,180.133799,190.341147,194.102854
18,136.020637,139.016752,146.809315,147.486830,149.243079,150.442324,151.204745,151.775680,160.397963,161.271776,165.634096,171.275471,171.724690,172.971367,173.495798,177.045814,177.208291,180.246296,180.757913,190.667067,193.809210
19,135.258847,138.574644,146.391477,147.012876,148.657056,149.741882,150.661358,151.294136,159.769020,160.994600,165.170064,169.235781,170.247206,171.553956,172.672356,175.388829,176.590054,179.841553,180.308774,191.485026,194.863410
20,134.404730,138.048558,145.962394,146.500990,147.998426,148.897739,150.034482,150.757943,159.028353,160.350183,164.660424,167.038740,168.541848,170.673177,171.740811,173.484825,176.596475,179.946277,180.470942,190.489347,194.180113
21,135.241472,138.564199,146.382185,147.002236,148.643700,149.725588,150.648945,151.283120,159.754462,160.988007,165.158512,169.194591,170.213088,171.529117,172.653507,175.350584,176.996940,179.741052,180.246937,191.508385,194.017789
22,135.733611,138.845369,146.655911,147.311029,149.022149,150.171869,151.000667,151.594151,160.157282,161.163856,165.461519,170.531012,171.161513,172.568740,173.184823,176.415562,177.306146,179.828224,180.232586,190.808154,193.894036
23,134.742720,138.264368,146.115449,146.696825,148.260274,149.257856,150.292627,150.966899,159.336566,160.798761,164.826873,168.012178,169.233692,170.816064,172.112435,174.252695,177.216387,180.378872,180.875578,191.384110,194.541438
24,135.164019,138.505266,146.351488,146.962160,148.583722,149.635164,150.595683,151.233912,159.679660,160.949694,165.119048,169.053664,170.043913,171.769744,172.567707,175.164852,175.962438,179.457450,180.002121,191.018958,193.331592
25,134.917218,138.353817,146.236780,146.814729,148.393313,149.382745,150.400073,151.081472,159.459641,160.637164,164.967575,168.395809,169.545210,171.395308,172.294881,174.606964,176.506312,179.861561,180.341689,191.842104,194.031797
26,134.440700,138.069983,145.981652,146.523010,148.026142,148.931781,150.060142,150.780651,159.058624,160.370325,164.681982,167.133990,168.612271,170.723862,171.779700,173.563585,177.025307,179.824662,180.245392,190.925547,194.598305
27,134.487851,138.111150,145.979143,146.540755,148.064339,149.018838,150.110543,150.805306,159.123015,160.702053,164.657402,167.407950,168.733207,170.451685,171.835940,173.691660,176.833358,179.535400,179.965831,190.960382,194.256870
28,135.301355,138.587269,146.424889,147.046277,148.689433,149.764570,150.693330,151.320771,159.794821,161.001331,165.201622,169.409872,170.313381,171.962392,172.716501,175.466415,176.707858,179.669676,180.164116,191.167920,193.976753
29,134.780668,138.287180,146.135744,146.720062,148.289447,149.293443,150.319737,150.990959,159.368362,160.813160,164.852106,168.102143,169.308210,170.870317,172.153603,174.336229,176.688311,179.480275,179.970567,191.529969,194.709656
30,135.220061,138.534204,146.398922,147.000126,148.626662,149.669349,150.616111,151.272654,159.714500,160.806748,165.149078,169.197737,170.138124,171.822035,172.622295,175.270066,176.807529,179.845283,180.253485,191.075858,192.982410
31,134.717689,138.234969,146.129952,146.692580,148.239570,149.193916,150.257737,150.955511,159.291726,160.525432,164.847991,167.867456,169.154567,171.114158,172.079163,174.170077,176.878628,179.921458,180.390974,190.949589,193.896929
32,135.587519,138.772230,146.567254,147.214139,148.909730,150.050112,150.896168,151.502522,160.044409,161.119311,165.388610,170.014977,170.892618,172.023850,173.028916,176.112326,177.332561,180.246514,180.695766,191.686438,193.971413
33,135.079079,138.466574,146.295336,146.902795,148.518857,149.573295,150.532928,151.180159,159.618395,160.926389,165.050530,168.809598,169.894198,171.296947,172.477334,174.993112,176.201207,180.112365,180.640959,192.166354,194.086316
34,134.348881,138.027606,145.904821,146.455657,147.957503,148.888512,150.011260,150.717196,159.006575,160.649323,164.564996,167.078488,168.460313,170.253003,171.685178,173.385750,176.100949,179.494502,180.089905,191.469455,193.707655
35,134.968813,138.384550,146.264404,146.846315,148.433069,149.431574,150.436880,151.114044,159.503061,160.666056,164.998497,168.532434,169.646225,171.468010,172.350662,174.719937,176.970059,179.496239,179.919665,191.237666,194.177555
36,135.716956,138.835424,146.647010,147.300828,149.009329,150.156176,150.988825,151.583617,160.143316,161.157594,165.451505,170.487814,171.128834,172.545377,173.166778,176.378990,176.870685,179.936713,180.435693,191.024345,193.994766
37,135.526234,138.721545,146.545077,147.184013,148.862527,149.976466,150.853221,151.462996,159.983390,161.085884,165.336833,169.993141,170.754619,172.277843,172.960144,175.960205,176.328115,179.779417,180.381111,191.477322,194.736448
38,135.088652,138.455931,146.328566,146.919679,148.525408,149.544987,150.522368,151.189697,159.603912,160.733163,165.070321,168.849767,169.880848,171.636871,172.480224,174.982335,177.118511,180.235602,180.679927,191.144712,193.963334
39,134.280520,137.977729,145.879295,146.421025,147.903674,148.802674,149.967508,150.675144,158.938816,160.617505,164.587837,166.762135,168.310393,170.530413,171.610491,173.224864,177.073525,179.743191,180.211928,190.614090,194.639135
40,135.596044,138.777354,146.571812,147.219358,148.916283,150.058106,150.902258,151.507926,160.051551,161.122546,165.394278,170.035187,170.909357,172.036037,173.038164,176.131090,176.488532,179.952851,180.457857,190.589640,194.608587
41,135.572851,138.749379,146.569992,147.212565,148.898408,150.020391,150.886365,151.492478,160.022479,161.103411,165.364861,170.114049,170.846085,172.343234,173.010650,176.062565,177.385334,179.618327,180.074860,191.224725,195.076263
42,134.833803,138.308094,146.175002,146.759906,148.329548,149.324013,150.360897,151.025068,159.402763,160.825535,164.920503,168.197185,169.395995,171.306533,172.209939,174.439765,177.341320,180.116991,180.569893,191.163046,194.536862
43,134.772613,138.267684,146.159359,146.726203,148.281890,149.245895,150.296917,150.990184,159.337947,160.556188,164.880908,168.012894,169.262098,171.191550,172.138543,174.290338,176.606833,179.717049,180.197267,190.934464,194.686808
44,134.754753,138.271602,146.121885,146.704193,148.269525,149.269141,150.301224,150.974528,159.346648,160.803327,164.834875,168.040706,169.257321,170.833268,172.125489,174.279184,176.659277,179.345445,179.766546,191.289697,194.801623
45,134.726128,138.243802,146.117454,146.693956,148.246668,149.222555,150.284339,150.956969,159.312474,160.785050,164.855763,167.917908,169.184724,171.155492,172.093280,174.203331,176.898375,180.085740,180.608531,191.334024,193.891856
46,134.257085,137.963736,145.866770,146.406672,147.885636,148.780592,149.950846,150.660322,158.919165,160.608693,164.573747,166.701353,168.264411,170.497540,171.585101,173.173406,176.826319,179.895757,180.403589,190.906177,194.074850
47,135.343855,138.612646,146.447603,147.072308,148.722146,149.804617,150.723548,151.347650,159.830459,161.017311,165.227176,169.520105,170.396772,172.022010,172.762548,175.559737,177.335019,179.646963,180.072054,190.893110,194.441618
48,134.577868,138.165265,146.027285,146.595877,148.133541,149.103257,150.174853,150.862379,159.198439,160.736209,164.717257,167.621356,168.909973,170.580379,171.933595,173.889811,176.486539,179.852840,180.407120,191.510991,194.306888
49,135.413416,138.667565,146.474142,147.107526,148.775884,149.886837,150.771785,151.392136,159.898531,161.053250,165.272843,169.602224,170.550732,171.774939,172.840040,175.729077,177.160053,180.199986,180.625584,191.527757,194.658355
50,134.318681,137.997303,145.916323,146.448311,147.932123,148.816305,149.973098,150.703621,158.955938,160.301998,164.608852,166.810883,168.373379,170.551928,171.647780,173.296413,177.145012,180.236987,180.693847,191.105307,194.553904
51,134.839252,138.307377,146.195037,146.766999,148.333238,149.308960,150.344455,151.032253,159.394028,160.593504,164.920847,168.189355,169.392566,171.285449,172.210589,174.436250,176.295572,179.692457,180.219269,191.502666,193.877807
52,134.633682,138.188602,146.068045,146.637333,148.175510,149.135446,150.218609,150.898501,159.234954,160.750291,164.800178,167.678130,169.003335,171.025812,171.993120,174.000337,177.182896,179.570490,180.018794,191.254412,194.540035
53,134.901007,138.344161,146.228101,146.804805,148.380822,149.367403,150.388509,151.071238,159.445998,160.628086,164.957859,168.352881,169.513471,171.372466,172.277354,174.571468,176.449285,180.003060,180.515358,190.990252,194.179242
54,135.140946,138.487079,146.356564,146.951693,148.565702,149.594476,150.559673,151.222710,159.647920,160.762446,165.101662,168.988241,169.983231,171.710557,172.536761,175.096837,176.595529,179.103171,179.589174,190.632695,194.252590
55,135.031111,138.425907,146.280455,146.880755,148.481420,149.509929,150.501184,151.149855,159.568213,160.899721,165.039136,168.708941,169.783134,171.583307,172.423709,174.873013,176.735053,179.982521,180.513029,190.943332,194.543018
56,135.017429,138.417737,146.273142,146.872375,148.470889,149.497037,150.491456,151.141202,159.556740,160.894577,165.030910,168.673454,169.756288,171.564115,172.408886,174.842970,176.627615,179.827366,180.329193,191.536706,193.694800
57,135.366704,138.626289,146.459815,147.086302,148.739733,149.826146,150.739793,151.362100,159.849618,161.025902,165.240914,169.579367,170.441603,172.054061,172.787303,175.609907,176.888145,180.118136,180.591369,190.495341,194.913290
58,135.193951,138.535631,146.356771,146.973137,148.607167,149.681022,150.614995,151.252990,159.714645,160.969976,165.126913,169.081930,170.119771,171.461177,172.601954,175.245977,176.709748,179.634609,180.116813,191.141467,194.718288
59,134.564184,138.147105,146.030901,146.594767,148.122016,149.069960,150.169195,150.854547,159.176678,160.724160,164.758392,167.497874,168.866972,170.928324,171.917823,173.847734,176.580641,179.929749,180.468710,190.483268,194.334780
60,134.637784,138.187374,146.087171,146.643662,148.178001,149.118296,150.200735,150.905068,159.224481,160.480687,164.800101,167.655867,168.998127,171.001566,171.992774,173.995117,176.479042,180.178150,180.700001,191.451876,193.519279
61,135.021009,138.431665,146.264280,146.867236,148.474214,149.518837,150.491442,151.143341,159.569740,160.904355,165.011918,168.671930,169.780167,171.213927,172.414337,174.865285,177.241354,179.763452,180.186945,190.773351,193.740347
62,134.658639,138.213822,146.070482,146.645338,148.195636,149.179005,150.232558,150.913590,159.266116,160.766857,164.770966,167.812845,169.068584,170.695857,172.021220,174.067612,176.560318,180.395273,180.934284,190.962912,194.829355
63,135.448273,138.670136,146.521107,147.139835,148.802506,149.885323,150.778909,151.416723,159.906553,160.934541,165.285853,169.802042,170.584923,172.143601,172.869023,175.769757,177.020665,179.503962,179.930257,191.069116,194.035618
64,134.585641,138.169938,146.031442,146.600637,148.139517,149.110546,150.180407,150.867307,159.204952,160.739159,164.722426,167.639785,168.925237,170.591493,171.942028,173.906923,176.750233,179.867569,180.379207,190.221330,194.751411
65,134.690271,138.222392,146.098290,146.671994,148.219069,149.188768,150.258845,150.934291,159.282407,160.771568,164.834203,167.824907,169.114370,171.105194,172.054431,174.124597,176.535183,180.000676,180.594826,191.765399,193.980096
66,134.779316,138.271677,146.162948,146.730307,148.287056,149.252239,150.301699,150.994416,159.343589,160.559942,164.884926,168.030645,169.275223,171.200996,172.145790,174.305016,176.534412,179.865415,180.356951,190.373327,194.686581
67,134.508609,138.110433,146.018011,146.564583,148.078468,148.996048,150.108586,150.823521,159.115774,160.408353,164.722682,167.313814,168.745226,170.819551,171.853119,173.712278,176.628473,180.026671,180.501597,191.208758,193.674115
68,134.894933,138.340544,146.224849,146.801087,148.376142,149.361656,150.384176,151.067404,159.440887,160.624685,164.954219,168.336799,169.501581,171.363908,172.270788,174.558170,176.713161,180.147491,180.639056,190.716731,194.457791
69,134.498469,138.107866,145.995780,146.554517,148.071434,149.008040,150.122472,150.812986,159.121574,160.699452,164.718881,167.327430,168.738033,170.836142,171.846625,173.703437,177.175286,180.178096,180.671651,191.101508,194.876544
70,134.478783,138.096112,145.985258,146.542460,148.056281,148.989490,150.108475,150.800535,159.105067,160.692050,164.707044,167.276370,168.699407,170.808527,171.825297,173.660210,177.271438,179.521214,179.924374,191.343366,194.143622
71,135.571924,138.748826,146.569497,147.211998,148.897695,150.019518,150.885707,151.491892,160.021703,161.103063,165.364304,170.111647,170.844267,172.341934,173.009646,176.060531,177.318825,180.095666,180.519395,191.184097,193.718298
72,135.137997,138.489729,146.337581,146.946222,148.563693,149.610644,150.577181,151.217455,159.657840,160.939910,165.103402,168.986172,169.992856,171.733242,172.539514,175.107714,176.839703,179.943371,180.370801,190.718639,194.257850
73,135.287922,138.574625,146.435255,147.041670,148.678952,149.733571,150.664521,151.315495,159.771609,160.844749,165.189750,169.377434,170.270984,171.917656,172.695662,175.418655,176.608448,179.543864,180.004137,190.907809,194.443579
74,134.705492,138.241988,146.095539,146.674028,148.231654,149.222943,150.266030,150.943296,159.305373,160.784635,164.802119,167.923920,169.160587,170.762840,172.072048,174.170746,176.630747,179.501917,180.005126,190.817784,194.252836
75,135.511945,138.713012,146.537440,147.175261,148.851528,149.963001,150.843061,151.453958,159.971408,161.080511,165.328241,169.956077,170.726581,172.257797,172.944662,175.928827,176.698407,179.904071,180.361798,190.645425,194.090228
76,134.759422,138.259827,146.152296,146.718128,148.271726,149.233411,150.287507,150.981857,159.326846,160.548802,164.873002,167.977965,169.236273,171.172963,172.124281,174.261455,177.176086,180.175702,180.630954,190.254521,194.091738
77,134.618838,138.189895,146.049196,146.620966,148.165038,149.141679,150.204123,150.888355,159.232767,160.751755,164.744500,167.718487,168.990426,170.638954,171.978042,173.979999,176.825528,180.106229,180.607187,190.711891,193.332221
78,134.378978,138.045699,145.920917,146.474087,147.980640,148.916737,150.032762,150.736278,159.031793,160.660743,164.585009,167.149840,168.519414,170.296032,171.717829,173.452002,176.505031,180.249753,180.744670,190.417993,194.205293
79,134.864317,138.337468,146.180480,146.771285,148.353754,149.371890,150.379498,151.043995,159.438450,160.844900,164.907728,168.300454,169.472472,170.989909,172.244350,174.520364,176.849250,179.941071,180.457651,190.576047,194.721922
80,135.064760,138.445999,146.298439,146.901365,148.507321,149.541636,150.525109,151.171136,159.596429,160.912373,165.059368,168.796217,169.849157,171.630509,172.460166,174.946900,177.096272,180.216774,180.732205,191.154579,195.057987
81,134.209516,137.935333,145.841346,146.377536,147.849021,148.735770,149.917024,150.630238,158.879277,160.590808,164.545146,166.577974,168.171076,170.430813,171.533563,173.068954,176.884933,179.793514,180.260347,191.599208,194.719326
82,134.463732,138.087125,145.977214,146.533241,148.044697,148.975308,150.097774,150.791016,159.092446,160.686391,164.697995,167.237333,168.669876,170.787415,171.808990,173.627162,176.231051,179.864113,180.417923,191.387106,195.067344
83,135.281461,138.588239,146.403571,147.026723,148.674441,149.763089,150.677514,151.308473,159.787968,161.003181,165.185101,169.289392,170.291613,171.586287,172.696888,175.438609,176.796401,179.497957,180.036028,190.375484,194.516712
84,135.093542,138.463184,146.313821,146.918993,148.529475,149.568756,150.545573,151.189340,159.620563,160.923195,165.076673,168.870869,169.905631,171.670883,172.491350,175.010099,176.852426,179.789908,180.252449,190.335870,194.016667
85,134.663416,138.206356,146.083937,146.655546,148.198398,149.163464,150.239751,150.917307,159.259888,160.761471,164.818057,167.755253,169.061677,171.067523,172.025336,174.065629,177.052974,179.812362,180.264158,190.567592,193.937454
86,135.042740,138.432850,146.286670,146.887877,148.490371,149.520886,150.509452,151.157210,159.577964,160.904094,165.046128,168.739103,169.805951,171.599619,172.436308,174.898547,176.111127,179.118667,179.627679,190.789394,194.414939
87,134.133841,137.890147,145.800901,146.331186,147.790773,148.664464,149.863218,150.582377,158.815821,160.562355,164.499646,166.381696,168.022594,170.324660,171.451574,172.902787,176.702264,180.202265,180.753835,192.378254,194.150294
88,135.438690,138.682759,146.487659,147.123003,148.795315,149.910540,150.789841,151.408161,159.919708,161.062840,165.289648,169.662142,170.600363,171.811073,172.867459,175.784713,176.802019,180.104190,180.561219,191.461156,193.907714
89,134.823835,138.302143,146.169674,146.753801,148.321876,149.314621,150.353810,151.018764,159.394405,160.821787,164.914510,168.171331,169.376437,171.292551,172.199139,174.417877,176.886629,179.823945,180.270233,191.627324,193.550212
90,134.375347,138.034351,145.929976,146.479107,147.976665,148.892027,150.034931,150.735118,159.018333,160.653159,164.644853,167.008090,168.496456,170.663433,171.713231,173.433087,176.195769,179.544790,180.106378,191.580285,194.754145
91,135.063764,138.445404,146.297906,146.900755,148.506554,149.540697,150.524401,151.170507,159.595593,160.911999,165.058769,168.793634,169.847203,171.629112,172.459087,174.944713,176.768490,180.125507,180.687012,191.122934,194.767128
92,134.871919,138.330853,146.195373,146.783252,148.358887,149.359928,150.387998,151.049174,159.434725,160.839866,164.943421,168.296046,169.470782,171.360000,172.251235,174.523459,176.947152,179.899430,180.421705,190.861575,194.717862
93,134.733187,138.258637,146.110351,146.690988,148.252946,149.248916,150.285817,150.960855,159.328579,160.795144,164.820535,167.989579,169.214973,170.802436,172.102094,174.231712,176.711252,179.747636,180.211409,191.044308,193.864617
94,134.382439,138.038585,145.933766,146.483450,147.982123,148.898709,150.039973,150.739602,159.024279,160.655825,164.649117,167.026483,168.510369,170.673381,171.720914,173.448658,176.894220,179.954436,180.415605,191.234538,194.122427
95,134.572390,138.148423,146.052159,146.603629,148.127613,149.056409,150.154086,150.863786,159.169449,160.444069,164.760908,167.482706,168.870098,170.909423,171.922075,173.851933,176.947018,179.867139,180.356150,190.396619,194.636953
96,134.962072,138.384684,146.243556,146.838469,148.428280,149.444876,150.452097,151.106191,159.510321,160.873763,164.997626,168.529876,169.647672,171.486463,172.348910,174.721417,176.837422,179.596742,180.076566,190.891023,194.238503
97,134.744466,138.254751,146.127255,146.705188,148.260784,149.239834,150.297378,150.968566,159.327851,160.791945,164.866788,167.965472,169.220706,171.181215,172.113148,174.243598,176.734952,179.931282,180.410488,191.220388,194.449089
98,135.041847,138.428052,146.303507,146.891025,148.489343,149.500691,150.488979,151.160149,159.564523,160.706953,165.042269,168.725826,169.789212,171.570919,172.429621,174.879850,177.018276,180.088316,180.608566,191.170443,194.054472
99,134.551664,138.149512,146.013271,146.579832,148.113396,149.078683,150.156133,150.845765,159.176483,160.726267,164.699834,167.559234,168.858517,170.542917,171.905168,173.832130,176.372026,179.668132,180.146803,190.657126,194.168164
100,135.692397,138.835278,146.623343,147.278361,148.990356,150.148467,150.971094,151.569017,160.132284,161.159106,165.458347,170.263615,171.098565,172.173791,173.142693,176.343190,176.812326,179.878170,180.284598,190.782710,194.030379
101,134.642351,138.204030,146.061771,146.635364,148.183114,149.163729,150.220921,150.903263,159.252469,160.760677,164.760135,167.774230,169.036598,170.672570,172.003550,174.031757,176.838123,179.871265,180.321047,190.995253,193.342077
102,134.820322,138.300045,146.167797,146.751649,148.319172,149.311311,150.351312,151.016542,159.391459,160.820466,164.912398,168.162220,169.369544,171.287623,172.195333,174.410163,176.558557,179.790592,180.324542,191.046052,194.092522
103,134.622060,138.191831,146.050919,146.622939,148.167514,149.144700,150.206425,150.890398,159.235467,160.752978,164.746643,167.726125,168.996753,170.643560,171.981537,173.987091,176.860174,179.387823,179.774567,192.192502,194.010647
104,134.425909,138.073913,145.946016,146.502825,148.016719,148.960749,150.066291,150.766033,159.071115,160.678550,164.616215,167.261101,168.611572,170.363128,171.768742,173.555309,176.704447,179.441366,179.906488,190.281099,192.987942
105,135.620008,138.777537,146.595195,147.241448,148.934706,150.064826,150.919895,151.522302,160.062022,161.121142,165.393215,170.236361,170.938612,172.409383,173.061742,176.166113,176.273756,179.540345,180.054707,190.399063,193.737464
106,134.537516,138.127651,146.033488,146.582280,148.100742,149.023405,150.129208,150.841770,159.140100,160.424540,164.740007,167.390359,168.801821,170.860283,171.884371,173.775573,176.956566,179.588831,180.019220,191.169608,194.119305
107,135.474174,138.704091,146.506636,147.144731,148.822593,149.943816,150.815191,151.430658,159.949439,161.076304,165.313243,169.746265,170.670042,171.861803,172.905953,175.862822,176.736304,179.554791,179.993265,189.997832,194.164444
108,135.119757,138.474458,146.345220,146.938721,148.549375,149.574423,150.544557,151.209333,159.630088,160.750580,165.088963,168.932132,169.941746,171.680700,172.513853,175.050441,176.855759,179.726761,180.247707,191.637336,194.186149
109,135.221174,138.551997,146.371330,146.989807,148.628095,149.706552,150.634444,151.270250,159.737455,160.980306,165.145015,169.146469,170.173229,171.500097,172.631487,175.305902,176.700851,180.322490,180.890108,191.250381,193.716220
110,135.607392,138.770004,146.588453,147.233721,148.924996,150.052938,150.910925,151.514324,160.051444,161.116399,165.385630,170.203640,170.913860,172.391687,173.048073,176.138411,177.193863,179.736613,180.176080,191.230597,193.925853
111,134.673103,138.208412,146.106081,146.665284,148.205215,149.151721,150.225930,150.927364,159.254204,160.500465,164.821269,167.749392,169.067275,171.051333,172.030959,174.072451,176.752584,180.092116,180.557324,190.670187,194.696674
112,134.531160,138.123865,146.030085,146.578389,148.095844,149.017389,150.124673,150.837757,159.134751,160.420981,164.736198,167.373527,168.789376,170.851326,171.877499,173.761655,176.688138,179.611715,180.094884,190.442787,194.996341
113,135.406326,138.645151,146.498649,147.114155,148.770185,149.845625,150.748986,151.390242,159.871253,160.911052,165.260713,169.690968,170.502799,172.084496,172.823673,175.677911,177.309388,179.745566,180.215330,191.910745,193.914510
114,135.177427,138.513272,146.358654,146.970372,148.594043,149.647798,150.605216,151.242392,159.690903,160.954735,165.127110,169.088441,170.070221,171.788552,172.582233,175.194294,177.020155,179.880910,180.307034,190.312542,194.408926
115,135.438811,138.664501,146.516042,147.134042,148.795216,149.876369,150.772160,151.410750,159.898591,160.929243,165.280182,169.776988,170.566399,172.130270,172.858794,175.749040,176.686229,180.325934,180.843720,190.461991,194.549271
116,135.491645,138.700892,146.526591,147.162827,148.835903,149.943874,150.828628,151.441120,159.954386,161.072879,165.316036,169.903427,170.686751,172.229323,172.922669,175.884254,177.299175,180.146550,180.551785,190.533640,194.065840
117,135.753371,138.857168,146.666472,147.323132,149.037359,150.190489,151.014717,151.606648,160.173852,161.171286,165.473400,170.582264,171.200285,172.596459,173.206232,176.458951,176.644698,180.112219,180.648311,191.547309,194.191104
118,135.074481,138.447490,146.320979,146.911003,148.514489,149.531575,150.512259,151.180751,159.591986,160.725227,165.061827,168.812241,169.853103,171.616903,172.464903,174.951305,176.704797,179.944891,180.486973,190.924477,194.657258
119,134.764224,138.262688,146.154867,146.721068,148.275427,149.237956,150.290933,150.984889,159.330888,160.551491,164.875881,167.990682,169.245676,171.179730,172.129474,174.271971,177.007148,180.278842,180.769100,191.066620,193.812632
120,135.055134,138.435966,146.310621,146.899160,148.499581,149.513266,150.498458,151.168538,159.575705,160.714393,165.050232,168.761011,169.815226,171.589642,172.443987,174.908944,177.163993,179.745678,180.221570,190.491497,193.316218
121,133.955795,137.781153,145.722034,146.226157,147.652508,148.472879,149.714228,150.474534,158.650549,160.098791,164.391363,165.849962,167.662912,170.040597,171.255452,172.501841,177.444605,179.735378,180.108469,191.477557,194.301297
122,134.918051,138.369770,146.209217,146.804189,148.395063,149.422282,150.417886,151.078063,159.483473,160.865288,164.943457,168.427842,169.577988,171.066730,172.302643,174.638646,177.290829,180.092956,180.558324,191.317580,193.855003
123,133.755625,137.670963,145.587544,146.092376,147.501426,148.332154,149.587427,150.341058,158.509496,160.424218,164.170520,165.672033,167.295341,169.404842,171.041584,172.079835,176.863986,179.418232,179.874855,191.073457,194.176848
124,135.366065,138.625908,146.459474,147.085911,148.739241,149.825545,150.739339,151.361697,159.849083,161.025662,165.240530,169.577711,170.440350,172.053165,172.786611,175.608505,176.548100,180.151111,180.628260,191.166948,193.184279
125,135.786118,138.876721,146.683974,147.343189,149.062565,150.221345,151.038000,151.627359,160.201311,161.183598,165.493090,170.667200,171.264539,172.642395,173.241711,176.530857,176.600600,179.680333,180.131811,191.406971,194.506038
126,134.638777,138.201881,146.059860,146.633175,148.180366,149.160378,150.218368,150.900997,159.249474,160.759321,164.757758,167.765757,169.029580,170.667460,171.999673,174.023890,177.328121,180.263525,180.691669,190.697800,193.899091
127,134.818653,138.295108,146.184009,146.754389,148.317366,149.289466,150.329761,151.019249,159.376693,160.581970,164.908502,168.134810,169.352238,171.256424,172.188319,174.391148,176.656275,179.780865,180.301264,190.648903,193.812653
