model_id,terms,n_parameters,converged,fit_valid,invalid_reason,log_likelihood,AIC,pre_phase_preferred_deg,pre_phase_rate_ratio_max_vs_min,n_events,exposure_kyr,fit_status,realization_id
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-102.86483063785491,223.72966127570982,330.94718377505546,4.774396501867978,53,167.028681,finite_mle,joint_08218
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-102.01395059595473,218.02790119190945,325.40460217221676,7.366243928729849,53,163.90354200000002,finite_mle,joint_02513
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-100.89067203499717,219.78134406999433,328.36391322480347,7.307632412571715,53,163.90354200000002,finite_mle,joint_02513
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-104.1803704962885,222.360740992577,342.9727226217289,5.603004153645599,53,168.88962200000003,finite_mle,joint_04138
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-100.57520837730937,219.15041675461873,349.93912684446724,5.280000554540492,53,168.88962200000003,finite_mle,joint_04138
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-100.9075157983596,215.8150315967192,332.0729612677216,7.535037734901973,53,164.50227000000007,finite_mle,joint_02984
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-99.20832538514,216.41665077028,334.0800270652222,6.979847834198858,53,164.50227000000007,finite_mle,joint_02984
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-105.20806400124098,224.41612800248197,327.87026989292895,4.585730994571306,53,167.45711200000005,finite_mle,joint_03847
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-102.97904966303825,223.9580993260765,333.6564843717769,4.270334093883961,53,167.45711200000005,finite_mle,joint_03847
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-104.74230551108947,223.48461102217894,340.7645860632292,4.933298424234471,53,167.694207,finite_mle,joint_02938
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-100.47605472157059,218.95210944314118,345.9108995828299,4.718603934244919,53,167.694207,finite_mle,joint_02938
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-102.74689340422307,219.49378680844615,327.6293696382737,6.673381383169355,53,165.187158,finite_mle,joint_00610
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-101.82674621292867,221.65349242585734,330.9617690176899,6.500774278669298,53,165.187158,finite_mle,joint_00610
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-102.71928544803227,219.43857089606453,331.17072435806966,6.859119576435012,53,163.02705400000002,finite_mle,joint_02910
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-102.03128593381089,222.06257186762178,333.4318730847989,6.420031322942917,53,163.02705400000002,finite_mle,joint_02910
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-104.16682652656309,222.33365305312617,329.10452214386044,5.484239690561543,53,164.83032000000003,finite_mle,joint_08411
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-103.3815590467259,224.7631180934518,332.0223149633528,5.220702943536713,53,164.83032000000003,finite_mle,joint_08411
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-100.71434787532476,215.42869575064952,316.81671145932404,7.989859726087273,53,162.38492800000003,finite_mle,joint_05168
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-100.66710006668953,219.33420013337906,317.44849838927814,7.85749860206238,53,162.38492800000003,finite_mle,joint_05168
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-102.26339261554382,218.52678523108764,331.6642199609381,7.425896874842816,53,166.07176200000004,finite_mle,joint_00485
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-100.69451349934161,219.38902699868322,333.5729362790572,6.82843787133352,53,166.07176200000004,finite_mle,joint_00485
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-102.86948656371351,219.73897312742702,330.1001078977926,7.221053206617069,53,165.70431000000002,finite_mle,joint_08585
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-102.39413127251674,222.7882625450335,332.00113365508224,6.864868394193568,53,165.70431000000002,finite_mle,joint_08585
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-104.54812288029916,223.09624576059832,334.63616070345773,4.992014535401526,53,165.553205,finite_mle,joint_04512
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-101.71944005333235,221.4388801066647,340.53999333301556,4.715605577730628,53,165.553205,finite_mle,joint_04512
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-101.57332938155284,217.14665876310568,313.285902063741,6.327529557701956,53,158.87598200000002,finite_mle,joint_01754
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-101.1214489966955,220.242897993391,310.9362030108764,6.124583459699202,53,158.87598200000002,finite_mle,joint_01754
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-107.00966063025763,228.01932126051526,333.90488439859496,3.6846781131499675,53,168.57537700000003,finite_mle,joint_06622
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-103.08594699887993,224.17189399775987,337.88557232432197,3.358314620663884,53,168.57537700000003,finite_mle,joint_06622
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-105.68744962323265,225.3748992464653,321.84147456514614,4.2825741671636735,53,165.87611700000002,finite_mle,joint_05169
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-103.22477394998198,224.44954789996396,327.217499173266,4.135147431335278,53,165.87611700000002,finite_mle,joint_05169
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-101.40554150564273,216.81108301128546,312.86751177172926,7.201839922705692,53,159.09089000000003,finite_mle,joint_01257
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-101.16985747358186,220.3397149471637,311.39465237596545,7.076068169998841,53,159.09089000000003,finite_mle,joint_01257
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-106.24075596678826,226.4815119335765,345.0573083210199,4.231588887182197,53,170.03045400000002,finite_mle,joint_03473
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-101.298869668849,220.597739337698,352.1533069374733,4.057713256690218,53,170.03045400000002,finite_mle,joint_03473
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-102.98430031120313,219.96860062240626,327.4528597605032,6.719483620075165,53,163.92779000000002,finite_mle,joint_07670
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-102.72806768173217,223.45613536346434,329.2201990696025,6.7720984430785425,53,163.92779000000002,finite_mle,joint_07670
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-104.69012557956518,223.38025115913035,345.81310476214054,5.538824689848872,53,170.77499,finite_mle,joint_02218
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-101.2767455490638,220.5534910981276,351.09213814847374,5.273369593679869,53,170.77499,finite_mle,joint_02218
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-100.82209541255261,215.64419082510523,321.3955701429169,8.286617389816136,53,165.47288000000003,finite_mle,joint_00563
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-100.74458925056814,219.48917850113628,322.4300358045894,8.319422733807043,53,165.47288000000003,finite_mle,joint_00563
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-104.15650802380995,222.3130160476199,338.4922468698339,5.809197392822769,53,169.69385400000004,finite_mle,joint_05538
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-100.32339882332153,218.64679764664305,345.8978103550953,5.630869673026681,53,169.69385400000004,finite_mle,joint_05538
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-102.81044559924175,219.6208911984835,322.9291186506588,6.762137084835275,53,163.92986100000005,finite_mle,joint_08381
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-102.01347064427387,222.02694128854773,325.1579975958327,6.467208269863266,53,163.92986100000005,finite_mle,joint_08381
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-102.0702915769902,218.1405831539804,329.15779139046197,7.449318198331826,53,166.18376300000003,finite_mle,joint_06495
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-100.53198131102013,219.06396262204026,332.6682421677792,7.202955736944302,53,166.18376300000003,finite_mle,joint_06495
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-101.2497750246824,216.4995500493648,324.2277308317119,8.153693032504542,53,166.58033300000005,finite_mle,joint_08320
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-100.35553015175218,218.71106030350435,326.5843108729804,8.090927140373536,53,166.58033300000005,finite_mle,joint_08320
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-103.04065382005416,220.08130764010832,327.1490887043345,6.197093058904948,53,163.30814800000005,finite_mle,joint_05982
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-102.57820841584831,223.15641683169662,328.93926167079,5.91568214321561,53,163.30814800000005,finite_mle,joint_05982
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-103.63055554799067,221.26111109598133,330.64068589380105,5.251684125973141,53,165.36266200000006,finite_mle,joint_08638
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-100.92919530017187,219.85839060034374,336.5195979777823,4.8581768569109185,53,165.36266200000006,finite_mle,joint_08638
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-105.13384950742665,224.2676990148533,331.54551897740566,4.588826432194958,53,166.29417500000002,finite_mle,joint_06573
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-101.77266783168477,221.54533566336954,334.103318686833,4.143683684068033,53,166.29417500000002,finite_mle,joint_06573
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-102.98603293351252,219.97206586702504,326.74601286605946,5.886016814705126,53,167.412999,finite_mle,joint_09553
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-100.7958652192545,219.591730438509,330.3680107646805,5.608984115378633,53,167.412999,finite_mle,joint_09553
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-104.06194600159165,222.1238920031833,324.08040290835044,5.183484216807195,53,164.063444,finite_mle,joint_03221
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-102.28549486318306,222.57098972636612,327.7769548546732,4.80865298252396,53,164.063444,finite_mle,joint_03221
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-102.12561691045212,218.25123382090425,328.47840480662785,6.452622318694623,53,163.714738,finite_mle,joint_08757
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-100.7320509673585,219.464101934717,331.9902135306432,6.19503611986743,53,163.714738,finite_mle,joint_08757
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-102.92426223782104,219.84852447564208,334.4037566607067,6.230275078867478,53,165.10169800000006,finite_mle,joint_00766
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-99.8530383704329,217.7060767408658,338.8423140083769,6.081768639597247,53,165.10169800000006,finite_mle,joint_00766
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-101.31223199724036,216.62446399448072,319.52442319133485,7.684752365121641,53,162.77503100000004,finite_mle,joint_09165
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-101.17888657193714,220.35777314387428,320.18635160084,8.276388480388706,53,162.77503100000004,finite_mle,joint_09165
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-102.82251633606745,219.6450326721349,335.292405602689,6.112887646935264,53,166.53830900000003,finite_mle,joint_02359
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-99.90695842096557,217.81391684193113,339.9820654350683,5.995869318285413,53,166.53830900000003,finite_mle,joint_02359
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-103.07610774018019,220.15221548036038,325.677694098022,5.696722877045091,53,165.08254800000003,finite_mle,joint_03699
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-100.23375023879024,218.46750047758047,329.9286092466592,5.636483992288503,53,165.08254800000003,finite_mle,joint_03699
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-102.9188246629725,219.837649325945,331.42062067111664,6.473802503141693,53,164.97469700000005,finite_mle,joint_02115
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-101.26301198684044,220.52602397368088,335.46635994329955,6.232319800795242,53,164.97469700000005,finite_mle,joint_02115
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-105.68166678481126,225.3633335696225,346.58606998914973,4.275009566654236,53,168.678784,finite_mle,joint_03897
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-99.95915196785202,217.91830393570405,353.9291242681731,4.200801518785545,53,168.678784,finite_mle,joint_03897
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-101.35596786505496,216.71193573010993,326.02997794095234,8.238319640207918,53,166.165862,finite_mle,joint_06064
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-100.14834059549453,218.29668119098906,329.3267948160686,8.069648876482663,53,166.165862,finite_mle,joint_06064
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-102.39775124895316,218.7955024979063,330.5281112550583,6.89089582093394,53,164.30850600000002,finite_mle,joint_05459
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-100.98736223810538,219.97472447621075,334.1837096695712,6.824943807826959,53,164.30850600000002,finite_mle,joint_05459
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-104.58830291671389,223.17660583342777,326.6910160647808,4.891520287254044,53,166.22632300000004,finite_mle,joint_05642
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-102.93948160290986,223.87896320581973,330.1433044800941,4.5126218451236095,53,166.22632300000004,finite_mle,joint_05642
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-100.84626865304242,215.69253730608483,332.0356204099588,8.649759451957118,53,163.87088200000002,finite_mle,joint_03492
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-99.77693414541777,217.55386829083554,334.9941860826382,8.581664869615816,53,163.87088200000002,finite_mle,joint_03492
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-103.82713021949624,221.65426043899248,333.9886957752239,5.327755805101419,53,165.64630300000005,finite_mle,joint_01163
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-101.14162163160012,220.28324326320023,339.1258981255289,4.978018334600012,53,165.64630300000005,finite_mle,joint_01163
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-103.6039121785484,221.2078243570968,331.4437959924394,5.40794735190849,53,166.35694100000003,finite_mle,joint_00891
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-101.17238040999274,220.34476081998548,337.17944300745177,5.2406341676417565,53,166.35694100000003,finite_mle,joint_00891
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-102.36496852809444,218.72993705618887,317.20790598244105,6.336869468690702,53,160.16702400000003,finite_mle,joint_06592
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-101.82846721187879,221.65693442375758,318.3046530708068,5.81876282801408,53,160.16702400000003,finite_mle,joint_06592
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-102.15074797501534,218.30149595003067,327.75094465315897,7.151110461708762,53,165.815496,finite_mle,joint_04188
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-101.87743568764246,221.75487137528492,329.7658110675111,7.478263465825721,53,165.815496,finite_mle,joint_04188
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-102.38643301947278,218.77286603894555,333.316425355919,6.478186998516616,53,164.91085700000002,finite_mle,joint_04101
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-100.40601761626009,218.81203523252017,338.173625621447,6.245643846263317,53,164.91085700000002,finite_mle,joint_04101
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-101.30343478586222,216.60686957172445,326.0186486418631,7.651545955104824,53,164.42789500000003,finite_mle,joint_06731
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-99.49989777005877,216.99979554011753,329.9330768479551,7.532552831303697,53,164.42789500000003,finite_mle,joint_06731
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-102.69558073646584,219.39116147293169,324.6687350874269,6.982051496166158,53,165.72235800000004,finite_mle,joint_00167
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-101.61058259345798,221.22116518691595,327.7329661357104,6.730043043544157,53,165.72235800000004,finite_mle,joint_00167
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-101.48691608447447,216.97383216894895,317.8100518449452,6.40990658585993,53,161.74690800000002,finite_mle,joint_02319
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-101.41697294700145,220.8339458940029,318.853073490772,6.5670642542366355,53,161.74690800000002,finite_mle,joint_02319
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-105.1109398037471,224.2218796074942,338.39790909223683,4.885207312250331,53,170.05039500000004,finite_mle,joint_00211
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-100.50810313715273,219.01620627430546,345.5512015962823,4.678313738657318,53,170.05039500000004,finite_mle,joint_00211
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-100.662009798631,215.324019597262,313.74574156852464,7.212241906391139,53,161.39052200000003,finite_mle,joint_06306
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-100.63495903723584,219.2699180744717,314.1043737397148,7.388842466140992,53,161.39052200000003,finite_mle,joint_06306
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-104.65691940820473,223.31383881640946,337.9339708015213,4.956537123219389,53,167.80509100000006,finite_mle,joint_08435
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-100.72054711633024,219.44109423266048,344.92568406318196,4.7944314552416305,53,167.80509100000006,finite_mle,joint_08435
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-102.67553233604858,219.35106467209715,332.20756059832325,6.8614405705860095,53,166.80819400000001,finite_mle,joint_09530
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-100.679997259616,219.359994519232,336.219388902293,6.779494305190372,53,166.80819400000001,finite_mle,joint_09530
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-107.8405189367904,229.6810378735808,332.24916241799514,3.1374560595734686,53,168.74326300000007,finite_mle,joint_06369
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-102.64924523012479,223.29849046024958,341.5634627643909,2.8476546462807693,53,168.74326300000007,finite_mle,joint_06369
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-105.96427687394706,225.9285537478941,335.8938511160622,4.394349144074015,53,167.99170100000003,finite_mle,joint_00473
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-102.74858000174976,223.49716000349952,343.43540103269044,4.1346100934158,53,167.99170100000003,finite_mle,joint_00473
full,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,True,True,,-100.62796356971424,215.25592713942848,337.6421610858038,9.540978598388367,53,164.99496700000003,finite_mle,joint_03239
interaction,same_type_exponential_history;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;lr04_phase_sin;lr04_phase_cos,9,True,True,,-99.42632976106182,216.85265952212364,340.815202468529,9.231110122083424,53,164.99496700000003,finite_mle,joint_03239
