bootstrap_id,attempt_count,n_events_observation_support,n_events_response,n_events_response_NGRIP,n_events_response_MIS6,loglik_reduced,loglik_full,ll_gain_nats,LR_statistic,reduced_converged,full_converged,likelihood_nesting_ok,eta_clipping_used
1406,1,53,52,31,21,-197.80909259197978,-193.92989814826768,3.8791944437120947,7.758388887424189,True,True,True,False
1407,1,64,64,31,33,-229.49241187460865,-229.0526629891623,0.43974888544636315,0.8794977708927263,True,True,True,False
1408,1,48,47,35,12,-181.2619111831818,-181.21543708702018,0.04647409616163145,0.0929481923232629,True,True,True,False
1409,1,62,61,42,19,-224.07249831985465,-223.50980600684784,0.5626923130068064,1.1253846260136129,True,True,True,False
1410,1,56,56,34,22,-211.75501471179888,-211.40493430701508,0.350080404783796,0.700160809567592,True,True,True,False
1411,1,63,63,43,20,-226.73555107267967,-224.68296675292123,2.052584319758438,4.105168639516876,True,True,True,False
1412,1,47,47,28,19,-184.40892488647756,-181.16874047267598,3.240184413801586,6.480368827603172,True,True,True,False
1413,1,62,61,42,19,-216.40692537200994,-215.7200690275672,0.6868563444427309,1.3737126888854618,True,True,True,False
1414,1,57,56,32,24,-209.08058849170493,-208.19127091637614,0.8893175753287892,1.7786351506575784,True,True,True,False
1415,1,60,60,29,31,-214.45528916133833,-210.58179726732476,3.8734918940135685,7.746983788027137,True,True,True,False
1416,1,59,58,36,22,-207.24366488623278,-207.13871012904286,0.10495475718991543,0.20990951437983085,True,True,True,False
1417,1,64,64,39,25,-232.3208435970052,-230.06242410544235,2.2584194915628473,4.5168389831256945,True,True,True,False
1418,1,42,41,27,14,-166.24970493158884,-165.429089350243,0.8206155813458338,1.6412311626916676,True,True,True,False
1419,1,65,65,39,26,-231.8219348350492,-230.16889784421627,1.6530369908329305,3.306073981665861,True,True,True,False
1420,1,55,55,31,24,-203.8564588745938,-202.4780632068281,1.3783956677657159,2.7567913355314317,True,True,True,False
1421,1,52,52,33,19,-197.19406973250497,-195.64949483913244,1.544574893372527,3.089149786745054,True,True,True,False
1422,1,64,62,39,23,-226.6537742218979,-226.61128518907176,0.042489032826125595,0.08497806565225119,True,True,True,False
1423,1,58,57,37,20,-210.54459168724463,-209.25266311897937,1.2919285682652628,2.5838571365305256,True,True,True,False
1424,1,48,47,29,18,-182.7666592176605,-180.71714414238238,2.049515075278123,4.099030150556246,True,True,True,False
1425,1,43,43,24,19,-167.19736954247915,-165.25138979439663,1.9459797480825216,3.891959496165043,True,True,True,False
1426,1,59,59,38,21,-217.99334048972344,-213.08860769963673,4.904732790086712,9.809465580173423,True,True,True,False
1427,1,47,47,27,20,-183.8457721130034,-183.67054715495266,0.1752249580507339,0.3504499161014678,True,True,True,False
1428,1,49,48,34,14,-183.33017879982233,-182.29234487546705,1.037833924355283,2.075667848710566,True,True,True,False
1429,1,79,79,52,27,-264.70288916019194,-262.3601283583933,2.342760801798647,4.685521603597294,True,True,True,False
1430,1,53,51,34,17,-196.75006552878259,-196.0956597547244,0.6544057740581763,1.3088115481163527,True,True,True,False
1431,1,51,51,31,20,-192.89883682929226,-190.79290526995368,2.105931559338586,4.211863118677172,True,True,True,False
1432,1,49,49,30,19,-190.6733848568762,-190.35434162926927,0.31904322760692594,0.6380864552138519,True,True,True,False
1433,1,50,50,32,18,-193.52081943391266,-192.5965186201654,0.9243008137472657,1.8486016274945314,True,True,True,False
1434,1,59,58,35,23,-217.21870840488668,-215.7431398482013,1.4755685566853742,2.9511371133707485,True,True,True,False
1435,1,61,59,38,21,-214.64923470906325,-214.56544383311294,0.08379087595031365,0.1675817519006273,True,True,True,False
1436,1,54,54,33,21,-205.14301696792455,-203.83088486623217,1.3121321016923844,2.6242642033847687,True,True,True,False
1437,1,62,61,39,22,-223.49511703954033,-223.08174643470528,0.41337060483505184,0.8267412096701037,True,True,True,False
1438,1,51,51,28,23,-188.45078573912576,-188.19249328057265,0.25829245855311456,0.5165849171062291,True,True,True,False
1439,1,64,64,44,20,-225.35686578991834,-225.15700064475908,0.199865145159265,0.39973029031853,True,True,True,False
1440,1,46,45,36,9,-173.5945682318903,-172.43358999745908,1.1609782344312123,2.3219564688624246,True,True,True,False
1441,1,66,66,38,28,-237.223492620259,-236.81580617239536,0.4076864478636537,0.8153728957273074,True,True,True,False
1442,1,55,53,27,26,-199.7479115609964,-199.47648402696606,0.2714275340303516,0.5428550680607032,True,True,True,False
1443,1,58,58,34,24,-215.05211177054622,-214.38549868928718,0.6666130812590438,1.3332261625180877,True,True,True,False
1444,1,55,55,28,27,-204.63652846022669,-202.73272628563493,1.9038021745917604,3.8076043491835208,True,True,True,False
1445,1,49,49,31,18,-190.6198393878414,-190.48993975666716,0.12989963117425418,0.25979926234850836,True,True,True,False
1446,1,47,47,33,14,-179.4653064990382,-177.3340021705001,2.131304328538107,4.262608657076214,True,True,True,False
1447,1,54,53,32,21,-195.49258278674927,-195.36870684660485,0.12387594014441561,0.24775188028883122,True,True,True,False
1448,1,43,43,25,18,-172.790510356929,-170.86120740342244,1.92930295350655,3.8586059070131,True,True,True,False
1449,1,61,61,36,25,-221.9620647510074,-220.724142749144,1.23792200186341,2.47584400372682,True,True,True,False
1450,1,56,56,33,23,-211.28395750811507,-210.9404552452771,0.3435022628379727,0.6870045256759454,True,True,True,False
1451,1,58,58,43,15,-213.2767134568218,-211.1928737144544,2.0838397423673882,4.1676794847347765,True,True,True,False
1452,1,52,51,30,21,-196.5731146774622,-195.40857214598367,1.1645425314785314,2.3290850629570627,True,True,True,False
1453,1,61,61,42,19,-218.30244662045152,-216.79298278645467,1.509463833996847,3.018927667993694,True,True,True,False
1454,1,44,44,27,17,-171.52744756218357,-171.14510436546445,0.38234319671911976,0.7646863934382395,True,True,True,False
1455,1,54,53,36,17,-199.30330535070397,-199.27433764198824,0.02896770871572585,0.0579354174314517,True,True,True,False
1456,1,51,51,30,21,-190.3679193241163,-190.28381322244033,0.08410610167595678,0.16821220335191356,True,True,True,False
1457,1,59,59,37,22,-220.02304836621812,-217.9878014647869,2.035246901431208,4.070493802862416,True,True,True,False
1458,1,56,55,29,26,-207.00861785785133,-204.59746508773566,2.4111527701156774,4.822305540231355,True,True,True,False
1459,1,64,63,37,26,-222.68182057450394,-221.46281406475399,1.2190065097499598,2.4380130194999197,True,True,True,False
1460,1,56,56,30,26,-207.9109440378249,-206.66873703290048,1.2422070049244098,2.4844140098488197,True,True,True,False
1461,1,65,64,41,23,-233.7320577365614,-229.56738951082036,4.164668225741025,8.32933645148205,True,True,True,False
1462,1,66,65,39,26,-231.53008585017193,-231.42236080760796,0.10772504256397042,0.21545008512794084,True,True,True,False
1463,1,50,50,26,24,-187.99128336476514,-183.90194885102275,4.089334513742386,8.178669027484773,True,True,True,False
1464,1,63,63,40,23,-224.23146189201856,-223.5849193872873,0.6465425047312578,1.2930850094625157,True,True,True,False
1465,1,53,53,33,20,-201.83610206534303,-200.5960341235367,1.2400679418063305,2.480135883612661,True,True,True,False
1466,1,59,59,39,20,-218.50541779257435,-217.754292592936,0.7511251996383521,1.5022503992767042,True,True,True,False
1467,1,65,65,38,27,-236.1052074136221,-235.93285395609502,0.17235345752709463,0.34470691505418927,True,True,True,False
1468,1,68,68,42,26,-242.34824703459924,-237.82379399310142,4.5244530414978215,9.048906082995643,True,True,True,False
1469,1,44,43,23,20,-168.98278367329038,-167.4762251791389,1.5065584941514771,3.0131169883029543,True,True,True,False
1470,1,53,53,32,21,-196.91684412650565,-195.18257944213187,1.734264684373784,3.468529368747568,True,True,True,False
1471,1,54,54,28,26,-199.61899151302651,-198.3287806434368,1.290210869589714,2.580421739179428,True,True,True,False
1472,1,49,49,25,24,-184.1620319104341,-183.99270100926736,0.1693309011667452,0.3386618023334904,True,True,True,False
1473,1,55,55,33,22,-199.73093013851977,-198.85749794913696,0.873432189382811,1.746864378765622,True,True,True,False
1474,1,70,69,34,35,-241.44390046702,-239.65779330374735,1.7861071632726464,3.572214326545293,True,True,True,False
1475,1,48,48,31,17,-184.6558619448434,-184.1966438763189,0.45921806852450686,0.9184361370490137,True,True,True,False
1476,1,58,58,36,22,-211.863436544811,-210.23264473700513,1.6307918078058776,3.2615836156117552,True,True,True,False
1477,1,48,48,30,18,-181.54020565933723,-179.63839117369267,1.9018144856445645,3.803628971289129,True,True,True,False
1478,1,58,57,34,23,-213.9299142855093,-213.00095203052405,0.9289622549852652,1.8579245099705304,True,True,True,False
1479,1,69,69,41,28,-238.47161105883401,-237.59673521412782,0.874875844706196,1.749751689412392,True,True,True,False
1480,1,58,58,39,19,-208.2462322743007,-207.77094106576726,0.47529120853343443,0.9505824170668689,True,True,True,False
1481,1,58,58,36,22,-215.67341361257184,-215.39515751382982,0.27825609874201973,0.5565121974840395,True,True,True,False
1482,1,52,52,32,20,-196.68802021420152,-196.41363580843714,0.27438440576437984,0.5487688115287597,True,True,True,False
1483,1,55,55,40,15,-206.67441473470632,-206.22035336452905,0.45406137017727133,0.9081227403545427,True,True,True,False
1484,1,37,37,22,15,-151.66605244679795,-150.1357654364642,1.5302870103337511,3.0605740206675023,True,True,True,False
1485,1,39,38,21,17,-157.43104870370075,-157.37519836659246,0.055850337108296344,0.11170067421659269,True,True,True,False
1486,1,52,52,33,19,-190.9098266111198,-189.8832472463376,1.026579364782208,2.053158729564416,True,True,True,False
1487,1,57,56,37,19,-209.25841414011865,-208.9237444217098,0.33466971840883275,0.6693394368176655,True,True,True,False
1488,1,53,52,28,24,-194.31716083256066,-193.2564853688259,1.0606754637347535,2.121350927469507,True,True,True,False
1489,1,56,56,33,23,-206.76030789596044,-205.65686807513958,1.103439820820853,2.206879641641706,True,True,True,False
1490,1,61,59,39,20,-218.6039645713904,-217.36909521417607,1.234869357214336,2.469738714428672,True,True,True,False
1491,1,53,53,34,19,-200.85661109874974,-200.3339960577274,0.522615041022334,1.045230082044668,True,True,True,False
1492,1,48,48,28,20,-180.84299484485302,-180.0496463129471,0.7933485319059344,1.5866970638118687,True,True,True,False
1493,1,45,45,22,23,-178.16516032121538,-177.7091360730394,0.45602424817599285,0.9120484963519857,True,True,True,False
1494,1,58,58,38,20,-213.4152365370333,-211.83695874439496,1.578277792638346,3.156555585276692,True,True,True,False
1495,1,63,62,40,22,-224.0382138221483,-223.75927225592028,0.27894156622801347,0.5578831324560269,True,True,True,False
1496,1,65,65,46,19,-230.69105899259415,-230.50393279660986,0.18712619598429114,0.3742523919685823,True,True,True,False
1497,1,54,54,40,14,-201.12170447459604,-200.207914926635,0.913789547961045,1.82757909592209,True,True,True,False
1498,1,44,44,30,14,-171.53427536874617,-171.5212729148224,0.013002453923775192,0.026004907847550385,True,True,True,False
1499,1,40,40,23,17,-160.60572479582936,-160.08092496905684,0.5247998267725222,1.0495996535450445,True,True,True,False
1500,1,64,64,33,31,-230.87741834931194,-230.7011954928717,0.1762228564402335,0.352445712880467,True,True,True,False
1501,1,54,54,35,19,-196.92884736423974,-196.4714782575425,0.45736910669725717,0.9147382133945143,True,True,True,False
1502,1,57,57,37,20,-213.5402731980413,-212.49239634873564,1.047876849305652,2.095753698611304,True,True,True,False
1503,1,60,60,36,24,-221.12398103646953,-221.06376132102386,0.06021971544566895,0.1204394308913379,True,True,True,False
1504,1,67,66,44,22,-232.62389684043882,-231.7897805912827,0.8341162491561249,1.6682324983122498,True,True,True,False
1505,1,55,55,31,24,-206.35444513829663,-205.38623958184453,0.9682055564520908,1.9364111129041817,True,True,True,False
1506,1,59,59,35,24,-210.7936646374953,-209.9139289025116,0.8797357349837114,1.7594714699674228,True,True,True,False
1507,1,49,49,28,21,-190.50376496010722,-190.2227617630386,0.2810031970686282,0.5620063941372564,True,True,True,False
1508,1,44,44,27,17,-169.85333499673732,-169.31781730400454,0.5355176927327818,1.0710353854655636,True,True,True,False
1509,1,51,51,32,19,-195.64132247721398,-195.46488089366025,0.17644158355372497,0.35288316710744994,True,True,True,False
1510,1,59,59,36,23,-219.31654765135852,-219.31020940573814,0.0063382456203839865,0.012676491240767973,True,True,True,False
1511,1,57,55,35,20,-206.85382989555632,-206.1947203831636,0.6591095123927175,1.318219024785435,True,True,True,False
1512,1,57,57,37,20,-206.8270020150664,-205.8015140333344,1.0254879817319988,2.0509759634639977,True,True,True,False
1513,1,46,45,34,11,-172.93525408073538,-172.85886327983766,0.07639080089771255,0.1527816017954251,True,True,True,False
1514,1,58,57,39,18,-208.99858577161245,-208.68496174573852,0.3136240258739349,0.6272480517478698,True,True,True,False
1515,1,61,60,37,23,-217.60465479425326,-217.11375622897697,0.4908985652762965,0.981797130552593,True,True,True,False
1516,1,52,52,30,22,-194.2498822572354,-190.06014873873795,4.189733518497462,8.379467036994924,True,True,True,False
1517,1,54,54,33,21,-202.48014774248884,-202.13018926596698,0.34995847652186285,0.6999169530437257,True,True,True,False
1518,1,50,49,28,21,-193.19183743728723,-191.53036483919598,1.661472598091251,3.322945196182502,True,True,True,False
1519,1,61,61,42,19,-220.4204167026306,-219.33702242088577,1.0833942817448303,2.1667885634896606,True,True,True,False
1520,1,57,57,35,22,-212.77481879293418,-212.53497781269996,0.23984098023422007,0.47968196046844014,True,True,True,False
1521,1,50,50,32,18,-189.35366991554963,-189.03706978068655,0.31660013486308003,0.6332002697261601,True,True,True,False
1522,1,51,51,29,22,-191.77278453271262,-191.46848756878353,0.3042969639290902,0.6085939278581805,True,True,True,False
1523,1,51,51,36,15,-192.78973217744146,-192.3846908190592,0.4050413583822774,0.8100827167645548,True,True,True,False
1524,1,56,55,29,26,-206.73912085538092,-205.40979989710303,1.32932095827789,2.65864191655578,True,True,True,False
1525,1,51,51,30,21,-193.5926664621465,-192.9013658839936,0.6913005781528909,1.3826011563057818,True,True,True,False
1526,1,57,56,36,20,-210.8704757184459,-208.14930341375072,2.7211723046951874,5.442344609390375,True,True,True,False
1527,1,41,41,24,17,-163.71807475841112,-162.7617733685434,0.9563013898677184,1.9126027797354368,True,True,True,False
1528,1,43,43,20,23,-170.13336795565425,-166.58134615147605,3.552021804178196,7.104043608356392,True,True,True,False
1529,1,60,59,41,18,-214.45137635452318,-213.9505727004195,0.5008036541036631,1.0016073082073262,True,True,True,False
1530,1,59,59,39,20,-216.24426595458135,-216.0686429997486,0.17562295483276102,0.35124590966552205,True,True,True,False
1531,1,56,55,41,14,-204.3532096336695,-198.9150386249744,5.438171008695122,10.876342017390243,True,True,True,False
1532,1,45,45,26,19,-173.77980552537622,-173.45405236282215,0.32575316255406506,0.6515063251081301,True,True,True,False
1533,1,44,44,32,12,-173.28983607857236,-172.43493034840745,0.8549057301649157,1.7098114603298313,True,True,True,False
1534,1,57,55,38,17,-201.77798014196705,-201.2836279405426,0.4943522014244479,0.9887044028488958,True,True,True,False
1535,1,63,62,35,27,-226.076598865388,-225.72559939140527,0.3509994739827391,0.7019989479654782,True,True,True,False
1536,1,49,49,25,24,-189.50120566588495,-188.72070981855464,0.7804958473303145,1.560991694660629,True,True,True,False
1537,1,63,61,35,26,-223.2350246132508,-221.745819308385,1.4892053048658056,2.978410609731611,True,True,True,False
1538,1,59,59,36,23,-213.62556376843128,-212.62423244072517,1.0013313277061116,2.002662655412223,True,True,True,False
1539,1,55,54,36,18,-198.18310116313782,-196.99737893727252,1.1857222258653053,2.3714444517306106,True,True,True,False
1540,1,61,61,37,24,-220.0833797918483,-218.70871699777842,1.3746627940698772,2.7493255881397545,True,True,True,False
1541,1,57,57,30,27,-211.19871260675143,-209.33876746020303,1.859945146548398,3.719890293096796,True,True,True,False
1542,1,39,39,22,17,-158.5107138936189,-158.20883121652372,0.30188267709519323,0.6037653541903865,True,True,True,False
1543,1,59,57,32,25,-210.65950316964813,-208.64914179710246,2.010361372545674,4.020722745091348,True,True,True,False
1544,1,53,52,29,23,-195.19954707798382,-193.77644152604896,1.4231055519348672,2.8462111038697344,True,True,True,False
1545,1,54,53,33,20,-198.93261139741867,-197.99882050844542,0.9337908889732489,1.8675817779464978,True,True,True,False
1546,1,58,58,40,18,-214.75804120468493,-214.2121804175547,0.5458607871302377,1.0917215742604753,True,True,True,False
1547,1,50,50,30,20,-194.38310345863272,-194.1951437259152,0.18795973271753041,0.37591946543506083,True,True,True,False
1548,1,61,61,39,22,-227.83851799034994,-226.13783556314706,1.700682427202878,3.401364854405756,True,True,True,False
1549,1,49,49,32,17,-188.55442089994,-188.37663966793866,0.17778123200133678,0.35556246400267355,True,True,True,False
1550,1,63,63,40,23,-226.88042351719636,-226.1947464899161,0.6856770272802635,1.371354054560527,True,True,True,False
1551,1,63,63,36,27,-225.5507465515569,-225.53200657466658,0.018739976890316257,0.03747995378063251,True,True,True,False
1552,1,48,48,27,21,-181.8917874442201,-179.74509361178966,2.146693832430458,4.293387664860916,True,True,True,False
1553,1,64,63,41,22,-226.8294731850329,-226.36185622282397,0.4676169622089219,0.9352339244178438,True,True,True,False
1554,1,63,62,37,25,-224.5206102554671,-223.72222684449707,0.7983834109700183,1.5967668219400366,True,True,True,False
1555,1,67,67,40,27,-241.53719924594336,-241.48641270111068,0.05078654483267542,0.10157308966535084,True,True,True,False
1556,1,57,57,30,27,-211.5303772858876,-208.84495646462392,2.6854208212636763,5.370841642527353,True,True,True,False
1557,1,60,60,39,21,-220.74455234882507,-216.95680896931228,3.78774337951279,7.57548675902558,True,True,True,False
1558,1,44,43,22,21,-170.02827403582293,-167.54130537481745,2.486968661005477,4.973937322010954,True,True,True,False
1559,1,52,51,34,17,-196.15978115817768,-195.40463098841644,0.7551501697612366,1.5103003395224732,True,True,True,False
1560,1,52,52,32,20,-198.388652744578,-195.80926832454293,2.579384420035069,5.158768840070138,True,True,True,False
1561,1,59,59,34,25,-218.54960980715435,-218.41269350386216,0.13691630329219606,0.2738326065843921,True,True,True,False
1562,1,51,50,32,18,-191.71402304056178,-188.60531354965954,3.1087094909022426,6.217418981804485,True,True,True,False
1563,1,63,62,35,27,-227.53217469093073,-226.61696741122523,0.9152072797054984,1.8304145594109968,True,True,True,False
1564,1,63,61,34,27,-223.61177113919837,-222.574967967852,1.036803171346378,2.073606342692756,True,True,True,False
1565,1,52,52,37,15,-198.01944002428087,-197.94274450497952,0.07669551930135299,0.15339103860270598,True,True,True,False
1566,1,60,59,33,26,-217.1658513533738,-216.62868832763144,0.537163025742359,1.074326051484718,True,True,True,False
1567,1,47,46,31,15,-175.86925145896174,-173.55604922822107,2.3132022307406714,4.626404461481343,True,True,True,False
1568,1,71,71,43,28,-250.75633060773376,-250.36172414590064,0.39460646183312065,0.7892129236662413,True,True,True,False
1569,1,67,66,42,24,-235.0252153443068,-233.62697333043542,1.3982420138713678,2.7964840277427356,True,True,True,False
1570,1,70,70,43,27,-243.856641141885,-243.3303204716577,0.5263206702273067,1.0526413404546133,True,True,True,False
1571,1,50,50,26,24,-192.9627138276918,-191.11457129499576,1.8481425326960448,3.6962850653920896,True,True,True,False
1572,1,56,56,34,22,-210.8624043637515,-210.6542346296469,0.20816973410458672,0.41633946820917345,True,True,True,False
1573,1,60,60,37,23,-215.69806661140086,-214.74224729697096,0.9558193144299025,1.911638628859805,True,True,True,False
1574,1,49,48,24,24,-183.54563989147738,-180.80844872212458,2.7371911693527977,5.474382338705595,True,True,True,False
1575,1,58,58,39,19,-213.98635652165837,-213.9172351783596,0.06912134329877517,0.13824268659755035,True,True,True,False
1576,1,51,51,29,22,-193.41550730695306,-193.17713033138472,0.23837697556834314,0.4767539511366863,True,True,True,False
1577,1,50,49,28,21,-190.31037496525454,-190.2091557211835,0.10121924407104643,0.20243848814209287,True,True,True,False
1578,1,50,48,27,21,-186.80247655575687,-183.4879449869286,3.314531568828272,6.629063137656544,True,True,True,False
1579,1,59,59,39,20,-211.838726998509,-210.84744729949458,0.9912796990144273,1.9825593980288545,True,True,True,False
1580,1,63,62,47,15,-217.1546104161448,-216.49671776348606,0.6578926526587452,1.3157853053174904,True,True,True,False
1581,1,54,54,32,22,-201.00877672659013,-200.0159856204779,0.9927911061122359,1.9855822122244717,True,True,True,False
1582,1,59,58,29,29,-210.7620816959269,-210.47070015550395,0.2913815404229467,0.5827630808458935,True,True,True,False
1583,1,64,64,37,27,-228.69359582473822,-227.54108953434832,1.1525062903899084,2.3050125807798167,True,True,True,False
1584,1,58,58,39,19,-211.22525351743946,-211.22044883049543,0.004804686944027026,0.009609373888054051,True,True,True,False
1585,1,67,67,41,26,-238.89180268046488,-238.84658416293354,0.045218517531338875,0.09043703506267775,True,True,True,False
1586,1,56,56,29,27,-199.17110600125798,-198.4026627079519,0.7684432933060918,1.5368865866121837,True,True,True,False
1587,1,51,50,26,24,-192.43199772317578,-191.95949484009145,0.4725028830843314,0.9450057661686628,True,True,True,False
1588,1,58,57,33,24,-212.43836771020722,-211.7335034928541,0.704864217353105,1.40972843470621,True,True,True,False
1589,1,47,47,23,24,-184.79978968240454,-184.12761806955362,0.6721716128509172,1.3443432257018344,True,True,True,False
1590,1,44,44,20,24,-169.11973133971557,-168.2829770974356,0.8367542422799659,1.6735084845599317,True,True,True,False
1591,1,51,50,29,21,-196.4272648570246,-195.90289779744072,0.5243670595838807,1.0487341191677615,True,True,True,False
1592,1,45,44,23,21,-172.66635272031237,-172.41391194527,0.2524407750423734,0.5048815500847468,True,True,True,False
1593,1,53,53,30,23,-204.3098216292163,-203.73728498116216,0.5725366480541254,1.1450732961082508,True,True,True,False
1594,1,53,53,31,22,-199.78912687866068,-199.16768790008473,0.6214389785759522,1.2428779571519044,True,True,True,False
1595,1,49,48,28,20,-185.48045020204515,-184.2796323316419,1.200817870403256,2.401635740806512,True,True,True,False
1596,1,41,41,27,14,-164.46571645210395,-163.75969247788805,0.7060239742158956,1.4120479484317912,True,True,True,False
1597,1,56,54,36,18,-203.7804785934853,-202.82028673612888,0.9601918573564205,1.920383714712841,True,True,True,False
1598,1,70,70,42,28,-244.5720703001747,-244.56427498394328,0.007795316231408833,0.015590632462817666,True,True,True,False
1599,1,59,59,38,21,-219.93556859119047,-218.83279092091638,1.1027776702740937,2.2055553405481874,True,True,True,False
1600,1,40,40,26,14,-159.85059693783757,-157.97991055526614,1.8706863825714208,3.7413727651428417,True,True,True,False
1601,1,59,59,43,16,-209.05157093855155,-208.68919959081268,0.3623713477388719,0.7247426954777438,True,True,True,False
1602,1,44,43,26,17,-169.92038997745232,-169.63958448772976,0.28080548972255315,0.5616109794451063,True,True,True,False
1603,1,55,55,33,22,-209.22590787631955,-205.9398470839405,3.286060792379061,6.572121584758122,True,True,True,False
1604,1,57,57,33,24,-211.79565202327342,-211.15810898606745,0.6375430372059725,1.275086074411945,True,True,True,False
1605,1,54,54,33,21,-199.13740680417237,-196.7487619259913,2.3886448781810827,4.7772897563621655,True,True,True,False
1606,1,48,48,34,14,-183.38696058351644,-182.29690254592163,1.0900580375948152,2.1801160751896305,True,True,True,False
1607,1,61,61,35,26,-224.98978958206567,-224.0308250739243,0.9589645081413778,1.9179290162827556,True,True,True,False
1608,1,57,57,35,22,-209.85893946850072,-208.30512759955576,1.5538118689449618,3.1076237378899236,True,True,True,False
1609,1,55,55,35,20,-207.06860352141553,-200.52869295280735,6.539910568608178,13.079821137216356,True,True,True,False
1610,1,59,58,35,23,-210.10376509799312,-209.57912537662673,0.524639721366384,1.049279442732768,True,True,True,False
1611,1,52,52,34,18,-198.20842011454937,-196.36911939510173,1.8393007194476354,3.678601438895271,True,True,True,False
1612,1,50,50,33,17,-190.05173016429328,-186.992258062124,3.0594721021692806,6.118944204338561,True,True,True,False
1613,1,60,60,38,22,-218.62715701167858,-216.59832247436674,2.0288345373118375,4.057669074623675,True,True,True,False
1614,1,53,53,36,17,-200.01777323932413,-199.3920572822587,0.625715957065438,1.251431914130876,True,True,True,False
1615,1,69,69,49,20,-246.65400041980513,-244.06277253219156,2.59122788761357,5.18245577522714,True,True,True,False
1616,1,63,63,40,23,-226.589271322275,-224.82737958334653,1.7618917389284832,3.5237834778569663,True,True,True,False
1617,1,50,50,34,16,-190.36019520632584,-189.90775665132145,0.4524385550043917,0.9048771100087833,True,True,True,False
1618,1,67,67,44,23,-232.00241062859936,-231.11356416701997,0.8888464615793907,1.7776929231587815,True,True,True,False
1619,1,54,53,36,17,-199.75727932453896,-197.90495385382542,1.852325470713538,3.704650941427076,True,True,True,False
1620,1,50,50,34,16,-189.9676284422505,-187.62804286079898,2.3395855814515016,4.679171162903003,True,True,True,False
1621,1,52,50,36,14,-192.24040367952207,-191.26475256330394,0.9756511162181312,1.9513022324362623,True,True,True,False
1622,1,50,49,28,21,-188.8640996317052,-186.4640065926979,2.400093039007288,4.800186078014576,True,True,True,False
1623,1,72,72,43,29,-249.40005123748003,-249.27199505535967,0.12805618212036052,0.25611236424072104,True,True,True,False
1624,1,58,58,34,24,-211.7835368847536,-209.20349560648737,2.5800412782662363,5.160082556532473,True,True,True,False
1625,1,61,61,39,22,-222.31075442176493,-221.69283578889585,0.6179186328690776,1.235837265738155,True,True,True,False
1626,1,47,46,32,14,-180.2444011913509,-179.30823726419584,0.9361639271550644,1.8723278543101287,True,True,True,False
1627,1,56,56,34,22,-207.76905124913992,-206.7532622825084,1.0157889666315327,2.0315779332630655,True,True,True,False
1628,1,61,60,35,25,-218.57365448764472,-218.12139531368453,0.45225917396018644,0.9045183479203729,True,True,True,False
1629,1,58,57,38,19,-209.46303662324357,-209.11502222790557,0.34801439533799794,0.6960287906759959,True,True,True,False
1630,1,60,59,33,26,-215.83625222625926,-215.52075748775172,0.31549473850753884,0.6309894770150777,True,True,True,False
1631,1,67,66,39,27,-235.02907652747845,-234.13350652997985,0.8955699974985976,1.7911399949971951,True,True,True,False
1632,1,52,50,23,27,-189.55785944031587,-188.77282064617125,0.7850387941446115,1.570077588289223,True,True,True,False
1633,1,55,53,35,18,-200.29914042107816,-199.38895679222685,0.9101836288513141,1.8203672577026282,True,True,True,False
1634,1,61,61,35,26,-222.72988645977802,-222.29050020301034,0.4393862567676763,0.8787725135353526,True,True,True,False
1635,1,44,42,29,13,-165.0270737601672,-164.63819741972733,0.38887634043987873,0.7777526808797575,True,True,True,False
1636,1,52,51,36,15,-194.18555950068733,-193.65041471982872,0.5351447808586158,1.0702895617172317,True,True,True,False
1637,1,65,65,39,26,-233.31272950540748,-233.07158731664447,0.24114218876300697,0.48228437752601394,True,True,True,False
1638,1,49,49,29,20,-185.91140444548864,-185.5028639705656,0.40854047492302925,0.8170809498460585,True,True,True,False
1639,1,62,62,41,21,-218.5883262707729,-217.13824442023042,1.4500818505424888,2.9001637010849777,True,True,True,False
1640,1,59,59,37,22,-218.2118534927669,-217.21424795642628,0.9976055363406147,1.9952110726812293,True,True,True,False
1641,1,56,56,38,18,-203.43723940616817,-202.88227395529165,0.5549654508765229,1.1099309017530459,True,True,True,False
1642,1,54,54,31,23,-203.00555892376246,-201.67019924881834,1.3353596749441294,2.670719349888259,True,True,True,False
1643,1,51,50,28,22,-191.36415898752261,-191.1865808555279,0.1775781319947214,0.3551562639894428,True,True,True,False
1644,1,56,56,31,25,-209.34294927297861,-208.85052149370532,0.4924277792732994,0.9848555585465988,True,True,True,False
1645,1,56,56,36,20,-209.957227384644,-209.42852421398868,0.5287031706553194,1.0574063413106387,True,True,True,False
1646,1,55,55,37,18,-207.89263348813998,-206.6145731309449,1.2780603571950735,2.556120714390147,True,True,True,False
1647,1,45,45,24,21,-176.7134621587766,-176.37350865275934,0.3399535060172525,0.679907012034505,True,True,True,False
1648,1,61,61,39,22,-223.22643060566253,-222.5043143409687,0.722116264693824,1.444232529387648,True,True,True,False
1649,1,48,48,33,15,-182.15305461874215,-180.7080124229508,1.445042195791359,2.890084391582718,True,True,True,False
1650,1,42,41,26,15,-163.33314206684864,-161.06809018650802,2.2650518803406214,4.530103760681243,True,True,True,False
1651,1,68,68,46,22,-238.6783857423431,-237.2122048830793,1.466180859263801,2.932361718527602,True,True,True,False
