background_id,phase_deg,rate_multiplier_point,rate_multiplier_q025,rate_multiplier_median,rate_multiplier_q975
q25,45.0,1.5915755288674005,1.3955203905180982,1.5768888584964893,1.814793543506874
q25,46.0,1.5845837548057682,1.3911045964591908,1.5700226771260164,1.8072663828218463
q25,47.0,1.5774014992049035,1.385158088671801,1.5636365839274724,1.7994608053409369
q25,48.0,1.5700338075241342,1.3786721475817403,1.5571729214193897,1.7913687205401543
q25,49.0,1.5624858150117997,1.3743301993364714,1.5497895968080675,1.783708799187144
q25,50.0,1.554762739976972,1.368767117406698,1.5430759284923272,1.778634775644103
q25,51.0,1.5468698770320095,1.3624594985922758,1.535872619320112,1.770124855056715
q25,52.0,1.5388125903196663,1.3529350104510829,1.5297186014302186,1.7606349489421376
q25,53.0,1.5305963067382788,1.3435808888872256,1.5236569394230992,1.7528204710863622
q25,54.0,1.5222265091783442,1.3368700549086712,1.5147095833122624,1.744234831549919
q25,55.0,1.5137087297835186,1.3305130836307302,1.5058487688398001,1.7349802576966005
q25,56.0,1.505048543248785,1.3248860222922663,1.4968504581666022,1.7276848607171686
q25,57.0,1.496251560168204,1.3187697365350266,1.4895404767774814,1.718167235890598
q25,58.0,1.4873234204443062,1.3108862398923427,1.480917233989571,1.7073930745475723
q25,59.0,1.478269786770794,1.3014378250779608,1.4718892766509861,1.6964103087824232
q25,60.0,1.4690963381998194,1.2903040720936743,1.4636490614452828,1.6874254081379683
q25,61.0,1.4598087638046557,1.2809742701972462,1.4558208930655276,1.6813125824854747
q25,62.0,1.4504127564481317,1.2725224586289652,1.447230513939425,1.6752680316459176
q25,63.0,1.4409140066667203,1.2635067948266092,1.4376465532680562,1.6689832762299424
q25,64.0,1.4313181966796678,1.2534705448956704,1.42826591036177,1.6621960031898348
q25,65.0,1.421630994532056,1.2434284926186887,1.4201071855925185,1.6523510879268808
q25,66.0,1.4118580483801484,1.2342820735642193,1.412860229245851,1.6423159518607446
q25,67.0,1.4020049809268482,1.2255069328334798,1.4034165401984822,1.6322035372081845
q25,68.0,1.3920773840145475,1.2166328066433547,1.393947130336353,1.621833159532007
q25,69.0,1.3820808133820952,1.2069425724666307,1.3846993217235801,1.608294596049152
q25,70.0,1.372020783592055,1.1977361643585265,1.3751136628385827,1.5946387733559984
q25,71.0,1.3619027631338712,1.189015435137579,1.366261943511598,1.5821040087227383
q25,72.0,1.3517321697079914,1.1799258419171696,1.3578654866466562,1.5715157022579647
q25,73.0,1.3415143656954462,1.1698197610112666,1.3502159580507056,1.560871418985169
q25,74.0,1.3312546538168226,1.1597449602173096,1.3403375634664212,1.552763387167016
q25,75.0,1.3209582729840235,1.1506053831056422,1.3300719083731736,1.545858859097092
q25,76.0,1.3106303943476585,1.1424305817793765,1.3197388083505404,1.5387834655978936
q25,77.0,1.300276117542373,1.133586180487211,1.3100799999836017,1.531639547150935
q25,78.0,1.2899004671319025,1.1240677586827483,1.3005278130952047,1.524435391995935
q25,79.0,1.2795083892551193,1.1145217793395445,1.291356913455569,1.5150068830787675
q25,80.0,1.2691047484738347,1.1052905221254674,1.2819447620785407,1.5032059965148736
q25,81.0,1.2586943248226394,1.098259884852685,1.2720874888278004,1.4914430524787587
q25,82.0,1.2482818110605785,1.0911204006380082,1.2630418952024998,1.4794841481126275
q25,83.0,1.237871810124013,1.0826905102939566,1.2532542926657175,1.4661358127115796
q25,84.0,1.2274688327795669,1.0735192991186089,1.2432951064392153,1.4549460505143519
q25,85.0,1.2170772954756486,1.0644031049150724,1.2326789630390684,1.444430769268627
q25,86.0,1.2067015183906158,1.0555146012711372,1.2229247854707261,1.434036627375814
q25,87.0,1.1963457236752857,1.0463228632119153,1.214334264755815,1.423564997923518
q25,88.0,1.18601403388711,1.037896307222429,1.2049493949084993,1.4147631143001247
q25,89.0,1.1757104706130062,1.0275591517652902,1.195801880771465,1.4058956886008849
q25,90.0,1.1654389532774945,1.0174166280028656,1.1861445908097792,1.3960493212729428
q25,91.0,1.1552032981325067,1.0075709144163358,1.176468741385034,1.3858915493770902
q25,92.0,1.1450072174249304,0.9978869811760266,1.1660771603238311,1.3738997164956157
q25,93.0,1.1348543187377114,0.9884939589600477,1.1556250111562494,1.3620462086125011
q25,94.0,1.12474810450008,0.9799820919159262,1.1451353279162304,1.3517260979064951
q25,95.0,1.1146919716622632,0.9709800176554336,1.1352539749384798,1.3411609307147623
q25,96.0,1.1046892115298341,0.961852722274749,1.1262076044662668,1.329857712755267
q25,97.0,1.0947430097526876,0.9524634199932465,1.1178546176274198,1.3185382707643065
q25,98.0,1.0848564464634596,0.9437032003301717,1.1088813473069155,1.307208046125759
q25,99.0,1.075032496560087,0.9349997914831235,1.0987938868250482,1.2967462461023924
q25,100.0,1.0652740301270778,0.9263959791503572,1.0898830245673286,1.2866681366211346
q25,101.0,1.0555838129899657,0.9178614826956102,1.0814006692446707,1.2766683013485984
q25,102.0,1.0459645073973542,0.9094039932426324,1.072827380116856,1.266653526837703
q25,103.0,1.0364186728248816,0.9014438547835135,1.0634970823981291,1.2566284082892594
q25,104.0,1.0269487668954067,0.8937790643404558,1.0537170821908912,1.2465974604016694
q25,105.0,1.0175571464096842,0.885990479581006,1.0437581314257949,1.2366716106866986
q25,106.0,1.00824606848179,0.8781595557023876,1.033645464132668,1.2261225851604658
q25,107.0,0.9990176917735646,0.8703104340927716,1.0241955774073843,1.2160965954931484
q25,108.0,0.9898740778223613,0.8616392074101413,1.0154797974126826,1.2041413555150255
q25,109.0,0.9808171924564225,0.8530477214779233,1.0064029221284159,1.1913288088073213
q25,110.0,0.9718489072922557,0.8445833015453204,0.9966723058656803,1.1795883189669893
q25,111.0,0.9629710013084389,0.8362464000384987,0.986519675600678,1.1691260794917493
q25,112.0,0.954185162490363,0.8281285673862262,0.9773993148210867,1.158701837990679
q25,113.0,0.9454929895404949,0.8205519260047959,0.9687133306824726,1.1483193692880072
q25,114.0,0.9368959936488459,0.8131086856049079,0.9605465980268872,1.1379823393020823
q25,115.0,0.9283956003184264,0.8059158286910421,0.9531926260751816,1.127634289572925
q25,116.0,0.9199931512405842,0.7988391024147117,0.9444876933650557,1.1169617272783812
q25,117.0,0.9116899062152412,0.7918786882772648,0.9362724808458063,1.1063529326925237
q25,118.0,0.9034870451111663,0.7850347172849279,0.9282046751530262,1.0958111958994419
q25,119.0,0.8953856698615642,0.7783072722238525,0.9198183278873877,1.085640968890895
q25,120.0,0.8873868064903845,0.771696389909088,0.9122338801214853,1.0758634778485225
q25,121.0,0.8794914071649128,0.7653053483118681,0.9039924619724135,1.0661504978112561
q25,122.0,0.8717003522703431,0.7588858441408575,0.8963088042047104,1.0565100885419503
q25,123.0,0.8640144525021825,0.7525047974881335,0.8893193417411316,1.0478331588016048
q25,124.0,0.8564344509725019,0.7462425793056529,0.882276385443582,1.0392736094476482
q25,125.0,0.8489610253261874,0.7400989964807574,0.8749759516577198,1.0313575623604128
q25,126.0,0.8415947898635221,0.7340738215683122,0.8679878658788733,1.0238908886483506
q25,127.0,0.8343362976655686,0.7284212832678205,0.8610025694548482,1.0163471166622648
q25,128.0,0.827186042719002,0.7235265927436345,0.8537623160008452,1.0079405801547199
q25,129.0,0.8201444620371818,0.7187064241067042,0.8466013483598516,0.9996014826765868
q25,130.0,0.8132119377744288,0.7137796273884485,0.8395541977467704,0.9913381796791196
q25,131.0,0.8063887993306197,0.7085420088383763,0.8327764939202973,0.9841280853260836
q25,132.0,0.799675325443372,0.702605464889435,0.8264451857323023,0.9774136482161181
q25,133.0,0.7930717462652518,0.6969127430136861,0.8190936256284278,0.9707524284043164
q25,134.0,0.7865782454235812,0.6919005143776948,0.8116209070954417,0.9626558378831065
q25,135.0,0.7801949620605848,0.68700150313123,0.804835347751018,0.9541752833983379
q25,136.0,0.7739219928517501,0.6820843416443265,0.7982489699440689,0.9458225719904892
q25,137.0,0.7677593940004337,0.6769339392496032,0.7921542203174745,0.9376262318942277
q25,138.0,0.7617071832068788,0.6723204152973454,0.785918060448284,0.9295203013856707
q25,139.0,0.7557653416099523,0.6679026434150511,0.7793891441955949,0.9208397384929654
q25,140.0,0.7499338157000454,0.6633388386791483,0.7732711272340345,0.9118084789705868
q25,141.0,0.7442125192017045,0.6587735881019317,0.7668845803368509,0.9036108459064071
q25,142.0,0.7386013349247031,0.6542715981895254,0.7605973244944044,0.8959939162683417
q25,143.0,0.7331001165823655,0.650264692951442,0.7545254572129086,0.8885436927790878
q25,144.0,0.7277086905760933,0.6462139451701898,0.7487473155195921,0.8815433417349863
q25,145.0,0.7224268577451443,0.6422126221157877,0.7432980805366413,0.8759707164104988
q25,146.0,0.7172543950808321,0.6383221756104164,0.7382926748097784,0.87046865764591
q25,147.0,0.7121910574044139,0.6346154891393752,0.7334837738924809,0.8650379375920954
q25,148.0,0.7072365790080394,0.6310902280838693,0.7284086382119738,0.8595692505784734
q25,149.0,0.7023906752582258,0.6276725692981072,0.7237143596978586,0.8526091003527422
q25,150.0,0.6976530441614176,0.6243620068003596,0.7187397256887241,0.8451261340678855
q25,151.0,0.6930233678912745,0.6211580392692299,0.7139382333216379,0.8372375291801101
q25,152.0,0.6885013142774152,0.6180582254519048,0.7081437807202896,0.8303381171886471
q25,153.0,0.684086538255421,0.6148468787720874,0.7030776273287245,0.8244495972824321
q25,154.0,0.679778683277974,0.6111253820560636,0.6996601824572362,0.8202203479243544
q25,155.0,0.6755773826870795,0.6080826838512775,0.6951201551659862,0.8161595993031675
q25,156.0,0.6714822610473773,0.6050397539210608,0.6915947067870063,0.8113995081166175
q25,157.0,0.6674929354406157,0.6021042741425883,0.6874642090133389,0.8055926985915234
q25,158.0,0.6636090167214099,0.5992757139225946,0.6833625427655754,0.7993290051408442
q25,159.0,0.659830110734461,0.5964628481336995,0.6796011731868723,0.7931681276442815
q25,160.0,0.6561558194934616,0.5924644880943526,0.6758699967890056,0.7871102912801651
q25,161.0,0.6525857423219507,0.5884973299407311,0.6712964915472954,0.7814128258168695
q25,162.0,0.6491194769564264,0.5859067438713489,0.6675293562896626,0.7767236038817207
q25,163.0,0.6457566206120555,0.5834230351770126,0.663986863980121,0.7721995452937038
q25,164.0,0.6424967710113554,0.5810354288461851,0.6603806043318503,0.7685423316675125
q25,165.0,0.6393395273762471,0.5787116683652632,0.6572347631646289,0.7649682155896316
q25,166.0,0.6362844913839071,0.5761105239118381,0.6534569429995782,0.7619037935061357
q25,167.0,0.6333312680868656,0.5731063778351465,0.6498103102398565,0.7596186502455275
q25,168.0,0.6304794667978161,0.5707008196054181,0.6466975853025154,0.7564503957722902
q25,169.0,0.6277287019396176,0.5687795077350308,0.6435098170388841,0.753320657001375
q25,170.0,0.6250785938609836,0.5666731059488231,0.6409804808273663,0.749613315921797
q25,171.0,0.6225287696183588,0.5644811282303196,0.6387776114669197,0.7448836394325723
q25,172.0,0.6200788637244934,0.5623994822105162,0.6367464544069993,0.740699178327976
q25,173.0,0.6177285188642282,0.5604199190878131,0.6346096624862811,0.7370626189279493
q25,174.0,0.6154773865780043,0.5578067400476472,0.6324088073617333,0.7335961752663369
q25,175.0,0.613325127913611,0.5555482302752117,0.6299235865805239,0.7307518674503176
q25,176.0,0.6112714140466825,0.5535579242935453,0.6274580975587898,0.7282319878276884
q25,177.0,0.6093159268704467,0.5520771611998264,0.6252112926759574,0.7250995449469796
q25,178.0,0.6074583595552263,0.5508574695569671,0.6232988247286946,0.7215260335445812
q25,179.0,0.605698417078177,0.5496326150977865,0.6212089788749733,0.7180131520751095
q25,180.0,0.6040358167237405,0.5487447962672323,0.6193661514565272,0.7145901964406031
q25,181.0,0.6024702885552768,0.5473716436367154,0.6171840505740602,0.7112732104929989
q25,182.0,0.6010015758583243,0.545897373817638,0.6158591234538877,0.708570609280884
q25,183.0,0.5996294355559186,0.5439235952012296,0.6141310033391771,0.7067529897610298
q25,184.0,0.5983536385963893,0.5422856020346337,0.6124523195598377,0.7047240440801257
q25,185.0,0.5971739703140275,0.5402860469962625,0.6110379966430974,0.7018471251526548
q25,186.0,0.5960902307630004,0.5396800867757083,0.6092919753284581,0.6991088493883594
q25,187.0,0.5951022350248707,0.5380169719846329,0.6084091305771977,0.696658830643509
q25,188.0,0.5942098134900506,0.5364604599805624,0.6075991143863615,0.6950338506293329
q25,189.0,0.5934128121134995,0.5349988777279505,0.6069973658163917,0.6934897275085252
q25,190.0,0.592711092644951,0.533622173669164,0.6069499194322927,0.6918468319463628
q25,191.0,0.5921045328339303,0.5326032936201975,0.6065851486983954,0.6898960123693768
q25,192.0,0.5915930266097923,0.5323867979299133,0.6053915419116613,0.6884274518393813
q25,193.0,0.5911764842369917,0.5327216423825958,0.6038415948990665,0.6874512099749304
q25,194.0,0.5908548324457633,0.5334607322159788,0.6034849987365873,0.6865633497570328
q25,195.0,0.5906280145383677,0.5343031747162265,0.6030790784152408,0.6857556913712666
q25,196.0,0.5904959904710245,0.5348648993787123,0.6015461789078198,0.6840292853303243
q25,197.0,0.5904587369116346,0.5348621972507945,0.6010702282308378,0.6817051135508834
q25,198.0,0.590516247273355,0.5345199742523663,0.6008626102304679,0.6807533600095805
q25,199.0,0.590668531724071,0.5335445422065339,0.6009231601299605,0.6810441119496036
q25,200.0,0.5909156171717741,0.5326029868872498,0.6012094766124618,0.6822228003559659
q25,201.0,0.591257547225829,0.5321436424315024,0.6013593122364446,0.6842083601499549
q25,202.0,0.591694382134083,0.5321968335411176,0.6017142920089966,0.6848197904420799
q25,203.0,0.5922261986957453,0.5318726755736852,0.602370538087192,0.6851976460446119
q25,204.0,0.5928530901499295,0.5317285414982579,0.6029731152036807,0.6853174755977011
q25,205.0,0.5935751660397306,0.5314644064612872,0.602728366562731,0.6858618889484653
q25,206.0,0.5943925520516773,0.5313128154367277,0.6037497794174795,0.6867035397820301
q25,207.0,0.5953053898303716,0.5320556582644309,0.6044659754337125,0.6881795582821524
q25,208.0,0.5963138367681046,0.5323342540779992,0.6049596716467425,0.6898252578820537
q25,209.0,0.5974180657692068,0.5325564471772476,0.6058705679100302,0.6914384347791919
q25,210.0,0.5986182649888693,0.5326738207800917,0.6066111632495426,0.6926776447079924
q25,211.0,0.5999146375461454,0.532965427740378,0.6076681966306163,0.6939968483361589
q25,212.0,0.6013074012108183,0.5335633316911483,0.6094804979606884,0.6954212998508217
q25,213.0,0.6027967880637971,0.5342641279025019,0.6112820383628075,0.6971314952969643
q25,214.0,0.604383044130683,0.5350680059937122,0.61268414784868,0.6989492259722152
q25,215.0,0.6060664289881245,0.535975182871282,0.6140707504501969,0.6999894322101965
q25,216.0,0.6078472153425594,0.5369859025394667,0.6163841871616111,0.7011786509515985
q25,217.0,0.6097256885809288,0.5381004358853054,0.6178236396301003,0.7028305005203105
q25,218.0,0.6117021462929213,0.539319080437693,0.6195848765567739,0.7047466235632797
q25,219.0,0.6137768977643002,0.5406421600999742,0.6219254528220128,0.7055260419772597
q25,220.0,0.6159502634408425,0.5420700248554954,0.6242775003065721,0.7065237240900473
q25,221.0,0.618222574362415,0.5436030504454983,0.6267707729258121,0.7091775836052976
q25,222.0,0.620594171566694,0.5452416380186903,0.6282185316484956,0.7115261541217588
q25,223.0,0.6230654054620315,0.546986213751782,0.6298076704684208,0.713416374409747
q25,224.0,0.6256366351689604,0.5488372284402327,0.6317609400897113,0.7149454636270722
q25,225.0,0.6283082278298294,0.5510268702271285,0.6341601144447164,0.7165785673765691
q25,226.0,0.6310805578860524,0.5533219428287638,0.6369335172384918,0.7188532440959582
q25,227.0,0.6339540063224579,0.555722419761455,0.639534794732884,0.7219394402199922
q25,228.0,0.6369289598782274,0.558233318916562,0.6421894362099075,0.7253372672398605
q25,229.0,0.6400058102239143,0.5606306452597584,0.6452489477509706,0.7276278465858493
q25,230.0,0.6431849531040417,0.562229015021421,0.648056250234395,0.730584585161501
q25,231.0,0.6464667874447895,0.564931906050554,0.6510956671350306,0.7339692427151585
q25,232.0,0.6498517144262931,0.5679770729815926,0.6537150343621024,0.7391343450278904
q25,233.0,0.6533401365190886,0.5705090832950082,0.6563157216838755,0.744279716386343
q25,234.0,0.6569324564842668,0.5733173171346552,0.6601925840987675,0.7480172714613536
q25,235.0,0.6606290763369078,0.5763754477730155,0.6640775425307811,0.7515940224325949
q25,236.0,0.6644303962724077,0.5788099684948312,0.6680694370410947,0.7547878467393264
q25,237.0,0.6683368135553243,0.5820164425453027,0.6713480902126654,0.758288901770967
q25,238.0,0.672348721370414,0.585688626472433,0.6752575457948382,0.7628448098776178
q25,239.0,0.6764665076355579,0.5894801345209012,0.6793989312090392,0.7683813271670241
q25,240.0,0.6806905537763206,0.592619658195393,0.6832244274599422,0.7750148387114626
q25,241.0,0.6850212334619298,0.5947755431405276,0.6868977001818721,0.7806576484523564
q25,242.0,0.6894589113025089,0.5969228145985374,0.6909749420869586,0.7858407800638908
q25,243.0,0.6940039415074528,0.5991721454558523,0.695581304265648,0.7914485757605324
q25,244.0,0.6986566665048849,0.6016199902395496,0.7001497530551442,0.797785810594264
q25,245.0,0.7034174155222045,0.6052005096168483,0.7041722000395536,0.8042291620978718
q25,246.0,0.708286503127789,0.6088964853541636,0.7077841101634879,0.8101879860875714
q25,247.0,0.713264227733993,0.6126689446374334,0.7125468251933114,0.8159888620101712
q25,248.0,0.7183508700616528,0.6165882910184504,0.7173873232778769,0.8219413276337995
q25,249.0,0.7235466915663896,0.6217775852409989,0.7221784948641468,0.8285406322762189
q25,250.0,0.7288519328270844,0.6271015327004493,0.7272127088050367,0.8349086550605986
q25,251.0,0.7342668118969834,0.6320699947806977,0.7319241170129653,0.8410320606176604
q25,252.0,0.7397915226179942,0.6363314202995144,0.7364503865446554,0.8475115795820799
q25,253.0,0.745426232898815,0.6406762753165565,0.7406225610243191,0.8548328136714306
q25,254.0,0.7511710829576546,0.6440200352335038,0.7460807116717423,0.8622585869674054
q25,255.0,0.7570261835303973,0.6468921040803811,0.7518391455672313,0.8691077016720526
q25,256.0,0.762991614045187,0.6498643043441973,0.7577257426180168,0.8753270497935907
q25,257.0,0.7690674207645072,0.652895393467912,0.7633121641858018,0.8821564618348937
q25,258.0,0.7752536148959638,0.6559830416012103,0.7689185992792991,0.8896260877705285
q25,259.0,0.7815501706730988,0.6600655200981903,0.7743792514580408,0.8972462685961936
q25,260.0,0.7879570234076838,0.665245016701282,0.780064812136668,0.9047406853075516
q25,261.0,0.7944740675150882,0.6704920687282182,0.786109536930178,0.9105313995624782
q25,262.0,0.8011011545144354,0.6759143608332692,0.7917393744498047,0.916492129670003
q25,263.0,0.807838091005415,0.6820695678106122,0.7979226965621025,0.9236287127490513
q25,264.0,0.81468463662375,0.6873120641282929,0.8043143287978309,0.9315175892625118
q25,265.0,0.8216405019774753,0.6923143017233018,0.8112418972450695,0.9394944399927335
q25,266.0,0.82870534656632,0.697334959795142,0.8177117846491304,0.947405210530331
q25,267.0,0.8358787766866476,0.7024711576213838,0.8234965005776465,0.9557279930545715
q25,268.0,0.8431603433245585,0.7068436348010092,0.82991040181966,0.9634874185193302
q25,269.0,0.8505495400399113,0.7113026162997232,0.8362592070604254,0.9731800420571242
q25,270.0,0.8580458008441879,0.71631672777723,0.8430675409138677,0.9828815876989405
q25,271.0,0.8656484980752674,0.7215637672412623,0.8500014483018778,0.9924865706497283
q25,272.0,0.8733569402723549,0.7278561170824627,0.8575761835026436,1.0021189838664775
q25,273.0,0.8811703700544502,0.7341898231604228,0.8653326053666637,1.0116421675104197
q25,274.0,0.889087962005922,0.7397948471755907,0.8732592905019407,1.0204276517762645
q25,275.0,0.8971088205728879,0.7456234219903118,0.8808601622080449,1.0298873749390107
q25,276.0,0.9052319779742801,0.7519648991035683,0.8879357628069531,1.0396618620722635
q25,277.0,0.9134563921316193,0.7584278987504713,0.894570844715543,1.0499127935177517
q25,278.0,0.9217809446216738,0.7650126248657715,0.901809813032694,1.0596576909982782
q25,279.0,0.9302044386563403,0.7711867347402697,0.9100889044277227,1.0695198379088418
q25,280.0,0.9387255970942131,0.7772187140635819,0.9175296621185371,1.0794520942172379
q25,281.0,0.9473430604884674,0.7832991289610103,0.9247266406426387,1.0894891408117213
q25,282.0,0.9560553851758063,0.789486837443409,0.9321164045715024,1.0996223328789567
q25,283.0,0.9648610414113649,0.7957817220966569,0.9402941660912643,1.1093329748489167
q25,284.0,0.973758411554574,0.8021836243990159,0.9490218430941482,1.1188462925403724
q25,285.0,0.9827457883111208,0.808622702377383,0.9580771289147203,1.128681254043184
q25,286.0,0.9918213730362403,0.8155803116472552,0.9674498740443247,1.1387454953428475
q25,287.0,1.0009832741046774,0.8223032846660752,0.9763772239613916,1.14901530257096
q25,288.0,1.0102295053527566,0.8304672836754848,0.9847562589602936,1.160579546479047
q25,289.0,1.0195579845980622,0.8393988282314626,0.9936378234701573,1.1722707260009946
q25,290.0,1.0289665322423198,0.8477534619706099,1.0033388582622547,1.184023066245832
q25,291.0,1.038452869963112,0.8553403458283414,1.0136648072527081,1.1958324154896736
q25,292.0,1.048014619500122,0.8630364703143999,1.023123303539128,1.2075605130395877
q25,293.0,1.057649301541617,0.8708411824375166,1.032297324542696,1.2187124539256544
q25,294.0,1.0673543347169072,0.8787537620211199,1.041073983554011,1.2298703354479255
q25,295.0,1.0771270347005248,0.886820344133009,1.0491058924463506,1.2408471162060166
q25,296.0,1.0869646134338378,0.8952949083231783,1.0587750500119029,1.2518395730915455
q25,297.0,1.0968641784698114,0.9038809361158812,1.0680651508341352,1.2628430006252862
q25,298.0,1.1068227324465492,0.9125774246517737,1.0773486316444982,1.2738525870842403
q25,299.0,1.1168371726952147,0.9211256611327756,1.0871712361556694,1.2848634167436315
q25,300.0,1.1269042909878286,0.9294942904381824,1.0962101188089166,1.2958704723429442
q25,301.0,1.1370207734303543,0.9379600168961552,1.106203916121177,1.3066908337286796
q25,302.0,1.1471832005063443,0.9465167286324816,1.115686958310524,1.3177368496568422
q25,303.0,1.1573880472762967,0.9543509770306994,1.124455479046743,1.328904095101944
q25,304.0,1.167631683737706,0.9622108296110612,1.1334317081857668,1.3400508722973632
q25,305.0,1.1779103753506002,0.9695977215623184,1.1428885768011576,1.3511716511965826
q25,306.0,1.1882202837331797,0.976669767777471,1.152089861145988,1.3622608130704916
q25,307.0,1.198557467531917,0.9839201941192778,1.1614368380138353,1.372832166231233
q25,308.0,1.208917883470265,0.9921243575077628,1.1712861822694538,1.382119206164273
q25,309.0,1.2192973875798292,1.0003996530936163,1.1811935231352584,1.391388935237455
q25,310.0,1.2296917366175986,1.0087376809020496,1.1911085385067723,1.4009929930574594
q25,311.0,1.2400965896724956,1.016128589543548,1.2008026407826935,1.4113489217023942
q25,312.0,1.2505075099641967,1.0231110561945134,1.210001606270946,1.4232742911741496
q25,313.0,1.26091996683682,1.0301350255738149,1.2208616579318945,1.4349011178353717
q25,314.0,1.2713293379497024,1.0387962741281487,1.232102395898691,1.44529493830065
q25,315.0,1.2817309116671103,1.0480259911391998,1.2424901623809812,1.4556009384353048
q25,316.0,1.2921198896483053,1.057280926136541,1.2527420470272315,1.4660943510672304
q25,317.0,1.3024913896389723,1.0665255166295924,1.2623804738678754,1.4772491378134618
q25,318.0,1.3128404484645662,1.0758311599277461,1.2723974482347447,1.487386040479553
q25,319.0,1.3231620252256766,1.0859754084267839,1.2830562323317247,1.4972245468867464
q25,320.0,1.333451004695026,1.0967314207290357,1.2932074922434587,1.507525611299787
q25,321.0,1.343702200915232,1.1066760203828176,1.3039771963270779,1.517972463443416
q25,322.0,1.3539103609959564,1.1160794882867584,1.3147561367897718,1.5284173136790407
q25,323.0,1.364070169108543,1.12543777340329,1.3253363341216426,1.537835853871806
q25,324.0,1.374176250675729,1.1343782533122937,1.3355642284991256,1.5474759947776333
q25,325.0,1.3842231767534547,1.141592861630035,1.3453553055642185,1.5571177158985876
q25,326.0,1.3942054686012815,1.1488073142889759,1.3544764203820496,1.566608177546219
q25,327.0,1.4041176024373405,1.1560188124726223,1.3633567832903868,1.57575833302926
