model_id,term,beta,fit_valid,invalid_reason,realization_id
full,intercept,-1.6463957848979067,True,,Barker_MC_02513
full,same_type_exponential_history,-0.7765154496888939,True,,Barker_MC_02513
full,lr04_scaled,2.174035519241081,True,,Barker_MC_02513
full,co2_scaled,1.7428183209698898,True,,Barker_MC_02513
full,pre_phase_sin,-0.21068508155839147,True,,Barker_MC_02513
full,pre_phase_cos,0.502581303987623,True,,Barker_MC_02513
interaction,intercept,-1.5879900457503968,True,,Barker_MC_02513
interaction,same_type_exponential_history,-0.8679221469972536,True,,Barker_MC_02513
interaction,lr04_scaled,1.8384657183016115,True,,Barker_MC_02513
interaction,co2_scaled,1.6366974926903675,True,,Barker_MC_02513
interaction,pre_phase_sin,-0.1532202143207072,True,,Barker_MC_02513
interaction,pre_phase_cos,0.4849607322123871,True,,Barker_MC_02513
interaction,lr04_phase_sin,-1.348053525869346,True,,Barker_MC_02513
interaction,lr04_phase_cos,0.004269836679389128,True,,Barker_MC_02513
full,intercept,-1.6730306779827826,True,,Barker_MC_04138
full,same_type_exponential_history,-0.9112339677377987,True,,Barker_MC_04138
full,lr04_scaled,3.648965823923715,True,,Barker_MC_04138
full,co2_scaled,2.945711875472271,True,,Barker_MC_04138
full,pre_phase_sin,-0.2783628044081543,True,,Barker_MC_04138
full,pre_phase_cos,0.5673665684122842,True,,Barker_MC_04138
interaction,intercept,-1.5803592989618618,True,,Barker_MC_04138
interaction,same_type_exponential_history,-1.0879924574893391,True,,Barker_MC_04138
interaction,lr04_scaled,3.43826813113703,True,,Barker_MC_04138
interaction,co2_scaled,3.0777807573982643,True,,Barker_MC_04138
interaction,pre_phase_sin,-0.18038535338154463,True,,Barker_MC_04138
interaction,pre_phase_cos,0.5120372353834254,True,,Barker_MC_04138
interaction,lr04_phase_sin,-1.7343670197451624,True,,Barker_MC_04138
interaction,lr04_phase_cos,0.6102092647349421,True,,Barker_MC_04138
full,intercept,-1.6861406004453783,True,,Barker_MC_02984
full,same_type_exponential_history,-0.6319397785973095,True,,Barker_MC_02984
full,lr04_scaled,2.612633599537898,True,,Barker_MC_02984
full,co2_scaled,2.148618095130686,True,,Barker_MC_02984
full,pre_phase_sin,-0.22565368435975536,True,,Barker_MC_02984
full,pre_phase_cos,0.46463376198668327,True,,Barker_MC_02984
interaction,intercept,-1.622604620410756,True,,Barker_MC_02984
interaction,same_type_exponential_history,-0.7411032204725689,True,,Barker_MC_02984
interaction,lr04_scaled,2.23353070629091,True,,Barker_MC_02984
interaction,co2_scaled,2.0066554798900644,True,,Barker_MC_02984
interaction,pre_phase_sin,-0.1490779897110954,True,,Barker_MC_02984
interaction,pre_phase_cos,0.4448413213092284,True,,Barker_MC_02984
interaction,lr04_phase_sin,-1.5420522194587682,True,,Barker_MC_02984
interaction,lr04_phase_cos,-0.09168911905727042,True,,Barker_MC_02984
full,intercept,-1.6250236608246091,True,,Barker_MC_03847
full,same_type_exponential_history,-1.0476402206459818,True,,Barker_MC_03847
full,lr04_scaled,3.1088386500982135,True,,Barker_MC_03847
full,co2_scaled,2.5219049388700348,True,,Barker_MC_03847
full,pre_phase_sin,-0.2795462333930444,True,,Barker_MC_03847
full,pre_phase_cos,0.5317125396957045,True,,Barker_MC_03847
interaction,intercept,-1.5309196685575022,True,,Barker_MC_03847
interaction,same_type_exponential_history,-1.2538494804124531,True,,Barker_MC_03847
interaction,lr04_scaled,2.712869815551093,True,,Barker_MC_03847
interaction,co2_scaled,2.44809270199992,True,,Barker_MC_03847
interaction,pre_phase_sin,-0.17736487776922644,True,,Barker_MC_03847
interaction,pre_phase_cos,0.49737707772800793,True,,Barker_MC_03847
interaction,lr04_phase_sin,-2.100669378745505,True,,Barker_MC_03847
interaction,lr04_phase_cos,0.2542434713114435,True,,Barker_MC_03847
full,intercept,-1.6755415916160161,True,,Barker_MC_02938
full,same_type_exponential_history,-0.723016551660174,True,,Barker_MC_02938
full,lr04_scaled,2.5114450129622594,True,,Barker_MC_02938
full,co2_scaled,1.8988283255621186,True,,Barker_MC_02938
full,pre_phase_sin,-0.1835824057549272,True,,Barker_MC_02938
full,pre_phase_cos,0.5220418462512266,True,,Barker_MC_02938
interaction,intercept,-1.6177058014709222,True,,Barker_MC_02938
interaction,same_type_exponential_history,-0.8639441099416538,True,,Barker_MC_02938
interaction,lr04_scaled,2.1200042748568424,True,,Barker_MC_02938
interaction,co2_scaled,1.6658020517184473,True,,Barker_MC_02938
interaction,pre_phase_sin,-0.09599813355124615,True,,Barker_MC_02938
interaction,pre_phase_cos,0.5224655901067012,True,,Barker_MC_02938
interaction,lr04_phase_sin,-1.8387983667790233,True,,Barker_MC_02938
interaction,lr04_phase_cos,-0.48891635362562114,True,,Barker_MC_02938
full,intercept,-1.634047688504602,True,,Barker_MC_00610
full,same_type_exponential_history,-1.0936629276151755,True,,Barker_MC_00610
full,lr04_scaled,3.5578542923235097,True,,Barker_MC_00610
full,co2_scaled,3.1000856797855807,True,,Barker_MC_00610
full,pre_phase_sin,-0.2950856782404424,True,,Barker_MC_00610
full,pre_phase_cos,0.5333523657447183,True,,Barker_MC_00610
interaction,intercept,-1.5429160521304486,True,,Barker_MC_00610
interaction,same_type_exponential_history,-1.3069490934964978,True,,Barker_MC_00610
interaction,lr04_scaled,3.2544088948938312,True,,Barker_MC_00610
interaction,co2_scaled,3.079566459386162,True,,Barker_MC_00610
interaction,pre_phase_sin,-0.20889509917527838,True,,Barker_MC_00610
interaction,pre_phase_cos,0.5044518201082923,True,,Barker_MC_00610
interaction,lr04_phase_sin,-1.8714202246670146,True,,Barker_MC_00610
interaction,lr04_phase_cos,0.04681525789454231,True,,Barker_MC_00610
full,intercept,-1.6206542671590243,True,,Barker_MC_02910
full,same_type_exponential_history,-1.1771040307351897,True,,Barker_MC_02910
full,lr04_scaled,3.7895731401937818,True,,Barker_MC_02910
full,co2_scaled,3.2366414073481447,True,,Barker_MC_02910
full,pre_phase_sin,-0.22291757405397,True,,Barker_MC_02910
full,pre_phase_cos,0.5605101102227276,True,,Barker_MC_02910
interaction,intercept,-1.523450566693187,True,,Barker_MC_02910
interaction,same_type_exponential_history,-1.3971304957350226,True,,Barker_MC_02910
interaction,lr04_scaled,3.6409541202362306,True,,Barker_MC_02910
interaction,co2_scaled,3.384271819066798,True,,Barker_MC_02910
interaction,pre_phase_sin,-0.11654747111275506,True,,Barker_MC_02910
interaction,pre_phase_cos,0.509431280876067,True,,Barker_MC_02910
interaction,lr04_phase_sin,-1.9800662305237096,True,,Barker_MC_02910
interaction,lr04_phase_cos,0.6024930622786216,True,,Barker_MC_02910
full,intercept,-1.6429608172289352,True,,Barker_MC_08411
full,same_type_exponential_history,-0.8949721311772125,True,,Barker_MC_08411
full,lr04_scaled,2.8261737739974597,True,,Barker_MC_08411
full,co2_scaled,2.2208237073635555,True,,Barker_MC_08411
full,pre_phase_sin,-0.19335883645574203,True,,Barker_MC_08411
full,pre_phase_cos,0.5045207296013368,True,,Barker_MC_08411
interaction,intercept,-1.5621685877725184,True,,Barker_MC_08411
interaction,same_type_exponential_history,-1.094199778422447,True,,Barker_MC_08411
interaction,lr04_scaled,2.476320292197973,True,,Barker_MC_08411
interaction,co2_scaled,2.1087176168252064,True,,Barker_MC_08411
interaction,pre_phase_sin,-0.091382953564159,True,,Barker_MC_08411
interaction,pre_phase_cos,0.4870121412337525,True,,Barker_MC_08411
interaction,lr04_phase_sin,-2.1514377123840167,True,,Barker_MC_08411
interaction,lr04_phase_cos,-0.14431320443146675,True,,Barker_MC_08411
full,intercept,-1.6405460334662767,True,,Barker_MC_05168
full,same_type_exponential_history,-0.7812489748251555,True,,Barker_MC_05168
full,lr04_scaled,2.3678064944535606,True,,Barker_MC_05168
full,co2_scaled,1.7955011754049335,True,,Barker_MC_05168
full,pre_phase_sin,-0.19770889196697689,True,,Barker_MC_05168
full,pre_phase_cos,0.40088257053310694,True,,Barker_MC_05168
interaction,intercept,-1.57342465623463,True,,Barker_MC_05168
interaction,same_type_exponential_history,-0.9504345874305802,True,,Barker_MC_05168
interaction,lr04_scaled,1.9435690829747203,True,,Barker_MC_05168
interaction,co2_scaled,1.5735398505373688,True,,Barker_MC_05168
interaction,pre_phase_sin,-0.11390153124520286,True,,Barker_MC_05168
interaction,pre_phase_cos,0.3981258841504781,True,,Barker_MC_05168
interaction,lr04_phase_sin,-1.8794747212543068,True,,Barker_MC_05168
interaction,lr04_phase_cos,-0.4205338177809858,True,,Barker_MC_05168
full,intercept,-1.6438330219901531,True,,Barker_MC_00485
full,same_type_exponential_history,-0.8110353241420147,True,,Barker_MC_00485
full,lr04_scaled,2.005215463203155,True,,Barker_MC_00485
full,co2_scaled,1.2660093797436116,True,,Barker_MC_00485
full,pre_phase_sin,-0.2395371960267194,True,,Barker_MC_00485
full,pre_phase_cos,0.5207620113594502,True,,Barker_MC_00485
interaction,intercept,-1.5853714726816368,True,,Barker_MC_00485
interaction,same_type_exponential_history,-0.938074298046629,True,,Barker_MC_00485
interaction,lr04_scaled,1.6057467923409745,True,,Barker_MC_00485
interaction,co2_scaled,1.0658601835026908,True,,Barker_MC_00485
interaction,pre_phase_sin,-0.16854357103409934,True,,Barker_MC_00485
interaction,pre_phase_cos,0.5182451565102358,True,,Barker_MC_00485
interaction,lr04_phase_sin,-1.6392104003967713,True,,Barker_MC_00485
interaction,lr04_phase_cos,-0.38526383149356086,True,,Barker_MC_00485
full,intercept,-1.5946175293829017,True,,Barker_MC_08585
full,same_type_exponential_history,-1.2024345112792936,True,,Barker_MC_08585
full,lr04_scaled,3.3839253563451406,True,,Barker_MC_08585
full,co2_scaled,2.700545598719222,True,,Barker_MC_08585
full,pre_phase_sin,-0.16071793854836317,True,,Barker_MC_08585
full,pre_phase_cos,0.5398268138243014,True,,Barker_MC_08585
interaction,intercept,-1.5080821081217641,True,,Barker_MC_08585
interaction,same_type_exponential_history,-1.385886334480201,True,,Barker_MC_08585
interaction,lr04_scaled,3.3053979997307055,True,,Barker_MC_08585
interaction,co2_scaled,2.874657155619869,True,,Barker_MC_08585
interaction,pre_phase_sin,-0.0719992464186371,True,,Barker_MC_08585
interaction,pre_phase_cos,0.48987522921466264,True,,Barker_MC_08585
interaction,lr04_phase_sin,-1.6368871204128566,True,,Barker_MC_08585
interaction,lr04_phase_cos,0.7766536403236107,True,,Barker_MC_08585
full,intercept,-1.5607316830521833,True,,Barker_MC_04512
full,same_type_exponential_history,-1.1495893248458608,True,,Barker_MC_04512
full,lr04_scaled,1.4432403940676761,True,,Barker_MC_04512
full,co2_scaled,0.6671821985415034,True,,Barker_MC_04512
full,pre_phase_sin,-0.2349730764383021,True,,Barker_MC_04512
full,pre_phase_cos,0.4916737142118062,True,,Barker_MC_04512
interaction,intercept,-1.4877284118724519,True,,Barker_MC_04512
interaction,same_type_exponential_history,-1.3266788161930614,True,,Barker_MC_04512
interaction,lr04_scaled,1.003346403334057,True,,Barker_MC_04512
interaction,co2_scaled,0.45407944758425334,True,,Barker_MC_04512
interaction,pre_phase_sin,-0.1722478910789454,True,,Barker_MC_04512
interaction,pre_phase_cos,0.4882924193434624,True,,Barker_MC_04512
interaction,lr04_phase_sin,-1.8242880993682031,True,,Barker_MC_04512
interaction,lr04_phase_cos,-0.2625965658581258,True,,Barker_MC_04512
full,intercept,-1.6154002700156942,True,,Barker_MC_01754
full,same_type_exponential_history,-1.057002996465986,True,,Barker_MC_01754
full,lr04_scaled,2.9526677441466047,True,,Barker_MC_01754
full,co2_scaled,2.3299868716722956,True,,Barker_MC_01754
full,pre_phase_sin,-0.2677507733780649,True,,Barker_MC_01754
full,pre_phase_cos,0.4794034910490168,True,,Barker_MC_01754
interaction,intercept,-1.521144932811049,True,,Barker_MC_01754
interaction,same_type_exponential_history,-1.3376307868263206,True,,Barker_MC_01754
interaction,lr04_scaled,2.4752979835733884,True,,Barker_MC_01754
interaction,co2_scaled,2.1169286005230985,True,,Barker_MC_01754
interaction,pre_phase_sin,-0.16311647985027594,True,,Barker_MC_01754
interaction,pre_phase_cos,0.47537068653310155,True,,Barker_MC_01754
interaction,lr04_phase_sin,-2.3610422943437555,True,,Barker_MC_01754
interaction,lr04_phase_cos,-0.3601328338982825,True,,Barker_MC_01754
full,intercept,-1.6283128664819932,True,,Barker_MC_06622
full,same_type_exponential_history,-0.9926801273499926,True,,Barker_MC_06622
full,lr04_scaled,3.0753943551234078,True,,Barker_MC_06622
full,co2_scaled,2.3566523737862455,True,,Barker_MC_06622
full,pre_phase_sin,-0.1628366783214484,True,,Barker_MC_06622
full,pre_phase_cos,0.5457447308357112,True,,Barker_MC_06622
interaction,intercept,-1.5447053629540504,True,,Barker_MC_06622
interaction,same_type_exponential_history,-1.1439696498697713,True,,Barker_MC_06622
interaction,lr04_scaled,2.9074857100391616,True,,Barker_MC_06622
interaction,co2_scaled,2.4774159943688465,True,,Barker_MC_06622
interaction,pre_phase_sin,-0.07502061853210598,True,,Barker_MC_06622
interaction,pre_phase_cos,0.4948221819587965,True,,Barker_MC_06622
interaction,lr04_phase_sin,-1.5110868506187531,True,,Barker_MC_06622
interaction,lr04_phase_cos,0.8368816627066811,True,,Barker_MC_06622
full,intercept,-1.6127086668449218,True,,Barker_MC_05169
full,same_type_exponential_history,-1.199648946141066,True,,Barker_MC_05169
full,lr04_scaled,3.6711899403398176,True,,Barker_MC_05169
full,co2_scaled,3.0293705133866053,True,,Barker_MC_05169
full,pre_phase_sin,-0.13571533108514572,True,,Barker_MC_05169
full,pre_phase_cos,0.56443839857759,True,,Barker_MC_05169
interaction,intercept,-1.5218941686796459,True,,Barker_MC_05169
interaction,same_type_exponential_history,-1.4028234296307256,True,,Barker_MC_05169
interaction,lr04_scaled,3.586175753077195,True,,Barker_MC_05169
interaction,co2_scaled,3.198284873511404,True,,Barker_MC_05169
interaction,pre_phase_sin,-0.02075710244707576,True,,Barker_MC_05169
interaction,pre_phase_cos,0.5087513410932998,True,,Barker_MC_05169
interaction,lr04_phase_sin,-1.9893680835047833,True,,Barker_MC_05169
interaction,lr04_phase_cos,0.7106005228323828,True,,Barker_MC_05169
full,intercept,-1.589848675589063,True,,Barker_MC_01257
full,same_type_exponential_history,-1.1337664425784293,True,,Barker_MC_01257
full,lr04_scaled,2.747457669154319,True,,Barker_MC_01257
full,co2_scaled,2.152550006452772,True,,Barker_MC_01257
full,pre_phase_sin,-0.1411666421986534,True,,Barker_MC_01257
full,pre_phase_cos,0.4997520449581648,True,,Barker_MC_01257
interaction,intercept,-1.5158940011888369,True,,Barker_MC_01257
interaction,same_type_exponential_history,-1.3018457544870232,True,,Barker_MC_01257
interaction,lr04_scaled,2.490436700346522,True,,Barker_MC_01257
interaction,co2_scaled,2.0937587508250686,True,,Barker_MC_01257
interaction,pre_phase_sin,-0.05393953633905444,True,,Barker_MC_01257
interaction,pre_phase_cos,0.48413294809669505,True,,Barker_MC_01257
interaction,lr04_phase_sin,-1.7953042496854812,True,,Barker_MC_01257
interaction,lr04_phase_cos,-0.021222167692097713,True,,Barker_MC_01257
full,intercept,-1.599217541643775,True,,Barker_MC_03473
full,same_type_exponential_history,-0.9872293042172485,True,,Barker_MC_03473
full,lr04_scaled,1.9335587995637928,True,,Barker_MC_03473
full,co2_scaled,1.3800488219787503,True,,Barker_MC_03473
full,pre_phase_sin,-0.2178521934205977,True,,Barker_MC_03473
full,pre_phase_cos,0.48984429455471656,True,,Barker_MC_03473
interaction,intercept,-1.5205187893304872,True,,Barker_MC_03473
interaction,same_type_exponential_history,-1.2088319249530632,True,,Barker_MC_03473
interaction,lr04_scaled,1.4556347783139985,True,,Barker_MC_03473
interaction,co2_scaled,1.1179847516176247,True,,Barker_MC_03473
interaction,pre_phase_sin,-0.14410161313177272,True,,Barker_MC_03473
interaction,pre_phase_cos,0.49314514183167957,True,,Barker_MC_03473
interaction,lr04_phase_sin,-2.0444324293119567,True,,Barker_MC_03473
interaction,lr04_phase_cos,-0.48572821385473924,True,,Barker_MC_03473
full,intercept,-1.6350748161412647,True,,Barker_MC_07670
full,same_type_exponential_history,-1.1837279239704985,True,,Barker_MC_07670
full,lr04_scaled,3.7990525524866765,True,,Barker_MC_07670
full,co2_scaled,3.162548511688364,True,,Barker_MC_07670
full,pre_phase_sin,-0.2931945927228473,True,,Barker_MC_07670
full,pre_phase_cos,0.5829010835570795,True,,Barker_MC_07670
interaction,intercept,-1.5507385204362116,True,,Barker_MC_07670
interaction,same_type_exponential_history,-1.3588733271258577,True,,Barker_MC_07670
interaction,lr04_scaled,3.5238248586300833,True,,Barker_MC_07670
interaction,co2_scaled,3.151290580400309,True,,Barker_MC_07670
interaction,pre_phase_sin,-0.19008992656333085,True,,Barker_MC_07670
interaction,pre_phase_cos,0.5442567112199252,True,,Barker_MC_07670
interaction,lr04_phase_sin,-1.8181232071578806,True,,Barker_MC_07670
interaction,lr04_phase_cos,0.22261090867241898,True,,Barker_MC_07670
full,intercept,-1.666437022220041,True,,Barker_MC_02218
full,same_type_exponential_history,-0.8019527751567929,True,,Barker_MC_02218
full,lr04_scaled,2.3650244704595043,True,,Barker_MC_02218
full,co2_scaled,1.8481946616184586,True,,Barker_MC_02218
full,pre_phase_sin,-0.23009341711032594,True,,Barker_MC_02218
full,pre_phase_cos,0.585484949960767,True,,Barker_MC_02218
interaction,intercept,-1.6213610422864233,True,,Barker_MC_02218
interaction,same_type_exponential_history,-0.8787571686099738,True,,Barker_MC_02218
interaction,lr04_scaled,2.0302080326321157,True,,Barker_MC_02218
interaction,co2_scaled,1.6656817147782965,True,,Barker_MC_02218
interaction,pre_phase_sin,-0.1688982175590733,True,,Barker_MC_02218
interaction,pre_phase_cos,0.5777163680478523,True,,Barker_MC_02218
interaction,lr04_phase_sin,-1.3197507753635838,True,,Barker_MC_02218
interaction,lr04_phase_cos,-0.34167180369891353,True,,Barker_MC_02218
full,intercept,-1.6136968997830181,True,,Barker_MC_00563
full,same_type_exponential_history,-1.089394404643594,True,,Barker_MC_00563
full,lr04_scaled,3.2791364227364785,True,,Barker_MC_00563
full,co2_scaled,2.6073598134182494,True,,Barker_MC_00563
full,pre_phase_sin,-0.18341234454022057,True,,Barker_MC_00563
full,pre_phase_cos,0.48760961869463576,True,,Barker_MC_00563
interaction,intercept,-1.5370039933339863,True,,Barker_MC_00563
interaction,same_type_exponential_history,-1.2596421758258367,True,,Barker_MC_00563
interaction,lr04_scaled,3.0404071580537595,True,,Barker_MC_00563
interaction,co2_scaled,2.589293956082896,True,,Barker_MC_00563
interaction,pre_phase_sin,-0.06691735839297572,True,,Barker_MC_00563
interaction,pre_phase_cos,0.45821021127351774,True,,Barker_MC_00563
interaction,lr04_phase_sin,-1.9929883974701266,True,,Barker_MC_00563
interaction,lr04_phase_cos,0.17131314077091095,True,,Barker_MC_00563
full,intercept,-1.6199247171366287,True,,Barker_MC_05538
full,same_type_exponential_history,-0.967315546185813,True,,Barker_MC_05538
full,lr04_scaled,2.6580891099795956,True,,Barker_MC_05538
full,co2_scaled,2.010263801748816,True,,Barker_MC_05538
full,pre_phase_sin,-0.2137885753822548,True,,Barker_MC_05538
full,pre_phase_cos,0.5007663310218677,True,,Barker_MC_05538
interaction,intercept,-1.5432432576418411,True,,Barker_MC_05538
interaction,same_type_exponential_history,-1.1313644170458195,True,,Barker_MC_05538
interaction,lr04_scaled,2.244251590824439,True,,Barker_MC_05538
interaction,co2_scaled,1.866963254797472,True,,Barker_MC_05538
interaction,pre_phase_sin,-0.11023557046902421,True,,Barker_MC_05538
interaction,pre_phase_cos,0.47995456766413624,True,,Barker_MC_05538
interaction,lr04_phase_sin,-2.0267398222630613,True,,Barker_MC_05538
interaction,lr04_phase_cos,-0.10546602029667947,True,,Barker_MC_05538
full,intercept,-1.642666425411841,True,,Barker_MC_08381
full,same_type_exponential_history,-0.9745337704780183,True,,Barker_MC_08381
full,lr04_scaled,3.1241576041893233,True,,Barker_MC_08381
full,co2_scaled,2.685556869044198,True,,Barker_MC_08381
full,pre_phase_sin,-0.2495947685663443,True,,Barker_MC_08381
full,pre_phase_cos,0.5461054306745169,True,,Barker_MC_08381
interaction,intercept,-1.5545015347906175,True,,Barker_MC_08381
interaction,same_type_exponential_history,-1.1421761879632495,True,,Barker_MC_08381
interaction,lr04_scaled,2.759245594605096,True,,Barker_MC_08381
interaction,co2_scaled,2.6321211042276174,True,,Barker_MC_08381
interaction,pre_phase_sin,-0.1583554185394159,True,,Barker_MC_08381
interaction,pre_phase_cos,0.5070496826358547,True,,Barker_MC_08381
interaction,lr04_phase_sin,-1.8495289279973948,True,,Barker_MC_08381
interaction,lr04_phase_cos,0.39969396140295554,True,,Barker_MC_08381
full,intercept,-1.5983146157394044,True,,Barker_MC_06495
full,same_type_exponential_history,-1.1449934582926575,True,,Barker_MC_06495
full,lr04_scaled,3.1877826037182873,True,,Barker_MC_06495
full,co2_scaled,2.600963198887132,True,,Barker_MC_06495
full,pre_phase_sin,-0.14917496349924045,True,,Barker_MC_06495
full,pre_phase_cos,0.5044886406329471,True,,Barker_MC_06495
interaction,intercept,-1.5177854009903051,True,,Barker_MC_06495
interaction,same_type_exponential_history,-1.3148011933420394,True,,Barker_MC_06495
interaction,lr04_scaled,3.0233811610880994,True,,Barker_MC_06495
interaction,co2_scaled,2.665272114345369,True,,Barker_MC_06495
interaction,pre_phase_sin,-0.05389723091482264,True,,Barker_MC_06495
interaction,pre_phase_cos,0.4673086125156758,True,,Barker_MC_06495
interaction,lr04_phase_sin,-1.7593140828733398,True,,Barker_MC_06495
interaction,lr04_phase_cos,0.5020990467822857,True,,Barker_MC_06495
full,intercept,-1.6330326347759,True,,Barker_MC_08320
full,same_type_exponential_history,-0.7949718527254974,True,,Barker_MC_08320
full,lr04_scaled,1.4405280204255149,True,,Barker_MC_08320
full,co2_scaled,0.8479138377889028,True,,Barker_MC_08320
full,pre_phase_sin,-0.19529447427404312,True,,Barker_MC_08320
full,pre_phase_cos,0.5167932608449917,True,,Barker_MC_08320
interaction,intercept,-1.5794910369559714,True,,Barker_MC_08320
interaction,same_type_exponential_history,-0.9310114894859691,True,,Barker_MC_08320
interaction,lr04_scaled,0.985501720143264,True,,Barker_MC_08320
interaction,co2_scaled,0.5688176457954477,True,,Barker_MC_08320
interaction,pre_phase_sin,-0.13125719171015357,True,,Barker_MC_08320
interaction,pre_phase_cos,0.522075637125087,True,,Barker_MC_08320
interaction,lr04_phase_sin,-1.7766527014451188,True,,Barker_MC_08320
interaction,lr04_phase_cos,-0.6446822951388336,True,,Barker_MC_08320
full,intercept,-1.6070964366626979,True,,Barker_MC_05982
full,same_type_exponential_history,-1.251130511902428,True,,Barker_MC_05982
full,lr04_scaled,3.424891553377718,True,,Barker_MC_05982
full,co2_scaled,2.8960517462910302,True,,Barker_MC_05982
full,pre_phase_sin,-0.2926266680740781,True,,Barker_MC_05982
full,pre_phase_cos,0.5970708060348976,True,,Barker_MC_05982
interaction,intercept,-1.524349893006675,True,,Barker_MC_05982
interaction,same_type_exponential_history,-1.414837419316713,True,,Barker_MC_05982
interaction,lr04_scaled,3.174187746969878,True,,Barker_MC_05982
interaction,co2_scaled,2.907887793702882,True,,Barker_MC_05982
interaction,pre_phase_sin,-0.21907125407041972,True,,Barker_MC_05982
interaction,pre_phase_cos,0.5574634088587275,True,,Barker_MC_05982
interaction,lr04_phase_sin,-1.6350982362533557,True,,Barker_MC_05982
interaction,lr04_phase_cos,0.352981369744103,True,,Barker_MC_05982
full,intercept,-1.6806088200879619,True,,Barker_MC_08638
full,same_type_exponential_history,-0.8086044631830597,True,,Barker_MC_08638
full,lr04_scaled,3.2903090834347015,True,,Barker_MC_08638
full,co2_scaled,2.814644686491876,True,,Barker_MC_08638
full,pre_phase_sin,-0.1597223454636447,True,,Barker_MC_08638
full,pre_phase_cos,0.5226094737580933,True,,Barker_MC_08638
interaction,intercept,-1.6092538667053988,True,,Barker_MC_08638
interaction,same_type_exponential_history,-0.9496433167357673,True,,Barker_MC_08638
interaction,lr04_scaled,3.0146396928488826,True,,Barker_MC_08638
interaction,co2_scaled,2.7424713809609367,True,,Barker_MC_08638
interaction,pre_phase_sin,-0.06370591603238737,True,,Barker_MC_08638
interaction,pre_phase_cos,0.4950566341064938,True,,Barker_MC_08638
interaction,lr04_phase_sin,-1.7935568660966927,True,,Barker_MC_08638
interaction,lr04_phase_cos,0.06250286644224157,True,,Barker_MC_08638
full,intercept,-1.5806520689676025,True,,Barker_MC_06573
full,same_type_exponential_history,-1.2511944388298257,True,,Barker_MC_06573
full,lr04_scaled,3.221816814979235,True,,Barker_MC_06573
full,co2_scaled,2.5412140827230174,True,,Barker_MC_06573
full,pre_phase_sin,-0.27414917419264623,True,,Barker_MC_06573
full,pre_phase_cos,0.5118629214001992,True,,Barker_MC_06573
interaction,intercept,-1.4761797165462425,True,,Barker_MC_06573
interaction,same_type_exponential_history,-1.4994159437435777,True,,Barker_MC_06573
interaction,lr04_scaled,2.965407450583158,True,,Barker_MC_06573
interaction,co2_scaled,2.607599232274759,True,,Barker_MC_06573
interaction,pre_phase_sin,-0.1731281117162028,True,,Barker_MC_06573
interaction,pre_phase_cos,0.4667937589071881,True,,Barker_MC_06573
interaction,lr04_phase_sin,-2.081631484124805,True,,Barker_MC_06573
interaction,lr04_phase_cos,0.5202247558664429,True,,Barker_MC_06573
full,intercept,-1.6320687710658524,True,,Barker_MC_09553
full,same_type_exponential_history,-0.9703226715865456,True,,Barker_MC_09553
full,lr04_scaled,2.91301368334954,True,,Barker_MC_09553
full,co2_scaled,2.2470130443989067,True,,Barker_MC_09553
full,pre_phase_sin,-0.2138440286367595,True,,Barker_MC_09553
full,pre_phase_cos,0.511486737076278,True,,Barker_MC_09553
interaction,intercept,-1.5562600868022434,True,,Barker_MC_09553
interaction,same_type_exponential_history,-1.1515776447495054,True,,Barker_MC_09553
interaction,lr04_scaled,2.5815849262695565,True,,Barker_MC_09553
interaction,co2_scaled,2.1436219693449865,True,,Barker_MC_09553
interaction,pre_phase_sin,-0.11401753950484916,True,,Barker_MC_09553
interaction,pre_phase_cos,0.49677378814302736,True,,Barker_MC_09553
interaction,lr04_phase_sin,-1.987714617399593,True,,Barker_MC_09553
interaction,lr04_phase_cos,-0.13513304878450347,True,,Barker_MC_09553
full,intercept,-1.5780758150641943,True,,Barker_MC_03221
full,same_type_exponential_history,-1.2007537922606537,True,,Barker_MC_03221
full,lr04_scaled,2.492385198444432,True,,Barker_MC_03221
full,co2_scaled,1.931524079733339,True,,Barker_MC_03221
full,pre_phase_sin,-0.2360868904043878,True,,Barker_MC_03221
full,pre_phase_cos,0.530358155300776,True,,Barker_MC_03221
interaction,intercept,-1.505369821143447,True,,Barker_MC_03221
interaction,same_type_exponential_history,-1.35921260543052,True,,Barker_MC_03221
interaction,lr04_scaled,2.1020864206861525,True,,Barker_MC_03221
interaction,co2_scaled,1.7644078205797176,True,,Barker_MC_03221
interaction,pre_phase_sin,-0.15853691989679985,True,,Barker_MC_03221
interaction,pre_phase_cos,0.5145517985261042,True,,Barker_MC_03221
interaction,lr04_phase_sin,-1.730899917672134,True,,Barker_MC_03221
interaction,lr04_phase_cos,-0.10516401096363369,True,,Barker_MC_03221
full,intercept,-1.6086222222031954,True,,Barker_MC_08757
full,same_type_exponential_history,-0.9865381827117143,True,,Barker_MC_08757
full,lr04_scaled,2.1861087659407707,True,,Barker_MC_08757
full,co2_scaled,1.52677725660631,True,,Barker_MC_08757
full,pre_phase_sin,-0.2310782859078901,True,,Barker_MC_08757
full,pre_phase_cos,0.5208978498179233,True,,Barker_MC_08757
interaction,intercept,-1.5264143636491274,True,,Barker_MC_08757
interaction,same_type_exponential_history,-1.177322681925179,True,,Barker_MC_08757
interaction,lr04_scaled,1.7420696765188788,True,,Barker_MC_08757
