background_id,beta_sin,beta_cos,phase_amplitude,preferred_phase_deg,rate_ratio_max_vs_min,realization_id
q25,0.2332607377089976,0.5321474261609961,0.581026208467672,23.669692511398843,3.196487072455392,Barker_MC_05927
q50,-0.2262040333244762,0.5125368213321859,0.5602341099161686,336.18611733312173,3.06628956482035,Barker_MC_05927
q75,-0.5400831339589078,0.49914001836790445,0.7354118230781903,312.7438386498015,4.3528188475203,Barker_MC_05927
q25,0.3087893997624775,0.3285164496204341,0.4508591255335599,43.22704291789733,2.463832959757643,Barker_MC_01678
q50,-0.0833964152658625,0.44614701461216993,0.4538745649698251,349.41212650045287,2.4787369347607715,Barker_MC_01678
q75,-0.3513145205556121,0.5265052450455456,0.6329531305031121,326.28650667700185,3.546305158323782,Barker_MC_01678
q25,0.03685053252692469,0.5542971746347188,0.5555207642883837,3.8035149434378064,3.037520411795513,Barker_MC_04201
q50,-0.2914604148330238,0.4664265871391962,0.5500026678162175,327.99958163569573,3.0041820531148735,Barker_MC_04201
q75,-0.5157429961808575,0.4063986095572013,0.6566206423496252,308.23763898875956,3.7182059658019195,Barker_MC_04201
q25,0.32341888117664913,0.4450395145726363,0.5501453828149457,36.00663495387875,3.005039659178079,Barker_MC_09031
q50,-0.11908051204923431,0.3834374830728207,0.4015027668337138,342.74727310099746,2.2322399286737795,Barker_MC_09031
q75,-0.42136987204655,0.34135462609790074,0.5422873314276884,309.01116955115026,2.958181326717979,Barker_MC_09031
q25,0.3413695212911419,0.5460120252912642,0.6439427628518015,32.01383423798837,3.6251132373326085,Barker_MC_09715
q50,-0.07263311752207956,0.5056008039730966,0.5107912907824661,351.8249882796211,2.777587045528901,Barker_MC_09715
q75,-0.3554551838117021,0.4779942526060467,0.5956734786970326,323.3640676137088,3.291511748925782,Barker_MC_09715
q25,0.27630291761131465,0.4519097133968345,0.5296845205808208,31.442106354178424,2.884550382405894,Barker_MC_04692
q50,-0.10612374101811657,0.5068396133684968,0.5178307079415121,348.17406801486567,2.8169688075001154,Barker_MC_04692
q75,-0.3673749690485929,0.5443644655182355,0.6567320908882166,325.98578742030026,3.719034835416936,Barker_MC_04692
q25,0.07466762245430925,0.4864568406129632,0.49215395113940225,8.726383626818377,2.6759592181050715,Barker_MC_05576
q50,-0.22954594533374056,0.4432834371612407,0.49919089202492894,332.62347431204336,2.713886618605712,Barker_MC_05576
q75,-0.43736662512890206,0.41378992666581504,0.6020894187633147,313.413335377485,3.3340201814233033,Barker_MC_05576
q25,0.005455478238770933,0.5366209770632354,0.5366487075053057,0.5824690491104991,2.925008582918458,Barker_MC_07078
q50,-0.2535091537737001,0.4628645750521082,0.5277409458107513,331.29064831901434,2.873359468183113,Barker_MC_07078
q75,-0.43041844239961546,0.4124785724926267,0.5961531752186398,313.7807245154666,3.2946711176952364,Barker_MC_07078
q25,0.2541972679931014,0.4531285653139144,0.5195591860015594,29.291669437107192,2.826723796629219,Barker_MC_07555
q50,-0.14917974505316253,0.46521579907096167,0.4885492155754218,342.2206250486617,2.6567363440217546,Barker_MC_07555
q75,-0.4247430135639937,0.47347308080398,0.6360686958320108,318.1053693970174,3.568471638513433,Barker_MC_07555
q25,0.023181101570078466,0.40751264255661995,0.4081714312803896,3.2557259149474285,2.262211472653408,Barker_MC_01828
q50,-0.2671501967336931,0.5293431215722286,0.5929362258883177,333.2207222219771,3.273541583134022,Barker_MC_01828
q75,-0.465487332772738,0.6125704843518992,0.7693640589935289,322.7690932094354,4.658661233841837,Barker_MC_01828
q25,0.16067364056051991,0.41523616755321957,0.44523824365754633,21.15370645275631,2.436290236159346,Barker_MC_03544
q50,-0.19294667943313867,0.442411988635488,0.4826559735387945,336.4368077157455,2.6256065790369134,Barker_MC_03544
q75,-0.43451912416271105,0.46097689897914346,0.6334876247059266,316.6923335527047,3.5500981443887167,Barker_MC_03544
q25,0.03692915892956017,0.5476808449556665,0.5489244672180295,3.8575148547011744,2.9977108111460087,Barker_MC_06198
q50,-0.2732105964436288,0.5600134684926116,0.6231044173348546,333.9939025558367,3.4771355418179395,Barker_MC_06198
q75,-0.48507969637169945,0.568438385979827,0.7472780677146967,319.52405262520324,4.457357650558403,Barker_MC_06198
q25,0.21729329214134827,0.43048326639345064,0.4822159448363356,26.783089220156793,2.6232969109939335,Barker_MC_03528
q50,-0.14854147274762758,0.4903514110342051,0.5123563949335171,343.14693777489646,2.7862950934503083,Barker_MC_03528
q75,-0.39845810232050694,0.5312497792686721,0.664074685015076,323.1286688873845,3.774052546084038,Barker_MC_03528
q25,0.22337178042636724,0.3531357406144634,0.41785141329205866,32.31490877673445,2.3064345022539547,Barker_MC_03251
q50,-0.22029039204987555,0.4368303932068761,0.48923271482880404,333.2385225727643,2.660370582069955,Barker_MC_03251
q75,-0.5233740939170113,0.49400561955671923,0.7196957651237574,313.3465146268623,4.218128432424609,Barker_MC_03251
q25,0.2069731160523911,0.5088672817096698,0.5493485061079396,22.13319792973577,3.000254181410732,Barker_MC_09511
q50,-0.15481341429752518,0.5033779539960546,0.5266465207477509,342.9047692211347,2.8670769931555746,Barker_MC_09511
q75,-0.4019645299585997,0.49962797063615144,0.6412515827558144,321.18235981529926,3.605653987476015,Barker_MC_09511
q25,0.19466767528406306,0.4394104394826698,0.48060070549974687,23.894307314413133,2.6148360798948627,Barker_MC_03335
q50,-0.2276799510104112,0.4858680596413892,0.5365686642656201,334.89200104149427,2.9245403660708815,Barker_MC_03335
q75,-0.5162028181678121,0.5176051523465284,0.731013298935159,315.0777202177952,4.3146948252323325,Barker_MC_03335
q25,0.12157270316353869,0.4725812877769948,0.48796823227691033,14.426663764569865,2.653651097956473,Barker_MC_08888
q50,-0.23840857061116494,0.5077049743417392,0.5608948096677352,334.8461455549804,3.0703440365262566,Barker_MC_08888
q75,-0.4843264419715554,0.5316993953396976,0.7192192637836019,317.66952458160864,4.214110459596148,Barker_MC_08888
q25,0.2264001360508043,0.4810183335270518,0.5316348923772449,25.204884532806656,2.895824247762269,Barker_MC_07321
q50,-0.0898320447949202,0.5581565153591103,0.5653392715085882,350.8569834497168,3.0977577490397157,Barker_MC_07321
q75,-0.3058631287282073,0.6108527494655066,0.6831495700393706,333.4021854400607,3.9208134305882942,Barker_MC_07321
q25,0.19944845909935022,0.39083211484902936,0.43878175649686035,27.036015208807,2.405032730916295,Barker_MC_09045
q50,-0.16822425477805325,0.46783440256728437,0.4971603645918682,340.22239073967313,2.7028877248189835,Barker_MC_09045
q75,-0.4193964621707555,0.5204378018691185,0.6683927723245561,321.13628516541553,3.8067870699709347,Barker_MC_09045
q25,0.15973041674958185,0.38354048280103237,0.4154721506698663,22.60992078260266,2.295485347026885,Barker_MC_05292
q50,-0.22022063079546783,0.4751402358133523,0.523693965896803,335.13295892950566,2.8501964786844813,Barker_MC_05292
q75,-0.4797806680542589,0.5377157582612929,0.7206439662698274,318.2588378581416,4.226135290564848,Barker_MC_05292
q25,0.15832559274538888,0.37128487714899017,0.40363281992142247,23.09466914982528,2.2417697924820392,Barker_MC_06980
q50,-0.1499747095529428,0.5587767326561944,0.5785532390916343,344.9759959328383,3.1807164755252333,Barker_MC_06980
q75,-0.360587204158484,0.6868600563254093,0.7757576095522213,332.30146398186497,4.718614503460269,Barker_MC_06980
q25,0.12480523583389835,0.5475200641005304,0.561564392998883,12.840964341031597,3.074458493258501,Barker_MC_05143
q50,-0.18750631196159914,0.5679489800703407,0.5981008786052573,341.7295459689656,3.3075302313613717,Barker_MC_05143
q75,-0.4008590517577398,0.5819048047075972,0.7066124688384017,325.4380564603697,4.109185927316022,Barker_MC_05143
q25,0.13912290108740308,0.5777330968594934,0.5942480229784833,13.539512889995812,3.2821413039364975,Barker_MC_09286
q50,-0.21096034205284114,0.4440284821741426,0.491594913420516,334.5873535232986,2.672968965806159,Barker_MC_09286
q75,-0.45011646550684026,0.35268941364509165,0.571834464699085,308.08052624605057,3.1382613281049485,Barker_MC_09286
q25,-0.06839519784968856,0.6240460563978736,0.6277829111999116,353.74536948397815,3.509823749501644,Barker_MC_02883
q50,-0.3019893137852019,0.5311918268436995,0.6110337982026885,330.38121865351116,3.394198315833505,Barker_MC_02883
q75,-0.4615669694527186,0.4677593203709803,0.6571475093795062,315.3817715328094,3.722126031059712,Barker_MC_02883
q25,0.23241145887420156,0.42561858158526406,0.4849394428242425,28.636999336756396,2.6376249857684337,Barker_MC_03165
q50,-0.08849587160374914,0.4721069136432378,0.4803295298028749,349.3831789960825,2.6134183044035293,Barker_MC_03165
q75,-0.307720740685338,0.5038649868977563,0.5903998469422305,328.5867268401295,3.2569777469178383,Barker_MC_03165
q25,0.13035121438233593,0.4295787406923814,0.44892018616431356,16.879876591828697,2.454297015874898,Barker_MC_02128
q50,-0.2111957935258339,0.45613712399208006,0.5026576758458712,335.15541809855915,2.7327689202599434,Barker_MC_02128
q75,-0.444520466983306,0.47428023743615,0.6500309140260541,316.85515023757085,3.6695235400982793,Barker_MC_02128
q25,0.2520211468323004,0.3037832575349368,0.3947137266541483,39.67938611331634,2.2021352400000342,Barker_MC_01860
q50,-0.13248776545023494,0.4055815362969088,0.42667246287867844,341.9097918471959,2.3474859001523303,Barker_MC_01860
q75,-0.39516146576832323,0.47512408710460297,0.6179769268954562,320.2496483102843,3.441659795771236,Barker_MC_01860
q25,0.21568334839766384,0.3852569805305347,0.4415226470109238,29.24196941846392,2.4182527953567328,Barker_MC_00984
q50,-0.23418718058675136,0.4953851399050718,0.5479507937670492,334.6981378894298,2.9918789084966875,Barker_MC_00984
q75,-0.5415120636718072,0.5706181714631904,0.7866641041169313,316.49917382512683,4.822672370978628,Barker_MC_00984
q25,0.25914694600611937,0.48811983957560623,0.552646466931269,27.964210072474447,3.020109031444935,Barker_MC_02981
q50,-0.1883289202678904,0.5139565473387294,0.5473747480123805,339.87566790709485,2.988433975029584,Barker_MC_02981
q75,-0.4940179117128227,0.531606654827499,0.7257129822112748,317.09892870726793,4.2691979011118475,Barker_MC_02981
q25,0.08236522505772503,0.4912120138898246,0.498069546236775,9.518666691640187,2.7078070278188253,Barker_MC_09341
q50,-0.22503574348784566,0.44120222494997485,0.49527819369313614,332.9760884527792,2.6927322578990336,Barker_MC_09341
q75,-0.4350338665739951,0.4070385010586948,0.5957640526336158,313.09585757797225,3.2921080532866047,Barker_MC_09341
q25,0.05399251981059136,0.4569883271794531,0.46016684297521043,6.73817765308225,2.5101278446006026,Barker_MC_07575
q50,-0.2550821831646387,0.5508290187782423,0.6070251461811442,335.1517223188906,3.3670947897356056,Barker_MC_07575
q75,-0.4662237024165067,0.6149354176555464,0.771693014470234,322.8317985743662,4.680411479059222,Barker_MC_07575
q25,0.18200949616522585,0.5446532913165244,0.5742601017276423,18.478337759210575,3.1535228829313957,Barker_MC_08714
q50,-0.20701119928198225,0.4779613296215599,0.5208653081572759,336.58194310901615,2.834117542718071,Barker_MC_08714
q75,-0.47276708245992227,0.432401334000402,0.6406868407443641,312.44660146218627,3.6015837579673637,Barker_MC_08714
q25,0.17357153628562044,0.3921983417764556,0.42888998298019493,23.872293929629006,2.3579202156968115,Barker_MC_06402
q50,-0.1795786377251083,0.5338192060877722,0.5632152625021672,341.40688154484235,3.084626329323205,Barker_MC_06402
q75,-0.42082990658311825,0.6305661871917239,0.758097306883664,326.28148023916725,4.554859175494318,Barker_MC_06402
q25,0.180180092246141,0.432993107326878,0.4689860303190418,22.593509892022073,2.554795191699208,Barker_MC_06549
q50,-0.14558742378711945,0.5296335946449505,0.5492790206639082,344.6299658994649,2.9998372623932013,Barker_MC_06549
q75,-0.3681324835932023,0.5956526480231689,0.700231106545198,328.28260203947264,4.057074766598641,Barker_MC_06549
q25,0.37110267964036114,0.4059431299964922,0.5500063850789421,42.43274508898275,3.0042043878658253,Barker_MC_08135
q50,-0.032719017172492725,0.41937077886739876,0.42064519996379673,355.5388600639477,2.3193579459183593,Barker_MC_08135
q75,-0.308586067277743,0.42854375276429857,0.528086270368064,324.2430693049522,2.8753446368043796,Barker_MC_08135
q25,0.1687813648036397,0.30246705040857225,0.34637186041571144,29.162203455654534,1.9991932433008182,Barker_MC_00051
q50,-0.13368263659852406,0.44769274712505125,0.46722568760322686,343.37418907588767,2.545816376553368,Barker_MC_00051
q75,-0.34030811632977875,0.546902336081886,0.644136460116757,328.10820151427174,3.626517858424756,Barker_MC_00051
q25,0.1816255767544495,0.489172620226065,0.5218023596250025,20.36952732409721,2.8394339509163524,Barker_MC_01474
q50,-0.23238825241516803,0.4443609643681355,0.5014588383055535,332.39170164378726,2.7262244771779973,Barker_MC_01474
q75,-0.5152179632930655,0.41374829692251347,0.6607852925921816,308.7663758036894,3.749305358852453,Barker_MC_01474
q25,0.2800984860101746,0.4285232219714009,0.5119446392276634,33.17010231058137,2.7840014921774996,Barker_MC_06374
q50,-0.12537002614875223,0.5446820825950605,0.5589241581436887,347.037929856844,3.0582666960797407,Barker_MC_06374
q75,-0.40236208289721853,0.6240349318271474,0.7425057857645964,327.1870915101007,4.41501650097532,Barker_MC_06374
q25,0.25959571526128533,0.6529512030302378,0.7026629411891971,21.681428607813878,4.0768551000477835,Barker_MC_09863
q50,-0.23512877976842622,0.5720908954646187,0.6185252911150023,337.65738720174994,3.4454364325408644,Barker_MC_09863
q75,-0.5730952341115301,0.5168519256549594,0.7717344494154639,312.0460508212169,4.6807993603174145,Barker_MC_09863
q25,0.11121026930281866,0.4616654852987788,0.47487129236727127,13.543900890817866,2.585044143838094,Barker_MC_03150
q50,-0.21383506830826837,0.45173373660719807,0.4997887606054214,334.66875036710377,2.7171336546001985,Barker_MC_03150
q75,-0.43588677861741476,0.4449489545225376,0.6228778820155412,315.58944715216785,3.475560510624553,Barker_MC_03150
q25,0.08538104241915864,0.4286150828925103,0.4370363962961617,11.265970044044838,2.3966520698786393,Barker_MC_02236
q50,-0.26219978559015555,0.540331291915424,0.6005885718081178,334.1146741283888,3.324027478368541,Barker_MC_02236
q75,-0.4996464073364534,0.6166491848749381,0.7936641289431889,320.98352002636733,4.890664862208477,Barker_MC_02236
q25,0.24402800849092487,0.4419379597331415,0.5048354476273815,28.906473082961497,2.7446975733659684,Barker_MC_02657
q50,-0.1647802304647024,0.41721178419717125,0.4485735137354717,338.4481688298704,2.4525959314469294,Barker_MC_02657
q75,-0.4440537906262708,0.4003203265084728,0.5978629715791155,312.0350750686177,3.3059568363503495,Barker_MC_02657
q25,0.11219774581654371,0.5523440558755157,0.5636242455992544,11.48227621934916,3.0871504815771216,Barker_MC_02161
q50,-0.2156825881631604,0.4536480721490612,0.5023102151074765,334.5717008624264,2.7308705201420564,Barker_MC_02161
q75,-0.43967099997062165,0.3862248254470129,0.5852180824331575,311.2973825578818,3.223398265037117,Barker_MC_02161
q25,0.11203643334730103,0.476792808142238,0.48977907702692364,13.22342644262281,2.663279222789936,Barker_MC_01983
q50,-0.11999544513679977,0.44994215345375893,0.4656681740340268,345.06729043179035,2.537898428165655,Barker_MC_01983
q75,-0.2785058727660844,0.43159937751881894,0.5136570293881223,327.1663347493576,2.7935524313001507,Barker_MC_01983
q25,0.31021692857673266,0.590938796625836,0.6674153160762591,27.697501161359284,3.7993524037846393,Barker_MC_07665
q50,-0.1396044287020632,0.5269149947071744,0.5450952285247882,345.1606224281041,2.974840597975224,Barker_MC_07665
q75,-0.44689572059208177,0.48317772771230727,0.6581614556024566,317.23396588716076,3.7296817608351414,Barker_MC_07665
q25,0.1443773199944605,0.5725794163201547,0.5905014805420151,14.15225799822423,3.2576398509532507,Barker_MC_00577
q50,-0.18936121416335605,0.4656845558648838,0.5027124177902257,337.871876226098,2.733068130807345,Barker_MC_00577
q75,-0.4173516011366313,0.3926603225016275,0.5730309658634444,313.2540156722293,3.1457801875072238,Barker_MC_00577
q25,0.20135327572263853,0.5255742115508565,0.5628244784047166,20.962387228685,3.0822164253658673,Barker_MC_03580
q50,-0.22062258227797307,0.4992063636957591,0.5457850468502627,336.1571283280613,2.9789476295491224,Barker_MC_03580
q75,-0.5088914793704666,0.4811934127750442,0.700369644026607,313.39754295904197,4.058199036185029,Barker_MC_03580
q25,0.2943545167216163,0.4029253997777048,0.4989924441316116,36.149752092267775,2.7128097021673185,Barker_MC_04237
q50,-0.18169423469187382,0.5026983887723292,0.5345263931692817,340.1282252028632,2.9126193201327473,Barker_MC_04237
q75,-0.5069025278450487,0.5708573816431018,0.7634319373147277,318.39598007948814,4.603716327615749,Barker_MC_04237
q25,0.189679742581439,0.43881515388574255,0.4780555867527634,23.37662273256948,2.6015597617130437,Barker_MC_04486
q50,-0.1819482625120023,0.4895792365621599,0.5222958922908775,339.6128137477583,2.8422380414136854,Barker_MC_04486
q75,-0.4358224904466597,0.5242582492298035,0.6817535882301079,320.26282558580954,3.90988192941283,Barker_MC_04486
q25,0.1785588272810097,0.5483421262720899,0.5766821847816751,18.037009478175555,3.1688361316170686,Barker_MC_02446
q50,-0.20801615601658707,0.5825809932156855,0.618604344326882,340.35040500099535,3.4459812212396654,Barker_MC_02446
q75,-0.47210127360306714,0.6059709578887654,0.7681669182816102,322.07847322937903,4.647520430221407,Barker_MC_02446
q25,0.2000531920921255,0.528841658469552,0.565415581142822,20.72090942266579,3.098230562640579,Barker_MC_09021
q50,-0.20803630695184078,0.5423510629012178,0.580881898874669,339.0140668703956,3.1955646380809943,Barker_MC_09021
q75,-0.48681886660306584,0.5515798873518506,0.7356853818119358,318.56869996516576,4.355201002344438,Barker_MC_09021
q25,0.3297794540884791,0.37624133591879516,0.5003119338901032,41.23490292395233,2.71997820601197,Barker_MC_07453
q50,-0.03020521879653581,0.4624413364683345,0.4634267416940524,356.2629276975529,2.526546835777222,Barker_MC_07453
q75,-0.27612541222763715,0.5213280680589176,0.5899391475600904,332.09172496923287,3.253978153769465,Barker_MC_07453
q25,0.17320773812822532,0.5305611108437205,0.5581182785818957,18.07986329333903,3.053341477029559,Barker_MC_01980
q50,-0.18926202952158525,0.49087966715626424,0.5261016664543785,338.91551194715936,2.8639544163956243,Barker_MC_01980
q75,-0.4368798924127648,0.4637716566150443,0.6371406358678212,316.71023628973614,3.5761302203524994,Barker_MC_01980
q25,0.11434210578683784,0.5565494111824145,0.5681737095671188,11.609771409433788,3.11536842316307,Barker_MC_06123
q50,-0.24022324251912064,0.510453478991377,0.5641541991874212,334.79797206030116,3.090424309197175,Barker_MC_06123
q75,-0.48244127458299846,0.4789634700697256,0.6798202623359362,314.79273801951996,3.894792968137383,Barker_MC_06123
q25,0.11142559208944222,0.4718136349914306,0.4847925007013925,13.287759382333578,2.636849943231026,Barker_MC_03596
q50,-0.21074435532202399,0.3892429084951869,0.44263215553536994,331.56794712359954,2.423624897727166,Barker_MC_03596
q75,-0.4308317694615207,0.3328354818429171,0.5444221446184493,307.68758035498223,2.9708386575604186,Barker_MC_03596
q25,-0.05401909678058689,0.5615806169834356,0.5641727148564406,354.50555652348424,3.090538753863459,Barker_MC_02325
q50,-0.215595501336784,0.5160420573211949,0.5592681155947928,337.3254773424272,3.0603712471079145,Barker_MC_02325
q75,-0.3259749248381114,0.48493281227761753,0.5843111192221926,326.0907544024371,3.2175565575712857,Barker_MC_02325
q25,0.2603896975864113,0.3978837562993056,0.47551475070284405,33.20220432595876,2.5883730217772767,Barker_MC_04360
q50,-0.12429688173707248,0.4918583926146759,0.5073207990956535,345.81778349581356,2.758374613745326,Barker_MC_04360
q75,-0.38709195364780724,0.556056294583894,0.6775240094087046,325.1567544301189,3.8769471185792974,Barker_MC_04360
q25,0.19053116748985732,0.5581854703050281,0.5898077187055909,18.8468385538378,3.253122932932452,Barker_MC_05314
q50,-0.2536389828938768,0.541993934802593,0.5984063494033446,334.9216355490094,3.3095515565532634,Barker_MC_05314
q75,-0.5570697051612642,0.5309328373653216,0.7695559331206854,313.6238596116911,4.66044933002521,Barker_MC_05314
q25,0.17076601866437366,0.5714334902057666,0.5964036107027063,16.638142173732952,3.2963217361465595,Barker_MC_03100
q50,-0.18893079768165308,0.46371453076983027,0.5007254860297302,337.83258782389566,2.7222288422527674,Barker_MC_03100
q75,-0.43465434458560903,0.39012732182456533,0.5840579821397472,311.90980488951334,3.2159280040941733,Barker_MC_03100
q25,0.17607775771368955,0.5004577362366537,0.5305292852619888,19.38357602714639,2.889428034281863,Barker_MC_01358
q50,-0.1547421061972904,0.4310066949892375,0.4579431084271485,340.25060166854814,2.4989889169632793,Barker_MC_01358
q75,-0.3807386306377213,0.38356185973923385,0.5404457466818541,315.21164238207314,2.947305883848727,Barker_MC_01358
q25,0.3081894859346823,0.49838922473282193,0.5859800155043404,31.731448209156074,3.2283140370545675,Barker_MC_02014
q50,-0.13614816626276707,0.5238183281730258,0.5412226566827166,345.43035329593056,2.951889026449464,Barker_MC_02014
q75,-0.4396933158420141,0.5411899845457178,0.6972924862414189,320.9076427384465,4.033300294613268,Barker_MC_02014
q25,0.24578287668965862,0.4761718988847537,0.5358627620588653,27.301162294110988,2.920414400288246,Barker_MC_06862
q50,-0.15957747511500292,0.5565993150177225,0.5790231152918486,344.0023599257161,3.1837069664086006,Barker_MC_06862
q75,-0.43649564311973654,0.6115425590566181,0.7513406338006947,324.4822085998303,4.493721802320269,Barker_MC_06862
q25,0.14487225116949706,0.4570544875346126,0.47946509125737735,17.587017871314643,2.608903928892521,Barker_MC_04025
q50,-0.18296475347287539,0.5537247494705179,0.5831699573791312,341.7151298871975,3.2102214257850687,Barker_MC_04025
q75,-0.406923565245056,0.619764143102998,0.7414137718089278,326.7119740078314,4.4053845038122,Barker_MC_04025
q25,0.12291685358924609,0.6002442832476308,0.6127003774013382,11.572921740331509,3.4055305920961723,Barker_MC_09777
q50,-0.2174163493876476,0.49651182993804405,0.5420275511904139,336.3519872389862,2.9566447718252276,Barker_MC_09777
q75,-0.4499118232542182,0.4256479657114564,0.6193519511701211,313.41260308133116,3.4511375534736213,Barker_MC_09777
q25,0.24780738424942952,0.3879631043633089,0.46035189804730914,32.56798102656033,2.511057040320896,Barker_MC_07957
q50,-0.11070630571443393,0.4929897270647614,0.5052670156623383,347.34355521681016,2.7470676435419312,Barker_MC_07957
q75,-0.35562161079402765,0.5647376911187934,0.6673794946160126,327.80092213659594,3.7990802168327007,Barker_MC_07957
q25,0.08719221770717431,0.5400139125894363,0.5470077774756468,9.171984585281626,2.986241445282203,Barker_MC_07281
q50,-0.2409929463714565,0.495905011384299,0.5513613883079386,334.0818266184739,3.0123568427714003,Barker_MC_07281
q75,-0.465189600036247,0.46577242426755383,0.658289689414894,315.03586973841834,3.730638426129475,Barker_MC_07281
q25,0.04192129672217387,0.49420462411259003,0.4959794407161802,4.848552766527595,2.6965114483850554,Barker_MC_00769
q50,-0.23693254804540956,0.41680706459808253,0.4794425527862128,330.3840831693869,2.608786330131092,Barker_MC_00769
q75,-0.427428968058699,0.36393363903148207,0.561376180786486,310.41267491072836,3.0733014097795275,Barker_MC_00769
q25,0.20235263799427267,0.5328228313586734,0.5699532960868938,20.795510913748295,3.126476314190231,Barker_MC_00843
q50,-0.16317758181294834,0.48243288810318835,0.5092822544816429,341.3124617793031,2.7692167236412852,Barker_MC_00843
q75,-0.4128861642353381,0.4480094653139373,0.6092515618591803,317.3362895432705,3.3821213254805054,Barker_MC_00843
q25,0.24054647122874306,0.5205339260998301,0.5734266936945854,24.80236105131378,3.1482709185705064,Barker_MC_07174
q50,-0.13433036638798063,0.49292172818164603,0.5108977172071819,344.75600729138864,2.7781783257716963,Barker_MC_07174
q75,-0.3904240041551396,0.4740587110462842,0.6141356238970321,320.52590444560764,3.4153201875533474,Barker_MC_07174
q25,0.21746972228345945,0.3710959653830553,0.4301224193571253,30.371163100741583,2.3637393577684014,Barker_MC_08022
q50,-0.182075142481679,0.4414906809776683,0.47756191106478435,337.58826268497415,2.598992375767273,Barker_MC_08022
q75,-0.45502051440541835,0.4895801786132639,0.6683804454206952,317.09531933451956,3.806693219331367,Barker_MC_08022
q25,0.2856343080673752,0.4527794315770794,0.5353467769627378,32.24563378253831,2.9174021742092053,Barker_MC_07442
q50,-0.1971216856205955,0.503108322889991,0.5403470583829288,338.6043745011721,2.9467242120466377,Barker_MC_07442
q75,-0.5269119691799464,0.5374900386104196,0.7526830440965966,315.56938898786456,4.505802849614303,Barker_MC_07442
q25,0.23663773537311383,0.38103041549918704,0.4485327137879677,31.842217778213715,2.4523958080415618,Barker_MC_09460
q50,-0.1667994184192914,0.5023184740796215,0.5292881024420379,341.63078385386314,2.882264312577553,Barker_MC_09460
q75,-0.4424037715235461,0.5851752873654207,0.7335879047540661,322.91001828472025,4.336969401076257,Barker_MC_09460
q25,0.27001544058343596,0.4513744087358653,0.525972618122958,30.888169282514436,2.8632153346995866,Barker_MC_07997
q50,-0.11243106594429447,0.5403023009589991,0.5518761826813685,348.24511844980196,3.015459928655278,Barker_MC_07997
q75,-0.3736958528825705,0.6010525664679937,0.7077519184851382,328.1293070610178,4.118561026618749,Barker_MC_07997
q25,0.2356090756247342,0.5155165873683829,0.56680595301098,24.5620551603036,3.106857937571415,Barker_MC_06182
