realization_id,within_observation_support,comparison_id,df,LR_statistic,gain_bits_per_event,nominal_p,delta_AIC,loglik_full,loglik_interaction,fit_valid,invalid_reason,likelihood_nesting_ok,n_events,exposure_kyr
Barker_MC_04360,True,lr04_phase_interaction,2,5.494628641182885,0.057442561537398636,0.06409978170551861,-1.494628641182885,-178.2422647422097,-175.49495042161826,True,,True,69,396.4111513391857
Barker_MC_05314,True,lr04_phase_interaction,2,6.459880345211957,0.06753360390415489,0.039559865481261065,-2.459880345211957,-177.95017259997988,-174.7202324273739,True,,True,69,396.0589816514769
Barker_MC_03100,True,lr04_phase_interaction,2,4.863236103974202,0.05084178702808511,0.0878944995926164,-0.8632361039742023,-182.03734787573373,-179.60572982374663,True,,True,69,395.7694658013439
Barker_MC_01358,True,lr04_phase_interaction,2,3.9727253105810405,0.04153210945209662,0.1371935391845832,0.027274689418959497,-182.1588610578163,-180.17249840252578,True,,True,69,396.4733742647026
Barker_MC_02014,True,lr04_phase_interaction,2,6.420215058582528,0.06711893062650477,0.04035227398731249,-2.420215058582528,-179.65807910705269,-176.44797157776142,True,,True,69,397.1023818835295
Barker_MC_06862,True,lr04_phase_interaction,2,5.694103854698255,0.05952793763391234,0.05801510174873977,-1.6941038546982554,-176.23685603049728,-173.38980410314815,True,,True,69,396.60631654206964
Barker_MC_04025,True,lr04_phase_interaction,2,4.00174544082455,0.04183549494476519,0.13521722489588614,-0.0017454408245498598,-178.10057448793432,-176.09970176752205,True,,True,69,395.63021380848664
Barker_MC_09777,True,lr04_phase_interaction,2,4.329948324232419,0.04526663025127237,0.11475289953105747,-0.3299483242324186,-180.9222691877875,-178.75729502567128,True,,True,69,395.8549835755279
Barker_MC_07957,True,lr04_phase_interaction,2,4.706096800872388,0.04919900374320296,0.09507888149058862,-0.7060968008723876,-180.14129509056164,-177.78824669012545,True,,True,69,396.41024923563043
Barker_MC_07281,True,lr04_phase_interaction,2,3.721624175817965,0.03890701987322503,0.15554626182524364,0.2783758241820351,-181.23207700327086,-179.37126491536188,True,,True,69,396.6575907656944
Barker_MC_00769,True,lr04_phase_interaction,2,2.8254554813613026,0.029538192834873116,0.24347823104528055,1.1745445186386974,-183.32681708844086,-181.9140893477602,True,,True,69,396.8127583385159
Barker_MC_00843,True,lr04_phase_interaction,2,4.616824477297541,0.048265723029361905,0.09941897992291039,-0.6168244772975413,-183.0363472376968,-180.72793499904802,True,,True,69,396.0024999395721
Barker_MC_07174,True,lr04_phase_interaction,2,4.722557485095649,0.049371088870003965,0.09429956120378002,-0.7225574850956491,-179.85473433418014,-177.4934555916323,True,,True,69,395.7329306457939
Barker_MC_08022,True,lr04_phase_interaction,2,5.641184297643804,0.05897470007935801,0.05957065756824421,-1.6411842976438038,-180.42635684041113,-177.60576469158923,True,,True,69,397.56654866139866
Barker_MC_07442,True,lr04_phase_interaction,2,7.9202804090865015,0.08280108165680512,0.019060441743735505,-3.9202804090865015,-178.1815629858922,-174.22142278134896,True,,True,69,395.79963189203073
Barker_MC_09460,True,lr04_phase_interaction,2,6.2690303118309885,0.06553839813087796,0.04352084954127667,-2.2690303118309885,-178.64840803409072,-175.51389287817523,True,,True,69,396.39350270400985
Barker_MC_07997,True,lr04_phase_interaction,2,5.328537382856382,0.05570619172056781,0.06965027075293061,-1.328537382856382,-178.52486339722824,-175.86059470580005,True,,True,69,396.67600279159177
Barker_MC_06182,True,lr04_phase_interaction,2,5.24297109998156,0.05481165511208369,0.0726947908282872,-1.2429710999815597,-182.29830184413424,-179.67681629414346,True,,True,69,396.63266771603844
Barker_MC_01627,True,lr04_phase_interaction,2,5.944033789766877,0.06214078312589206,0.05119994122515946,-1.944033789766877,-179.51265310701484,-176.5406362121314,True,,True,69,396.249789158073
Barker_MC_00246,True,lr04_phase_interaction,2,5.8517362445840035,0.061175875801822814,0.05361812461336717,-1.8517362445840035,-178.7636600814755,-175.8377919591835,True,,True,69,397.1144103803836
Barker_MC_07478,True,lr04_phase_interaction,2,5.700662135491655,0.05959649994679202,0.057825173655605765,-1.7006621354916547,-180.00031093441942,-177.1499798666736,True,,True,69,396.2043642846026
Barker_MC_08347,True,lr04_phase_interaction,2,4.663601559501501,0.04875474523604965,0.09712069653938743,-0.663601559501501,-179.22082812496737,-176.88902734521662,True,,True,69,396.7077627556271
Barker_MC_00287,True,lr04_phase_interaction,2,4.59224563712155,0.048008768168255354,0.1006483199979953,-0.5922456371215503,-177.1168595273004,-174.82073670873962,True,,True,69,395.6875055268191
Barker_MC_00862,True,lr04_phase_interaction,2,2.479722619907079,0.025923793670435732,0.28942435543295253,1.5202773800929208,-181.43451275785287,-180.19465144789933,True,,True,69,396.0076950650199
Barker_MC_09559,True,lr04_phase_interaction,2,3.993708509169835,0.041751474354604176,0.13576168390569981,0.006291490830165003,-177.3720679278882,-175.37521367330328,True,,True,69,395.69658529729486
Barker_MC_09524,True,lr04_phase_interaction,2,4.824429378682112,0.050436089418432646,0.08961660169940172,-0.8244293786821117,-183.43380630248714,-181.0215916131461,True,,True,69,396.9158403316446
Barker_MC_05255,True,lr04_phase_interaction,2,5.544054949256292,0.05795927957759396,0.0625350878212841,-1.5440549492562923,-182.47405769893822,-179.70203022431008,True,,True,69,396.61256594623
Barker_MC_03938,True,lr04_phase_interaction,2,7.285943449093793,0.07616952523336988,0.026174445035121695,-3.285943449093793,-177.963224648657,-174.3202529241101,True,,True,69,395.7357845055425
Barker_MC_08765,True,lr04_phase_interaction,2,8.305182397308272,0.08682496708894896,0.015723620627986733,-4.305182397308272,-179.07691469524542,-174.92432349659128,True,,True,69,397.1453032097643
Barker_MC_06357,True,lr04_phase_interaction,2,6.056707013736741,0.06331870415098115,0.048395255018739744,-2.056707013736741,-180.77790927456078,-177.7495557676924,True,,True,69,397.6339404234069
Barker_MC_04954,True,lr04_phase_interaction,2,5.744025008707979,0.06004982894786367,0.05658493448650451,-1.744025008707979,-182.57908304342013,-179.70707053906614,True,,True,69,396.88560854910537
Barker_MC_03839,True,lr04_phase_interaction,2,3.0972227761984072,0.032379332896737605,0.21254290861670624,0.9027772238015928,-180.40575952344062,-178.85714813534142,True,,True,69,397.19001763878254
Barker_MC_03675,True,lr04_phase_interaction,2,4.355421754358417,0.045532937434730414,0.11330059298757582,-0.3554217543584173,-178.98677734890083,-176.80906647172162,True,,True,69,396.08310479057593
Barker_MC_00813,True,lr04_phase_interaction,2,4.771738952247858,0.04988524726684553,0.09200894520928896,-0.7717389522478584,-183.42647286193665,-181.04060338581272,True,,True,69,395.83543558860356
Barker_MC_06382,True,lr04_phase_interaction,2,6.961948862122142,0.07278238477033461,0.03077740595584324,-2.961948862122142,-179.7304264660562,-176.24945203499513,True,,True,69,396.8186448105803
Barker_MC_02298,True,lr04_phase_interaction,2,2.8062687436831766,0.029337608695024785,0.24582524741667638,1.1937312563168234,-182.10249114277744,-180.69935677093585,True,,True,69,396.1777911743943
Barker_MC_06865,True,lr04_phase_interaction,2,7.337276144437624,0.0767061732406743,0.025511190697078478,-3.3372761444376238,-180.49430847724165,-176.82567040502283,True,,True,69,396.4979223406854
Barker_MC_00043,True,lr04_phase_interaction,2,6.446587953327082,0.06739464109361966,0.03982366375517589,-2.4465879533270822,-179.27978239552021,-176.05648841885667,True,,True,69,396.0617118682235
Barker_MC_09490,True,lr04_phase_interaction,2,6.673492419778881,0.0697667711552542,0.035552449935999576,-2.6734924197788814,-176.8326147977907,-173.49586858790127,True,,True,69,397.00424931547195
Barker_MC_03156,True,lr04_phase_interaction,2,3.534898608148353,0.03695493255087629,0.1707680110548976,0.4651013918516469,-181.8785886893814,-180.1111393853072,True,,True,69,397.2090749703827
Barker_MC_00595,True,lr04_phase_interaction,2,3.788753499654149,0.039608810761606855,0.15041205017566356,0.21124650034585102,-181.21392007998884,-179.31954333016176,True,,True,69,397.2066614138067
Barker_MC_09145,True,lr04_phase_interaction,2,6.06433730508337,0.0633984735965342,0.04821097182808003,-2.06433730508337,-176.7430280670064,-173.71085941446472,True,,True,69,397.1451932034531
Barker_MC_02551,True,lr04_phase_interaction,2,6.037318249396321,0.06311600796139501,0.048866698601021046,-2.0373182493963213,-177.85188474148384,-174.83322561678568,True,,True,69,397.3287744191434
Barker_MC_07961,True,lr04_phase_interaction,2,4.641083618810853,0.04851933566093784,0.09822035447324205,-0.6410836188108533,-177.79654330510834,-175.47600149570292,True,,True,69,395.73572313988365
Barker_MC_03343,True,lr04_phase_interaction,2,4.698414177870177,0.049118687206200724,0.09544481146712254,-0.6984141778701769,-179.84686157822875,-177.49765448929367,True,,True,69,397.4472664719709
Barker_MC_00988,True,lr04_phase_interaction,2,2.904259243144395,0.030362031938698207,0.23407127369259115,1.095740756855605,-180.25453540683702,-178.80240578526482,True,,True,69,395.78571863995813
Barker_MC_05877,True,lr04_phase_interaction,2,3.64668238448877,0.038123555013036874,0.1614852951376117,0.3533176155112301,-182.9491632516096,-181.12582205936522,True,,True,69,397.26615650797754
Barker_MC_01293,True,lr04_phase_interaction,2,4.405745217118067,0.04605903460982974,0.1104853209909939,-0.4057452171180671,-179.599458717891,-177.39658610933196,True,,True,69,397.2825398041535
Barker_MC_04407,True,lr04_phase_interaction,2,4.16949737959726,0.043589226032931125,0.12433836373892987,-0.16949737959726008,-179.51296552651712,-177.4282168367185,True,,True,69,396.5973463734519
Barker_MC_07887,True,lr04_phase_interaction,2,3.3719632871607246,0.03525155588729294,0.1852624809399618,0.6280367128392754,-182.36428486945516,-180.6783032258748,True,,True,69,397.1276652595378
Barker_MC_09601,True,lr04_phase_interaction,2,5.152923319295269,0.05387026752774189,0.07604259313856841,-1.1529233192952688,-179.78181582278262,-177.20535416313498,True,,True,69,396.81195738745254
Barker_MC_08218,True,lr04_phase_interaction,2,4.751558913634938,0.04967427884922373,0.09294201668119768,-0.7515589136349377,-181.42484918654273,-179.04906972972526,True,,True,69,397.2167120112818
Barker_MC_02513,True,lr04_phase_interaction,2,2.5208812099814395,0.026354078408046322,0.2835290746492826,1.4791187900185605,-182.59905999541112,-181.3386193904204,True,,True,69,395.8333295734377
Barker_MC_04138,True,lr04_phase_interaction,2,4.48660590208857,0.046904377430190825,0.10610745721598289,-0.48660590208857,-178.31090616596745,-176.06760321492317,True,,True,69,395.7054140723203
Barker_MC_02984,True,lr04_phase_interaction,2,3.226801245497427,0.033733986629083106,0.1992090261722101,0.7731987545025731,-182.27624084639336,-180.66284022364465,True,,True,69,395.91002158059746
Barker_MC_03847,True,lr04_phase_interaction,2,5.956353899246665,0.06226958139291887,0.05088551621643662,-1.9563538992466647,-179.23273570895856,-176.25455875933523,True,,True,69,396.18027273347917
Barker_MC_02938,True,lr04_phase_interaction,2,4.797378862917242,0.05015329488982782,0.09083692332729795,-0.7973788629172418,-181.6449009997617,-179.24621156830307,True,,True,69,396.6728011502651
Barker_MC_00610,True,lr04_phase_interaction,2,4.606566892832177,0.048158487042117844,0.0999301890369954,-0.606566892832177,-177.32975293675165,-175.02646949033556,True,,True,69,395.78998197241657
Barker_MC_02910,True,lr04_phase_interaction,2,5.831589936286832,0.06096526001144202,0.054160957678298344,-1.8315899362868322,-177.10059375077734,-174.18479878263392,True,,True,69,396.1720745329212
Barker_MC_08411,True,lr04_phase_interaction,2,6.090941963112584,0.06367660698931168,0.04757390028060126,-2.0909419631125843,-180.58206335159028,-177.536592370034,True,,True,69,396.3422436757148
Barker_MC_05168,True,lr04_phase_interaction,2,4.917862818190088,0.05141287173605117,0.08552629477477919,-0.9178628181900876,-183.20880456244163,-180.74987315334658,True,,True,69,397.4805029807367
Barker_MC_00485,True,lr04_phase_interaction,2,3.790241295392093,0.039624364642280675,0.15030020057956625,0.20975870460790702,-182.42276678168793,-180.52764613399188,True,,True,69,396.6471304969146
Barker_MC_08585,True,lr04_phase_interaction,2,4.732407679594644,0.04947406587547854,0.09383626851153971,-0.7324076795946439,-178.72221342003283,-176.3560095802355,True,,True,69,396.7212385850448
Barker_MC_04512,True,lr04_phase_interaction,2,4.551181100134102,0.047579466690949604,0.10273621963576839,-0.5511811001341016,-182.45026758529642,-180.17467703522937,True,,True,69,397.164349945378
Barker_MC_01754,True,lr04_phase_interaction,2,7.31430890621732,0.07646606656905584,0.025805840076683226,-3.3143089062173203,-180.03574306260595,-176.37858860949729,True,,True,69,397.45766376382323
Barker_MC_06622,True,lr04_phase_interaction,2,4.27678147787725,0.04471080745724117,0.11784433280770952,-0.2767814778772504,-180.02534335591585,-177.88695261697723,True,,True,69,395.81504169579205
Barker_MC_05169,True,lr04_phase_interaction,2,6.287845800606306,0.06573510111890732,0.04311333640854918,-2.2878458006063056,-177.1501015949312,-174.00617869462803,True,,True,69,396.25514651183295
Barker_MC_01257,True,lr04_phase_interaction,2,4.427688678528796,0.046288438399374646,0.10927973159720356,-0.42768867852879566,-180.13991899061415,-177.92607465134975,True,,True,69,396.4652366529766
Barker_MC_03473,True,lr04_phase_interaction,2,5.746673576575006,0.06007751790240872,0.05651004956228012,-1.7466735765750059,-182.31926213551483,-179.44592534722733,True,,True,69,396.5627212114035
Barker_MC_07670,True,lr04_phase_interaction,2,4.523172988916031,0.04728666116081209,0.10418506454283152,-0.5231729889160306,-176.04085892677352,-173.7792724323155,True,,True,69,396.5276127475759
Barker_MC_02218,True,lr04_phase_interaction,2,2.5236528028283374,0.02638305350410127,0.2831364331950882,1.4763471971716626,-180.86798309829283,-179.60615669687866,True,,True,69,396.4357256894594
Barker_MC_00563,True,lr04_phase_interaction,2,5.545746210074526,0.05797696054567596,0.062482228602217076,-1.545746210074526,-179.54120021587025,-176.76832711083298,True,,True,69,397.5735628409446
Barker_MC_05538,True,lr04_phase_interaction,2,5.587417403879726,0.058412604202564986,0.06119384282621785,-1.5874174038797264,-180.77742916851213,-177.98372046657227,True,,True,69,395.43179084965897
Barker_MC_08381,True,lr04_phase_interaction,2,4.85974164752065,0.0508052548904319,0.08804820558390342,-0.8597416475206501,-178.96912691846572,-176.5392560947054,True,,True,69,395.4145607567705
Barker_MC_06495,True,lr04_phase_interaction,2,4.844587825780934,0.05064683211163187,0.08871787279045898,-0.844587825780934,-179.68274842084585,-177.2604545079554,True,,True,69,397.24499359282
Barker_MC_08320,True,lr04_phase_interaction,2,4.86239787033503,0.050833023872184094,0.08793134537654929,-0.8623978703350303,-183.1736356957611,-180.7424367605936,True,,True,69,395.79256651693515
Barker_MC_05982,True,lr04_phase_interaction,2,3.767050013085054,0.03938191574390226,0.15205317154006012,0.23294998691494584,-176.9604244462475,-175.07689943970496,True,,True,69,396.72150441858236
Barker_MC_08638,True,lr04_phase_interaction,2,4.348233940641762,0.04545779378832569,0.11370851734777618,-0.3482339406417623,-179.21115640152868,-177.0370394312078,True,,True,69,395.93794805265156
Barker_MC_06573,True,lr04_phase_interaction,2,6.258359028590348,0.06542683720760845,0.04375368179980912,-2.2583590285903483,-178.92770336977873,-175.79852385548355,True,,True,69,396.5579193966951
Barker_MC_09553,True,lr04_phase_interaction,2,5.298995824250255,0.05539735505316789,0.07068669508465392,-1.2989958242502553,-180.28444056608197,-177.63494265395684,True,,True,69,396.8487472889028
Barker_MC_03221,True,lr04_phase_interaction,2,4.14612675102569,0.043344902192766904,0.1257998187478619,-0.14612675102569028,-180.23430473133868,-178.16124135582584,True,,True,69,397.13556966693227
