background_id,exposure_quantile,lr04_permil,lr04_scaled,beta_sin,beta_cos,phase_amplitude_point,preferred_phase_deg_point,rate_ratio_max_vs_min_point,phase_amplitude_q025,phase_amplitude_median,phase_amplitude_q975,preferred_phase_deg_q025,preferred_phase_deg_median,preferred_phase_deg_q975,rate_ratio_max_vs_min_q025,rate_ratio_max_vs_min_median,rate_ratio_max_vs_min_q975,phase_mc_resultant_length
q25,0.25,3.84,-0.16614393820133286,0.2144403332824504,0.4071005935743072,0.46012558049606594,27.77802945673237,2.50992070495214,0.3363478525945454,0.46012154519038495,0.5844478816291044,10.821005608719043,30.48165924549764,51.03655965101112,1.9595135029849338,2.5099004491382475,3.2184665142096573,0.9818894841900994
q50,0.5,4.222500000000016,0.03453811846184464,-0.1716880477726413,0.46408945305971316,0.494829067647854,339.69824655739285,2.690314591518545,0.37641840583889247,0.4604486141526383,0.5451130664855391,333.7968984886696,343.1585689700631,357.05665779411964,2.1230158242192334,2.5115430638472906,2.974947014905954,0.9945315722092127
q75,0.75,4.489375000000011,0.1745564815258506,-0.4410946142930894,0.5038512880274695,0.6696495943441684,318.79960375605987,3.816368014094817,0.4943875966834582,0.6085966002801919,0.7326503784703668,310.323009816496,321.35196915617985,333.0292411425763,2.6879402793688416,3.3776940010290666,4.3288596883423125,0.9941877861630214
