comparison_id,driver_id,comparison_group,reduced_model_id,full_model_id,df,loglik_reduced,loglik_full,ll_gain_nats,gain_bits_per_event,LR_statistic,nominal_p,delta_AIC,fit_valid,invalid_reason,likelihood_nesting_ok,n_events,exposure_kyr,holm_nominal_p,realization_id
insol65n_after_phase,insol65n,driver_after_phase,BP,BP_insol65n,1,-177.1168595273004,-177.05252377389758,0.0643357534028155,0.0013451720635666257,0.128671506805631,0.7198134621647418,1.871328493194369,True,,True,69,395.6875055268191,1.0,Barker_MC_00287
phase_after_insol65n,insol65n,phase_after_driver,B_insol65n,BP_insol65n,2,-179.89653509303878,-177.05252377389758,2.8440113191412024,0.05946436270082742,5.688022638282405,0.05819177139878099,-1.6880226382824048,True,,True,69,395.6875055268191,0.34915062839268596,Barker_MC_00287
phase_reference,pre,reference,B,BP,2,-185.11091440600507,-181.43451275785287,3.6764016481521935,0.0768684989290606,7.352803296304387,0.025313899464628156,-3.352803296304387,True,,True,69,396.0076950650199,,Barker_MC_00862
ecc_after_base,ecc,driver_after_base,B,B_ecc,1,-185.11091440600507,-184.73299729136033,0.3779171146447311,0.007901726770507527,0.7558342292894622,0.3846353422986616,1.2441657707105378,True,,True,69,396.0076950650199,1.0,Barker_MC_00862
ecc_after_phase,ecc,driver_after_phase,BP,BP_ecc,1,-181.43451275785287,-181.28701011581404,0.14750264203883034,0.0030840772490933403,0.2950052840776607,0.5870307363898359,1.7049947159223393,True,,True,69,396.0076950650199,1.0,Barker_MC_00862
phase_after_ecc,ecc,phase_after_driver,B_ecc,BP_ecc,2,-184.73299729136033,-181.28701011581404,3.4459871755462927,0.0720508494076464,6.8919743510925855,0.031873281982438495,-2.8919743510925855,True,,True,69,396.0076950650199,0.25498625585950796,Barker_MC_00862
obl_after_base,obl,driver_after_base,B,B_obl,1,-185.11091440600507,-185.0652156396739,0.04569876633115655,0.0009554983124739577,0.0913975326623131,0.7624079440077384,1.908602467337687,True,,True,69,396.0076950650199,1.0,Barker_MC_00862
obl_after_phase,obl,driver_after_phase,BP,BP_obl,1,-181.43451275785287,-181.23018870148064,0.20432405637222928,0.00427213482409467,0.40864811274445856,0.5226564686177197,1.5913518872555414,True,,True,69,396.0076950650199,1.0,Barker_MC_00862
phase_after_obl,obl,phase_after_driver,B_obl,BP_obl,2,-185.0652156396739,-181.23018870148064,3.8350269381932662,0.0801851354406813,7.6700538763865325,0.02160075657698292,-3.6700538763865325,True,,True,69,396.0076950650199,0.19440680919284625,Barker_MC_00862
insol65n_after_base,insol65n,driver_after_base,B,B_insol65n,1,-185.11091440600507,-182.89133323650606,2.2195811694990084,0.04640838762444558,4.439162338998017,0.03512347666759861,-2.439162338998017,True,,True,69,396.0076950650199,0.25498625585950796,Barker_MC_00862
insol65n_after_phase,insol65n,driver_after_phase,BP,BP_insol65n,1,-181.43451275785287,-181.35895043549684,0.07556232235603488,0.0015799041701609388,0.15112464471206977,0.6974629160782976,1.8488753552879302,True,,True,69,396.0076950650199,1.0,Barker_MC_00862
phase_after_insol65n,insol65n,phase_after_driver,B_insol65n,BP_insol65n,2,-182.89133323650606,-181.35895043549684,1.53238280100922,0.03204001547477595,3.06476560201844,0.21602032013811615,0.93523439798156,True,,True,69,396.0076950650199,1.0,Barker_MC_00862
phase_reference,pre,reference,B,BP,2,-182.59185144853257,-177.3720679278882,5.21978352064437,0.10913848985141401,10.43956704128874,0.005408499828277746,-6.43956704128874,True,,True,69,395.69658529729486,,Barker_MC_09559
ecc_after_base,ecc,driver_after_base,B,B_ecc,1,-182.59185144853257,-182.06536739885993,0.5264840496726322,0.011008056921302103,1.0529680993452644,0.30482449592394173,0.9470319006547356,True,,True,69,395.69658529729486,1.0,Barker_MC_09559
ecc_after_phase,ecc,driver_after_phase,BP,BP_ecc,1,-177.3720679278882,-177.20055292489388,0.17151500299431177,0.0035861426704050623,0.34303000598862354,0.5580854448112453,1.6569699940113765,True,,True,69,395.69658529729486,1.0,Barker_MC_09559
phase_after_ecc,ecc,phase_after_driver,B_ecc,BP_ecc,2,-182.06536739885993,-177.20055292489388,4.8648144739660495,0.10171657560051697,9.729628947932099,0.00771325906909016,-5.729628947932099,True,,True,69,395.69658529729486,0.06170607255272128,Barker_MC_09559
obl_after_base,obl,driver_after_base,B,B_obl,1,-182.59185144853257,-182.55781107322616,0.0340403753064038,0.0007117374006456217,0.0680807506128076,0.7941519782334248,1.9319192493871924,True,,True,69,395.69658529729486,1.0,Barker_MC_09559
obl_after_phase,obl,driver_after_phase,BP,BP_obl,1,-177.3720679278882,-177.1709505129067,0.20111741498149627,0.004205088365655252,0.40223482996299254,0.525937348827135,1.5977651700370075,True,,True,69,395.69658529729486,1.0,Barker_MC_09559
phase_after_obl,obl,phase_after_driver,B_obl,BP_obl,2,-182.55781107322616,-177.1709505129067,5.386860560319462,0.11263184081642363,10.773721120638925,0.0045763178809823815,-6.773721120638925,True,,True,69,395.69658529729486,0.04118686092884143,Barker_MC_09559
insol65n_after_base,insol65n,driver_after_base,B,B_insol65n,1,-182.59185144853257,-180.22410025348046,2.367751195052108,0.049506418944356416,4.735502390104216,0.029546217762987045,-2.735502390104216,True,,True,69,395.69658529729486,0.2068235243409093,Barker_MC_09559
insol65n_after_phase,insol65n,driver_after_phase,BP,BP_insol65n,1,-177.3720679278882,-177.33903658115574,0.03303134673245722,0.0006906400018086942,0.06606269346491445,0.7971582082981438,1.9339373065350856,True,,True,69,395.69658529729486,1.0,Barker_MC_09559
phase_after_insol65n,insol65n,phase_after_driver,B_insol65n,BP_insol65n,2,-180.22410025348046,-177.33903658115574,2.885063672324719,0.06032271090886628,5.770127344649438,0.055851233245408,-1.7701273446494383,True,,True,69,395.69658529729486,0.335107399472448,Barker_MC_09559
phase_reference,pre,reference,B,BP,2,-187.35373060866124,-183.43380630248714,3.919924306174096,0.08196022256778955,7.839848612348192,0.01984259664958337,-3.8398486123481916,True,,True,69,396.9158403316446,,Barker_MC_09524
ecc_after_base,ecc,driver_after_base,B,B_ecc,1,-187.35373060866124,-186.91094615092885,0.4427844577323867,0.009258013642800336,0.8855689154647735,0.34668092130393624,1.1144310845352265,True,,True,69,396.9158403316446,1.0,Barker_MC_09524
ecc_after_phase,ecc,driver_after_phase,BP,BP_ecc,1,-183.43380630248714,-183.2114732774943,0.22233302499284946,0.004648677573667041,0.4446660499856989,0.5048789070365809,1.555333950014301,True,,True,69,396.9158403316446,1.0,Barker_MC_09524
phase_after_ecc,ecc,phase_after_driver,B_ecc,BP_ecc,2,-186.91094615092885,-183.2114732774943,3.6994728734345586,0.07735088649865625,7.398945746869117,0.02473656233340631,-3.398945746869117,True,,True,69,396.9158403316446,0.19789249866725048,Barker_MC_09524
obl_after_base,obl,driver_after_base,B,B_obl,1,-187.35373060866124,-187.31415030964922,0.039580299012015985,0.0008275695811817073,0.07916059802403197,0.7784381811285183,1.920839401975968,True,,True,69,396.9158403316446,1.0,Barker_MC_09524
obl_after_phase,obl,driver_after_phase,BP,BP_obl,1,-183.43380630248714,-183.23059450544713,0.20321179704001224,0.004248879012170438,0.4064235940800245,0.5237903521791141,1.5935764059199755,True,,True,69,396.9158403316446,1.0,Barker_MC_09524
phase_after_obl,obl,phase_after_driver,B_obl,BP_obl,2,-187.31415030964922,-183.23059450544713,4.083555804202092,0.08538153199877828,8.167111608404184,0.016847452775543333,-4.167111608404184,True,,True,69,396.9158403316446,0.15162707497989,Barker_MC_09524
insol65n_after_base,insol65n,driver_after_base,B,B_insol65n,1,-187.35373060866124,-184.91201727064905,2.4417133380121925,0.05105286556554532,4.883426676024385,0.027115736823689385,-2.883426676024385,True,,True,69,396.9158403316446,0.19789249866725048,Barker_MC_09524
insol65n_after_phase,insol65n,driver_after_phase,BP,BP_insol65n,1,-183.43380630248714,-183.35137764219854,0.08242866028859908,0.0017234698467461292,0.16485732057719815,0.6847233086045847,1.8351426794228018,True,,True,69,396.9158403316446,1.0,Barker_MC_09524
phase_after_insol65n,insol65n,phase_after_driver,B_insol65n,BP_insol65n,2,-184.91201727064905,-183.35137764219854,1.5606396284505024,0.03263082684899035,3.121279256901005,0.21000170516789765,0.8787207430989952,True,,True,69,396.9158403316446,1.0,Barker_MC_09524
phase_reference,pre,reference,B,BP,2,-186.9538926665118,-182.47405769893822,4.4798349675735665,0.09366718393796165,8.959669935147133,0.011335283689685303,-4.959669935147133,True,,True,69,396.61256594623,,Barker_MC_05255
ecc_after_base,ecc,driver_after_base,B,B_ecc,1,-186.9538926665118,-186.3386837546005,0.6152089119112816,0.01286317168587103,1.2304178238225632,0.26732579667799355,0.7695821761774368,True,,True,69,396.61256594623,1.0,Barker_MC_05255
ecc_after_phase,ecc,driver_after_phase,BP,BP_ecc,1,-182.47405769893822,-182.10768996718178,0.36636773175644066,0.007660245068793549,0.7327354635128813,0.391997952779527,1.2672645364871187,True,,True,69,396.61256594623,1.0,Barker_MC_05255
phase_after_ecc,ecc,phase_after_driver,B_ecc,BP_ecc,2,-186.3386837546005,-182.10768996718178,4.230993787418726,0.08846425732088418,8.461987574837451,0.014537935749465047,-4.461987574837451,True,,True,69,396.61256594623,0.11630348599572038,Barker_MC_05255
obl_after_base,obl,driver_after_base,B,B_obl,1,-186.9538926665118,-186.87333947288016,0.08055319363162994,0.0016842564200017526,0.16110638726325988,0.6881399292098971,1.8388936127367401,True,,True,69,396.61256594623,1.0,Barker_MC_05255
obl_after_phase,obl,driver_after_phase,BP,BP_obl,1,-182.47405769893822,-182.20909331172444,0.26496438721378013,0.005540040687615995,0.5299287744275603,0.46663680572815813,1.4700712255724397,True,,True,69,396.61256594623,1.0,Barker_MC_05255
phase_after_obl,obl,phase_after_driver,B_obl,BP_obl,2,-186.87333947288016,-182.20909331172444,4.664246161155717,0.0975229682055759,9.328492322311433,0.00942635149572981,-5.328492322311433,True,,True,69,396.61256594623,0.0848371634615683,Barker_MC_05255
insol65n_after_base,insol65n,driver_after_base,B,B_insol65n,1,-186.9538926665118,-184.3279433228435,2.6259493436682817,0.054904986894722584,5.251898687336563,0.02192283699329422,-3.2518986873365634,True,,True,69,396.61256594623,0.15345985895305952,Barker_MC_05255
insol65n_after_phase,insol65n,driver_after_phase,BP,BP_insol65n,1,-182.47405769893822,-182.4602572241053,0.013800474832919463,0.00028854893628066456,0.027600949665838925,0.8680504469229106,1.972399050334161,True,,True,69,396.61256594623,1.0,Barker_MC_05255
phase_after_insol65n,insol65n,phase_after_driver,B_insol65n,BP_insol65n,2,-184.3279433228435,-182.4602572241053,1.8676860987382042,0.03905074597951974,3.7353721974764085,0.1544807016688586,0.2646278025235915,True,,True,69,396.61256594623,0.9268842100131516,Barker_MC_05255
phase_reference,pre,reference,B,BP,2,-182.21006691081925,-177.963224648657,4.246842262162261,0.08879562711679943,8.493684524324522,0.014309347811591636,-4.493684524324522,True,,True,69,395.7357845055425,,Barker_MC_03938
ecc_after_base,ecc,driver_after_base,B,B_ecc,1,-182.21006691081925,-181.73661740279522,0.4734495080240322,0.00989917764257378,0.9468990160480644,0.33050988412051396,1.0531009839519356,True,,True,69,395.7357845055425,1.0,Barker_MC_03938
ecc_after_phase,ecc,driver_after_phase,BP,BP_ecc,1,-177.963224648657,-177.79237998686693,0.1708446617900563,0.003572126758360383,0.3416893235801126,0.5588557316679728,1.6583106764198874,True,,True,69,395.7357845055425,1.0,Barker_MC_03938
phase_after_ecc,ecc,phase_after_driver,B_ecc,BP_ecc,2,-181.73661740279522,-177.79237998686693,3.944237415928285,0.08246857623258604,7.88847483185657,0.019365978927179624,-3.88847483185657,True,,True,69,395.7357845055425,0.154927831417437,Barker_MC_03938
obl_after_base,obl,driver_after_base,B,B_obl,1,-182.21006691081925,-182.0415758634395,0.16849104737974585,0.0035229159201296623,0.3369820947594917,0.5615764155490194,1.6630179052405083,True,,True,69,395.7357845055425,1.0,Barker_MC_03938
obl_after_phase,obl,driver_after_phase,BP,BP_obl,1,-177.963224648657,-177.45930825521984,0.5039163934371516,0.010536198287455513,1.007832786874303,0.3154225965701272,0.9921672131256969,True,,True,69,395.7357845055425,1.0,Barker_MC_03938
phase_after_obl,obl,phase_after_driver,B_obl,BP_obl,2,-182.0415758634395,-177.45930825521984,4.5822676082196665,0.09580890948412528,9.164535216439333,0.010231668554932388,-5.164535216439333,True,,True,69,395.7357845055425,0.09208501699439149,Barker_MC_03938
insol65n_after_base,insol65n,driver_after_base,B,B_insol65n,1,-182.21006691081925,-179.6143587560005,2.5957081548187375,0.054272685254377305,5.191416309637475,0.022698710495564746,-3.191416309637475,True,,True,69,395.7357845055425,0.15889097346895323,Barker_MC_03938
insol65n_after_phase,insol65n,driver_after_phase,BP,BP_insol65n,1,-177.963224648657,-177.80675605461113,0.15646859404586166,0.0032715429664468554,0.31293718809172333,0.5758833774587724,1.6870628119082767,True,,True,69,395.7357845055425,1.0,Barker_MC_03938
phase_after_insol65n,insol65n,phase_after_driver,B_insol65n,BP_insol65n,2,-179.6143587560005,-177.80675605461113,1.807602701389385,0.03779448482886898,3.61520540277877,0.16404693527698186,0.3847945972212301,True,,True,69,395.7357845055425,0.9842816116618911,Barker_MC_03938
phase_reference,pre,reference,B,BP,2,-183.36975645008232,-179.07691469524542,4.2928417548369,0.0897574132032503,8.5856835096738,0.013666034544776032,-4.5856835096738,True,,True,69,397.1453032097643,,Barker_MC_08765
ecc_after_base,ecc,driver_after_base,B,B_ecc,1,-183.36975645008232,-182.94081397715604,0.4289424729262805,0.00896859679010715,0.857884945852561,0.35433125205243476,1.142115054147439,True,,True,69,397.1453032097643,1.0,Barker_MC_08765
ecc_after_phase,ecc,driver_after_phase,BP,BP_ecc,1,-179.07691469524542,-178.89359448236803,0.18332021287739053,0.003832973362506093,0.36664042575478106,0.5448412432492443,1.633359574245219,True,,True,69,397.1453032097643,1.0,Barker_MC_08765
phase_after_ecc,ecc,phase_after_driver,B_ecc,BP_ecc,2,-182.94081397715604,-178.89359448236803,4.04721949478801,0.08462178977564924,8.09443898957602,0.01747088505345963,-4.09443898957602,True,,True,69,397.1453032097643,0.13425135245445172,Barker_MC_08765
obl_after_base,obl,driver_after_base,B,B_obl,1,-183.36975645008232,-183.29764092132285,0.07211552875946836,0.0015078364595995713,0.14423105751893672,0.7041104800401701,1.8557689424810633,True,,True,69,397.1453032097643,1.0,Barker_MC_08765
obl_after_phase,obl,driver_after_phase,BP,BP_obl,1,-179.07691469524542,-178.7946604532728,0.2822542419726233,0.00590154775599677,0.5645084839452466,0.45244938806424495,1.4354915160547534,True,,True,69,397.1453032097643,1.0,Barker_MC_08765
phase_after_obl,obl,phase_after_driver,B_obl,BP_obl,2,-183.29764092132285,-178.7946604532728,4.502980468050055,0.09415112449964749,9.00596093610011,0.011075935821670348,-5.005960936100109,True,,True,69,397.1453032097643,0.09968342239503314,Barker_MC_08765
insol65n_after_base,insol65n,driver_after_base,B,B_insol65n,1,-183.36975645008232,-180.51021109764866,2.8595453524336563,0.05978915795874085,5.7190907048673125,0.016781419056806465,-3.7190907048673125,True,,True,69,397.1453032097643,0.13425135245445172,Barker_MC_08765
insol65n_after_phase,insol65n,driver_after_phase,BP,BP_insol65n,1,-179.07691469524542,-178.99128434429588,0.0856303509495433,0.0017904127922389514,0.1712607018990866,0.6789938039472849,1.8287392981009134,True,,True,69,397.1453032097643,1.0,Barker_MC_08765
phase_after_insol65n,insol65n,phase_after_driver,B_insol65n,BP_insol65n,2,-180.51021109764866,-178.99128434429588,1.5189267533527868,0.03175866803674839,3.0378535067055736,0.21894674475922532,0.9621464932944264,True,,True,69,397.1453032097643,1.0,Barker_MC_08765
phase_reference,pre,reference,B,BP,2,-185.93602392118908,-180.77790927456078,5.158114646628292,0.10784907856561397,10.316229293256583,0.0057525350295323735,-6.316229293256583,True,,True,69,397.6339404234069,,Barker_MC_06357
ecc_after_base,ecc,driver_after_base,B,B_ecc,1,-185.93602392118908,-185.6030791939275,0.33294472726157665,0.006961416042179784,0.6658894545231533,0.414488411684253,1.3341105454768467,True,,True,69,397.6339404234069,1.0,Barker_MC_06357
ecc_after_phase,ecc,driver_after_phase,BP,BP_ecc,1,-180.77790927456078,-180.67900304461864,0.09890622994214482,0.002067993151457331,0.19781245988428964,0.6564923895995803,1.8021875401157104,True,,True,69,397.6339404234069,1.0,Barker_MC_06357
phase_after_ecc,ecc,phase_after_driver,B_ecc,BP_ecc,2,-185.6030791939275,-180.67900304461864,4.92407614930886,0.10295565567489152,9.84815229861772,0.007269439054831531,-5.84815229861772,True,,True,69,397.6339404234069,0.058155512438652246,Barker_MC_06357
obl_after_base,obl,driver_after_base,B,B_obl,1,-185.93602392118908,-185.90575296592982,0.030270955259254606,0.0006329240150072218,0.06054191051850921,0.8056414699945113,1.9394580894814908,True,,True,69,397.6339404234069,1.0,Barker_MC_06357
obl_after_phase,obl,driver_after_phase,BP,BP_obl,1,-180.77790927456078,-180.58220472147624,0.19570455308453916,0.004091912872673268,0.3914091061690783,0.5315596442692968,1.6085908938309217,True,,True,69,397.6339404234069,1.0,Barker_MC_06357
phase_after_obl,obl,phase_after_driver,B_obl,BP_obl,2,-185.90575296592982,-180.58220472147624,5.323548244453576,0.11130806742328002,10.647096488907152,0.004875423802554236,-6.647096488907152,True,,True,69,397.6339404234069,0.04387881422298812,Barker_MC_06357
insol65n_after_base,insol65n,driver_after_base,B,B_insol65n,1,-185.93602392118908,-182.56642066212845,3.369603259060625,0.07045376683492831,6.73920651812125,0.009431656654863117,-4.73920651812125,True,,True,69,397.6339404234069,0.06602159658404182,Barker_MC_06357
insol65n_after_phase,insol65n,driver_after_phase,BP,BP_insol65n,1,-180.77790927456078,-180.60094149911973,0.17696777544105657,0.0037001526380574493,0.35393555088211315,0.5518937203704086,1.6460644491178869,True,,True,69,397.6339404234069,1.0,Barker_MC_06357
phase_after_insol65n,insol65n,phase_after_driver,B_insol65n,BP_insol65n,2,-182.56642066212845,-180.60094149911973,1.9654791630087232,0.041095464368743125,3.9309583260174463,0.1400887451866235,0.06904167398255368,True,,True,69,397.6339404234069,0.840532471119741,Barker_MC_06357
phase_reference,pre,reference,B,BP,2,-186.59413307692407,-182.57908304342013,4.01505003350394,0.08394917061242319,8.03010006700788,0.018042051821096174,-4.030100067007879,True,,True,69,396.88560854910537,,Barker_MC_04954
ecc_after_base,ecc,driver_after_base,B,B_ecc,1,-186.59413307692407,-186.16313723504538,0.43099584187868345,0.009011529909016528,0.8619916837573669,0.35318193266260334,1.138008316242633,True,,True,69,396.88560854910537,1.0,Barker_MC_04954
ecc_after_phase,ecc,driver_after_phase,BP,BP_ecc,1,-182.57908304342013,-182.3880444745938,0.19103856882631476,0.003994353563249988,0.3820771376526295,0.5364936785589289,1.6179228623473705,True,,True,69,396.88560854910537,1.0,Barker_MC_04954
phase_after_ecc,ecc,phase_after_driver,B_ecc,BP_ecc,2,-186.16313723504538,-182.3880444745938,3.775092760451571,0.07893199426665665,7.550185520903142,0.02293496308572133,-3.550185520903142,True,,True,69,396.88560854910537,0.18347970468577063,Barker_MC_04954
obl_after_base,obl,driver_after_base,B,B_obl,1,-186.59413307692407,-186.53273199992276,0.0614010770013067,0.001283812018768501,0.1228021540026134,0.7260149776865664,1.8771978459973866,True,,True,69,396.88560854910537,1.0,Barker_MC_04954
obl_after_phase,obl,driver_after_phase,BP,BP_obl,1,-182.57908304342013,-182.33293637340716,0.24614667001296198,0.005146588118246846,0.49229334002592395,0.48290607768462646,1.507706659974076,True,,True,69,396.88560854910537,1.0,Barker_MC_04954
phase_after_obl,obl,phase_after_driver,B_obl,BP_obl,2,-186.53273199992276,-182.33293637340716,4.199795626515595,0.08781194671190154,8.39959125303119,0.01499864183195604,-4.39959125303119,True,,True,69,396.88560854910537,0.13498777648760438,Barker_MC_04954
insol65n_after_base,insol65n,driver_after_base,B,B_insol65n,1,-186.59413307692407,-184.63980308095674,1.9543299959673277,0.04086235062960306,3.9086599919346554,0.04803788560946389,-1.9086599919346554,True,,True,69,396.88560854910537,0.33626519926624726,Barker_MC_04954
insol65n_after_phase,insol65n,driver_after_phase,BP,BP_insol65n,1,-182.57908304342013,-182.54936599557885,0.029717047841273825,0.0006213425731951568,0.05943409568254765,0.8073926211300809,1.9405659043174524,True,,True,69,396.88560854910537,1.0,Barker_MC_04954
phase_after_insol65n,insol65n,phase_after_driver,B_insol65n,BP_insol65n,2,-184.63980308095674,-182.54936599557885,2.0904370853778858,0.04370816255601528,4.1808741707557715,0.12363308579205479,-0.1808741707557715,True,,True,69,396.88560854910537,0.7417985147523287,Barker_MC_04954
phase_reference,pre,reference,B,BP,2,-185.52773004216522,-180.40575952344062,5.121970518724595,0.10709335459338326,10.24394103744919,0.005964258624656896,-6.24394103744919,True,,True,69,397.19001763878254,,Barker_MC_03839
ecc_after_base,ecc,driver_after_base,B,B_ecc,1,-185.52773004216522,-185.10303781954133,0.4246922226238894,0.008879729905559375,0.8493844452477788,0.3567265335448955,1.1506155547522212,True,,True,69,397.19001763878254,1.0,Barker_MC_03839
ecc_after_phase,ecc,driver_after_phase,BP,BP_ecc,1,-180.40575952344062,-180.25276741194153,0.15299211149908842,0.0031988545007951624,0.30598422299817685,0.5801549452630728,1.6940157770018232,True,,True,69,397.19001763878254,1.0,Barker_MC_03839
phase_after_ecc,ecc,phase_after_driver,B_ecc,BP_ecc,2,-185.10303781954133,-180.25276741194153,4.850270407599794,0.10141247918861904,9.700540815199588,0.00782626098262315,-5.700540815199588,True,,True,69,397.19001763878254,0.0626100878609852,Barker_MC_03839
obl_after_base,obl,driver_after_base,B,B_obl,1,-185.52773004216522,-185.51053696756415,0.017193074601067337,0.0003594835284723745,0.034386149202134675,0.8528878373020163,1.9656138507978653,True,,True,69,397.19001763878254,1.0,Barker_MC_03839
obl_after_phase,obl,driver_after_phase,BP,BP_obl,1,-180.40575952344062,-180.28907629518966,0.11668322825096311,0.0024396857210518762,0.23336645650192622,0.6290388092211809,1.7666335434980738,True,,True,69,397.19001763878254,1.0,Barker_MC_03839
phase_after_obl,obl,phase_after_driver,B_obl,BP_obl,2,-185.51053696756415,-180.28907629518966,5.221460672374491,0.10917355678596276,10.442921344748981,0.005399436555799412,-6.4429213447489815,True,,True,69,397.19001763878254,0.04859492900219471,Barker_MC_03839
insol65n_after_base,insol65n,driver_after_base,B,B_insol65n,1,-185.52773004216522,-182.4786518554991,3.0490781866661223,0.06375202868385402,6.098156373332245,0.013532299025671803,-4.098156373332245,True,,True,69,397.19001763878254,0.09472609317970263,Barker_MC_03839
insol65n_after_phase,insol65n,driver_after_phase,BP,BP_insol65n,1,-180.40575952344062,-180.31778696154026,0.08797256190035796,0.0018393851998252722,0.17594512380071592,0.6748813476426819,1.824054876199284,True,,True,69,397.19001763878254,1.0,Barker_MC_03839
phase_after_insol65n,insol65n,phase_after_driver,B_insol65n,BP_insol65n,2,-182.4786518554991,-180.31778696154026,2.1608648939588306,0.0451807111093545,4.321729787917661,0.11522542015913428,-0.32172978791766127,True,,True,69,397.19001763878254,0.6913525209548057,Barker_MC_03839
phase_reference,pre,reference,B,BP,2,-183.26565184052544,-178.98677734890083,4.278874491624606,0.08946537695149426,8.557748983249212,0.013858250889614216,-4.557748983249212,True,,True,69,396.08310479057593,,Barker_MC_03675
ecc_after_base,ecc,driver_after_base,B,B_ecc,1,-183.26565184052544,-182.82410542980182,0.44154641072361756,0.00923212778367079,0.8830928214472351,0.3473559776012908,1.116907178552765,True,,True,69,396.08310479057593,1.0,Barker_MC_03675
ecc_after_phase,ecc,driver_after_phase,BP,BP_ecc,1,-178.98677734890083,-178.81074068070183,0.17603666819900354,0.0036806844670335985,0.3520733363980071,0.5529418046842225,1.647926663601993,True,,True,69,396.08310479057593,1.0,Barker_MC_03675
phase_after_ecc,ecc,phase_after_driver,B_ecc,BP_ecc,2,-182.82410542980182,-178.81074068070183,4.013364749099992,0.08391393363485707,8.026729498199984,0.01807248344541379,-4.026729498199984,True,,True,69,396.08310479057593,0.14457986756331032,Barker_MC_03675
obl_after_base,obl,driver_after_base,B,B_obl,1,-183.26565184052544,-183.21505545697642,0.05059638354902063,0.001057900748305623,0.10119276709804126,0.7504029350753076,1.8988072329019587,True,,True,69,396.08310479057593,1.0,Barker_MC_03675
obl_after_phase,obl,driver_after_phase,BP,BP_obl,1,-178.98677734890083,-178.75280787950012,0.23396946940070507,0.00489197961193941,0.46793893880141013,0.49393688421782844,1.5320610611985899,True,,True,69,396.08310479057593,1.0,Barker_MC_03675
phase_after_obl,obl,phase_after_driver,B_obl,BP_obl,2,-183.21505545697642,-178.75280787950012,4.46224757747629,0.09329945581512804,8.92449515495258,0.011536405162546899,-4.924495154952581,True,,True,69,396.08310479057593,0.10382764646292209,Barker_MC_03675
insol65n_after_base,insol65n,driver_after_base,B,B_insol65n,1,-183.26565184052544,-180.61123903626543,2.654412804260005,0.05550011868374023,5.30882560852001,0.021217654330560914,-3.30882560852001,True,,True,69,396.08310479057593,0.1485235803139264,Barker_MC_03675
insol65n_after_phase,insol65n,driver_after_phase,BP,BP_insol65n,1,-178.98677734890083,-178.91261525183762,0.07416209706320842,0.0015506273863045905,0.14832419412641684,0.7001419898570859,1.8516758058735832,True,,True,69,396.08310479057593,1.0,Barker_MC_03675
phase_after_insol65n,insol65n,phase_after_driver,B_insol65n,BP_insol65n,2,-180.61123903626543,-178.91261525183762,1.6986237844278094,0.03551588565405861,3.3972475688556187,0.1829351090412003,0.6027524311443813,True,,True,69,396.08310479057593,1.0,Barker_MC_03675
phase_reference,pre,reference,B,BP,2,-187.36287470524223,-183.42647286193665,3.936401843305589,0.08230474519250938,7.872803686611178,0.019518318516007074,-3.872803686611178,True,,True,69,395.83543558860356,,Barker_MC_00813
ecc_after_base,ecc,driver_after_base,B,B_ecc,1,-187.36287470524223,-186.73209692456402,0.6307777806782155,0.013188695305614605,1.261555561356431,0.2613568493287763,0.7384444386435689,True,,True,69,395.83543558860356,1.0,Barker_MC_00813
ecc_after_phase,ecc,driver_after_phase,BP,BP_ecc,1,-183.42647286193665,-183.0707874249504,0.3556854369862492,0.007436892986325878,0.7113708739724984,0.39898909028956253,1.2886291260275016,True,,True,69,395.83543558860356,1.0,Barker_MC_00813
phase_after_ecc,ecc,phase_after_driver,B_ecc,BP_ecc,2,-186.73209692456402,-183.0707874249504,3.6613094996136226,0.07655294287322066,7.322618999227245,0.025698838064177876,-3.3226189992272452,True,,True,69,395.83543558860356,0.205590704513423,Barker_MC_00813
obl_after_base,obl,driver_after_base,B,B_obl,1,-187.36287470524223,-187.31357802835873,0.04929667688350037,0.0010307256706106026,0.09859335376700074,0.7535242391475658,1.9014066462329993,True,,True,69,395.83543558860356,1.0,Barker_MC_00813
obl_after_phase,obl,driver_after_phase,BP,BP_obl,1,-183.42647286193665,-183.23171409998912,0.19475876194752573,0.004072137681614051,0.38951752389505145,0.5325531207013268,1.6104824761049485,True,,True,69,395.83543558860356,1.0,Barker_MC_00813
phase_after_obl,obl,phase_after_driver,B_obl,BP_obl,2,-187.31357802835873,-183.23171409998912,4.081863928369614,0.08534615720351284,8.163727856739229,0.016875980699780902,-4.163727856739229,True,,True,69,395.83543558860356,0.15188382629802813,Barker_MC_00813
insol65n_after_base,insol65n,driver_after_base,B,B_insol65n,1,-187.36287470524223,-185.1538334737137,2.209041231528545,0.046188012026746085,4.41808246305709,0.03555997629789067,-2.4180824630570896,True,,True,69,395.83543558860356,0.2489198340852347,Barker_MC_00813
insol65n_after_phase,insol65n,driver_after_phase,BP,BP_insol65n,1,-183.42647286193665,-183.39821444822076,0.02825841371588922,0.000590844541033363,0.05651682743177844,0.8120884347488525,1.9434831725682216,True,,True,69,395.83543558860356,1.0,Barker_MC_00813
