metric,refitted,saved_main,matches
gain_bits_per_event,0.11063255270469788,0.11063255270469788,True
LR_statistic,10.582480593986702,10.582480593986702,True
n_events,69.0,69.0,True
exposure_kyr,396.46426387771527,396.4642638777152,True
phase_preferred_deg,334.2340088073576,334.2340115565407,True
phase_rate_ratio,3.323414215810836,3.323414255510251,True
