driver,driver_label,event_type,event_label,event_index,event_age_ka,orbital_value_at_event,phase_unwrapped_rad,phase_rad,phase_deg,phase_fraction,phase_extrapolated,signed_distance_to_min_rad,signed_distance_to_max_rad,source_event_order
pre,Precession index,warming,MIS 6 composite warming events,MIS6_DO_01,134.976,0.019022599999999983,58.727567156358205,2.178899391741929,124.84173913043475,0.3467826086956521,False,2.178899391741929,-0.9626932618478641,
pre,Precession index,warming,MIS 6 composite warming events,MIS6_DO_02,138.393,0.034152779999999994,59.661029947429185,3.112362182812909,178.32521739130405,0.49534782608695566,False,3.112362182812909,-0.029230470776884232,
pre,Precession index,warming,MIS 6 composite warming events,MIS6_DO_03,146.251,-0.011745530000000032,61.702697166799005,5.154029402182729,295.30413223140516,0.8202892561983477,False,-1.1291559049968571,2.012436748592936,
pre,Precession index,warming,MIS 6 composite warming events,MIS6_DO_04,146.847,-0.01573745,61.85744007767004,5.308772313053765,304.1702479338846,0.8449173553719016,False,-0.974412994125821,2.1671796594639723,
pre,Precession index,warming,MIS 6 composite warming events,MIS6_DO_05,148.439,-0.02401292999999996,62.270780202010116,5.7221124373938395,327.8528925619835,0.9107024793388431,False,-0.561072869785747,2.5805197838040463,
pre,Precession index,warming,MIS 6 composite warming events,MIS6_DO_06,149.458,-0.02708095999999999,62.53534903787855,5.9866812732622705,343.011570247934,0.9528099173553722,False,-0.296504033917316,2.8450886196724774,
pre,Precession index,warming,MIS 6 composite warming events,MIS6_DO_07,150.462,-0.028251119999999998,62.79602333739955,6.24735557278327,357.94710743801636,0.9942975206611566,False,-0.035829734396316114,3.1057629191934772,
pre,Precession index,warming,MIS 6 composite warming events,MIS6_DO_08,151.115,-0.028034149999999987,62.95825308871764,0.12640001692177805,7.242187500000069,0.020117187500000192,False,0.12640001692177805,-3.015192636668015,
pre,Precession index,warming,MIS 6 composite warming events,MIS6_DO_09,159.522,0.017321719999999957,65.02164132611837,2.189788254322508,125.46562499999986,0.3485156249999996,False,2.189788254322508,-0.9518043992672851,
pre,Precession index,warming,MIS 6 composite warming events,MIS6_DO_10,160.879,0.024202909999999928,65.3546992347841,2.5228461629882446,144.5484375000002,0.4015234375000006,False,2.5228461629882446,-0.6187464906015485,
pre,Precession index,warming,MIS 6 composite warming events,MIS6_DO_11,165.006,0.02746234,66.38700292224347,3.555149850447606,203.6950819672136,0.5658196721311489,False,-2.728035456731981,0.41355719685781267,
pre,Precession index,warming,MIS 6 composite warming events,MIS6_DO_12,168.566,0.00669033999999995,67.30372995886475,4.471876887068888,256.21967213114795,0.711721311475411,False,-1.8113084201106988,1.3302842334790945,
pre,Precession index,warming,MIS 6 composite warming events,MIS6_DO_13,169.675,-0.0025492500000001816,67.58930588122796,4.757452809432095,272.5819672131154,0.7571721311475428,False,-1.525732497747491,1.6158601558423022,
pre,Precession index,warming,MIS 6 composite warming events,MIS6_DO_14,171.506,-0.017881100000000004,68.06080228686098,5.228949215065114,299.5967213114757,0.8322131147540991,False,-1.0542360921144722,2.087356561475321,
pre,Precession index,warming,MIS 6 composite warming events,MIS6_DO_15,172.364,-0.024201199999999975,68.28174380299049,5.449890731194628,312.25573770491843,0.867377049180329,False,-0.8332945759849582,2.308298077604835,
pre,Precession index,warming,MIS 6 composite warming events,MIS6_DO_16,174.752,-0.035373160000000015,68.89667193879151,6.064818866995651,347.48852459016456,0.965245901639346,False,-0.2183664401839354,2.923226213405858,
pre,Precession index,warming,MIS 6 composite warming events,MIS6_DO_17,177.711,-0.03025095999999988,69.70193236939387,0.5868939904184245,33.6265486725671,0.09340707964601971,False,0.5868939904184245,-2.5546986631713686,
pre,Precession index,warming,MIS 6 composite warming events,MIS6_DO_18,179.831,-0.0136269200000002,70.29132851325319,1.1762901342777425,67.39646017699154,0.18721238938053206,False,1.1762901342777425,-1.9653025193120506,
pre,Precession index,warming,MIS 6 composite warming events,MIS6_DO_19,180.309,-0.008865480000000137,70.42422066267052,1.3091822836950726,75.01061946902647,0.20836283185840687,False,1.3091822836950726,-1.8324103698947205,
pre,Precession index,warming,MIS 6 composite warming events,MIS6_DO_20,190.717,0.019152449999999772,73.3467636833609,4.231725304385456,242.4600000000003,0.6735000000000008,False,-2.0514600027941303,1.0901326507956632,
pre,Precession index,warming,MIS 6 composite warming events,MIS6_DO_21,194.659,-0.02834555000000001,74.47259625067461,5.357557871699164,306.9654545454539,0.8526818181818164,False,-0.9256274354804221,2.215965218109371,
