driver,driver_label,event_type,event_label,event_index,event_age_ka,orbital_value_at_event,phase_unwrapped_rad,phase_rad,phase_deg,phase_fraction,phase_extrapolated,signed_distance_to_min_rad,signed_distance_to_max_rad,source_event_order
pre,Precession index,cooling,NGRIP cooling starts (GS),cooling:GS-9,39.85,-0.0008944999999999882,32.87036757922654,1.4544410433286075,83.3333333333333,0.2314814814814814,False,1.4544410433286075,-1.6871516102611857,
pre,Precession index,cooling,NGRIP cooling starts (GS),cooling:GS-10,40.75,0.0020570000000000002,33.07980708946586,1.6638805535679282,95.33333333333337,0.26481481481481495,False,1.6638805535679282,-1.477712100021865,
pre,Precession index,cooling,NGRIP cooling starts (GS),cooling:GS-11,42.190000000000005,0.006490500000000006,33.41491030584877,1.99898376995084,114.5333333333334,0.31814814814814835,False,1.99898376995084,-1.1426088836389532,
pre,Precession index,cooling,NGRIP cooling starts (GS),cooling:GS-12,44.23,0.011268299999999993,33.88963986239122,2.4737133264932893,141.73333333333292,0.3937037037037026,False,2.4737133264932893,-0.6678793270965038,
pre,Precession index,cooling,NGRIP cooling starts (GS),cooling:GS-13,48.290000000000006,0.013457399999999993,34.842900506874884,3.4269739709769524,196.35114503816766,0.5454198473282434,False,-2.8562113362026342,0.28538131738715933,
pre,Precession index,cooling,NGRIP cooling starts (GS),cooling:GS-14,49.55,0.011728000000000006,35.14506896057894,3.729142424681008,213.66412213740423,0.5935114503816784,False,-2.5540428824985786,0.5875497710912149,
pre,Precession index,cooling,NGRIP cooling starts (GS),cooling:GS-15.1,54.85,-0.005215500000000014,36.416094996000766,5.0001684601028344,286.48854961832035,0.7958015267175566,False,-1.283016847076752,1.8585758065130413,
pre,Precession index,cooling,NGRIP cooling starts (GS),cooling:GS-15.2,55.35,-0.007177500000000014,36.53600311255,5.1200765766520675,293.3587786259542,0.8148854961832062,False,-1.163108730527519,1.9784839230622744,
pre,Precession index,cooling,NGRIP cooling starts (GS),cooling:GS-16.1,56.45,-0.011189000000000011,36.7998009689583,5.38387443306037,308.4732824427481,0.8568702290076335,False,-0.8993108741192162,2.242281779470577,
pre,Precession index,cooling,NGRIP cooling starts (GS),cooling:GS-16.2,58.11,-0.016078399999999996,37.19789591590174,5.781969380003808,331.2824427480915,0.9202290076335875,False,-0.5012159271757783,2.640376726414015,
pre,Precession index,cooling,NGRIP cooling starts (GS),cooling:GS-17.1,58.510000000000005,-0.01690410000000001,37.29382240914112,5.87789587324319,336.77862595419833,0.9354961832061064,False,-0.4052894339363962,2.736303219653397,
pre,Precession index,cooling,NGRIP cooling starts (GS),cooling:GS-17.2,59.25,-0.017977,37.471286421633984,6.055359885736053,346.94656488549623,0.9637404580152673,False,-0.22782542144353382,2.9137672321462595,
pre,Precession index,cooling,NGRIP cooling starts (GS),cooling:GS-18,63.790000000000006,-0.009883699999999962,38.67983511493729,0.9807232718597731,56.191304347826254,0.1560869565217396,False,0.9807232718597731,-2.16086938173002,
pre,Precession index,cooling,NGRIP cooling starts (GS),cooling:GS-19.1,69.35000000000001,0.019427500000000028,40.19872686745549,2.499615024377974,143.21739130434827,0.397826086956523,False,2.499615024377974,-0.6419776292118193,
pre,Precession index,cooling,NGRIP cooling starts (GS),cooling:GS-19.2,70.33,0.022452599999999996,40.466445197935315,2.767333354857797,158.55652173913074,0.4404347826086965,False,2.767333354857797,-0.3742592987319959,
pre,Precession index,cooling,NGRIP cooling starts (GS),cooling:GS-20,74.05,0.018776,41.4940445617944,3.794932718716879,217.43362831858437,0.6039823008849565,False,-2.4882525884627076,0.653340065127086,
pre,Precession index,cooling,NGRIP cooling starts (GS),cooling:GS-21.1,77.71000000000001,-0.004938200000000043,42.5115869610987,4.812475118021183,275.73451327433656,0.7659292035398237,False,-1.4707101891584033,1.67088246443139,
pre,Precession index,cooling,NGRIP cooling starts (GS),cooling:GS-21.2,84.91,-0.026526800000000038,44.50407471272289,0.5217775624657861,29.89565217391322,0.08304347826087005,False,0.5217775624657861,-2.619815091124007,
pre,Precession index,cooling,NGRIP cooling starts (GS),cooling:GS-22,87.55,-0.0089135,45.22527511319915,1.2429779629420494,71.21739130434787,0.19782608695652187,False,1.2429779629420494,-1.8986146906477437,
pre,Precession index,cooling,NGRIP cooling starts (GS),cooling:GS-23.1,90.09,0.014223900000000076,45.91915731668768,1.9368601664305771,110.97391304347828,0.3082608695652174,False,1.9368601664305771,-1.204732487159216,
pre,Precession index,cooling,NGRIP cooling starts (GS),cooling:GS-23.2,104.33,-0.0397159,49.931331238827596,5.949034088570492,340.8545454545456,0.9468181818181822,False,-0.334151218609094,2.8074414349806993,
pre,Precession index,cooling,NGRIP cooling starts (GS),cooling:GS-24.1,105.39,-0.0422503,50.23406653090079,6.251769380643687,358.19999999999993,0.9949999999999998,False,-0.03141592653589978,3.1101767270538936,
pre,Precession index,cooling,NGRIP cooling starts (GS),cooling:GS-24.2,106.85,-0.039180000000000034,50.665590955771236,0.4001084983345464,22.92452830188664,0.06367924528301844,False,0.40010849833454637,-2.7414841552552467,
pre,Precession index,cooling,NGRIP cooling starts (GS),cooling:GS-25,110.59,-0.002812299999999891,51.77403968449066,1.50855722705397,86.43396226415113,0.24009433962264204,False,1.50855722705397,-1.6330354265358231,
pre,Precession index,cooling,NGRIP cooling starts (GS),cooling:GS-26,119.09,0.028360799999999915,54.268851444442404,4.0033689870057145,229.37614678899115,0.6371559633027531,False,-2.279816320173872,0.8617763334159214,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GS-1,12.846,-0.01826908,25.520684688510258,0.3879434597919129,22.22752293577976,0.061743119266054886,False,0.3879434597919129,-2.75364919379788,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GI-1,14.642,-0.01241578,26.038326927578815,0.9055856988604702,51.88623853211007,0.14412844036697242,False,0.9055856988604702,-2.236006954729323,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GS-2.1,22.85,0.01831,28.400558587139873,3.267817358421528,187.23214285714297,0.520089285714286,False,-3.0153679487580587,0.12622470483173487,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GI-2.1,22.97,0.0182114,28.434218508428334,3.3014772797099887,189.16071428571433,0.5254464285714286,False,-2.981708027469598,0.15988462612019558,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GS-2.2,23.17,0.018001099999999996,28.49031837724244,3.3575771485240935,192.3750000000001,0.5343750000000004,False,-2.925608158655493,0.2159844949343004,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GI-2.2,23.29,0.017849000000000004,28.5239782985309,3.3912370698125542,194.30357142857147,0.539732142857143,False,-2.8919482373670324,0.24964441622276112,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GS-3,27.49,0.002854400000000007,29.70207554362707,4.569334314908726,261.80357142857144,0.7272321428571429,False,-1.7138509922708602,1.427741661318933,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GI-3,27.73,0.0016904999999999965,29.769395386203996,4.636654157485651,265.66071428571433,0.7379464285714288,False,-1.6465311496939352,1.4950615038958581,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GS-4,28.55,-0.0022085,29.99940484834182,4.866663619623473,278.83928571428567,0.7745535714285713,False,-1.416521687556113,1.7250709660336803,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GI-4,28.85,-0.003571500000000008,30.083554651562974,4.950813422844629,283.6607142857143,0.7879464285714285,False,-1.3323718843349577,1.8092207692548357,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GS-5.1,30.55,-0.0102065,30.560403536482855,5.4276623077645105,310.98214285714295,0.863839285714286,False,-0.8555229994150759,2.2860696541747174,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GI-5.1,30.79,-0.010957399999999996,30.627723379059777,5.494982150341432,314.83928571428567,0.8745535714285713,False,-0.7882031568381543,2.353389496751639,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GS-5.2,31.99,-0.013895999999999997,30.9643225919444,5.831581363226054,334.125,0.928125,False,-0.4516039439535329,2.6899887096362605,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GI-5.2,32.45,-0.014565000000000003,31.09335229021684,5.9606110614984935,341.5178571428573,0.9486607142857146,False,-0.322574245681093,2.8190184079087004,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GS-6,33.31,-0.015193600000000002,31.33458172611748,6.201840497399136,355.33928571428567,0.9870535714285714,False,-0.08134480978045058,3.060247843809343,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GI-6,33.690000000000005,-0.015236399999999999,31.436870486921865,0.020943951023934204,1.200000000000129,0.0033333333333336913,False,0.020943951023934208,-3.120648702565859,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GS-7,34.690000000000005,-0.014661299999999999,31.66958105385444,0.25365451795650884,14.533333333333312,0.040370370370370307,False,0.25365451795650884,-2.8879381356332843,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GI-7,35.43,-0.013595699999999999,31.841786873384546,0.4258603374866148,24.399999999999906,0.06777777777777752,False,0.4258603374866148,-2.7157323161031783,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GS-8,36.53,-0.011198399999999997,32.097768497010385,0.681841961112454,39.06666666666681,0.10851851851851893,False,0.681841961112454,-2.459750692477339,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GI-8,38.17,-0.006496500000000002,32.479413826779805,1.0634872908818735,60.933333333333074,0.16925925925925853,False,1.0634872908818735,-2.0781053627079196,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GS-9,39.85,-0.0008944999999999882,32.87036757922654,1.4544410433286075,83.3333333333333,0.2314814814814814,False,1.4544410433286075,-1.6871516102611857,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GI-9,40.11,-3.510000000000701e-05,32.93087232662901,1.5149457907310762,86.7999999999999,0.2411111111111108,False,1.5149457907310762,-1.626646862858717,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GS-10,40.75,0.0020570000000000002,33.07980708946586,1.6638805535679282,95.33333333333337,0.26481481481481495,False,1.6638805535679282,-1.477712100021865,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GI-10,41.41,0.004162099999999993,33.23339606364136,1.8174695277434267,104.13333333333324,0.289259259259259,False,1.8174695277434267,-1.3241231258463664,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GS-11,42.190000000000005,0.006490500000000006,33.41491030584877,1.99898376995084,114.5333333333334,0.31814814814814835,False,1.99898376995084,-1.1426088836389532,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GI-11,43.290000000000006,0.00930610000000002,33.67089192947461,2.2549653935766756,129.2000000000001,0.3588888888888892,False,2.2549653935766756,-0.8866272600131175,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GS-12,44.23,0.011268299999999993,33.88963986239122,2.4737133264932893,141.73333333333292,0.3937037037037026,False,2.4737133264932893,-0.6678793270965038,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GI-12,46.81,0.013951800000000002,34.490033125077275,3.074106589179344,176.13333333333324,0.489259259259259,False,3.074106589179344,-0.06748606441044913,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GS-13,48.290000000000006,0.013457399999999993,34.842900506874884,3.4269739709769524,196.35114503816766,0.5454198473282434,False,-2.8562113362026342,0.28538131738715933,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GI-13,49.23,0.012288500000000008,35.06832776598743,3.6524012300895023,209.2671755725188,0.5812977099236633,False,-2.6307840770900843,0.5108085764997092,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GS-14,49.55,0.011728000000000006,35.14506896057894,3.729142424681008,213.66412213740423,0.5935114503816784,False,-2.5540428824985786,0.5875497710912149,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GI-14,54.17,-0.002514499999999997,36.25301995749382,4.837093421595888,277.145038167939,0.7698473282442749,False,-1.4460918855836982,1.6955007680060952,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GS-15.1,54.85,-0.005215500000000014,36.416094996000766,5.0001684601028344,286.48854961832035,0.7958015267175566,False,-1.283016847076752,1.8585758065130413,
pre,Precession index,all_transitions,All NGRIP transitions (GI + GS),all_transitions:GI-15.1,54.95,-0.005611500000000014,36.44007661931062,5.024150083412685,287.86259541984737,0.7996183206106872,False,-1.2590352237669011,1.8825574298228922,
