dataset_id,dataset_label,model_id,model_label,terms,bin_width_ka,n_bins,n_events,n_parameters,converged,optimizer_message,log_likelihood,AIC,AICc,BIC,expected_events,max_fitted_rate_per_kyr,mean_fitted_rate_per_kyr,eta_min,eta_max,n_eta_clipped_low,n_eta_clipped_high,beta_intercept,beta_same_type_history_count,beta_lr04_scaled,beta_co2_scaled,beta_pre_phase_sin,beta_pre_phase_cos,pre_phase_amplitude,pre_phase_preferred_rad,pre_phase_preferred_deg,pre_phase_rate_ratio_max_vs_min,delta_AICc,rank_AICc
all_transitions,All NGRIP transitions (GI + GS),history_climate_precession,Catalogue history + LR04 + CO2 + precession phase,same_type_history_count+lr04_scaled+co2_scaled+pre_phase_sin+pre_phase_cos,0.20000000000000284,515,67,6,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-199.04780233233868,410.09560466467735,410.26095899538603,435.56060606865975,66.99999510714113,1.5153517833802153,0.6504853893897197,-1.8024466299869606,0.41564761225799374,0,0,-0.5802122774998771,0.004792941522688687,0.6926300996167633,-0.9119579249474804,-0.16800565658151564,0.49350847128132463,0.5213218889225889,5.955060377242241,341.19982636156425,2.836706731825378,0.0,1.0
all_transitions,All NGRIP transitions (GI + GS),history_climate,Catalogue history + LR04 + CO2,same_type_history_count+lr04_scaled+co2_scaled,0.20000000000000284,515,67,4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-202.57111721077854,413.1422344215571,413.2206657941061,430.11890202421205,66.99999780996619,1.1845150507635622,0.6504854156307396,-1.0640873044286954,0.16933345096363617,0,0,-0.7232624780910752,0.0680931656835833,0.2923708490251358,-0.7088562632587936,,,,,,,2.959706798720049,2.0
cooling,NGRIP cooling starts (GS),history_climate_precession,Catalogue history + LR04 + CO2 + precession phase,same_type_history_count+lr04_scaled+co2_scaled+pre_phase_sin+pre_phase_cos,0.20000000000000284,515,34,6,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-120.68017845929782,253.36035691859564,253.5257112493043,278.82535832257804,34.00000510881034,1.195476994403636,0.33009713697874105,-3.3910266517850545,0.17854526423768047,0,0,-0.7511913099944575,-0.35995960194869653,-1.187482063331725,-3.68275726724881,-0.2987183005509557,0.5624076081605737,0.6368162535621625,5.794935590127561,332.0253518644623,3.5738109060459435,0.0,1.0
cooling,NGRIP cooling starts (GS),history_climate,Catalogue history + LR04 + CO2,same_type_history_count+lr04_scaled+co2_scaled,0.20000000000000284,515,34,4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-123.44405364847766,254.88810729695533,254.96653866950436,271.86477489961027,34.00000116086282,0.8967887349171443,0.33009709864915365,-2.517810649185003,-0.10893496872464303,0,0,-0.9131681664781953,-0.21060503252111973,-1.8620261680827215,-3.59520339444616,,,,,,,1.4408274202000655,2.0
warming,NGRIP warming starts (GI),history_climate_precession,Catalogue history + LR04 + CO2 + precession phase,same_type_history_count+lr04_scaled+co2_scaled+pre_phase_sin+pre_phase_cos,0.20000000000000284,515,33,6,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-119.34486365435501,250.68972730871002,250.85508163941867,276.1547287126924,32.99998773090641,0.9177228779241228,0.32038823039714964,-2.422205220777732,-0.0858598098349963,0,0,-1.05726896412459,-0.14477350938175274,2.5865451029724134,0.5133195398267991,-0.38705838323202113,0.6113404974556841,0.7235685149725279,5.718760612965021,327.66084716854334,4.250926800826506,0.0,1.0
warming,NGRIP warming starts (GI),history_climate,Catalogue history + LR04 + CO2,same_type_history_count+lr04_scaled+co2_scaled,0.20000000000000284,515,33,4,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-122.4704615947498,252.9409231894996,253.01935456204865,269.91759079215456,32.99999879703134,0.578544534257341,0.32038833783525567,-1.6788100308809089,-0.5472397530169377,0,0,-1.2761101317382049,0.04715460296605106,1.9581823311073006,0.6895694578707638,,,,,,,2.1642729226299764,2.0
