dataset_id,dataset_label,bin_start_ka,bin_end_ka,bin_center_ka,dt_ka,lr04,lr04_scaled,co2,co2_scaled,precession_index,pre_phase_unwrapped_rad,pre_phase_rad,pre_phase_deg,pre_phase_sin,pre_phase_cos,pre_phase_extrapolated,event_count,n_events_total,source,same_type_history_count,same_type_history_rate_per_kyr,same_type_history_window_ka,same_type_history_coverage_ka,same_type_history_complete
warming,NGRIP warming starts (GI),99.2,99.4,99.30000000000001,0.20000000000000284,3.789,-0.2668911013253347,243.00473282462497,0.21236900464999858,0.007128999999999845,48.49476659814063,4.512469447883525,258.5454545454548,-0.9800825610923942,-0.1985904666457415,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,1.0,0.2,5.0,5.0,True
warming,NGRIP warming starts (GI),99.4,99.6,99.5,0.19999999999998863,3.795,-0.2634448060927099,243.5002776901544,0.2174923366231704,0.004935,48.55188646456953,4.569589314312424,261.81818181818164,-0.9898214418809324,-0.14231483827328786,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,2.0,0.4,5.0,5.0,True
warming,NGRIP warming starts (GI),99.6,99.8,99.69999999999999,0.20000000000000284,3.8009999999999997,-0.25999851086008513,244.2371421838935,0.22511062042202512,0.002714000000000158,48.60900633099843,4.626709180741329,265.09090909090895,-0.9963317308626912,-0.08557500847884218,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,2.0,0.4,5.0,5.0,True
warming,NGRIP warming starts (GI),99.8,100.0,99.9,0.20000000000000284,3.8070000000000004,-0.25655221562745983,244.97400667763267,0.23272890422088072,0.000475,48.66612619742734,4.683829047170235,268.36363636363626,-0.9995921928281891,-0.028556050793698374,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,2.0,0.4,5.0,5.0,True
warming,NGRIP warming starts (GI),100.0,100.2,100.1,0.20000000000000284,3.8209999999999993,-0.24851086008466894,245.7371044541027,0.24061840829770784,-0.001777,48.723246063856244,4.740948913599141,271.63636363636357,-0.9995921928281892,0.028556050793694453,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,2.0,0.4,5.0,5.0,True
warming,NGRIP warming starts (GI),100.2,100.4,100.30000000000001,0.20000000000000284,3.8430000000000013,-0.23587444423170972,246.70060311637172,0.2505798141075273,-0.004033000000000161,48.78036593028515,4.798068780028046,274.9090909090908,-0.9963317308626916,0.08557500847883827,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,2.0,0.4,5.0,5.0,True
warming,NGRIP warming starts (GI),100.4,100.6,100.5,0.19999999999998863,3.865,-0.22323802837875226,247.6641017786406,0.26054121991734525,-0.00629,48.837485796714056,4.855188646456952,278.18181818181813,-0.9898214418809329,0.142314838273284,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,2.0,0.4,5.0,5.0,True
warming,NGRIP warming starts (GI),100.6,100.8,100.69999999999999,0.20000000000000284,3.8869999999999987,-0.21060161252579507,247.24889442996064,0.25624848028273073,-0.008539999999999841,48.894605663142954,4.912308512885851,281.454545454545,-0.980082561092395,0.19859046664573768,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,2.0,0.4,5.0,5.0,True
warming,NGRIP warming starts (GI),100.8,101.0,100.9,0.20000000000000284,3.9090000000000007,-0.19796519667283585,246.45408247067547,0.24803109007868848,-0.010778,48.95172552957187,4.969428379314763,284.7272727272727,-0.9671468547019573,0.25421833419348644,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,2.0,0.4,5.0,5.0,True
warming,NGRIP warming starts (GI),101.0,101.2,101.1,0.20000000000000284,3.914,-0.19509328397898204,245.65927051139042,0.2398136998746474,-0.012996,49.00884539600077,5.026548245743669,288.0,-0.9510565162951536,0.30901699437494723,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,2.0,0.4,5.0,5.0,True
warming,NGRIP warming starts (GI),101.2,101.4,101.30000000000001,0.20000000000000284,3.9019999999999992,-0.20198587444423244,244.86445855210525,0.23159630967060513,-0.015187000000000155,49.06596526242968,5.083668112172575,291.2727272727273,-0.9318640292114523,0.3628077053506411,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,2.0,0.4,5.0,5.0,True
warming,NGRIP warming starts (GI),101.4,101.6,101.5,0.19999999999998863,3.8899999999999997,-0.20887846490948203,243.49698572832008,0.21745830173653666,-0.01734,49.123085128858584,5.14078797860148,294.54545454545456,-0.9096319953545182,0.4154150130018868,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,2.0,0.4,5.0,5.0,True
warming,NGRIP warming starts (GI),101.6,101.8,101.69999999999999,0.20000000000000284,3.8780000000000006,-0.2157710553747314,242.0451700524136,0.20244829116246504,-0.019448999999999852,49.18020499528748,5.197907845030379,297.8181818181815,-0.8844329309978173,0.46666732322566806,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,3.0,0.6,5.0,5.0,True
warming,NGRIP warming starts (GI),101.8,102.0,101.9,0.20000000000000284,3.8659999999999997,-0.22266364583998177,240.59335437650688,0.18743828058839104,-0.021506,49.237324861716395,5.255027711459292,301.0909090909092,-0.8563490302515885,0.5163974616389628,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,3.0,0.6,5.0,5.0,True
warming,NGRIP warming starts (GI),102.0,102.2,102.1,0.20000000000000284,3.8619999999999997,-0.22496117599506504,239.5870783373933,0.17703460866351062,-0.023503,49.294444728145294,5.31214757788819,304.36363636363603,-0.8254718969627771,0.5644432188667645,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,3.0,0.6,5.0,5.0,True
warming,NGRIP warming starts (GI),102.2,102.4,102.30000000000001,0.20000000000000284,3.866,-0.2226636458399815,238.83079345303017,0.1692155416154755,-0.02543400000000013,49.35156459457421,5.369267444317103,307.63636363636374,-0.791902245922274,0.6106478796354395,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,3.0,0.6,5.0,5.0,True
warming,NGRIP warming starts (GI),102.4,102.6,102.5,0.19999999999998863,3.87,-0.22036611568489822,238.07450856866714,0.16139647456744155,-0.027291,49.40868446100311,5.4263873107460086,310.90909090909105,-0.7557495743542569,0.6548607339452867,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,3.0,0.6,5.0,5.0,True
warming,NGRIP warming starts (GI),102.6,102.8,102.69999999999999,0.20000000000000284,3.8739999999999997,-0.21806858552981517,237.31822368430412,0.1535774075194076,-0.029064999999999876,49.46580432743201,5.483507177174907,314.1818181818179,-0.7171318047589668,0.6969375686552901,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,3.0,0.6,5.0,5.0,True
warming,NGRIP warming starts (GI),102.8,103.0,102.9,0.20000000000000284,3.878,-0.21577105537473165,237.97088012498992,0.16032508233688272,-0.030749,49.52292419386092,5.54062704360382,317.4545454545456,-0.6761749002740175,0.7367411378764067,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,3.0,0.6,5.0,5.0,True
warming,NGRIP warming starts (GI),103.0,103.2,103.1,0.20000000000000284,3.8839999999999995,-0.2123247601421071,239.29846832719764,0.17405073173153365,-0.032334,49.58004406028982,5.597746910032718,320.7272727272725,-0.6330124538088736,0.7741416106390798,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,3.0,0.6,5.0,5.0,True
warming,NGRIP warming starts (GI),103.2,103.4,103.30000000000001,0.20000000000000284,3.8920000000000003,-0.20772969983194,240.6260565294056,0.18777638112618697,-0.0338180000000001,49.637163926718735,5.654866776461631,324.0000000000002,-0.5877852522924705,0.8090169943749494,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,4.0,0.8,5.0,5.0,True
warming,NGRIP warming starts (GI),103.4,103.6,103.5,0.19999999999998863,3.9,-0.20313463952177369,242.08596000378083,0.20287000971220842,-0.035196,49.69428379314763,5.71198664289053,327.2727272727271,-0.5406408174556004,0.8412535328311793,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,4.0,0.8,5.0,5.0,True
warming,NGRIP warming starts (GI),103.6,103.8,103.69999999999999,0.20000000000000284,3.9079999999999995,-0.19853957921160736,243.55190988346166,0.21802615078454496,-0.03646599999999991,49.75140365957654,5.769106509319435,330.5454545454544,-0.49173292464560653,0.8707460771197757,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,4.0,0.8,5.0,5.0,True
