# Melchsee-Frutt Caves, Switzerland d18O and d13C Data Over the Past 202,000 Years
#-----------------------------------------------------------------------
#               World Data Service for Paleoclimatology, Boulder
#                                   and
#                      NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data.
# If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with '#' followed by a space
# Data lines have no '#'
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/38201
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-cave-38201.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: speleothems
#
# Dataset_DOI: 10.25921/jgzt-2n35
#
# Science_Keywords: Glacial, decadal resolution, abrupt climate change
#---------------------------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/speleothem/europe/switzerland/fohlmeister2023/fohlmeister2023-mf_d18o_stack.txt
#   Data_Download_Description: NOAA Template File; Composite d18O Data
#
#---------------------------------------
# Contribution_Date
#   Date: 2023-06-09
#---------------------------------------
# File_Last_Modified_Date
#   Date: 2025-06-23
#---------------------------------------
# Title
#   Study_Name: Melchsee-Frutt Caves, Switzerland d18O and d13C Data Over the Past 202,000 Years
#---------------------------------------
# Investigators
#   Investigators: Fohlmeister, J.; Luetscher, M.; Spotl, C.; Schroder-Ritzrau, A.; Schroder, B.; Frank, N.; Eichstadter, R.; Trussel, M.; Skiba, V.; Boers, N.
#---------------------------------------
# Description_Notes_and_Keywords
#   Description: 
#---------------------------------------
# Publication
#   Authors: Fohlmeister, J., Luetscher, M., Spotl, C., Schroder-Ritzrau, A., Schroder, B., Frank, N., Eichstadter, R., Trussel, M., Skiba, V., Boers, N.
#   Published_Date_or_Year: 2023
#   Published_Title: The role of Northern Hemisphere summer insolation for millennial-scale climate variability during the penultimate glacial
#   Journal_Name: Communications Earth & Environment
#   Volume: 4
#   Edition: 
#   Issue: 
#   Pages: 
#   Report_Number: 245
#   DOI: 10.1038/s43247-023-00908-0
#   Online_Resource: 
#   Full_Citation: 
#   Abstract: Previous glacial intervals were punctuated by abrupt climate transitions between cold (stadial) and warm (interstadial) conditions. Many mechanisms leading to stadial-interstadial variability have been hypothesized with ice volume being a commonly involved element. Here, we test to which extent insolation modulated stadial-interstadial oscillations occurred during the penultimate glacial. We present a replicated and precisely dated speleothems record covering the period between 200 and 130 ka before present from caves located in the European Alps known to be sensitive to millennial-scale variability. We show that the widely proposed relationship between sea level change and stadial-interstadial variability was additionally modulated by solar insolation during this time interval. We find that interstadials occurred preferentially near maxima of Northern Hemisphere summer insolation, even when sea level remained close to its minimum during peak glacial periods. We confirm these observations with model simulations that accurately reproduce the frequency and duration of interstadials for given sea-level and insolation forcing. Our results imply that summer insolation played an important role in modulating the occurrence of stadial-interstadial oscillations and highlight the relevance of insolation in triggering abrupt climate changes.
#---------------------------------------
# Funding_Agency
#   Funding_Agency_Name: Deutsche Forschungsgemeinschaft (DFG)
#   Grant: FO809/4-1, INST 35-1143-1 FUGG
#---------------------------------------
# Funding_Agency
#   Funding_Agency_Name: Austrian Science Fund (FWF)
#   Grant: P300040
#---------------------------------------
# Funding_Agency
#   Funding_Agency_Name: European Union-Horizon 2020
#   Grant: 820970
#---------------------------------------
# Site_Information
#   Site_Name: Schratten Cave and Betten Cave
#   Location: Switzerland
#   Northernmost_Latitude: 46.788
#   Southernmost_Latitude: 46.788
#   Easternmost_Longitude: 8.28
#   Westernmost_Longitude: 8.28
#   Elevation_m: 1755
#---------------------------------------
# Data_Collection
#   Collection_Name: MF_d18O_stack
#   First_Year: 202206
#   Last_Year: 132411
#   Time_Unit: calendar year before present
#   Core_Length_m: 
#   Parameter_Keywords: age control, carbon isotopes, oxygen isotopes
#   Notes: 
#---------------------------------------
# Chronology_Information 
# Chronology: 
#---------------------------------------
# Variables
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by "##" in columns one and two.
# Variables list, one per line, shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age	age,,,calendar kiloyear before present,,speleothems,,,N,
## age_upper	age,,unspecified error upper bound,calendar kiloyear before present,,speleothems,,,N,
## age_lower	age,,unspecified error lower bound,calendar kiloyear before present,,speleothems,,,N,
## d18O	delta 18O,calcium carbonate,,per mil VPDB,,speleothems,composited,isotope ratio mass spectrometry,N,
#------------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing_Values: NA
age	age_upper	age_lower	d18O
138.419	138.915	137.809	-13.61
138.42	138.915	137.81	-13.48
138.421	138.915	137.81	-13.44
138.422	138.915	137.811	-13.38
138.423	138.915	137.812	-13.18
138.424	138.915	137.813	-13.28
138.426	138.927	137.814	-14.04
138.427	138.978	137.814	-14.25
138.428	139.028	137.815	-14.19
138.429	139.079	137.816	-14.1
138.43	139.129	137.817	-14.08
138.431	139.18	137.817	-14.05
138.448	139.199	137.829	-14.13
138.477	139.234	137.849	-14.21
138.507	139.269	137.869	-14.25
138.536	139.304	137.889	-14.23
138.566	139.338	137.909	-14.27
138.595	139.373	137.929	-14.29
138.624	139.408	137.95	-14.37
138.654	139.443	137.97	-14.3
138.683	139.477	137.99	-14.22
138.713	139.512	138.02	-14.44
138.742	139.547	138.06	-14.45
138.742	139.547	138.061	-14.45
138.771	139.582	138.099	-14.39
138.801	139.617	138.138	-14.46
138.83	139.651	138.177	-14.37
138.86	139.686	138.216	-14.38
138.889	139.721	138.254	-14.45
138.919	139.756	138.293	-14.43
138.948	139.79	138.332	-14.45
138.977	139.825	138.37	-14.41
139.007	139.86	138.409	-14.39
139.036	139.895	138.448	-14.44
139.052	139.913	138.469	-14.46
139.066	139.932	138.482	-14.47
139.095	139.972	138.512	-14.58
139.124	140.012	138.541	-14.57
139.154	140.052	138.571	-14.57
139.183	140.092	138.6	-14.52
139.213	140.132	138.63	-14.55
139.271	140.212	138.688	-14.62
139.316	140.273	138.733	-14.5
139.362	140.336	138.779	-14.52
139.404	140.4	138.821	-14.5
139.448	140.467	138.865	-14.46
139.492	140.534	138.909	-14.45
139.58	140.669	138.997	-14.32
139.624	140.718	139.041	-14.32
139.668	140.746	139.086	-14.36
139.673	140.749	139.09	-14.36
139.712	140.774	139.114	-14.37
139.757	140.802	139.141	-14.43
139.801	140.831	139.168	-14.34
139.845	140.859	139.195	-14.3
139.889	140.887	139.222	-14.24
139.977	140.944	139.276	-14.27
139.983	140.947	139.28	-14.26
140.021	140.972	139.296	-14.17
140.065	141	139.316	-14.31
140.109	141.029	139.335	-14.17
140.154	141.057	139.354	-14.41
140.198	141.085	139.373	-14.34
140.242	141.113	139.392	-14.4
140.286	141.142	139.412	-14.17
140.293	141.151	139.415	-14.2
140.33	141.191	139.431	-14.34
140.418	141.289	139.474	-14.24
140.462	141.337	139.515	-14.29
140.506	141.386	139.556	-14.22
140.551	141.435	139.598	-14.27
140.595	141.484	139.639	-14.3
140.604	141.494	139.645	-14.3
140.683	141.581	139.696	-14.34
140.727	141.63	139.709	-14.29
140.771	141.695	139.723	-14.22
140.859	141.835	139.749	-14.01
140.903	141.906	139.763	-13.79
140.914	141.922	139.766	-13.8
140.948	141.976	139.776	-13.85
140.992	142.046	139.79	-13.94
141.036	142.117	139.803	-13.96
141.08	142.187	139.816	-14
141.124	142.257	139.83	-14
141.146	142.26	139.866	-14.02
141.167	142.262	139.903	-13.97
141.189	142.264	139.939	-13.99
141.211	142.267	139.976	-13.97
141.224	141.997	140.355	-14.02
141.233	141.824	140.598	-14.08
141.254	141.836	140.63	-13.91
141.276	141.846	140.661	-13.95
141.298	141.854	140.699	-13.86
141.32	141.866	140.734	-13.9
141.341	141.873	140.768	-13.99
141.363	141.888	140.795	-13.87
141.385	141.913	140.831	-14.05
141.407	141.926	140.871	-13.82
141.428	141.939	140.9	-13.93
141.45	141.957	140.927	-13.94
141.472	141.976	140.958	-13.72
141.494	141.996	140.987	-13.76
141.515	142.011	141.017	-13.76
141.537	142.027	141.044	-13.87
141.559	142.052	141.061	-13.9
141.581	142.068	141.081	-13.88
141.602	142.09	141.113	-14
141.624	142.112	141.139	-14.03
141.646	142.123	141.157	-13.82
141.667	142.143	141.179	-13.97
141.689	142.163	141.201	-13.92
141.711	142.181	141.229	-13.94
141.733	142.201	141.249	-13.93
141.754	142.218	141.27	-14.01
141.776	142.24	141.288	-13.81
141.798	142.263	141.307	-13.76
141.82	142.285	141.331	-13.78
141.841	142.307	141.35	-13.79
141.863	142.331	141.367	-13.8
141.885	142.356	141.393	-13.87
141.907	142.373	141.413	-13.85
141.928	142.395	141.437	-13.9
141.95	142.417	141.446	-13.83
141.972	142.448	141.457	-13.86
141.994	142.475	141.474	-13.74
142.015	142.505	141.496	-13.79
142.037	142.536	141.51	-13.91
142.059	142.567	141.519	-13.79
142.081	142.595	141.531	-13.98
142.102	142.63	141.547	-14.14
142.124	142.661	141.564	-13.9
142.146	142.695	141.569	-13.98
142.167	142.729	141.574	-13.91
142.189	142.767	141.59	-13.91
142.211	142.796	141.605	-14
142.233	142.823	141.617	-14.22
142.254	142.854	141.623	-14.08
142.276	142.884	141.635	-14.05
142.298	142.911	141.644	-13.93
142.32	142.938	141.655	-14.01
142.341	142.97	141.665	-13.85
142.363	143.001	141.675	-13.82
142.385	143.035	141.684	-13.79
142.407	143.067	141.695	-13.86
142.428	143.098	141.704	-13.87
142.562	143.177	141.92	-13.94
142.697	143.263	142.077	-13.85
142.831	143.425	142.164	-13.78
142.965	143.645	142.238	-13.72
143.099	143.896	142.301	-13.77
143.141	143.929	142.351	-13.83
143.184	143.958	142.401	-13.82
143.226	143.991	142.453	-13.83
143.269	144.024	142.506	-13.85
143.312	144.058	142.557	-13.91
143.354	144.095	142.605	-13.6
143.397	144.133	142.655	-13.69
143.439	144.168	142.703	-13.63
143.482	144.202	142.756	-13.49
143.524	144.236	142.809	-13.64
143.567	144.271	142.862	-13.71
143.609	144.307	142.911	-13.76
143.652	144.344	142.959	-13.48
143.694	144.386	143.006	-13.45
143.737	144.422	143.054	-13.54
143.78	144.454	143.107	-13.37
143.822	144.488	143.157	-13.37
143.865	144.521	143.209	-13.33
143.907	144.558	143.259	-13.52
143.95	144.597	143.307	-13.67
143.992	144.634	143.354	-13.68
144.035	144.67	143.399	-13.59
144.077	144.704	143.448	-13.57
144.1199	144.7525	143.5167	-13.55
144.1625	144.7907	143.5647	-13.81
144.205	144.8228	143.609	-13.73
144.2475	144.8566	143.6572	-13.67
144.29	144.8945	143.7028	-13.86
144.3326	144.9262	143.7537	-13.67
144.3751	144.9638	143.8019	-13.65
144.4176	145.0023	143.8494	-13.74
144.4602	145.038	143.8963	-13.63
144.5027	145.0737	143.9416	-13.56
144.5452	145.1123	143.989	-13.63
144.5877	145.1472	144.036	-13.5
144.6303	145.1878	144.0806	-13.51
144.6728	145.223	144.1293	-13.52
144.7153	145.264	144.1766	-13.59
144.7578	145.3028	144.2217	-13.47
144.8004	145.3385	144.266	-13.66
144.8429	145.3772	144.3129	-13.66
144.8854	145.4145	144.363	-13.99
144.9279	145.4551	144.4057	-13.81
144.9705	145.4998	144.4495	-13.76
145.013	145.5394	144.4947	-13.75
145.0555	145.5807	144.5383	-13.74
145.098	145.6184	144.581	-13.63
145.1406	145.6557	144.6259	-13.64
145.1831	145.6922	144.6724	-13.55
145.2256	145.7312	144.7176	-13.54
145.2681	145.7698	144.761	-13.47
145.3107	145.8195	144.8083	-13.41
145.3532	145.8572	144.8505	-13.4
145.3957	145.9026	144.896	-13.4
145.4382	145.9535	144.9403	-13.65
145.4808	145.9967	144.9829	-13.77
145.5233	146.0359	145.0228	-13.67
145.5658	146.0805	145.0648	-13.68
145.6084	146.1206	145.1055	-13.67
145.6509	146.1612	145.1419	-13.72
145.6934	146.2005	145.1812	-13.77
145.7359	146.2423	145.2272	-13.61
145.7785	146.2847	145.2721	-13.58
145.821	146.3265	145.3167	-13.78
145.8635	146.3698	145.3587	-13.81
145.906	146.4147	145.4006	-13.72
145.9486	146.4594	145.4382	-13.77
145.9911	146.5001	145.473	-13.51
146.0336	146.5452	145.5151	-13.23
146.0761	146.5922	145.5529	-12.93
146.1187	146.64	145.5892	-12.72
146.1612	146.6881	145.6285	-12.65
146.2037	146.7292	145.6671	-12.68
146.2462	146.7756	145.7084	-13.16
146.2888	146.8222	145.7464	-13.35
146.3313	146.8712	145.7824	-13.5
146.3738	146.9094	145.8176	-13.7
146.4163	146.9653	145.8552	-13.81
146.4589	147.0132	145.8932	-13.62
146.5014	147.0634	145.928	-13.64
146.5439	147.1154	145.9673	-13.47
146.5864	147.1634	146.0054	-12.77
146.629	147.2143	146.0458	-13.03
146.6715	147.2683	146.0823	-13.43
146.714	147.3216	146.1132	-13.57
146.7566	147.3627	146.1459	-13.12
146.7991	147.4105	146.1878	-13.1
146.8416	147.4577	146.2287	-13.94
146.8841	147.5066	146.2609	-14.32
146.9267	147.5549	146.2956	-14.55
146.9692	147.5968	146.3269	-14.68
147.0117	147.6468	146.3631	-14.54
147.0542	147.6988	146.3985	-14.63
147.0968	147.7497	146.4327	-14.56
147.1395	147.8014	146.4655	-14.56
147.1614	147.8127	146.4924	-14.76
147.1834	147.8238	146.5188	-14.74
147.2055	147.8364	146.5452	-14.72
147.2276	147.8475	146.5737	-14.53
147.2496	147.8634	146.6019	-14.55
147.2717	147.8804	146.6269	-14.58
147.2938	147.8951	146.6555	-14.67
147.3158	147.916	146.6867	-14.73
147.3379	147.9329	146.7169	-14.92
147.36	147.9511	146.7486	-14.76
147.382	147.9717	146.7797	-14.53
147.4041	147.9876	146.8085	-14.6
147.4262	148.0035	146.8342	-14.8
147.4482	148.0236	146.8604	-14.62
147.4703	148.0463	146.8898	-14.46
147.4924	148.0646	146.9184	-14.51
147.5144	148.0788	146.9431	-14.56
147.5365	148.0985	146.9687	-14.64
147.5586	148.1172	146.9935	-14.58
147.5806	148.1321	147.0158	-14.71
147.6027	148.1536	147.0394	-14.68
147.6248	148.1713	147.0669	-14.64
147.6468	148.1861	147.0924	-14.6
147.6689	148.2112	147.1194	-14.58
147.691	148.2303	147.1468	-14.68
147.713	148.2584	147.1712	-14.56
147.7351	148.2831	147.1981	-14.63
147.7572	148.3148	147.2231	-14.67
147.7792	148.3426	147.2503	-14.72
147.8013	148.3604	147.2711	-14.59
147.8234	148.382	147.2926	-14.63
147.8454	148.4067	147.3116	-14.44
147.8675	148.4305	147.3384	-14.57
147.8896	148.4616	147.3606	-14.16
147.9116	148.4892	147.3795	-13.98
147.9337	148.5174	147.4001	-14.12
147.9558	148.5459	147.4214	-14.35
147.9778	148.5805	147.4393	-14.36
147.9999	148.5986	147.4563	-14.4
148.022	148.6205	147.4745	-14.48
148.044	148.6472	147.4949	-14.2
148.0661	148.6776	147.5053	-13.88
148.0882	148.7095	147.5238	-13.84
148.1102	148.7385	147.5451	-13.91
148.1323	148.7712	147.5636	-13.63
148.1544	148.8055	147.5817	-13.6
148.1764	148.8377	147.603	-13.56
148.1985	148.8685	147.6186	-13.67
148.2206	148.898	147.6346	-13.6
148.2426	148.9346	147.6507	-13.5
148.2647	148.9641	147.6662	-13.35
148.2868	148.9896	147.6814	-13.28
148.3088	149.0232	147.6987	-12.91
148.3309	149.0512	147.715	-12.85
148.353	149.0833	147.727	-12.66
148.375	149.1234	147.7438	-12.62
148.3971	149.1537	147.7632	-12.33
148.4192	149.1817	147.7799	-13.07
148.4412	149.2179	147.7954	-13.83
148.4633	149.2502	147.8078	-14.15
148.4854	149.2841	147.8206	-14.49
148.5074	149.3129	147.8355	-14.45
148.5295	149.3559	147.852	-14.48
148.5516	149.3915	147.8685	-14.57
148.5736	149.4267	147.8837	-14.26
148.5957	149.453	147.898	-14.06
148.6178	149.4791	147.9129	-14.13
148.6398	149.5115	147.93	-13.82
148.6619	149.5513	147.946	-13.72
148.684	149.588	147.9631	-13.86
148.706	149.6181	147.979	-13.98
148.7281	149.6529	147.9906	-13.92
