dataset_id,dataset_label,bin_start_ka,bin_end_ka,bin_center_ka,dt_ka,lr04,lr04_scaled,co2,co2_scaled,precession_index,pre_phase_unwrapped_rad,pre_phase_rad,pre_phase_deg,pre_phase_sin,pre_phase_cos,pre_phase_extrapolated,event_count,n_events_total,source,resolution_edc3_age_ka,edc_local_resolution_ka,edc_log_resolution,edc_log_resolution_scaled,same_type_history_count,same_type_history_rate_per_kyr,same_type_history_window_ka,same_type_history_coverage_ka,same_type_history_complete
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",2.6,2.8,2.7,0.19999999999999973,3.257,-0.45438482505070993,278.37331056015245,0.428323548974723,0.014845,22.499787385709755,3.6502314641709965,209.14285714285708,-0.4869888244043661,-0.8734082006171304,False,0,104,data/raw/Barker et al-2011-SOM.xls,2.7,0.018338933629384126,-3.9987289583707692,-0.4645172465505978,0.0,0.0,5.0,5.0,True
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",2.8,3.0,2.9,0.20000000000000018,3.279,-0.4432286384381339,274.7265419319765,0.3974130922246958,0.014306,22.559627245778135,3.710071324239376,212.57142857142864,-0.5383506160906832,-0.8427209586540386,False,0,104,data/raw/Barker et al-2011-SOM.xls,2.9,0.01813694969695125,-4.009804001855066,-0.4667528066148806,0.0,0.0,5.0,5.0,True
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",3.0,3.2,3.1,0.20000000000000018,3.291,-0.4371434457403652,274.97048678377564,0.39948079861348873,0.013718,22.61946710584651,3.7699111843077517,216.0,-0.587785252292473,-0.8090169943749475,False,0,104,data/raw/Barker et al-2011-SOM.xls,3.1,0.018147238669887492,-4.009236869245788,-0.4666383276952942,0.0,0.0,5.0,5.0,True
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",3.2,3.4,3.3,0.19999999999999973,3.293,-0.4361292469574036,273.19972068003483,0.38447156862253307,0.013081,22.679306965914886,3.8297510443761276,219.42857142857136,-0.6351157698421777,-0.7724169592246004,False,0,104,data/raw/Barker et al-2011-SOM.xls,3.3,0.019627126535439025,-3.9308426626903143,-0.45081401443683633,0.0,0.0,5.0,5.000000000000001,True
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",3.4,3.6,3.5,0.20000000000000018,3.295,-0.43511504817444224,274.708878413155,0.39726337407960505,0.012395,22.739146825983266,3.889590904444507,222.85714285714292,-0.6801727377709201,-0.7330518718298257,False,0,104,data/raw/Barker et al-2011-SOM.xls,3.5,0.019124547517254956,-3.9567825587779204,-0.4560501289358288,0.0,0.0,5.0,5.0,True
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",3.6,3.8,3.7,0.19999999999999973,3.2969999999999997,-0.4341008493914809,272.9128380966423,0.38203991677114424,0.011658,22.79898668605164,3.9494307645128828,226.28571428571428,-0.7227948638273914,-0.6910626489868648,False,0,104,data/raw/Barker et al-2011-SOM.xls,3.7,0.018347303080767045,-3.99827268635823,-0.4644251454684549,0.0,0.0,5.0,4.999999999999999,True
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",3.8,4.0,3.9,0.20000000000000018,3.299,-0.43308665060851936,275.2056748202521,0.4014742811649897,0.010868,22.858826546120017,4.009270624581259,229.71428571428564,-0.7628295718622656,-0.6465996012158006,False,0,104,data/raw/Barker et al-2011-SOM.xls,3.9,0.0193933683070362,-3.9428241111969076,-0.45323253747302844,0.0,0.0,5.0,5.0,True
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",4.0,4.2,4.1,0.20000000000000018,3.296,-0.4346079487829616,271.8984991211617,0.37344225560086525,0.010025,22.918666406188397,4.069110484649638,233.1428571428572,-0.800133548011207,-0.5998218946879128,False,0,104,data/raw/Barker et al-2011-SOM.xls,4.1,0.019324950120104694,-3.9463582656191134,-0.4539459264993103,0.0,0.0,5.0,5.0,True
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",4.2,4.4,4.300000000000001,0.20000000000000018,3.288,-0.4386647439148074,272.3217363493633,0.3770296660925119,0.009131999999999996,22.978506266256773,4.128950344718014,236.57142857142858,-0.8345732537213025,-0.5508969814521026,False,0,104,data/raw/Barker et al-2011-SOM.xls,4.300000000000001,0.019053677658033463,-3.9604951431266007,-0.45679953505030213,0.0,0.0,5.0,5.0,True
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",4.4,4.6,4.5,0.1999999999999993,3.28,-0.4427215390466533,270.985481287603,0.3657034048171413,0.008197,23.03834612632515,4.18879020478639,239.99999999999994,-0.8660254037844379,-0.5000000000000011,False,0,104,data/raw/Barker et al-2011-SOM.xls,4.5,0.018811471898157347,-3.97328838789824,-0.4593819237465293,0.0,0.0,5.0,5.0,True
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",4.6,4.8,4.699999999999999,0.20000000000000018,3.272,-0.4467783341784991,270.5114389537059,0.36168536403813595,0.007228000000000004,23.098185986393528,4.248630064854769,243.4285714285715,-0.8943774076663373,-0.44731314831563174,False,0,104,data/raw/Barker et al-2011-SOM.xls,4.699999999999999,0.01996182959874376,-3.913933349035924,-0.4474007739945946,0.0,0.0,5.0,5.0,True
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",4.8,5.0,4.9,0.20000000000000018,3.264,-0.450835129310345,270.81444952674616,0.3642537187016031,0.006232,23.158025846461904,4.308469924923145,246.85714285714286,-0.9195277725514506,-0.3930250316539238,False,0,104,data/raw/Barker et al-2011-SOM.xls,4.9,0.01912602620437825,-3.9567052429637948,-0.4560345223021715,0.0,0.0,5.0,5.0,True
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",5.0,5.2,5.1,0.20000000000000018,3.267,-0.44931383113590273,268.720295376736,0.3465034120927198,0.005217,23.21786570653028,4.368309784991521,250.28571428571422,-0.9413864666609028,-0.33732998738283126,False,0,104,data/raw/Barker et al-2011-SOM.xls,5.1,0.020176850012656282,-3.903219370757228,-0.4452380969808738,0.0,0.0,5.0,5.0,True
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",5.2,5.4,5.300000000000001,0.20000000000000018,3.281,-0.4422144396551724,267.86548730480126,0.33925795436530476,0.004184999999999996,23.27770556659866,4.4281496450599,253.71428571428578,-0.9598752415428893,-0.2804273893060018,False,0,104,data/raw/Barker et al-2011-SOM.xls,5.300000000000001,0.019479121886932523,-3.9384120594566454,-0.4523419399159114,0.0,0.0,5.0,5.0,True
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",5.4,5.6,5.5,0.1999999999999993,3.295,-0.43511504817444224,265.2189424038884,0.3168255162159202,0.003137,23.337545426667035,4.487989505128276,257.14285714285717,-0.9749279121818236,-0.2225209339563146,False,0,104,data/raw/Barker et al-2011-SOM.xls,5.5,0.021150200833851454,-3.856105877844558,-0.43572797240269256,0.0,0.0,5.0,5.0,True
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",5.6,5.8,5.699999999999999,0.20000000000000018,3.3089999999999997,-0.42801565669371217,266.4554498145302,0.32730630420516255,0.002075000000000005,23.39738528673541,4.547829365196652,260.5714285714285,-0.9864905939235212,-0.16381791141513904,False,0,104,data/raw/Barker et al-2011-SOM.xls,5.699999999999999,0.020022928592089866,-3.9108772324722523,-0.44678387960937394,0.0,0.0,5.0,5.0,True
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",5.8,6.0,5.9,0.20000000000000018,3.323,-0.4209162652129818,262.69969871688045,0.29547209871956875,0.001001,23.45722514680379,4.607669225265031,264.00000000000006,-0.9945218953682734,-0.10452846326765247,False,0,104,data/raw/Barker et al-2011-SOM.xls,5.9,0.019265271495975598,-3.9494512082976025,-0.45457025444375126,0.0,0.0,5.0,5.0,True
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",6.0,6.2,6.1,0.20000000000000018,3.334,-0.4153381719066937,265.3895061225831,0.31827123514886885,-8.1e-05,23.517065006872166,4.667509085333407,267.42857142857144,-0.9989930665413146,-0.044864830350515104,False,0,104,data/raw/Barker et al-2011-SOM.xls,6.1,0.019914011620039983,-3.9163316935053176,-0.44788489336837156,0.0,0.0,5.0,5.0,True
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",6.2,6.4,6.300000000000001,0.20000000000000018,3.342,-0.4112813767748479,263.2212847068973,0.29989312534058027,-0.0011670000000000048,23.57690486694054,4.727348945401783,270.8571428571428,-0.9998881018102734,0.01495940701526225,False,0,104,data/raw/Barker et al-2011-SOM.xls,6.300000000000001,0.02007791643321207,-3.908134752828642,-0.4462302946074679,0.0,0.0,5.0,5.0,True
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",6.4,6.6,6.5,0.1999999999999993,3.35,-0.407224581643002,261.1422642262207,0.28227109356322605,-0.002253,23.63674472700892,4.787188805470162,274.28571428571433,-0.99720379718118,0.07473009358642525,False,0,104,data/raw/Barker et al-2011-SOM.xls,6.5,0.021018802273915928,-3.862337895465243,-0.436985940349497,1.0,0.2,5.0,5.0,True
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",6.6,6.8,6.699999999999999,0.20000000000000018,3.358,-0.4031677865111562,259.94102832596286,0.272089271208329,-0.0033359999999999952,23.696584587077297,4.847028665538538,277.7142857142857,-0.9909497617679348,0.1342332658176553,False,0,104,data/raw/Barker et al-2011-SOM.xls,6.699999999999999,0.019776362411374978,-3.9232678720568632,-0.44928500017522577,1.0,0.2,5.0,5.0,True
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",6.8,7.0,6.9,0.20000000000000018,3.366,-0.39911099137931033,261.8470898956511,0.288245282110015,-0.004415,23.756424447145672,4.906868525606914,281.14285714285705,-0.9811483833941729,0.19325591779555193,False,0,104,data/raw/Barker et al-2011-SOM.xls,6.9,0.018455506707492447,-3.992392486497119,-0.4632381939230149,1.0,0.2,5.0,5.0,True
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",7.0,7.2,7.1,0.20000000000000018,3.375,-0.3945470968559838,259.53678737002406,0.268662875442885,-0.005487,23.816264307214052,4.966708385675293,284.5714285714286,-0.9678347484506662,0.25158676374450945,False,0,104,data/raw/Barker et al-2011-SOM.xls,7.1,0.02066407124519513,-3.8793587754015135,-0.4404217010757129,1.0,0.2,5.0,5.0,True
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",7.2,7.4,7.300000000000001,0.20000000000000018,3.3850000000000002,-0.3894761029411764,262.5447775350098,0.2941589678412134,-0.006550000000000005,23.876104167282428,5.026548245743669,288.0,-0.9510565162951536,0.30901699437494723,False,0,104,data/raw/Barker et al-2011-SOM.xls,7.300000000000001,0.019778758028142124,-3.9231467440338177,-0.44926054979980556,1.0,0.2,5.0,5.0,True
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",7.4,7.6,7.5,0.1999999999999993,3.395,-0.3844051090263692,258.4221945491195,0.2592154504216565,-0.007599,23.935944027350804,5.086388105812045,291.42857142857133,-0.9308737486442048,0.3653410243663937,False,0,104,data/raw/Barker et al-2011-SOM.xls,7.5,0.020374501449862338,-3.8934710888729875,-0.4432703512373307,1.0,0.2,5.0,5.0,True
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",7.6,7.8,7.699999999999999,0.20000000000000018,3.405,-0.379334115111562,260.2990564319283,0.27512396120736915,-0.008628999999999994,23.995783887419183,5.146227965880424,294.85714285714295,-0.9073586945678644,0.4203572283095664,False,0,104,data/raw/Barker et al-2011-SOM.xls,7.699999999999999,0.019090261737911524,-3.9585769306045,-0.456412333021227,1.0,0.2,5.0,5.0,True
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",7.8,8.0,7.9,0.20000000000000018,3.415,-0.3742631211967546,259.3991832656918,0.26749652623094844,-0.009632,24.05562374748756,5.2060678259488,298.2857142857143,-0.8805955318567381,0.47386866247299847,False,0,104,data/raw/Barker et al-2011-SOM.xls,7.9,0.019520095348931617,-3.936310813330247,-0.45191779152028055,1.0,0.2,5.0,5.0,True
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",8.0,8.2,8.1,0.1999999999999993,3.416,-0.3737560218052739,259.7391515256139,0.27037813876691025,-0.010603,24.115463607555935,5.265907686017176,301.71428571428567,-0.8506800656873403,0.5256837698105035,False,0,104,data/raw/Barker et al-2011-SOM.xls,8.1,0.021179135414487113,-3.8547387604878156,-0.43545201204459066,1.0,0.2,5.0,5.0,True
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",8.2,8.4,8.3,0.20000000000000107,3.408,-0.37781281693711977,258.63026106322053,0.26097904763359836,-0.011537,24.175303467624314,5.325747546085555,305.1428571428572,-0.8177193856644308,0.5756170656856744,False,0,104,data/raw/Barker et al-2011-SOM.xls,8.3,0.021017570429174945,-3.8623965039826826,-0.4369977708096845,1.0,0.2,5.0,5.0,True
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",8.4,8.6,8.5,0.1999999999999993,3.4,-0.3818696120689656,261.02159243464524,0.2812482647043778,-0.012428,24.23514332769269,5.385587406153931,308.57142857142856,-0.7818314824680299,0.6234898018587334,False,0,104,data/raw/Barker et al-2011-SOM.xls,8.5,0.020231292672627774,-3.9005247310486806,-0.44469416873999595,1.0,0.2,5.0,5.0,True
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",8.6,8.8,8.7,0.20000000000000107,3.392,-0.38592640720081145,261.72842129755304,0.2872394325639935,-0.013275,24.294983187761066,5.445427266222307,311.99999999999994,-0.7431448254773951,0.6691306063588572,False,0,104,data/raw/Barker et al-2011-SOM.xls,8.7,0.02054542534748913,-3.8851169736491413,-0.44158402590656987,1.0,0.2,5.0,5.0,True
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",8.8,9.0,8.9,0.1999999999999993,3.384,-0.3899832023326573,260.7275093180099,0.2787555802528782,-0.014073,24.354823047829445,5.505267126290686,315.4285714285715,-0.7017979028839907,0.7123760969513455,False,0,104,data/raw/Barker et al-2011-SOM.xls,8.9,0.019642335677842186,-3.9300680585930627,-0.45065765622588194,1.0,0.2,5.0,5.0,True
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",9.0,9.2,9.1,0.1999999999999993,3.3939999999999997,-0.3849122084178501,260.5980659066666,0.27765840207245057,-0.01482,24.41466290789782,5.565106986359062,318.85714285714283,-0.6579387259397128,0.7530714660036107,False,0,104,data/raw/Barker et al-2011-SOM.xls,9.1,0.01999904612916903,-3.912070700107068,-0.44702478779056437,1.0,0.2,5.0,5.0,True
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",9.2,9.4,9.3,0.20000000000000107,3.422,-0.3707134254563894,263.7071285297753,0.3040111969830496,-0.015515,24.474502767966197,5.624946846427438,322.2857142857142,-0.6117242991150075,0.7910710346563404,False,0,104,data/raw/Barker et al-2011-SOM.xls,9.3,0.019013911316532205,-3.9625843931703963,-0.4572212619689218,2.0,0.4,5.0,5.0,True
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",9.4,9.6,9.5,0.1999999999999993,3.45,-0.356514642494929,261.62109214544154,0.28632969754852605,-0.01616,24.534342628034576,5.684786706495817,325.7142857142858,-0.5633200580636213,0.8262387743159955,False,0,104,data/raw/Barker et al-2011-SOM.xls,9.5,0.019701876747468365,-3.927041381406794,-0.45004670434522426,2.0,0.4,5.0,5.0,True
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",9.6,9.8,9.7,0.20000000000000107,3.4779999999999998,-0.3423158595334687,264.03199115569504,0.30676477231837757,-0.016757,24.594182488102952,5.744626566564193,329.14285714285717,-0.5128992774059064,0.858448793601866,False,0,104,data/raw/Barker et al-2011-SOM.xls,9.7,0.0173604543377577,-4.05356039856258,-0.4755852823676786,2.0,0.4,5.0,5.0,True
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",9.8,10.0,9.9,0.1999999999999993,3.5060000000000002,-0.32811707657200806,264.39810011637826,0.30986795662997907,-0.017308,24.654022348171328,5.804466426632569,332.5714285714285,-0.46064245045063357,0.8875857890045534,False,0,104,data/raw/Barker et al-2011-SOM.xls,9.9,0.017773669111580754,-4.030037180268716,-0.47083698792750467,2.0,0.4,5.0,5.0,True
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",10.0,10.2,10.1,0.1999999999999993,3.528,-0.3169608899594321,264.0486323071259,0.3069058247524695,-0.017813,24.713862208239707,5.864306286700948,336.00000000000006,-0.4067366430757993,0.9135454576426013,False,0,104,data/raw/Barker et al-2011-SOM.xls,10.1,0.017319140423963222,-4.0559430061808435,-0.4760662251691942,2.0,0.4,5.0,5.0,True
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",10.2,10.4,10.3,0.20000000000000107,3.544,-0.30884729969574043,265.69468123597943,0.3208579367210331,-0.01827,24.773702068308083,5.924146146769324,339.42857142857144,-0.3513748240813429,0.9362348706397371,False,0,104,data/raw/Barker et al-2011-SOM.xls,10.3,0.017692537155033387,-4.034612357972262,-0.471760513381427,2.0,0.4,5.0,5.0,True
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",10.4,10.6,10.5,0.1999999999999993,3.56,-0.3007337094320487,267.39615553995543,0.3352798409454969,-0.018669,24.83354192837646,5.9839860068377,342.8571428571428,-0.2947551744109056,0.9555728057861403,False,0,104,data/raw/Barker et al-2011-SOM.xls,10.5,0.01611118463186883,-4.128241550550818,-0.4906600945953925,2.0,0.4,5.0,5.0,True
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",10.6,10.8,10.7,0.20000000000000107,3.576,-0.292620119168357,266.7552037284021,0.32984705502735623,-0.019005,24.893381788444838,6.043825866906079,346.28571428571433,-0.2370803777154966,0.9714900382928676,False,0,104,data/raw/Barker et al-2011-SOM.xls,10.7,0.01807936640494438,-4.012983968606476,-0.46739470085983587,2.0,0.4,5.0,5.0,True
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",10.8,11.0,10.9,0.1999999999999993,3.592,-0.2845065289046653,266.4529347210242,0.32728498596510763,-0.01927,24.953221648513214,6.103665726974455,349.7142857142857,-0.17855689479863687,0.9839295885986297,False,0,104,data/raw/Barker et al-2011-SOM.xls,10.9,0.0185359033786564,-3.9880457044974778,-0.46236077143159815,2.0,0.4,5.0,5.0,True
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",11.0,11.2,11.1,0.1999999999999993,3.632,-0.26422255324543614,264.8,0.31327450918024186,-0.019459,25.01306150858159,6.163505587042831,353.14285714285705,-0.11939422454024576,0.9928469263418371,False,0,104,data/raw/Barker et al-2011-SOM.xls,11.1,0.01912154348554248,-3.9569396483857675,-0.45608183836020394,2.0,0.4,5.0,5.000000000000002,True
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",11.2,11.4,11.3,0.20000000000000107,3.696,-0.23176819219066935,264.1843164991272,0.3080559005527585,-0.019574,25.07290136864997,6.22334544711121,356.5714285714286,-0.05980415394503323,0.9982101297677352,False,0,104,data/raw/Barker et al-2011-SOM.xls,11.3,0.017862328612815476,-4.025061330576074,-0.46983258457012594,2.0,0.4,5.0,5.0,True
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",11.4,11.6,11.5,0.1999999999999993,3.76,-0.19931383113590284,267.4492408853122,0.3357297988230085,-0.019617,25.132741228718345,0.0,0.0,0.0,1.0,False,1,104,data/raw/Barker et al-2011-SOM.xls,11.5,0.016876908173678845,-4.081808971657514,-0.4812874163569085,1.0,0.2,5.0,5.0,True
barker_variable_threshold_edc3_0_640,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",11.6,11.8,11.7,0.20000000000000107,3.824,-0.16685947008113608,254.0391417571129,0.2220641590801565,-0.019593,25.190385130619074,0.05764390190072888,3.302752293577909,0.05761198382458293,0.9983390502829167,False,0,104,data/raw/Barker et al-2011-SOM.xls,11.7,0.01852698872885657,-3.9885267597775615,-0.4624578751562374,1.0,0.2,5.0,5.0,True
