driver,driver_label,event_type,event_label,event_index,event_age_ka,orbital_value_at_event,phase_unwrapped_rad,phase_rad,phase_deg,phase_fraction,phase_extrapolated,signed_distance_to_min_rad,signed_distance_to_max_rad,source_event_order
pre,Precession index,barker_do_warming_variable_threshold_edc3,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",1,11.5,-0.019617,25.132741228718345,0.0,0.0,0.0,False,0.0,-3.141592653589793,
pre,Precession index,barker_do_warming_variable_threshold_edc3,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",2,14.3,-0.013856,25.939755855328567,0.807014626610222,46.23853211009174,0.12844036697247707,False,0.807014626610222,-2.334578026979571,
pre,Precession index,barker_do_warming_variable_threshold_edc3,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",3,27.38,0.0033866,29.671220615779315,4.5384793870609705,260.0357142857144,0.7223214285714288,False,-1.744705920118616,1.3968867334711774,
pre,Precession index,barker_do_warming_variable_threshold_edc3,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",4,29.26,-0.005357400000000006,30.19855938263189,5.065818153913543,290.2500000000001,0.8062500000000004,False,-1.217367153266043,1.9242255003237503,
pre,Precession index,barker_do_warming_variable_threshold_edc3,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",5,32.02,-0.013947600000000004,30.972737572266514,5.839996343548169,334.60714285714283,0.9294642857142856,False,-0.4431889636314177,2.6984036899583757,
pre,Precession index,barker_do_warming_variable_threshold_edc3,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",6,33.34,-0.0152014,31.342996706439596,6.210255477721251,355.82142857142856,0.9883928571428571,False,-0.0729298294583354,3.068662824131458,
pre,Precession index,barker_do_warming_variable_threshold_edc3,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",7,35.02,-0.014252399999999997,31.74637554094219,0.3304490050442581,18.93333333333324,0.05259259259259234,False,0.3304490050442581,-2.811143648545535,
pre,Precession index,barker_do_warming_variable_threshold_edc3,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",8,37.78,-0.007728799999999991,32.388656705676105,0.9727301697781741,55.7333333333334,0.154814814814815,False,0.9727301697781741,-2.168862483811619,
pre,Precession index,barker_do_warming_variable_threshold_edc3,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",9,38.68,-0.004800400000000009,32.59809621591542,1.1821696800174877,67.73333333333305,0.18814814814814737,False,1.1821696800174877,-1.9594229735723054,
pre,Precession index,barker_do_warming_variable_threshold_edc3,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",10,41.3,0.003817,33.207797901278774,1.7918713653808425,102.66666666666653,0.28518518518518476,False,1.7918713653808425,-1.3497212882089507,
pre,Precession index,barker_do_warming_variable_threshold_edc3,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",11,43.1,0.008866,33.626676921757415,2.210750385859484,126.66666666666666,0.3518518518518518,False,2.210750385859484,-0.9308422677303092,
pre,Precession index,barker_do_warming_variable_threshold_edc3,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",12,46.42,0.013818800000000001,34.39927600397357,2.9833494680756374,170.93333333333314,0.4748148148148143,False,2.9833494680756374,-0.15824318551415573,
pre,Precession index,barker_do_warming_variable_threshold_edc3,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",13,53.3,0.000827,36.044379834698155,4.628453298800224,265.1908396946562,0.736641221374045,False,-1.6547320083793624,1.486860645210431,
pre,Precession index,barker_do_warming_variable_threshold_edc3,"Barker variable-threshold D-O warmings, EDC3 0-640 ka",14,57.08,-0.013240199999999992,36.95088519581033,5.534958659912398,317.1297709923664,0.880916030534351,False,-0.7482266472671883,2.393366006322605,
