segment_id,age_kyr_bp,lr04,co2,precession_index,pre_phase_deg,reduced_rate,full_rate
NGRIP,17.9,5.006,191.323476559,0.004967,106.513761468,0.630919011535,0.52404344915
NGRIP,18,5.02,188.668290722,0.0054985,108.165137615,0.639064440248,0.516619502721
NGRIP,18.1,5.014,188.608850095,0.006025,109.816513761,0.635239851231,0.500000572175
NGRIP,18.2,5.008,185.858885461,0.006546,111.467889908,0.633984465224,0.476966142809
NGRIP,18.3,5.002,188.751663427,0.007061,113.119266055,0.627184125253,0.469484762814
NGRIP,18.4,4.996,188.28542513,0.0075695,114.770642202,0.623589604666,0.453804752173
NGRIP,18.5,4.99,187.319875469,0.0080705,116.422018349,0.620404686381,0.437577679249
NGRIP,18.6,4.984,189.533559547,0.008563,118.073394495,0.614131284241,0.429496418347
NGRIP,18.7,4.978,193.048765991,0.0090465,119.724770642,0.606607259071,0.424708148274
NGRIP,18.8,4.972,192.865176395,0.009521,121.376146789,0.602491460538,0.411621207031
NGRIP,18.9,4.966,189.597027668,0.009985,123.027522936,0.601139783363,0.392318468559
NGRIP,19,4.96,192.646723809,0.0104375,124.678899083,0.593871620154,0.387221367639
NGRIP,19.1,4.963,191.624890034,0.010879,126.330275229,0.594179238784,0.379394698259
NGRIP,19.2,4.966,191.267536605,0.0113095,127.981651376,0.59374588761,0.373143309799
NGRIP,19.3,4.969,191.576762211,0.011729,129.633027523,0.592562082203,0.368385844651
NGRIP,19.4,4.972,191.534622607,0.012137,131.28440367,0.591548356084,0.363015983305
NGRIP,19.5,4.975,190.345975926,0.012534,132.935779817,0.591416532037,0.355489900949
NGRIP,19.6,4.978,190.233253504,0.0129205,134.587155963,0.590133265072,0.350183711313
NGRIP,19.7,4.981,192.370170037,0.013296,136.23853211,0.586633714026,0.349231731374
NGRIP,19.8,4.984,193.833978715,0.013661,137.889908257,0.583563308479,0.346957899225
NGRIP,19.9,4.987,195.776328477,0.014016,139.541284404,0.579873584126,0.345549636407
NGRIP,20,4.99,194.046440746,0.014361,141.19266055,0.579250093649,0.337189271929
NGRIP,20.1,4.982,192.365244331,0.0146955,142.844036697,0.573680777194,0.323096258689
NGRIP,20.2,4.974,190.695244572,0.015019,144.495412844,0.567906289354,0.309496059128
NGRIP,20.3,4.966,190.25759802,0.015331,146.146788991,0.56086208846,0.298349350152
NGRIP,20.4,4.958,190.009112347,0.015631,147.798165138,0.553466850937,0.287748338428
NGRIP,20.5,4.95,192.804845608,0.015918,149.449541284,0.543325836926,0.282030921856
NGRIP,20.6,4.942,190.921898671,0.0161915,151.100917431,0.536917036527,0.269208233958
NGRIP,20.7,4.934,188.774732454,0.0164515,152.752293578,0.530475049317,0.256379963196
NGRIP,20.8,4.926,191.798884704,0.016697,154.403669725,0.519616618105,0.250966386683
NGRIP,20.9,4.918,191.716991454,0.016927,156.055045872,0.511061591777,0.241245683519
NGRIP,21,4.91,190.020044751,0.0171415,157.706422018,0.503521829957,0.229572081997
NGRIP,21.1,4.907,188.768943065,0.0173405,159.357798165,0.497184674039,0.220516596449
NGRIP,21.2,4.904,189.907201378,0.0175235,161.009174312,0.488708343079,0.214296005321
NGRIP,21.3,4.901,188.200813074,0.0176905,162.660550459,0.482043777443,0.204675300691
NGRIP,21.4,4.898,186.734904958,0.017842,164.311926606,0.47483085877,0.1953832024
NGRIP,21.5,4.895,185.808393094,0.017978,165.963302752,0.466850859644,0.186685882169
NGRIP,21.6,4.892,185.671530178,0.0180975,167.614678899,0.45793697998,0.178750914302
NGRIP,21.7,4.889,186.870759149,0.018201,169.266055046,0.447737080774,0.171992289047
NGRIP,21.8,4.886,188.173193572,0.0182895,170.917431193,0.437137865637,0.165138674871
NGRIP,21.9,4.883,190.469535886,0.018362,172.568807339,0.425557710566,0.158959998849
NGRIP,22,4.88,188.71312617,0.018418,174.220183486,0.416269791103,0.14916207425
NGRIP,22.1,4.878,188.366422221,0.0184585,175.871559633,0.405969720646,0.140799686806
NGRIP,22.2,4.876,190.585227389,0.0184835,177.52293578,0.393709547202,0.134285716355
NGRIP,22.3,4.874,187.195691644,0.018493,179.174311927,0.384445054065,0.123674745551
NGRIP,22.4,4.872,186.41550757,0.018487,180.803571429,0.373184747232,0.115012017852
NGRIP,22.5,4.87,185.25875246,0.018465,182.410714286,0.361728944967,0.106197348582
NGRIP,22.6,4.868,185.167384661,0.018428,184.017857143,0.349291494832,0.0981186649354
NGRIP,22.7,4.866,189.249322147,0.0183765,185.625,0.334346092083,0.0922355361251
NGRIP,22.8,4.864,187.680125929,0.01831,187.232142857,0.32203552655,0.0835402053913
NGRIP,22.9,4.862,187.484726355,0.018229,188.839285714,0.308703734684,0.0757380674596
NGRIP,22.97,4.8606,188.909012803,0.0181646,189.964285714,0.298481895096,0.0710258235942
NGRIP,22.97,4.8606,188.909012803,0.0181646,189.964285714,0.425957542601,0.186234160435
NGRIP,23,4.86,189.740592881,0.018134,190.446428571,0.422551380883,0.184759459622
NGRIP,23.1,4.855,190.115601922,0.0180245,192.053571429,0.411616942644,0.176311736404
NGRIP,23.2,4.85,190.087387794,0.017901,193.660714286,0.400607406038,0.167283500957
NGRIP,23.29,4.8455,196.998083757,0.0177784,195.107142857,0.386266921776,0.165215324784
NGRIP,23.29,4.8455,196.998083757,0.0177784,195.107142857,0.551233798402,0.433204935121
NGRIP,23.3,4.845,196.491466312,0.017764,195.267857143,0.551346873463,0.432276606972
NGRIP,23.4,4.84,190.296137142,0.017613,196.875,0.553396801379,0.420515445444
NGRIP,23.5,4.835,187.204912976,0.017449,198.482142857,0.552726090378,0.416163613672
NGRIP,23.6,4.83,187.981476335,0.017272,200.089285714,0.5486938894,0.42073918946
NGRIP,23.7,4.825,186.217473267,0.017082,201.696428571,0.54673243456,0.419472048719
NGRIP,23.8,4.82,184.440703534,0.01688,203.303571429,0.544690549083,0.418167557905
NGRIP,23.9,4.815,183.328990182,0.0166655,204.910714286,0.541996860827,0.418361260253
NGRIP,24,4.81,184.090603586,0.016439,206.517857143,0.537653440477,0.422832834583
NGRIP,24.1,4.811,184.919715795,0.016201,208.125,0.535533112634,0.431687130157
NGRIP,24.2,4.812,185.984014426,0.0159505,209.732142857,0.533102728393,0.441186799179
NGRIP,24.3,4.813,186.229105629,0.015688,211.339285714,0.531219151124,0.44872816997
NGRIP,24.4,4.814,184.580796884,0.015413,212.946428571,0.530744001304,0.451499478927
NGRIP,24.5,4.815,182.93248814,0.015125,214.553571429,0.530116948042,0.454083839609
NGRIP,24.6,4.816,181.284179395,0.0148245,216.160714286,0.5293280465,0.456444299065
NGRIP,24.7,4.817,180.579419718,0.014511,217.767857143,0.527600276472,0.460927220963
NGRIP,24.8,4.818,180.604070313,0.0141845,219.375,0.525103951515,0.467006433435
NGRIP,24.9,4.819,180.628720907,0.013845,220.982142857,0.52242343477,0.472802583228
NGRIP,25,4.82,180.653371502,0.013492,222.589285714,0.519548236393,0.478259776558
NGRIP,25.1,4.805,180.678022097,0.013126,224.196428571,0.510417835456,0.470710845569
NGRIP,25.2,4.79,181.075505201,0.0127485,225.803571429,0.500930739346,0.463742086607
NGRIP,25.3,4.775,182.124420931,0.0123605,227.410714286,0.49088697012,0.45798345095
NGRIP,25.4,4.76,182.842934894,0.011963,229.017857143,0.481037311354,0.450899822276
NGRIP,25.5,4.745,183.216182391,0.0115575,230.625,0.471371932499,0.44246615185
NGRIP,25.6,4.73,184.114687766,0.011145,232.232142857,0.461251595944,0.434784546153
NGRIP,25.7,4.715,185.41924356,0.0107265,233.839285714,0.450778302158,0.427483705021
NGRIP,25.8,4.7,186.418021813,0.010304,235.446428571,0.440448997132,0.418846661464
NGRIP,25.9,4.685,185.538452319,0.009878,237.053571429,0.431286801798,0.405377689641
NGRIP,26,4.67,184.658882825,0.0094485,238.660714286,0.421985505844,0.39151762928
NGRIP,26.1,4.678,184.537005268,0.0090165,240.267857143,0.41909826102,0.393520623499
NGRIP,26.2,4.686,184.559449985,0.0085825,241.875,0.415767162167,0.394879906566
NGRIP,26.3,4.694,183.966738786,0.0081455,243.482142857,0.412459512327,0.393865721768
NGRIP,26.4,4.702,185.07732075,0.0077045,245.089285714,0.407691250711,0.395427955675
NGRIP,26.5,4.71,185.755809278,0.0072595,246.696428571,0.402806852519,0.394848424707
NGRIP,26.6,4.718,185.484269655,0.00681,248.303571429,0.398099087254,0.390933138618
NGRIP,26.7,4.726,185.438305048,0.006356,249.910714286,0.392820276151,0.386177947285
NGRIP,26.8,4.734,186.058113238,0.0058975,251.517857143,0.386699438025,0.381440110266
NGRIP,26.9,4.742,187.149756087,0.0054335,253.125,0.379856758368,0.376217251916
NGRIP,27,4.75,187.726800573,0.004964,254.732142857,0.372863123967,0.36842061947
NGRIP,27.1,4.75,187.812146664,0.00449,256.339285714,0.363532184624,0.3534472704
NGRIP,27.2,4.75,193.608521212,0.0040125,257.946428571,0.350723609501,0.348171831752
NGRIP,27.3,4.75,190.294117066,0.0035315,259.553571429,0.34250633361,0.324490054436
NGRIP,27.4,4.75,191.463261987,0.003048,261.160714286,0.331522893301,0.30821672359
NGRIP,27.5,4.75,191.266870843,0.0025635,262.767857143,0.320884689171,0.288814187778
NGRIP,27.6,4.75,191.863895128,0.0020785,264.375,0.309505750579,0.270062171391
NGRIP,27.7,4.75,191.7028312,0.0015935,265.982142857,0.298154637856,0.249743205088
NGRIP,27.73,4.75,189.112685549,0.001448,266.464285714,0.295839298052,0.240223582611
NGRIP,27.73,4.75,189.112685549,0.001448,266.464285714,0.422186345214,0.629881287681
NGRIP,27.8,4.75,187.934730621,0.001109,267.589285714,0.418143621625,0.617080099504
NGRIP,27.9,4.75,189.17440217,0.0006265,269.196428571,0.410193350234,0.60718051581
NGRIP,28,4.75,189.43164822,0.0001465,270.803571429,0.402522947598,0.592066690946
NGRIP,28.1,4.748,190.00054292,-0.0003315,272.410714286,0.393723613221,0.5741838948
NGRIP,28.2,4.746,191.591774009,-0.0008065,274.017857143,0.383987988938,0.557673417474
NGRIP,28.3,4.744,191.895188861,-0.0012775,275.625,0.374690070187,0.535453490484
NGRIP,28.4,4.742,190.250238627,-0.001745,277.232142857,0.366144846688,0.506259409909
NGRIP,28.5,4.74,191.323640989,-0.0022085,278.839285714,0.355708874897,0.483443841972
NGRIP,28.6,4.738,192.96880283,-0.0026675,280.446428571,0.344653097957,0.460650441664
NGRIP,28.7,4.736,193.55750125,-0.003122,282.053571429,0.333849109541,0.433919697078
NGRIP,28.8,4.734,193.858696328,-0.0035715,283.660714286,0.322870256157,0.405634657781
NGRIP,28.85,4.733,193.72963437,-0.003795,284.464285714,0.317397939539,0.390653942126
NGRIP,28.85,4.733,193.72963437,-0.003795,284.464285714,0.45295225129,1.02431911734
NGRIP,28.9,4.732,192.740977394,-0.004016,285.267857143,0.451018384039,1.01276293771
NGRIP,29,4.73,192.9295878,-0.004455,286.875,0.445455529416,1.00006155249
NGRIP,29.1,4.719,192.48177689,-0.004888,288.482142857,0.437162189342,0.96705497714
NGRIP,29.2,4.708,188.501235614,-0.005315,290.089285714,0.431023394553,0.914650169779
NGRIP,29.3,4.697,191.455682859,-0.0057355,291.696428571,0.420107531734,0.896126247812
NGRIP,29.4,4.686,189.35560495,-0.0061495,293.303571429,0.412295366581,0.851304356868
NGRIP,29.5,4.675,189.226460778,-0.006557,294.910714286,0.403016785001,0.81489741304
NGRIP,29.6,4.664,189.241165606,-0.0069575,296.517857143,0.393456550416,0.777994787835
NGRIP,29.7,4.653,190.234139415,-0.007351,298.125,0.383125546779,0.744064846338
NGRIP,29.8,4.642,191.093251062,-0.007737,299.732142857,0.372706129187,0.708362211883
NGRIP,29.9,4.631,191.18926213,-0.008115,301.339285714,0.362542143004,0.668818148111
NGRIP,30,4.62,191.534945275,-0.0084845,302.946428571,0.352048698725,0.629624635039
NGRIP,30.1,4.62,188.295371987,-0.008846,304.553571429,0.346050888518,0.589110079852
NGRIP,30.2,4.62,188.102862261,-0.009199,306.160714286,0.33804712378,0.557802847384
NGRIP,30.3,4.62,186.1816066,-0.009543,307.767857143,0.330567606817,0.520475853539
NGRIP,30.4,4.62,184.307807245,-0.009879,309.375,0.322666026147,0.48312802503
NGRIP,30.5,4.62,183.241837213,-0.0102065,310.982142857,0.313975439419,0.44785437389
NGRIP,30.6,4.62,184.562317276,-0.010525,312.589285714,0.303792318714,0.418061574228
NGRIP,30.7,4.62,186.846356168,-0.010835,314.196428571,0.292878637665,0.389771062568
NGRIP,30.79,4.62,190.230987554,-0.0111068,315.642857143,0.282263501426,0.366460381881
NGRIP,30.79,4.62,190.230987554,-0.0111068,315.642857143,0.402812597377,0.960882086242
NGRIP,30.8,4.62,190.160193644,-0.0111365,315.803571429,0.402347854117,0.957791336125
NGRIP,30.9,4.62,189.452254543,-0.0114295,317.410714286,0.39754124129,0.925847305574
NGRIP,31,4.62,188.744315442,-0.0117145,319.017857143,0.392437271598,0.892099037711
NGRIP,31.1,4.618,188.03637634,-0.011991,320.625,0.386455213141,0.853851166228
NGRIP,31.2,4.616,188.179110559,-0.0122585,322.232142857,0.3796743049,0.818151106323
NGRIP,31.3,4.614,188.368506183,-0.012516,323.839285714,0.372574160422,0.781199515328
NGRIP,31.4,4.612,188.857908073,-0.012763,325.446428571,0.365007174109,0.744187170872
NGRIP,31.5,4.61,189.735391461,-0.0129995,327.053571429,0.356929985118,0.707470288377
NGRIP,31.6,4.608,191.013422404,-0.013224,328.660714286,0.348346573847,0.671068990555
NGRIP,31.7,4.606,192.418636431,-0.0134365,330.267857143,0.339413605051,0.634010936347
NGRIP,31.8,4.604,193.476981342,-0.013637,331.875,0.330376988332,0.594905558233
NGRIP,31.9,4.602,192.630570856,-0.013824,333.482142857,0.321994258112,0.549510157496
NGRIP,32,4.6,193.088980946,-0.013998,335.089285714,0.312644025899,0.508408198551
NGRIP,32.1,4.598,194.659625773,-0.014159,336.696428571,0.3024766214,0.470496844002
NGRIP,32.2,4.596,195.512774379,-0.0143065,338.303571429,0.292374552589,0.431009468544
NGRIP,32.3,4.594,192.688319701,-0.0144415,339.910714286,0.28360332073,0.384389418489
NGRIP,32.4,4.592,194.647945407,-0.014565,341.517857143,0.272450795634,0.349500098187
NGRIP,32.45,4.591,194.209319177,-0.014624,342.321428571,0.267379922524,0.329763314501
NGRIP,32.45,4.591,194.209319177,-0.014624,342.321428571,0.381572539609,0.864660075878
NGRIP,32.5,4.59,194.534614238,-0.0146775,343.125,0.378326459743,0.844862616354
NGRIP,32.6,4.588,194.471797665,-0.0147785,344.732142857,0.372045753179,0.80137435097
NGRIP,32.7,4.586,195.605151366,-0.014869,346.339285714,0.364809908006,0.762380943787
NGRIP,32.8,4.584,198.857222703,-0.0149495,347.946428571,0.356147027235,0.730997866584
NGRIP,32.9,4.582,196.645795389,-0.01502,349.553571429,0.350201040438,0.677438600258
NGRIP,33,4.58,196.352493592,-0.0150805,351.160714286,0.342895573094,0.631783796357
NGRIP,33.1,4.581,197.18834816,-0.0151315,352.767857143,0.335436735567,0.593168847088
NGRIP,33.2,4.582,197.502009988,-0.015173,354.375,0.327918811719,0.55270675083
NGRIP,33.3,4.583,197.223489951,-0.015204,355.982142857,0.32035500716,0.510780995308
NGRIP,33.4,4.584,196.944969914,-0.0152255,357.589285714,0.312437487644,0.469557321682
NGRIP,33.5,4.585,197.216040122,-0.015237,359.196428571,0.303908854238,0.430562795027
NGRIP,33.6,4.586,198.291568816,-0.015238,0.666666666666,0.294678051664,0.394727412459
NGRIP,33.69,4.5869,199.281795136,-0.0152304,1.86666666667,0.286096523613,0.363599225913
NGRIP,33.69,4.5869,199.281795136,-0.0152304,1.86666666667,0.408282626676,0.953379955992
NGRIP,33.7,4.587,199.391820283,-0.015229,2,0.407869417129,0.950530746711
NGRIP,33.8,4.588,197.805201897,-0.01521,3.33333333333,0.405293472288,0.907904209787
NGRIP,33.9,4.589,194.737769757,-0.015181,4.66666666667,0.403387849069,0.858253942412
NGRIP,34,4.59,195.471812043,-0.015142,6,0.398869822367,0.826531396846
NGRIP,34.1,4.585,195.635285339,-0.015093,7.33333333333,0.392714069936,0.783737175848
NGRIP,34.2,4.58,195.032392577,-0.0150345,8.66666666667,0.386799568387,0.738122872452
NGRIP,34.3,4.575,196.168491027,-0.0149665,10,0.379630876684,0.699932415115
NGRIP,34.4,4.57,197.217732094,-0.0148885,11.3333333333,0.372303916723,0.661494280983
NGRIP,34.5,4.565,198.766329774,-0.0148005,12.6666666667,0.364481144137,0.624982811553
NGRIP,34.6,4.56,199.497950116,-0.0147025,14,0.35689812637,0.585952659314
NGRIP,34.7,4.555,197.453380028,-0.0145945,15.3333333333,0.350576790526,0.539199084428
NGRIP,34.8,4.55,201.541393429,-0.014476,16.6666666667,0.340725709939,0.51135006967
NGRIP,34.9,4.545,202.449690403,-0.0143475,18,0.332350815759,0.474718448126
NGRIP,35,4.54,200.515692711,-0.0142095,19.3333333333,0.32515838816,0.432124424364
NGRIP,35.1,4.531,199.440361606,-0.014061,20.6666666667,0.316305091621,0.390930159697
NGRIP,35.2,4.522,204.124478587,-0.013903,22,0.304502595438,0.363385430434
NGRIP,35.3,4.513,205.075335838,-0.013736,23.3333333333,0.294337964802,0.329321192824
NGRIP,35.4,4.504,201.071037851,-0.0135595,24.6666666667,0.286179581004,0.288939174087
NGRIP,35.43,4.5013,200.565176063,-0.0135052,25.0666666667,0.283369276772,0.278591366565
NGRIP,35.43,4.5013,200.565176063,-0.0135052,25.0666666667,0.404390627257,0.7304840216
NGRIP,35.5,4.495,201.311898706,-0.013375,26,0.400491446574,0.708604356021
NGRIP,35.6,4.486,201.823180976,-0.013183,27.3333333333,0.395195428671,0.675651575319
NGRIP,35.7,4.477,200.574065065,-0.012983,28.6666666667,0.39086826266,0.637147785233
NGRIP,35.8,4.468,202.294195351,-0.0127755,30,0.38465903145,0.609850880013
NGRIP,35.9,4.459,201.113764096,-0.012561,31.3333333333,0.380065131302,0.573619059345
NGRIP,36,4.45,200.791281079,-0.01234,32.6666666667,0.374844482958,0.541232203546
NGRIP,36.1,4.451,203.757730069,-0.012113,34,0.370351427344,0.527775015937
NGRIP,36.2,4.452,201.267822345,-0.01188,35.3333333333,0.368787977003,0.498562726349
NGRIP,36.3,4.453,199.91511659,-0.0116415,36.6666666667,0.366366810959,0.473045751465
NGRIP,36.4,4.454,199.452997316,-0.0113975,38,0.363227546064,0.450158672066
NGRIP,36.5,4.455,198.990878042,-0.011148,39.3333333333,0.359865689749,0.427496569311
NGRIP,36.6,4.456,204.961909634,-0.0108935,40.6666666667,0.352761646306,0.419679347545
NGRIP,36.7,4.457,203.758825138,-0.0106345,42,0.349359477392,0.395154293812
NGRIP,36.8,4.458,202.947285859,-0.0103715,43.3333333333,0.345489153898,0.371954868868
NGRIP,36.9,4.459,203.263429029,-0.0101045,44.6666666667,0.340760896902,0.351384725138
NGRIP,37,4.46,205.561226324,-0.0098335,46,0.33475014077,0.334669376988
NGRIP,37.1,4.455,209.414675843,-0.0095585,47.3333333333,0.326275352812,0.317390706277
NGRIP,37.2,4.45,207.68155678,-0.00928,48.6666666667,0.320406314883,0.290995011393
NGRIP,37.3,4.445,209.145670789,-0.0089975,50,0.312729048023,0.270635235612
NGRIP,37.4,4.44,210.530419017,-0.00871,51.3333333333,0.304887754397,0.250711589705
NGRIP,37.5,4.435,210.933765299,-0.008418,52.6666666667,0.297290703318,0.230146435943
NGRIP,37.6,4.43,213.76861665,-0.0081215,54,0.288383987729,0.213265633531
NGRIP,37.7,4.425,212.118301112,-0.00782,55.3333333333,0.281247293143,0.191996439518
NGRIP,37.8,4.42,212.501576282,-0.007513,56.6666666667,0.272979828388,0.174008469457
NGRIP,37.9,4.415,214.064303276,-0.007201,58,0.264009272961,0.157973458701
NGRIP,38,4.41,211.221952267,-0.006884,59.3333333333,0.256586244993,0.139270454222
NGRIP,38.1,4.424,213.46167237,-0.0065615,60.6666666667,0.250411012376,0.129579852845
NGRIP,38.17,4.4338,208.037545093,-0.0063334,61.6,0.24852345877,0.118146708005
NGRIP,38.17,4.4338,208.037545093,-0.0063334,61.6,0.354662857333,0.309788072281
NGRIP,38.2,4.438,206.596460751,-0.006235,62,0.355460582163,0.304822436497
NGRIP,38.3,4.452,207.535160179,-0.005905,63.3333333333,0.354821042684,0.2977457771
NGRIP,38.4,4.466,210.127296232,-0.005572,64.6666666667,0.353023015299,0.292919897429
NGRIP,38.5,4.48,208.51035783,-0.0052375,66,0.353238526641,0.280996380438
NGRIP,38.6,4.494,206.348374524,-0.0049015,67.3333333333,0.353453631513,0.26815981045
NGRIP,38.7,4.508,205.614916093,-0.0045645,68.6666666667,0.352575523647,0.257322923294
NGRIP,38.8,4.522,206.150511791,-0.0042275,70,0.350676672764,0.248031387821
NGRIP,38.9,4.536,205.756411667,-0.0038905,71.3333333333,0.348929101527,0.237221584823
NGRIP,39,4.55,202.930331167,-0.0035545,72.6666666667,0.348109835816,0.223231341576
NGRIP,39.1,4.55,206.391862887,-0.00322,74,0.340021924281,0.211839489247
NGRIP,39.2,4.55,208.06903791,-0.002886,75.3333333333,0.332617890042,0.198419835242
NGRIP,39.3,4.55,209.426474901,-0.0025525,76.6666666667,0.325099328896,0.184880506762
NGRIP,39.4,4.55,193.166152999,-0.00222,78,0.326015139835,0.155778613792
NGRIP,39.5,4.55,199.831287945,-0.001888,79.3333333333,0.315118896625,0.148304789412
NGRIP,39.6,4.55,196.636526276,-0.0015565,80.6666666667,0.308737495059,0.133171502285
NGRIP,39.7,4.55,196.572812235,-0.0012255,82,0.300505376045,0.121108667794
NGRIP,39.8,4.55,193.679210733,-0.0008945,83.3333333333,0.293220365424,0.107912859177
NGRIP,39.9,4.55,197.433816744,-0.0005635,84.6666666667,0.282634533544,0.0992191065688
NGRIP,40,4.55,194.084105422,-0.000233,86,0.274837463455,0.0872445817915
NGRIP,40.1,4.546,192.996638935,9.64999999997e-05,87.3333333333,0.264937671439,0.0767069734409
