# Speleothem Stable Isotope Data of the last 200,000 Years from the Black Sea Region
#-----------------------------------------------------------------------
#               World Data Service for Paleoclimatology, Boulder
#                                   and
#                      NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data.
# If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with '#' followed by a space
# Data lines have no '#'
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/39063
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-cave-39063.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Speleothems
#
# Dataset_DOI: 10.25921/b84y-cm81
#
# Science_Keywords: Dansgaard-Oeschger cycles, Glacial, Interglacial, Heinrich Events, abrupt climate change, centennial resolution
#---------------------------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/speleothem/asia/turkey/held2024/held2024-so-57.txt
#   Data_Download_Description: NOAA Template File; So-57 d13C, d18O Data
#
#---------------------------------------
# Contribution_Date
#   Date: 2024-02-22
#---------------------------------------
# File_Last_Modified_Date
#   Date: 2025-02-05
#---------------------------------------
# Title
#   Study_Name: Speleothem Stable Isotope Data of the last 200,000 Years from the Black Sea Region
#---------------------------------------
# Investigators
#   Investigators: Held, Frederick (https://orcid.org/0009-0009-5101-9987)
#---------------------------------------
# Description_Notes_and_Keywords
#   Description: 
#---------------------------------------
# Publication
#   Authors: Held, F., Cheng, H., Edwards, R.L., Tüysüz, O., Koç, K., Fleitmann, D.
#   Published_Date_or_Year: 2024
#   Published_Title: Dansgaard-Oeschger cycles of the penultimate and last glacial period recorded in stalagmites from Türkiye
#   Journal_Name: Nature Communications
#   Volume: 15
#   Edition: 
#   Issue: 
#   Pages: 
#   Report_Number: 1183
#   DOI: 10.1038/s41467-024-45507-5
#   Online_Resource: 
#   Full_Citation: 
#   Abstract: The last glacial period is characterized by abrupt climate oscillations, also known as Dansgaard-Oeschger (D-O) cycles. However, D-O cycles remain poorly documented in climate proxy records covering the penultimate glacial period. Here we present highly resolved and precisely dated speleothem time series from Sofular Cave in northern Türkiye to provide clear evidence for D-O cycles during Marine Isotope Stage (MIS) 6 as well as MIS 2-4. D-O cycles are most clearly expressed in the Sofular carbon isotope time series, which correlate inversely with regional sea surface temperature (SST) records from the Black Sea. The pacing of D-O cycles is almost twice as long during MIS 6 compared to MIS 2-4, and could be related to a weaker Atlantic Meridional Overturning Circulation (AMOC) and a different mean climate during MIS 6 compared to MIS 2-4, leading most likely to a higher threshold for the occurrence of D-O cycles.
#---------------------------------------
# Funding_Agency
#   Funding_Agency_Name: Swiss National Science Foundation
#   Grant: PP002-110554/1
#---------------------------------------
# Funding_Agency
#   Funding_Agency_Name: US National Science Foundation
#   Grant: NSF 2202913
#---------------------------------------
# Funding_Agency
#   Funding_Agency_Name: National Natural Science Foundation of China
#   Grant: NSFC 41888101 and NSFC 42150710534
#---------------------------------------
# Funding_Agency
#   Funding_Agency_Name: Istanbul Technical University
#   Grant: ITU-BAP-332491
#---------------------------------------
# Funding_Agency
#   Funding_Agency_Name: Gary Comer Science and Education Foundation
#   Grant: CP41
#---------------------------------------
# Site_Information
#   Site_Name: Sofular Cave
#   Location: Turkey
#   Northernmost_Latitude: 41.427778
#   Southernmost_Latitude: 41.427778
#   Easternmost_Longitude: 31.950139
#   Westernmost_Longitude: 31.950139
#   Elevation_m: 410
#---------------------------------------
# Data_Collection
#   Collection_Name: So-57 d13C, d18O Held2024
#   First_Year: 192670
#   Last_Year: 170990
#   Time_Unit: calendar year before present
#   Core_Length_m: 
#   Parameter_Keywords: carbon isotopes, oxygen isotopes, age control, geochemistry
#   Notes: 
#---------------------------------------
# Chronology_Information 
#   Chronology: Uranium-Thorium
#   Chronology_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/templates/noaa-wds-paleo-uth-terms.csv
#     Chronology_Download_Description: Uranium-Thorium terms and definitions.
#   Chronology_Notes: U-series dating (230Th) was performed on a multi-collector inductively coupled plasma mass spectrometer (MC-ICP-MS, Thermo-Finnigan-Neptune) at the Department of Geology and Geophysics, University of Minnesota and Institute of Global Environmental Change, Xi’an Jiaotong University. Further 230Th dating on stalagmites So-1 and So-2 was done on a Nu Instruments® MC-ICP-MS at the Geological Institute, University of Bern.
#   Rejection_Rationale:
#   238U_Decay_Constant:
#   234U_Decay_Constant:
#   230Th_Decay_Constant:
#   Initial_230Th/232Th:
#   Initial_230Th/232Th_Method:
#   Age_Model_Method:
#   Missing_Values: na
#   Chronology_Table:
# samp_id	depth_top_mm	238U_ppb	238U_2s_ppb	232Th_ppt	232Th_2s_ppt	230Th_232Th_atom_ppm	230Th_232Th_atom_2s_ppm	d234U_meas_permil	d234U_meas_2s_permil	230Th_238U_act	230Th_238U_act_2s	age_uncorr_BM	age_uncorr_2s_yr	age_corr_BP1950	age_corr_2s_yr	notes
# So57-1	59	826.943407583546	1.21411995870756	249.835372525699	5.31986757344572	114700.42755461	2444.92450170802	1357.53874249803	2.48686592922914	2.10173282060607	3.7024034538333E-03	172876.33486455	730.751291452053	172800.282392294	730.762278731393	"Thermo-Finnigan-Neptune (Minnesota; Xi'an)"
# So57-2	260.5	1001.21121820566	1.49075259486914	152.715951664725	3.40475372001624	237912.175346941	5307.93843011285	1451.37012218898	2.39649811581698	2.2009475608184	3.76227939858898E-03	174292.26684179	706.241368724499	174217.633366514	706.253490995191	"Thermo-Finnigan-Neptune (Minnesota; Xi'an)"
# So57-3	377.5	537.117369259447	0.657119423016661	175.561383348932	3.92443458385523	111646.363923949	2498.08269076073	1445.58771801254	2.55616043393018	2.21329199164697	3.46452077129316E-03	177197.08897326	698.634050401111	177120.950610483	698.652077934833	"Thermo-Finnigan-Neptune (Minnesota; Xi'an)"
# So57-4	485	748.545941969192	0.808635888493971	644.378679891291	13.0512099991833	42486.9868196131	861.258771697725	1431.6675024486	1.91509580601401	2.21826264576616	3.02756974897529E-03	180287.953083106	600.955318751518	180207.206573444	600.96026074409	"Thermo-Finnigan-Neptune (Minnesota; Xi'an)"
# So57-5	602	745.845502675164	0.929040299008951	559.410132925498	11.3634996001874	48849.9104308904	993.190946472727	1417.96867348182	2.48086205376084	2.22218164823003	3.36110866490666E-03	183272.530443407	722.282074119046	183192.721942669	722.279162533575	"Thermo-Finnigan-Neptune (Minnesota; Xi'an)"
# So57-6	711	817.388820728651	0.869533535205009	1139.33821465057	22.9832020000561	26007.001391969	525.11555700049	1374.86905220112	1.98148263460346	2.1986119449066	3.02603840217631E-03	186722.315780017	657.280349643318	186636.768893721	657.293937035918	"Thermo-Finnigan-Neptune (Minnesota; Xi'an)"
# So57-7	845.5	619.279832533044	1.18559818350441	919.448903561656	18.4998071309556	23378.5975878094	471.327131135314	1250.84680063862	2.88758545561832	2.10520042659026	4.83725265596672E-03	192861.800566993	1147.37394103693	192775.722983169	1147.28487289426	"Thermo-Finnigan-Neptune (Minnesota; Xi'an)"
#---------------------------------------
# Variables
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by "##" in columns one and two.
# Variables list, one per line, shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## depth_mm	depth,,,millimeter,,speleothems,,,N,
## age_kaBP	age,,,calendar kiloyear before present,,speleothems,,Monte Carlo simulation,N,StalAge Model by Scholz and Hoffmann (2011)
## d13C	delta 13C,calcite,,per mil PDB,,speleothems,,isotope ratio mass spectrometry,N,
## d18O	delta 18O,calcite,,per mil PDB,,speleothems,,isotope ratio mass spectrometry,N,
#------------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing_Values: NA
depth_mm	age_kaBP	d13C	d18O
225	173.2962	-6.90275	-17.003
226	173.3212	-7.16125	-17.0478
227	173.3473	-7.071	-17.2303
228	173.3737	-7.159	-17.2258
229	173.3994	-7.0304	-17.1966
230	173.4247	-6.9986	-17.122
231	173.4503	-6.9942	-16.9754
232	173.4762	-7.0122	-16.8918
233	173.5025	-6.88175	-17.0083
234	173.5286	-7.0285	-16.9788
235	173.5541	-7.572	-17.1218
236	173.5802	-7.1145	-17.2035
237	173.6081	-7.072	-16.9883
238	173.6362	-7.0205	-17.0518
239	173.6627	-7.15525	-17.0603
240	173.6883	-7.085	-17.0148
241	173.7143	-6.96125	-16.8368
242	173.7406	-6.8665	-16.9115
243	173.7674	-6.855	-16.9015
244	173.7943	-6.855	-17.1273
245	173.8208	-7.04675	-17.2325
246	173.8475	-6.85025	-17.3133
247	173.8744	-6.715	-17.0913
248	173.9008	-6.71825	-16.9978
249	173.9262	-6.91525	-17.1338
250	173.9515	-6.8525	-16.8853
251	173.978	-6.64	-16.9105
252	174.0048	-6.67075	-16.952
253	174.0309	-6.73075	-17.251
254	174.0567	-6.67925	-17.4375
255	174.0832	-6.725	-17.2
256	174.1099	-6.40425	-17.1113
257	174.1365	-6.35425	-17.1478
258	174.1632	-6.30275	-17.1628
259	174.1903	-6.12525	-17.0968
260	174.2174	-6.18925	-17.0023
261	174.244	-6.0105	-16.7408
262	174.2705	-6.266	-17.1703
263	174.297	-6.556	-17.3115
264	174.3231	-6.56525	-17.6375
265	174.3487	-6.46025	-17.4623
266	174.3744	-6.5665	-17.452
267	174.4009	-6.52525	-17.3305
268	174.4275	-6.33125	-17.144
269	174.4534	-6.58425	-16.9735
270	174.4794	-6.595	-16.8875
271	174.506	-6.33775	-16.8665
272	174.5326	-6.27	-17.0028
273	174.5582	-6.1205	-17.159
274	174.5833	-6.30425	-17.2663
275	174.6084	-6.2855	-17.3778
276	174.6334	-6.138	-17.3713
277	174.6583	-6.20125	-17.387
278	174.6834	-5.879	-17.3553
279	174.709	-6.119	-17.5395
280	174.7344	-6.274	-17.4518
281	174.7592	-6.80875	-17.5695
282	174.7847	-6.76025	-17.4465
283	174.8116	-6.477	-17.4045
284	174.838	-6.31875	-17.3933
285	174.8621	-6.13975	-17.298
286	174.8852	-6.027	-17.5308
287	174.9089	-6.2525	-17.2015
288	174.9337	-5.48125	-17.1473
289	174.9593	-6.08025	-17.1615
290	174.9854	-6.1065	-17.316
291	175.0117	-5.914	-17.3978
292	175.0382	-6.039	-17.333
293	175.0645	-6.06425	-17.2385
294	175.0904	-6.071	-17.2033
295	175.1154	-6.0238	-17.1474
296	175.1399	-6.2262	-17.1816
297	175.1642	-6.2288	-17.204
298	175.1886	-6.06	-17.0788
299	175.2133	-6.31725	-17.003
300	175.2379	-6.485	-17.0793
301	175.2622	-6.624	-17.0943
302	175.2867	-5.95825	-17.1103
303	175.3118	-5.8775	-17.154
304	175.337	-5.92075	-17.166
305	175.3617	-6.437	-17.2908
306	175.3867	-7.097	-17.4465
307	175.4129	-6.70325	-17.4115
308	175.4387	-6.848	-17.5018
309	175.4628	-6.60975	-17.4043
310	175.4863	-6.233	-17.5808
311	175.5102	-6.43075	-17.4228
312	175.5342	-6.049	-17.4465
313	175.5576	-5.98925	-17.2565
314	175.5803	-6.21475	-17.2753
315	175.6027	-6.4185	-17.2375
316	175.6259	-5.951	-17.1228
317	175.6505	-6.16975	-17.0438
318	175.6753	-6.266	-17.1885
319	175.6991	-6.128	-17.0375
320	175.7224	-6.362	-17.1778
321	175.746	-6.27225	-16.5553
322	175.7694	-6.84275	-16.427
323	175.7919	-6.74775	-16.4565
324	175.8148	-6.1915	-16.6505
325	175.8392	-6.43575	-16.5545
326	175.864	-6.49325	-16.4758
327	175.8882	-6.52275	-16.676
328	175.9126	-5.9725	-16.9183
329	175.938	-5.93775	-17.1988
330	175.9634	-5.29225	-17.2185
331	175.9875	-4.3875	-17.1365
332	176.0114	-5.004	-17.1443
333	176.0359	-5.41425	-17.3388
334	176.0604	-5.49575	-17.376
335	176.0844	-5.55625	-17.233
336	176.1081	-4.93525	-17.2485
337	176.1319	-4.24075	-17.0998
338	176.1561	-4.87475	-17.235
339	176.1804	-5.219	-17.3743
340	176.2048	-4.84575	-17.3485
341	176.2294	-4.7605	-17.23
342	176.2543	-5.484	-17.3048
343	176.2799	-5.14875	-17.1745
344	176.3057	-5.80625	-17.23
345	176.3311	-6.35475	-17.227
346	176.3559	-6.46075	-17.245
347	176.3801	-6.3735	-17.203
348	176.4048	-5.4995	-17.3325
349	176.4306	-5.86725	-17.2635
350	176.4569	-6.24825	-17.3575
351	176.4828	-6.1925	-17.3043
352	176.5083	-4.83475	-17.2735
353	176.5342	-4.43725	-17.1683
354	176.5605	-5.26675	-17.3153
355	176.5871	-5.37925	-17.1458
356	176.6139	-5.01925	-17.1253
357	176.6406	-5.66125	-17.2295
358	176.6667	-5.9715	-17.2995
359	176.6919	-5.9415	-17.2685
360	176.7172	-5.57425	-17.3108
361	176.7434	-5.3664	-17.4098
362	176.7703	-5.5098	-17.5922
363	176.7973	-5.0964	-17.4294
364	176.824	-6.4168	-17.4888
365	176.8499	-6.21825	-17.59
366	176.8757	-5.69725	-17.499
367	176.9019	-5.34775	-17.468
368	176.9285	-4.89925	-17.4718
369	176.9552	-6.17475	-17.3753
370	176.9821	-6.08575	-17.2308
371	177.0093	-6.1	-17.3815
372	177.0365	-5.829	-17.2538
373	177.0635	-6.21225	-17.4478
374	177.0899	-6.51925	-17.473
375	177.1157	-6.7585	-17.3098
376	177.1415	-6.58825	-17.1033
377	177.1677	-6.55875	-17.012
378	177.1943	-6.84875	-17.3498
379	177.221	-5.57925	-17.4028
380	177.2477	-5.162	-17.3473
381	177.2745	-5.2535	-17.4035
382	177.3016	-5.556	-17.4573
383	177.3288	-5.20225	-17.4448
384	177.3558	-6.131	-17.4225
385	177.3823	-5.85325	-17.5758
386	177.4086	-5.47325	-17.4263
387	177.4353	-5.0665	-17.5283
388	177.4622	-6.06675	-17.3508
389	177.4893	-5.3235	-17.2273
390	177.5162	-5.1795	-17.3735
391	177.5425	-5.02	-17.2033
392	177.5686	-5.07025	-17.1183
393	177.595	-4.958	-17.3305
394	177.6218	-4.32125	-17.182
395	177.6489	-4.71425	-17.325
396	177.6763	-5.254	-17.2165
397	177.7035	-5.35425	-17.2428
398	177.7308	-6.19575	-17.1013
399	177.7582	-6.248	-17.0398
400	177.7855	-5.16925	-17.016
401	177.8125	-4.88575	-16.9285
402	177.8393	-4.73775	-16.9528
403	177.8662	-4.97425	-16.669
404	177.8934	-6.37625	-16.6483
405	177.9212	-5.6685	-16.8158
406	177.949	-5.34025	-16.8163
407	177.9764	-5.14075	-17.045
408	178.0034	-4.48875	-17.1535
409	178.0302	-4.253	-17.1673
410	178.0575	-4.5725	-17.3325
411	178.0857	-4.592	-17.4708
412	178.1137	-4.23275	-17.4448
413	178.1405	-5.11775	-17.4425
414	178.1673	-4.96025	-17.447
415	178.1952	-4.75625	-17.259
416	178.2231	-4.662	-17.576
417	178.2499	-4.5895	-17.5033
418	178.2765	-4.389	-17.4628
419	178.304	-4.6935	-17.3128
420	178.3319	-4.512	-17.384
421	178.3597	-4.1665	-17.548
422	178.3874	-4.80175	-17.3668
423	178.4152	-5.37475	-17.5163
424	178.4431	-4.6485	-17.3865
425	178.4708	-4.26875	-17.4345
426	178.4988	-4.41375	-17.5125
427	178.5271	-4.6264	-17.498
428	178.5554	-5.035	-17.5514
429	178.5834	-4.5918	-17.7652
430	178.6112	-4.0976	-17.7184
431	178.6389	-4.40925	-17.476
432	178.6665	-4.7195	-17.3145
433	178.6938	-4.87975	-17.5433
434	178.7222	-4.4145	-17.503
435	178.7523	-4.43525	-17.518
436	178.7823	-4.85525	-17.5605
437	178.8105	-4.68725	-17.3225
438	178.8379	-4.90325	-17.6115
439	178.866	-4.7155	-17.6163
440	178.8944	-4.27275	-17.3638
441	178.9228	-4.61825	-17.3555
442	178.9507	-4.98025	-17.4475
443	178.9782	-4.97375	-17.4885
444	179.0056	-4.88425	-17.4735
445	179.0337	-4.81375	-17.4558
446	179.0624	-4.761	-17.516
447	179.0918	-4.77075	-17.4735
448	179.1208	-4.942	-17.6265
449	179.1486	-4.8035	-17.39
450	179.1763	-4.909	-17.6423
451	179.2046	-4.40225	-17.642
452	179.233	-4.94875	-17.5515
453	179.2609	-4.21025	-17.489
454	179.2885	-4.20825	-17.5855
455	179.3163	-4.5155	-17.3373
456	179.3439	-5.196	-17.2838
457	179.371	-5.21225	-17.3163
458	179.3981	-5.29775	-17.211
459	179.4256	-4.9445	-17.1938
460	179.453	-5.86525	-17.2818
461	179.48	-6.479	-17.286
462	179.5068	-7.04825	-17.159
463	179.5336	-7.35075	-16.752
464	179.5604	-7.366	-16.5185
465	179.587	-7.91225	-16.5593
466	179.6138	-8.04325	-16.854
467	179.641	-8.235	-16.1255
468	179.6682	-7.68525	-15.2543
469	179.6952	-7.57475	-15.381
470	179.722	-7.3395	-15.3208
471	179.7487	-7.36475	-15.4913
472	179.7759	-6.668	-16.1923
473	179.804	-6.43375	-16.545
474	179.8318	-6.04975	-16.5375
475	179.8584	-6.26425	-16.1908
476	179.8849	-5.9635	-16.1
477	179.9128	-6.18925	-16.0673
478	179.9414	-6.17025	-16.1595
479	179.9698	-5.728	-16.0743
480	179.998	-5.89475	-15.9065
481	180.026	-6.28575	-15.861
482	180.0536	-6.96725	-16.0495
483	180.081	-7.1	-15.8513
484	180.1085	-6.932	-15.7458
485	180.1367	-7.529	-15.6965
486	180.1646	-7.48225	-14.9575
487	180.1913	-7.709	-14.9028
488	180.218	-7.33925	-14.6633
489	180.2456	-6.0754	-15.1164
490	180.274	-5.8388	-15.1762
491	180.3024	-5.7222	-15.269
492	180.3301	-5.8224	-15.179
493	180.3569	-5.64925	-15.0935
494	180.3835	-5.4285	-15.1475
495	180.4108	-5.25575	-15.143
496	180.4386	-5.2545	-15.2268
497	180.4665	-5.28	-15.0805
498	180.4943	-5.2055	-15.125
499	180.5222	-5.27	-15.238
500	180.55	-5.263	-15.1588
501	180.5778	-4.89125	-15.0813
502	180.6054	-5.31925	-15.0113
503	180.6328	-4.636	-14.9583
504	180.6601	-5.20025	-15.1915
505	180.6872	-5.314	-15.1958
506	180.7143	-4.9865	-15.1578
507	180.7415	-5.22275	-15.2723
508	180.7689	-5.095	-15.0993
509	180.7963	-5.6505	-15.3033
510	180.8237	-5.5535	-15.162
511	180.8509	-5.0425	-15.128
512	180.8781	-5.10575	-15.189
513	180.9051	-4.7325	-15.0328
514	180.9323	-5.1	-15.031
515	180.9597	-4.91375	-14.8778
516	180.987	-5.64025	-14.948
517	181.0139	-5.9885	-15.0573
518	181.0411	-6.028	-15.0008
519	181.0692	-5.883	-14.995
520	181.0973	-5.67125	-14.903
521	181.1247	-5.8785	-14.9965
522	181.1519	-5.47375	-14.9468
523	181.1792	-5.22875	-15.043
524	181.2062	-5.32525	-15.0578
525	181.2325	-5.18025	-14.873
526	181.2591	-5.62125	-14.8313
527	181.287	-5.52825	-14.9893
528	181.3147	-5.012	-14.9878
529	181.3409	-4.942	-14.892
530	181.3664	-4.63925	-14.9273
531	181.3921	-4.60475	-14.9198
532	181.4184	-4.86725	-14.9403
533	181.4451	-5.06225	-14.6935
534	181.4719	-5.40375	-14.66
535	181.4985	-5.17525	-14.6298
536	181.5254	-5.4	-14.6513
537	181.5528	-5.878	-14.5993
538	181.5804	-5.34275	-14.4425
539	181.6077	-6.1975	-14.496
540	181.6346	-6.502	-14.4215
541	181.6615	-7.04625	-14.3535
542	181.6885	-6.94625	-14.4048
543	181.7159	-6.54575	-14.4878
544	181.743	-6.399	-14.346
545	181.7693	-5.94475	-14.462
546	181.7955	-6.053	-14.5288
547	181.8222	-6.16475	-14.5378
548	181.8495	-6.5545	-14.6028
549	181.8772	-6.35175	-14.5823
550	181.9042	-5.847	-14.5425
551	181.9295	-5.82975	-14.356
552	181.9543	-5.55075	-14.225
553	181.9799	-5.9555	-14.2838
554	182.0069	-6.10575	-14.2728
555	182.0351	-6.9094	-14.3064
556	182.0634	-6.9824	-14.2878
557	182.0905	-6.906	-14.4824
558	182.1169	-6.4622	-14.5012
559	182.1434	-6.21225	-14.6505
560	182.1704	-6.17275	-14.6448
561	182.1981	-5.8615	-14.941
562	182.226	-6.1	-14.965
563	182.2538	-6.611	-14.6905
564	182.2815	-6.47125	-14.5745
565	182.3093	-6.239	-14.6328
566	182.3366	-6.647	-14.46
567	182.3633	-6.353	-14.275
568	182.3901	-6.5205	-14.1248
569	182.4178	-6.72425	-14.1263
570	182.4457	-6.45675	-14.2875
571	182.4731	-6.4905	-14.576
572	182.5003	-6.679	-14.3173
573	182.5276	-6.78725	-14.316
574	182.5549	-6.96125	-14.1318
575	182.5823	-6.427	-14.0493
576	182.6097	-6.218	-14.1175
577	182.637	-6.20125	-13.9983
578	182.6643	-6.37475	-14.0355
579	182.6917	-6.46975	-14.32
580	182.7192	-6.5895	-14.5235
581	182.747	-6.559	-14.75
582	182.7746	-6.48125	-14.7775
583	182.8016	-6.4005	-14.795
584	182.8287	-6.28375	-14.6755
585	182.8564	-6.24825	-14.5888
586	182.8844	-6.25575	-14.7435
587	182.9122	-6.16325	-14.757
588	182.9397	-6.10975	-14.7355
589	182.967	-5.65825	-14.827
590	182.9941	-5.45225	-14.619
591	183.0212	-5.40575	-14.7968
592	183.0485	-5.58475	-14.669
593	183.0763	-5.7525	-14.4128
594	183.1047	-5.4245	-14.3588
595	183.1336	-5.36025	-14.3175
596	183.1624	-5.6495	-14.0225
597	183.1906	-6.15975	-13.9433
598	183.2185	-6.29725	-13.812
599	183.2466	-5.647	-13.938
600	183.2747	-5.57175	-13.9368
601	183.3026	-5.46575	-13.8033
602	183.3304	-5.61475	-13.5568
603	183.3581	-5.8415	-13.739
604	183.3857	-6.1445	-13.5803
605	183.4132	-6.17775	-13.497
606	183.4408	-5.3905	-13.5315
607	183.4685	-5.3445	-13.6773
608	183.4968	-5.13225	-13.6158
609	183.5256	-5.211	-13.6875
610	183.5542	-4.96025	-13.6115
611	183.5822	-5.04475	-13.543
612	183.6098	-5.5195	-13.494
613	183.6376	-5.8445	-13.3878
614	183.6657	-5.997	-13.245
615	183.6941	-5.818	-13.2965
616	183.7224	-5.492	-13.1908
617	183.7504	-5.4556	-13.1748
618	183.7787	-5.1758	-13.249
619	183.8078	-4.722	-13.3854
620	183.8373	-5.38475	-13.417
621	183.8665	-5.202	-13.2635
622	183.8951	-5.62225	-13.2408
623	183.9232	-5.80825	-13.3318
624	183.9517	-5.6585	-13.1943
625	183.981	-5.89	-13.184
626	184.0104	-5.86125	-13.3515
627	184.039	-5.21075	-13.292
628	184.0675	-5.2945	-13.2238
629	184.0967	-5.2805	-13.2033
630	184.1262	-5.71625	-13.2058
631	184.1555	-5.827	-13.142
632	184.184	-5.71425	-13.0625
633	184.2114	-6.14525	-12.9078
634	184.2397	-6.31825	-13.0875
635	184.2704	-6.59775	-13.1873
636	184.3017	-6.47625	-13.3053
637	184.3316	-6.88725	-13.191
638	184.3605	-7.05425	-13.261
639	184.3892	-6.9995	-13.052
640	184.4182	-7.209	-12.9305
641	184.4479	-5.9945	-12.959
642	184.4778	-5.847	-12.964
643	184.5072	-5.73575	-12.9143
644	184.5364	-5.46725	-12.8963
645	184.5656	-5.993	-12.845
646	184.5949	-5.4175	-12.8535
647	184.6245	-5.55	-12.8895
648	184.6555	-5.4985	-12.8528
649	184.6884	-5.658	-12.9433
650	184.7205	-5.354	-12.933
651	184.7494	-5.6195	-12.8665
652	184.7778	-5.9255	-12.7765
653	184.8087	-6.41525	-12.7743
654	184.8403	-6.39025	-12.7733
655	184.8708	-6.8885	-12.785
656	184.901	-6.953	-12.7663
657	184.9324	-6.88275	-12.7865
658	184.9651	-6.8865	-12.6145
659	184.9985	-6.80275	-12.5905
660	185.031	-6.81425	-12.5873
661	185.0617	-6.809	-12.616
662	185.0917	-7.15625	-12.4918
663	185.1227	-7.2	-12.5903
664	185.1545	-6.709	-12.6175
665	185.1866	-6.5005	-12.6355
666	185.2189	-6.40025	-12.678
667	185.251	-6.87975	-12.6478
668	185.2819	-6.6655	-12.5783
669	185.3112	-6.44675	-12.5283
670	185.3401	-5.87475	-12.6655
671	185.3701	-6.26525	-12.457
672	185.4008	-6.5485	-12.4898
673	185.4319	-7.0115	-12.478
674	185.4638	-7.45475	-12.2498
675	185.497	-7.73625	-12.1558
676	185.5304	-7.8665	-12.2325
677	185.5629	-6.721	-12.2128
678	185.5947	-6.5325	-12.378
679	185.6263	-6.69525	-12.3388
680	185.6573	-6.57875	-12.3528
681	185.6877	-6.3945	-12.1825
682	185.7179	-6.0346	-12.3914
683	185.7486	-5.7378	-12.1838
684	185.7794	-6.0972	-12.1262
685	185.8099	-5.7788	-12.2472
686	185.8402	-5.52075	-12.1955
687	185.8705	-5.367	-12.2118
688	185.9005	-5.62425	-11.9723
689	185.9299	-5.8575	-11.9445
690	185.9591	-6.382	-12.0495
691	185.9885	-6.05125	-12.0678
692	186.0179	-6.052	-12.0245
693	186.0471	-6.03175	-12.006
694	186.0769	-5.6145	-11.9995
695	186.1075	-5.5195	-11.8915
696	186.1379	-5.6365	-11.9583
697	186.1668	-5.641	-11.899
698	186.1955	-6.0245	-11.9785
699	186.2252	-6.039	-11.7435
700	186.2555	-6.177	-11.686
701	186.2856	-6.06925	-11.6845
702	186.3154	-6.057	-11.639
703	186.345	-6.245	-11.6315
704	186.3744	-6.9265	-11.56
705	186.4033	-7.427	-11.4825
706	186.432	-7.03025	-11.4873
707	186.4607	-7.013	-11.3465
708	186.4895	-6.98825	-11.4923
709	186.5184	-6.314	-11.6573
710	186.5472	-6.05525	-11.5725
711	186.576	-6.57925	-11.6393
712	186.6046	-7.967	-11.5588
713	186.633	-7.2385	-11.54
714	186.6617	-6.649	-11.6473
715	186.6909	-6.17375	-11.7593
716	186.7205	-5.71325	-11.7308
717	186.75	-5.3665	-11.8635
718	186.7788	-6.06875	-11.8628
719	186.8068	-5.29625	-11.9795
720	186.8347	-5.71675	-11.826
721	186.8634	-5.241	-11.9643
722	186.8921	-4.91275	-11.9368
723	186.9204	-5.32975	-11.8908
724	186.9487	-5.48675	-11.8885
725	186.9776	-5.4395	-12.0885
726	187.0066	-6.124	-11.8785
727	187.0352	-5.2995	-11.793
728	187.0636	-5.59575	-11.8128
729	187.0921	-5.62325	-11.9018
730	187.1206	-6.005	-11.8233
731	187.1491	-5.268	-11.8773
732	187.1778	-5.80125	-11.8725
733	187.2072	-5.898	-11.8448
734	187.2365	-6.1015	-11.8245
735	187.265	-5.70325	-11.8708
736	187.2937	-5.83525	-11.8623
737	187.3236	-6.3435	-11.654
738	187.3534	-6.0805	-11.7313
739	187.3822	-5.776	-11.8233
740	187.4109	-5.40825	-11.7483
741	187.4409	-5.93025	-11.758
742	187.4714	-6.25175	-11.7113
743	187.5018	-6.314	-11.7265
744	187.5332	-6.95675	-11.681
745	187.5664	-6.79575	-11.5765
746	187.5999	-7.05275	-11.55
747	187.632	-6.70375	-11.472
748	187.6631	-7.06	-11.5398
749	187.6935	-7.6866	-11.269
750	187.7242	-7.1928	-11.0436
751	187.7556	-7.0204	-11.2956
752	187.7873	-6.93	-11.5468
753	187.8185	-6.78825	-11.673
754	187.8497	-6.88775	-11.4973
755	187.8821	-6.558	-11.4488
756	187.918	-6.48275	-11.3903
757	187.9591	-6.90575	-11.4295
758	188.0014	-6.672	-11.3948
759	188.0407	-6.65625	-11.2905
