algorithm_config_id,component,mapping_lag_ka,composite_event_id,projected_depth_mm,chronology_sigma_before_conditioning_ka
s075_w400,So-4,0.0,MIS6_DO_17,974.3119047628094,0.298988966205147
s075_w400,So-4,0.0,MIS6_DO_18,1012.4727722794668,0.3298201487234715
s075_w400,So-4,0.0,MIS6_DO_19,1025.5180722919563,0.2538854206686208
s075_w400,So-4,0.0,MIS6_DO_20,1108.2229140731238,0.3132051019003381
s075_w400,So-4,0.0,MIS6_DO_21,1128.3833967056992,0.4031732743303636
s075_w400,So-4,0.5,MIS6_DO_17,980.3250591025532,0.2659896343790467
s075_w400,So-4,0.5,MIS6_DO_18,1024.927027029472,0.2536878744014037
s075_w400,So-4,0.5,MIS6_DO_19,1044.154822336205,0.3635588963024344
s075_w400,So-4,0.5,MIS6_DO_20,1111.3221680885729,0.3294648960218465
s075_w400,So-4,0.5,MIS6_DO_21,1131.499384237434,0.3852717245708211
s075_w400,So-4,1.0,MIS6_DO_17,986.4303797477974,0.2464552647490563
s075_w400,So-4,1.0,MIS6_DO_18,1043.892420539003,0.3561015077888053
s075_w400,So-4,1.0,MIS6_DO_19,1049.65681544085,0.3615024839858629
s075_w400,So-4,1.0,MIS6_DO_20,1114.3399014787171,0.3514901131811223
s075_w400,So-4,1.0,MIS6_DO_21,1134.6878824979149,0.3683194561303478
s075_w400,So-57,-1.0,MIS6_DO_17,322.3822222255999,0.248523762189779
s075_w400,So-57,-1.0,MIS6_DO_18,436.9113475209386,0.2280750174208817
s075_w400,So-57,-1.0,MIS6_DO_19,455.46014493090377,0.2383218728448917
s075_w400,So-57,-1.0,MIS6_DO_20,787.8502202674817,0.3609519012784633
s075_w400,So-57,-0.5,MIS6_DO_17,342.9257812529685,0.2654112067830521
s075_w400,So-57,-0.5,MIS6_DO_18,454.7014388521745,0.2373804949905451
s075_w400,So-57,-0.5,MIS6_DO_19,473.8992805788834,0.271644225346916
s075_w400,So-57,-0.5,MIS6_DO_20,797.6172248838196,0.3984404456757431
s075_w400,So-57,0.0,MIS6_DO_17,362.28518518799984,0.3054421774663352
s075_w400,So-57,0.0,MIS6_DO_18,473.14388489534025,0.2698747887491249
s075_w400,So-57,0.0,MIS6_DO_19,491.96028881202017,0.2832235256881731
s075_w400,So-57,0.0,MIS6_DO_20,809.1782178253382,0.440134421848307
s075_w400,So-57,0.5,MIS6_DO_17,381.12915129431735,0.3380057536474627
s075_w400,So-57,0.5,MIS6_DO_18,491.2021660682475,0.2850223002929755
s075_w400,So-57,0.5,MIS6_DO_19,510.1948529445936,0.2480235272241243
s075_w400,So-57,0.5,MIS6_DO_20,821.6058201096207,0.4849503445435558
s075_w400,So-57,1.0,MIS6_DO_17,399.7252747280581,0.2852984914727632
s075_w400,So-57,1.0,MIS6_DO_18,509.42700730257144,0.2491654080536021
s075_w400,So-57,1.0,MIS6_DO_19,528.5458015302653,0.2315927347331864
s075_w400,So-57,1.0,MIS6_DO_20,834.7090909128226,0.5320999632416779
s075_w500,So-4,-1.0,MIS6_DO_17,962.0062656651128,0.2939082250809485
s075_w500,So-4,-1.0,MIS6_DO_18,998.7476415105008,0.2594811622805441
s075_w500,So-4,-1.0,MIS6_DO_19,1005.0024390255236,0.2908903071202106
s075_w500,So-4,-1.0,MIS6_DO_20,1101.9719029383375,0.3014026749137309
s075_w500,So-4,-1.0,MIS6_DO_21,1122.192592593576,0.4271929693203511
s075_w500,So-4,-0.5,MIS6_DO_17,968.2748184028568,0.3415727542830342
s075_w500,So-4,-0.5,MIS6_DO_18,1004.7475728166318,0.2893770687543183
s075_w500,So-4,-0.5,MIS6_DO_19,1012.9901477855408,0.3316956824346322
s075_w500,So-4,-0.5,MIS6_DO_20,1105.0892169457231,0.303638360720814
s075_w500,So-4,-0.5,MIS6_DO_21,1125.2592821792036,0.4219032873842434
s075_w500,So-4,0.0,MIS6_DO_17,974.3119047628094,0.298988966205147
s075_w500,So-4,0.0,MIS6_DO_18,1012.4727722794668,0.3298201487234715
s075_w500,So-4,0.0,MIS6_DO_19,1025.5180722919563,0.2538854206686208
s075_w500,So-4,0.0,MIS6_DO_20,1108.2229140731238,0.3132051019003381
s075_w500,So-4,0.0,MIS6_DO_21,1128.3833967056992,0.4031732743303636
s075_w500,So-4,0.5,MIS6_DO_17,980.3250591025532,0.2659896343790467
s075_w500,So-4,0.5,MIS6_DO_18,1024.927027029472,0.2536878744014037
s075_w500,So-4,0.5,MIS6_DO_19,1044.154822336205,0.3635588963024344
s075_w500,So-4,0.5,MIS6_DO_20,1111.3221680885729,0.3294648960218465
s075_w500,So-4,0.5,MIS6_DO_21,1131.499384237434,0.3852717245708211
s075_w500,So-4,1.0,MIS6_DO_17,986.4303797477974,0.2464552647490563
s075_w500,So-4,1.0,MIS6_DO_18,1043.892420539003,0.3561015077888053
s075_w500,So-4,1.0,MIS6_DO_19,1049.65681544085,0.3615024839858629
s075_w500,So-4,1.0,MIS6_DO_20,1114.3399014787171,0.3514901131811223
s075_w500,So-4,1.0,MIS6_DO_21,1134.6878824979149,0.3683194561303478
s075_w500,So-57,-1.0,MIS6_DO_17,322.3822222255999,0.248523762189779
s075_w500,So-57,-1.0,MIS6_DO_18,436.9113475209386,0.2280750174208817
s075_w500,So-57,-1.0,MIS6_DO_19,455.46014493090377,0.2383218728448917
s075_w500,So-57,-1.0,MIS6_DO_20,787.8502202674817,0.3609519012784633
s075_w500,So-57,-0.5,MIS6_DO_17,342.9257812529685,0.2654112067830521
s075_w500,So-57,-0.5,MIS6_DO_18,454.7014388521745,0.2373804949905451
s075_w500,So-57,-0.5,MIS6_DO_19,473.8992805788834,0.271644225346916
s075_w500,So-57,-0.5,MIS6_DO_20,797.6172248838196,0.3984404456757431
s075_w500,So-57,0.0,MIS6_DO_17,362.28518518799984,0.3054421774663352
s075_w500,So-57,0.0,MIS6_DO_18,473.14388489534025,0.2698747887491249
s075_w500,So-57,0.0,MIS6_DO_19,491.96028881202017,0.2832235256881731
s075_w500,So-57,0.0,MIS6_DO_20,809.1782178253382,0.440134421848307
s075_w500,So-57,0.5,MIS6_DO_17,381.12915129431735,0.3380057536474627
s075_w500,So-57,0.5,MIS6_DO_18,491.2021660682475,0.2850223002929755
s075_w500,So-57,0.5,MIS6_DO_19,510.1948529445936,0.2480235272241243
s075_w500,So-57,0.5,MIS6_DO_20,821.6058201096207,0.4849503445435558
s075_w500,So-57,1.0,MIS6_DO_17,399.7252747280581,0.2852984914727632
s075_w500,So-57,1.0,MIS6_DO_18,509.42700730257144,0.2491654080536021
s075_w500,So-57,1.0,MIS6_DO_19,528.5458015302653,0.2315927347331864
s075_w500,So-57,1.0,MIS6_DO_20,834.7090909128226,0.5320999632416779
