realization_id,ngrip_realization_id,mis6_realization_id,age_kyr_bp__NGRIP:GI-1,age_kyr_bp__NGRIP:GI-2.1,age_kyr_bp__NGRIP:GI-2.2,age_kyr_bp__NGRIP:GI-3,age_kyr_bp__NGRIP:GI-4,age_kyr_bp__NGRIP:GI-5.1,age_kyr_bp__NGRIP:GI-5.2,age_kyr_bp__NGRIP:GI-6,age_kyr_bp__NGRIP:GI-7,age_kyr_bp__NGRIP:GI-8,age_kyr_bp__NGRIP:GI-9,age_kyr_bp__NGRIP:GI-10,age_kyr_bp__NGRIP:GI-11,age_kyr_bp__NGRIP:GI-12,age_kyr_bp__NGRIP:GI-13,age_kyr_bp__NGRIP:GI-14,age_kyr_bp__NGRIP:GI-15.1,age_kyr_bp__NGRIP:GI-15.2,age_kyr_bp__NGRIP:GI-16.1,age_kyr_bp__NGRIP:GI-16.2,age_kyr_bp__NGRIP:GI-17.1,age_kyr_bp__NGRIP:GI-17.2,age_kyr_bp__NGRIP:GI-18,age_kyr_bp__NGRIP:GI-19.1,age_kyr_bp__NGRIP:GI-19.2,age_kyr_bp__NGRIP:GI-20,age_kyr_bp__NGRIP:GI-21.1,age_kyr_bp__NGRIP:GI-21.2,age_kyr_bp__NGRIP:GI-22,age_kyr_bp__NGRIP:GI-23.1,age_kyr_bp__NGRIP:GI-23.2,age_kyr_bp__NGRIP:GI-24.1,age_kyr_bp__NGRIP:GI-24.2,age_kyr_bp__NGRIP:GI-25,age_kyr_bp__MIS6:MIS6_DO_01,age_kyr_bp__MIS6:MIS6_DO_02,age_kyr_bp__MIS6:MIS6_DO_03,age_kyr_bp__MIS6:MIS6_DO_04,age_kyr_bp__MIS6:MIS6_DO_05,age_kyr_bp__MIS6:MIS6_DO_06,age_kyr_bp__MIS6:MIS6_DO_07,age_kyr_bp__MIS6:MIS6_DO_08,age_kyr_bp__MIS6:MIS6_DO_09,age_kyr_bp__MIS6:MIS6_DO_10,age_kyr_bp__MIS6:MIS6_DO_11,age_kyr_bp__MIS6:MIS6_DO_12,age_kyr_bp__MIS6:MIS6_DO_13,age_kyr_bp__MIS6:MIS6_DO_14,age_kyr_bp__MIS6:MIS6_DO_15,age_kyr_bp__MIS6:MIS6_DO_16,age_kyr_bp__MIS6:MIS6_DO_17,age_kyr_bp__MIS6:MIS6_DO_18,age_kyr_bp__MIS6:MIS6_DO_19,age_kyr_bp__MIS6:MIS6_DO_20,age_kyr_bp__MIS6:MIS6_DO_21
joint_01858,NGRIP_09274,2451,14.691082,22.990111,23.315356,28.007309,29.231535,31.276329,32.966168,34.185025,35.933312,38.6242,40.585447,41.973082,43.966782,47.614837,50.101091,54.81725,55.580476,56.443595,58.902761,59.193067,60.073623,60.48824,65.413337,71.198465,73.2195,76.372788,84.165003,84.421033,87.521384,100.508555,100.993136,103.580618,105.416703,112.782313,134.95928,138.378872,146.259301,146.840479,148.425723,149.422552,150.430079,151.108026,159.495039,160.660718,164.992784,168.507191,169.627561,171.454578,172.340356,174.699064,176.678657,179.463841,180.080655,190.824731,194.130332
joint_05740,NGRIP_03309,7633,14.622318,23.121129,23.391063,27.491464,28.535104,30.54406,32.176959,33.454371,35.246642,37.86819,39.743658,40.961735,42.648095,45.938298,48.263955,53.458455,54.256437,55.024969,57.235907,57.461293,58.244388,58.567102,62.780581,67.149553,70.197836,74.702373,82.993523,83.311927,89.535686,103.510111,104.082722,106.427901,107.940111,116.839562,135.455644,138.679395,146.50735,147.140777,148.808192,149.909951,150.803031,151.418351,159.924198,161.059343,165.29439,169.810051,170.616113,172.178822,172.883664,175.805203,176.997328,179.440191,180.282046,190.986927,194.331538
joint_01950,NGRIP_08190,2024,14.636189,23.492284,23.835542,28.128118,29.218458,30.949203,32.464964,33.543466,35.196143,38.042844,40.00289,41.192576,42.912997,46.447687,49.023074,53.850893,54.621918,55.349392,57.457651,57.672953,58.45834,58.778697,63.977734,69.9226,72.768845,77.099473,84.972226,85.240914,88.902863,101.49462,101.892636,103.807787,105.060602,110.477661,135.270364,138.564166,146.425855,147.030921,148.665422,149.716954,150.651995,151.30441,159.756833,160.834917,165.179226,169.33094,170.236608,171.892916,172.67668,175.38021,176.429962,179.512612,180.16206,191.187302,194.316273
joint_08028,NGRIP_07187,6131,14.657293,22.950765,23.295125,27.329197,28.259673,30.173971,31.921719,33.265858,35.134277,38.198447,40.370387,42.00538,44.344846,48.304015,50.720683,56.25187,57.147711,57.804398,59.837286,60.056259,60.816328,61.110651,65.461127,71.618087,74.340289,78.64054,87.40023,87.72559,92.723493,105.856846,106.18638,108.311062,109.84182,115.740775,134.531743,138.124212,146.030397,146.578746,148.096293,149.017941,150.125089,150.838125,159.135242,160.421307,164.736547,167.375071,168.790517,170.852148,171.87813,173.762932,177.182782,179.783513,180.40046,190.729489,193.692504
joint_08732,NGRIP_04154,8070,14.712683,23.186491,23.500549,27.933748,28.995488,30.880225,32.68124,33.970901,35.704648,38.104558,39.822087,41.03141,42.787356,46.391566,48.937283,53.384571,54.05642,54.769761,56.828335,57.0867,57.844489,58.12787,62.019945,67.41828,69.613439,73.190607,80.712178,80.923109,84.790508,98.701705,99.278537,101.781305,103.506481,111.014444,135.103127,138.464553,146.336316,146.92854,148.536561,149.558685,150.532694,151.198835,159.616094,160.741268,165.078996,168.888096,169.909187,171.657267,172.495874,175.014029,176.639393,179.788837,180.229875,191.273226,194.533556
joint_06901,NGRIP_06597,8303,14.690289,23.007503,23.30772,28.011855,29.251371,31.183997,32.90036,34.072414,35.85925,38.622436,40.518119,41.715903,43.419816,46.806055,49.179244,54.821176,55.763167,56.559698,58.844715,59.060396,59.906242,60.193699,64.275735,70.325059,72.588341,76.125887,84.681154,85.007696,90.439264,102.351795,102.692905,104.728806,106.232745,112.916064,135.440289,138.670227,146.499143,147.131372,148.796373,149.895483,150.792113,151.40864,159.911322,161.053569,165.285157,169.770225,170.585985,172.157283,172.867028,175.771486,177.087356,179.728248,180.379441,191.08376,194.327657
joint_09322,NGRIP_06600,1105,14.640336,23.123912,23.453196,28.093199,29.211654,31.095562,32.858993,34.101048,35.86125,38.535643,40.410984,41.683113,43.437361,46.821583,49.210096,53.885176,54.689652,55.719491,58.461596,58.821458,59.804024,60.250305,65.545122,70.724325,73.452712,77.748248,84.971754,85.209038,89.902297,103.951737,104.452851,106.931233,108.633203,115.147759,134.787688,138.276664,146.16743,146.735432,148.293507,149.260162,150.307671,150.999701,159.350634,160.56463,164.889943,168.052814,169.291614,171.212792,172.154841,174.323347,176.738545,179.229485,179.820457,191.088395,194.189667
joint_03459,NGRIP_03579,2716,14.522601,22.720678,23.057312,27.417445,28.521187,30.379892,32.115418,33.419891,35.157216,37.856896,39.738724,40.658259,42.02385,44.781021,46.87618,52.187907,53.058442,53.698421,55.583864,55.753157,56.419228,56.730844,61.638404,67.174105,69.687417,73.593664,81.983734,82.283455,87.474574,102.902834,103.382752,105.346585,106.624919,112.781834,134.896275,138.345396,146.20839,146.798169,148.377634,149.382878,150.405315,151.064578,159.455148,160.849024,164.958065,168.359218,169.518571,171.394166,172.277623,174.57694,176.417084,179.721747,180.293242,191.068716,194.402903
joint_05927,NGRIP_01507,3014,14.669752,23.12866,23.466878,28.107909,29.295266,31.478452,33.356045,34.782587,36.708713,39.262736,41.167204,42.624807,44.845018,48.624324,51.047338,56.160154,56.985857,57.817716,60.373667,60.634114,61.492924,61.913517,66.263824,71.275467,74.306199,79.076923,88.728585,89.058263,93.266506,105.949396,106.417523,108.480708,109.83813,116.471983,134.101651,137.870927,145.783697,146.31147,147.765995,148.634132,149.840331,150.562018,158.788829,160.550251,164.480291,166.298204,167.959433,170.279505,171.416698,172.832104,176.719557,179.64818,179.967975,191.252115,194.583036
joint_01678,NGRIP_02889,4043,14.410958,22.707635,22.989745,27.688383,28.91336,30.954213,32.445839,33.605582,35.281802,38.116912,40.102844,41.420268,43.224102,46.654903,49.042364,53.892531,54.668767,55.504123,57.757503,58.031502,58.84627,59.236638,63.662454,68.659501,70.955851,74.901529,83.19031,83.457932,87.3874,100.650314,101.005636,102.772778,104.025001,110.598138,134.331521,138.008182,145.906553,146.452263,147.942931,148.85073,150.00377,150.707399,158.981582,160.636681,164.618502,166.894417,168.410463,170.601955,171.665748,173.336853,176.953243,179.691083,180.39534,190.714229,194.17831
joint_04201,NGRIP_01337,4771,14.51151,22.623117,22.962884,27.406169,28.590236,30.632895,32.406817,33.712385,35.540443,38.067734,39.829544,41.276128,43.38999,47.033999,49.325099,55.008167,55.923046,56.660568,58.732827,58.932284,59.698895,59.99739,64.105225,69.514868,72.249661,76.378321,83.862688,84.105884,88.900122,102.902487,103.438521,105.432387,106.804042,113.403954,135.568348,138.74669,146.567585,147.209807,148.894942,150.016148,150.883164,151.48963,160.018703,161.101718,165.362153,170.102369,170.837249,172.336917,173.005771,176.052677,176.780028,179.6736,180.103642,191.119259,194.090865
joint_09031,NGRIP_06152,8467,14.680267,23.296945,23.685154,28.00592,29.039794,30.917645,32.522547,33.716536,35.39139,38.293187,40.344683,41.678063,43.655105,47.077303,49.254825,54.606068,55.46758,56.398889,58.88799,59.18571,60.03092,60.504621,65.262453,70.0058,72.904371,77.306928,84.93269,85.267914,90.73019,104.581571,104.979005,106.880252,108.196577,115.93923,135.187712,138.531881,146.353434,146.969316,148.60237,149.675172,150.610538,151.249035,159.709417,160.967609,165.122764,169.067139,170.10752,171.452257,172.595185,175.232243,176.614697,179.665174,180.42692,191.087434,194.189015
joint_09715,NGRIP_08842,8922,14.727815,22.822569,23.11605,27.624518,28.826685,30.853326,32.909745,34.310733,36.22346,38.462027,40.094179,41.463818,43.397515,46.880269,49.227473,54.033438,54.804115,55.731198,58.272284,58.515677,59.47734,59.89702,64.173594,68.321493,70.798888,74.556725,82.085611,82.383007,87.162102,99.908219,100.336994,102.710814,104.452905,113.030091,135.003658,138.409515,146.265782,146.86394,148.460289,149.484061,150.481665,151.132492,159.545192,160.889399,165.02263,168.637737,169.729268,171.544797,172.393966,174.812732,176.608145,179.595826,180.000091,191.103464,194.266173
joint_04692,NGRIP_05202,8589,14.523458,22.568639,22.941094,26.977705,27.972798,29.871337,31.547363,32.841388,34.622642,37.32488,39.336358,40.803372,42.965856,46.746791,49.279058,54.614607,55.517657,56.281191,58.488419,58.729194,59.566475,59.881285,64.962104,70.956777,73.780004,77.667339,86.94205,87.299512,91.593772,104.871216,105.317077,107.288028,108.749353,114.4303,133.792442,137.683853,145.634575,146.126154,147.52664,148.318285,149.597698,150.371411,158.513078,160.007317,164.29346,165.417402,167.343095,169.810421,171.078844,172.144165,176.737918,179.929386,180.468706,191.003841,194.472297
joint_05576,NGRIP_07269,9112,14.724739,22.866495,23.136905,27.514228,28.677545,30.716368,32.3918,33.680404,35.468782,38.234464,40.206877,41.484839,43.321277,46.819013,49.224636,54.411745,55.236747,55.897807,57.754118,57.952288,58.591727,58.860462,62.403186,67.567893,69.785909,73.489608,81.672092,81.923618,85.788498,101.473463,102.028252,104.572416,106.258425,113.959047,134.937357,138.369926,146.230347,146.823332,148.409256,149.421588,150.434525,151.09056,159.489597,160.864471,164.982766,168.465772,169.599178,171.451793,172.322133,174.667148,176.769554,178.947886,179.934072,190.988292,194.191476
joint_07078,NGRIP_07039,9347,14.634404,23.082719,23.443011,27.69115,28.796388,30.632279,32.036559,33.105744,34.731418,37.682256,39.709414,40.926896,42.732927,46.177235,48.704521,53.861474,54.664247,55.642701,58.208007,58.47998,59.361316,59.820912,64.402326,69.525746,72.553482,77.111126,85.09783,85.409249,89.512612,103.450702,103.98205,106.503738,108.094873,116.742822,135.248177,138.550951,146.413976,147.017339,148.648327,149.695957,150.636168,151.290404,159.738162,160.822493,165.165929,169.27219,170.193171,171.861653,172.652693,175.33163,176.806205,179.551289,180.376927,191.332485,194.859916
joint_07555,NGRIP_09173,5594,14.582269,23.352888,23.64151,28.154757,29.21702,30.788984,31.931295,32.719045,34.038759,36.754257,38.699562,40.074714,42.10751,45.883486,48.48479,53.113326,53.827267,54.549341,56.673736,56.913805,57.667615,57.993266,62.675818,67.877115,71.041447,75.810973,84.526092,84.87554,90.129932,103.00604,103.478991,105.138238,106.230076,111.724346,135.079509,138.466833,146.295566,146.903058,148.519187,149.573698,150.533235,151.180431,159.618756,160.926552,165.050816,168.810617,169.895041,171.297562,172.477801,174.994058,176.968251,179.181143,180.152809,191.154314,194.33717
joint_01828,NGRIP_03582,3797,14.67879,22.74966,23.041871,27.287543,28.365833,30.171144,31.689695,32.818521,34.424334,37.327569,39.359506,40.643735,42.524766,45.60858,47.460667,52.416729,53.235519,54.08824,56.368462,56.600382,57.436807,57.799581,62.238772,67.5141,70.018922,73.820439,83.2443,83.633004,89.193568,103.463845,104.026995,106.414536,108.228294,115.382319,135.089747,138.460918,146.311793,146.916669,148.526554,149.56518,150.542875,151.186939,159.617381,160.921768,165.074391,168.861025,169.898184,171.665559,172.487238,175.001766,176.768531,180.190836,180.73945,190.943436,193.986776
joint_03544,NGRIP_06993,6913,14.607256,22.883154,23.178749,27.731269,28.886706,30.927498,32.803791,34.185432,36.07222,38.716298,40.652107,42.073636,44.12111,47.896172,50.510951,54.827433,55.425019,56.196004,58.493525,58.740027,59.505905,59.877696,64.664819,70.636502,73.334555,77.438775,86.285668,86.586571,91.073301,103.827763,104.270727,106.706559,108.359993,115.550373,135.090373,138.456956,146.329488,146.920733,148.526734,149.546615,150.523596,151.190784,159.605361,160.734126,165.071352,168.854324,169.884218,171.639296,172.482085,174.986103,176.838729,179.46494,180.061707,190.650718,193.822153
joint_06198,NGRIP_06604,2945,14.693788,23.076709,23.388002,27.787415,28.820936,30.728786,32.77084,34.210469,36.091143,38.607793,40.386778,41.628132,43.38538,47.201668,50.087074,55.433849,56.246642,56.828113,58.601479,58.786176,59.412463,59.663698,63.258602,67.670972,70.407427,74.440261,82.115237,82.386129,87.096214,100.301306,100.804233,103.119427,104.772693,111.904377,133.819292,137.709237,145.621594,146.131363,147.550372,148.391861,149.632912,150.381425,158.562841,160.448376,164.212854,165.822972,167.420364,169.495866,171.110654,172.219984,176.882395,180.366658,180.711574,190.729985,194.196194
joint_03528,NGRIP_09831,3584,14.588851,23.22021,23.533605,28.135647,29.290158,31.18253,32.885429,34.101635,35.821526,38.709205,40.720687,42.080898,44.051116,47.816366,50.461396,54.984103,55.67294,56.488141,58.843286,59.103303,59.932905,60.289577,65.48668,71.201956,73.955974,78.188322,85.979786,86.218407,91.460191,105.445151,105.879367,108.246221,110.024543,117.307034,134.922784,138.361225,146.222558,146.814406,148.398039,149.407857,150.424163,151.081344,159.477377,160.858991,164.974004,168.427974,169.570585,171.431351,172.306344,174.635149,176.791625,179.70517,180.127348,190.949451,194.051792
joint_03251,NGRIP_08536,3041,14.508018,22.837601,23.198649,27.743203,28.901279,30.983706,32.732287,34.085382,35.943731,38.737266,40.756608,42.084779,43.966095,47.607581,50.264451,54.479184,55.153543,55.749298,57.678134,57.915182,58.538994,58.823852,63.808398,69.381743,72.464558,76.893036,85.213295,85.504979,90.963996,105.065635,105.453145,107.515556,108.958923,116.682257,134.509327,138.11086,146.018395,146.565022,148.079021,148.996727,150.109098,150.823974,159.116377,160.408754,164.723112,167.315713,168.74663,170.820561,171.853894,173.713849,176.695853,179.479521,180.286227,190.727897,193.635973
joint_09511,NGRIP_06803,3146,14.765861,23.249675,23.582263,28.091661,29.192172,31.236614,32.975098,34.276685,36.171491,38.893185,40.874699,42.475133,44.779886,48.680724,51.146367,56.331872,57.14354,57.996119,60.275202,60.508167,61.321894,61.697743,67.099018,72.261546,74.726962,78.282469,85.283159,85.527702,91.096031,105.152037,105.669911,107.970965,109.555727,117.514358,135.110252,138.473162,146.322752,146.929228,148.542337,149.584501,150.557454,151.199908,159.634575,160.929478,165.08672,168.914209,169.938417,171.694322,172.509453,175.04679,176.767495,179.983694,180.413452,190.799848,194.214788
joint_03335,NGRIP_02636,4737,14.620875,22.962504,23.286572,27.675741,28.781344,30.742694,32.430676,33.727327,35.499846,38.300321,40.20688,41.363112,43.112571,46.503961,48.92251,53.661527,54.411624,55.277729,57.808562,58.071886,58.951214,59.349406,64.100275,70.772103,73.668458,78.246724,87.788418,88.121785,94.042773,109.958705,110.459283,112.416211,113.70571,120.658183,134.141478,137.902924,145.793901,146.328654,147.798058,148.694009,149.863088,150.585698,158.832796,160.570626,164.427087,166.586791,168.053039,169.956486,171.460178,172.929202,176.887078,180.163672,180.458403,191.019666,194.268431
joint_08888,NGRIP_08332,9498,14.760477,22.944648,23.286839,27.575394,28.670038,30.494716,32.178386,33.376384,35.094249,37.630851,39.424757,40.838539,42.833778,46.098488,48.102031,53.045702,53.89007,54.675984,57.064888,57.279807,58.094648,58.452653,63.613167,69.662541,72.486439,76.707686,85.526355,85.817449,91.128855,104.219305,104.602579,106.62554,108.107753,115.349996,135.295984,138.584062,146.422018,147.042987,148.685299,149.75951,150.689511,151.317374,159.790318,160.999312,165.198393,169.395942,170.302843,171.954859,172.710683,175.454621,176.73478,180.125579,180.641386,191.036847,194.372176
joint_07321,NGRIP_09258,5561,14.699925,23.150028,23.467498,27.875977,28.974043,30.722683,31.991287,32.964605,34.368405,36.936296,38.704968,39.851029,41.496547,45.01012,47.727433,52.832194,53.60325,54.463226,56.848827,57.120505,57.964724,58.387684,62.15393,65.558829,68.261083,72.452716,80.595917,80.90075,85.45468,100.143602,100.703164,102.975885,104.441487,110.35092,134.583685,138.168762,146.030396,146.59944,148.138013,149.108713,150.179009,150.866068,159.203314,160.738417,164.721126,167.635149,168.921397,170.588697,171.939906,173.902618,176.918765,179.496198,180.377504,190.864178,194.090106
joint_09045,NGRIP_03937,5330,14.551986,22.939671,23.264751,27.636541,28.758455,30.623652,32.23452,33.500087,35.186823,37.951446,39.906489,41.220134,43.116175,46.766989,49.289243,54.759152,55.593918,56.461288,58.711447,59.014268,59.812218,60.182938,64.44156,70.041362,72.759402,76.933261,86.713962,87.059801,91.551864,107.058825,107.559731,109.854708,111.535166,118.224085,134.478473,138.095927,145.985093,146.54227,148.056043,148.989199,150.108255,150.80034,159.104807,160.691934,164.706858,167.275567,168.6988,170.808094,171.824962,173.659531,176.5454,179.605783,180.244589,191.075829,194.46995
joint_05292,NGRIP_02239,4224,14.510768,23.351292,23.698262,27.919441,28.933265,30.725153,32.322572,33.447215,35.141338,37.851929,39.799063,41.156658,43.093274,46.928252,49.666738,54.05583,54.725034,55.468517,57.536894,57.821137,58.542158,58.897286,64.290805,69.925647,72.868893,77.060342,85.979602,86.320558,91.092727,105.494445,106.004964,107.995513,109.266659,116.469585,134.223805,137.943865,145.848983,146.386288,147.86002,148.749233,149.927183,150.639275,158.891259,160.59618,164.553737,166.615035,168.199113,170.450857,171.549044,173.10033,176.656505,179.436417,180.022406,190.384629,193.458606
joint_06980,NGRIP_03966,3604,14.624379,22.882483,23.194667,27.828889,29.022274,30.959317,32.479735,33.656147,35.344877,38.213282,40.247678,41.642448,43.573394,47.39551,50.137376,54.005668,54.522384,55.381323,57.746714,58.031311,58.858035,59.267691,63.81406,69.077016,71.946193,75.99057,84.73575,85.066274,90.421088,103.044751,103.359632,105.615304,107.227687,114.176046,135.086704,138.45477,146.327523,146.918486,148.523907,149.543143,150.520979,151.188467,159.602273,160.732072,165.069153,168.844608,169.877034,171.634126,172.478118,174.978069,176.691939,179.779576,180.149718,190.586609,193.528077
joint_05143,NGRIP_04161,7612,14.770496,23.000371,23.326977,27.68752,28.879308,30.74017,32.347259,33.547212,35.231082,37.841423,39.672096,40.951777,42.805603,46.470571,49.122896,54.606256,55.472405,56.235877,58.407666,58.601578,59.392473,59.74342,64.972772,69.005555,71.644264,75.71062,83.092562,83.346926,88.11928,100.965019,101.479153,103.635305,105.020051,111.593061,135.478281,138.692911,146.519448,147.154642,148.825616,149.931281,150.819125,151.432667,159.943179,161.067854,165.308,169.868763,170.660528,172.210575,172.908189,175.854908,176.928366,179.469339,179.979394,190.749946,194.154454
joint_09286,NGRIP_01710,6130,14.61166,22.993911,23.313172,27.664938,28.690672,30.660646,32.480147,33.747617,35.547037,38.025262,39.815539,41.121704,42.991014,46.621093,49.160203,53.933435,54.758153,55.403442,57.357161,57.647351,58.295911,58.628083,63.396986,68.540378,71.006921,74.963329,83.26554,83.516703,88.641427,101.906637,102.338653,104.808679,106.568736,114.070588,134.746351,138.255877,146.128262,146.706343,148.262235,149.24161,150.298718,150.969759,159.329432,160.792654,164.867922,167.970361,169.224405,171.18386,172.11519,174.247737,177.059189,179.909051,180.518679,191.571469,194.770008
joint_02883,NGRIP_05834,1180,14.498502,22.971313,23.291749,28.116841,29.298494,31.335035,33.112142,34.415079,36.210357,38.67487,40.460476,41.629562,43.41446,46.758841,49.105452,54.735884,55.608301,56.44807,58.696219,58.975525,59.796259,60.144356,64.677696,70.297235,73.398041,78.084551,87.226291,87.563693,93.480886,107.33284,107.806111,110.141676,111.802649,118.695704,135.089404,138.472781,146.300858,146.909117,148.526794,149.582978,150.540305,151.186705,159.627047,160.930307,165.057396,168.834076,169.914473,171.311709,172.488536,175.01584,176.26875,179.434477,180.224006,191.122051,194.625119
joint_03165,NGRIP_02076,9788,14.79039,23.004596,23.278967,27.302947,28.314775,30.120383,31.889648,33.218084,34.993886,37.490609,39.222765,40.429478,42.123182,45.529575,47.897046,51.986616,52.575409,53.372742,55.594453,55.85027,56.609498,56.979183,61.24055,67.012991,70.268374,75.020865,83.579505,83.935665,90.008333,104.84126,105.275865,107.742049,109.49059,118.131114,134.721528,138.237256,146.132008,146.69493,148.242528,149.19755,150.260475,150.957935,159.294957,160.527582,164.850292,167.877623,169.162084,171.119568,172.083314,174.178484,177.196988,179.748729,180.189257,191.321097,194.885106
joint_02128,NGRIP_03872,1427,14.526732,22.807635,23.168111,27.45098,28.478452,30.180488,31.755483,32.93441,34.500311,37.306526,39.284627,40.418422,42.215949,45.653111,48.105858,53.109303,53.867839,54.811436,57.328222,57.638477,58.559737,58.957909,63.662061,69.903056,72.773888,77.098907,86.51654,86.834712,91.662051,107.115268,107.553733,109.719147,111.141082,117.511047,134.581664,138.157542,146.040244,146.605473,148.135471,149.086431,150.181624,150.865602,159.191336,160.730733,164.768903,167.543213,168.901271,170.952845,171.936762,173.886117,176.370533,179.769577,180.244374,191.231237,194.685212
joint_01860,NGRIP_04468,1782,14.69588,23.133321,23.466286,27.609589,28.65029,30.652919,32.474787,33.911353,35.880936,38.686563,40.648543,41.980329,43.865856,47.171607,49.274795,54.082867,54.816099,55.51581,57.490788,57.746883,58.448091,58.726018,63.552171,69.172828,72.325747,76.895925,85.230122,85.533062,89.521829,101.73197,102.168907,104.281326,105.692063,113.689926,134.872061,138.342123,146.184622,146.776027,148.359707,149.379152,150.38503,151.048904,159.444939,160.847838,164.912877,168.318812,169.487678,171.000979,172.252751,174.53741,177.28606,180.306003,180.548462,191.267377,194.230042
joint_00984,NGRIP_00455,3258,14.665656,23.187414,23.539252,27.963566,29.084868,30.987626,32.667491,33.890207,35.657165,38.746116,40.969008,42.187855,44.009188,47.544854,50.051702,55.384582,56.24436,57.166401,59.614601,59.945691,60.785589,61.200823,66.294479,71.433554,74.249145,78.576268,87.299547,87.620239,92.632971,107.431942,107.898069,110.267299,111.948733,118.213818,135.509042,138.711279,146.535889,147.173483,148.849294,149.960267,150.840997,151.452122,159.968974,161.07942,165.326496,169.948549,170.720886,172.253726,172.941517,175.922454,176.680785,179.961852,180.672121,190.52615,193.792166
joint_02981,NGRIP_03135,8864,14.631201,22.697543,23.007841,27.489719,28.733474,30.681925,32.124999,33.308618,34.986382,38.015527,40.120971,41.42737,43.426214,46.719039,48.841751,53.382297,54.143808,54.948063,57.17416,57.408029,58.227476,58.56085,62.508427,68.078663,71.375764,75.885575,82.63877,82.892894,87.524547,100.356615,100.844185,102.999896,104.504417,111.46221,135.682353,138.809565,146.646434,147.283136,148.982873,150.106851,150.945894,151.564496,160.103545,161.065621,165.426145,170.421888,171.043212,172.473438,173.122096,176.282298,177.290031,179.650679,180.40364,190.535026,193.867545
joint_09341,NGRIP_04527,6552,14.80616,22.75538,22.992555,27.167851,28.25383,30.107538,31.670388,32.877472,34.507409,37.175708,39.071885,40.394413,42.276365,45.959057,48.440246,54.10738,55.030925,55.901669,58.161919,58.452862,59.234069,59.576333,64.185092,69.666802,72.432527,76.288982,83.76678,84.093318,88.627123,103.428272,103.869792,106.340171,108.113327,115.347875,134.490998,138.103406,145.991787,146.549941,148.065684,149.001,150.11716,150.808261,159.11531,160.696643,164.714389,167.308053,168.723374,170.825663,171.838531,173.687033,176.620767,180.218014,180.600057,190.562223,194.008688
joint_07575,NGRIP_07472,2079,14.709611,23.03758,23.33474,27.786488,28.870022,30.852606,32.608678,33.898261,35.748006,38.518264,40.531319,41.766254,43.524552,46.79923,49.042353,53.974618,54.789139,55.499884,57.560432,57.782641,58.507353,58.858931,63.824049,69.389593,72.089488,76.101803,83.993986,84.291771,88.476041,100.33414,100.64829,102.434121,103.77405,109.262748,135.182291,138.516176,146.361254,146.973351,148.597786,149.65238,150.608674,151.245469,159.694982,160.956564,165.130034,169.101055,170.079765,171.795375,172.587503,175.204973,176.798965,179.747182,180.393006,190.564917,193.92234
joint_08714,NGRIP_02815,176,14.819352,23.326647,23.648988,28.423403,29.611235,31.622858,33.214156,34.417255,36.105325,38.66358,40.471581,41.842832,43.773889,47.552776,50.239185,55.31655,56.128786,56.835868,58.9164,59.140736,59.875164,60.215903,64.731537,69.585021,72.030008,75.883218,83.35883,83.595842,88.451654,100.820381,101.220091,103.40814,104.965367,111.141341,134.343765,138.024531,145.902085,146.452525,147.95357,148.883714,150.007606,150.713953,159.002289,160.647382,164.561595,167.066361,168.450268,170.24569,171.679629,173.37449,176.693517,180.164998,180.606995,191.422578,194.414262
joint_06402,NGRIP_07060,6963,14.604835,22.899663,23.249579,28.060856,29.370264,31.512823,33.091058,34.387283,36.216007,39.383372,41.528465,42.600046,44.190921,47.30549,49.561391,54.859441,55.750051,56.646829,59.157577,59.459053,60.292189,60.721832,66.531789,72.091919,75.078665,79.559124,88.228931,88.566402,93.262115,106.777283,107.254599,109.387685,110.980321,118.20398,134.950082,138.377525,146.237148,146.831126,148.419051,149.433579,150.443572,151.098608,159.500267,160.869255,164.990417,168.498777,169.624147,171.469644,172.33592,174.69509,176.883294,179.60335,180.118914,191.381194,194.929503
joint_06549,NGRIP_06909,4248,14.574566,23.18363,23.505972,28.092301,29.217525,31.290221,33.043871,34.425992,36.214942,38.853683,40.79009,42.170632,44.244475,47.848766,50.265645,55.418453,56.19468,57.070197,59.418529,59.692433,60.513376,60.933251,65.406139,70.096311,72.57604,76.60112,86.189462,86.513338,92.146525,103.085727,103.463714,105.378941,106.771765,112.461161,134.810686,138.305226,146.151798,146.738444,148.312524,149.321594,150.341183,151.009991,159.393513,160.82455,164.872066,168.173307,169.367156,170.913233,172.186168,174.402306,177.093904,180.123617,180.583834,191.429018,194.62927
joint_08135,NGRIP_05453,6015,14.716467,22.695034,22.972981,27.290296,28.391172,30.275416,31.993218,33.298887,35.011409,37.279168,38.933857,40.22151,42.114735,45.417319,47.514133,52.515299,53.317988,54.018337,55.943163,56.141563,56.8123,57.133966,61.970032,67.886415,70.564458,74.478548,81.862767,82.074435,86.279659,101.413144,101.92282,104.824761,106.874953,114.270144,135.135833,138.500692,146.325688,146.937548,148.562487,149.626519,150.573474,151.216142,159.665948,160.947923,165.088268,168.944146,170.005644,171.378086,172.538904,175.118042,176.799381,180.06535,180.430148,190.975859,194.206128
