comparison_id,driver_id,comparison_group,reduced_model_id,full_model_id,df,loglik_reduced,loglik_full,ll_gain_nats,gain_bits_per_event,LR_statistic,nominal_p,delta_AIC,fit_valid,invalid_reason,likelihood_nesting_ok,n_events,exposure_kyr,holm_nominal_p,realization_id
obl_after_base,obl,driver_after_base,B,B_obl,1,-111.27451430120215,-111.27248839949887,0.0020259017032771,5.5146383785780686e-05,0.0040518034065542,0.9492459101701054,1.9959481965934458,True,,True,53.0,163.68800100000004,0.9492459101701054,joint_09164
obl_after_phase,obl,driver_after_phase,BP,BP_obl,1,-101.01939488368808,-100.14881158335986,0.8705833003282208,0.02369785302008059,1.7411666006564417,0.18699107859731864,0.2588333993435583,True,,True,53.0,163.68800100000004,0.4571925513327524,joint_09164
phase_after_obl,obl,phase_after_driver,B_obl,BP_obl,2,-111.27248839949887,-100.14881158335986,11.12367681613901,0.30279383734142046,22.24735363227802,1.4758714794314316e-05,-18.24735363227802,True,,True,53.0,163.68800100000004,0.00013282843314882885,joint_09164
insol65n_after_base,insol65n,driver_after_base,B,B_insol65n,1,-111.27451430120215,-105.82571474685491,5.448799554347232,0.148319926336882,10.897599108694465,0.0009628898377955272,-8.897599108694465,True,,True,53.0,163.68800100000004,0.00674022886456869,joint_09164
insol65n_after_phase,insol65n,driver_after_phase,BP,BP_insol65n,1,-101.01939488368808,-99.99535110124592,1.0240437824421633,0.027875148803443123,2.0480875648843266,0.15239751711091745,-0.04808756488432664,True,,True,53.0,163.68800100000004,0.4571925513327524,joint_09164
phase_after_insol65n,insol65n,phase_after_driver,B_insol65n,BP_insol65n,2,-105.82571474685491,-99.99535110124592,5.830363645608998,0.15870635317168677,11.660727291217995,0.00293700875567015,-7.660727291217995,True,,True,53.0,163.68800100000004,0.0176220525340209,joint_09164
phase_reference,pre,reference,B,BP,2,-111.97257005485679,-103.67259455931865,8.299975495538135,0.22593082050778837,16.59995099107627,0.00024852291695367883,-12.59995099107627,True,,True,53.0,166.78217800000004,,joint_02532
ecc_after_base,ecc,driver_after_base,B,B_ecc,1,-111.97257005485679,-109.72299390071072,2.2495761541460695,0.06123495022053964,4.499152308292139,0.0339116605810063,-2.499152308292139,True,,True,53.0,166.78217800000004,0.2034699634860378,joint_02532
ecc_after_phase,ecc,driver_after_phase,BP,BP_ecc,1,-103.67259455931865,-102.8139232044989,0.858671354819748,0.023373601987770904,1.717342709639496,0.19003545620512138,0.282657290360504,True,,True,53.0,166.78217800000004,0.6211728060416188,joint_02532
phase_after_ecc,ecc,phase_after_driver,B_ecc,BP_ecc,2,-109.72299390071072,-102.8139232044989,6.909070696211813,0.18806947227501963,13.818141392423627,0.0009986854475523426,-9.818141392423627,True,,True,53.0,166.78217800000004,0.006990798132866399,joint_02532
obl_after_base,obl,driver_after_base,B,B_obl,1,-111.97257005485679,-111.96375294872882,0.008817106127963825,0.00024000745822273776,0.01763421225592765,0.8943564014235832,1.9823657877440723,True,,True,53.0,166.78217800000004,0.8943564014235832,joint_02532
obl_after_phase,obl,driver_after_phase,BP,BP_obl,1,-103.67259455931865,-103.33429637512785,0.3382981841908048,0.009208700239128589,0.6765963683816096,0.4107612220554686,1.3234036316183904,True,,True,53.0,166.78217800000004,0.8215224441109372,joint_02532
phase_after_obl,obl,phase_after_driver,B_obl,BP_obl,2,-111.96375294872882,-103.33429637512785,8.629456573600976,0.23489951328869424,17.25891314720195,0.00017876176263556895,-13.258913147201952,True,,True,53.0,166.78217800000004,0.0016088558637201206,joint_02532
insol65n_after_base,insol65n,driver_after_base,B,B_insol65n,1,-111.97257005485679,-105.63326814658488,6.339301908271906,0.1725599891653174,12.678603816543813,0.0003698636466598952,-10.678603816543813,True,,True,53.0,166.78217800000004,0.0029589091732791614,joint_02532
insol65n_after_phase,insol65n,driver_after_phase,BP,BP_insol65n,1,-103.67259455931865,-102.66285889943293,1.0097356598857203,0.027485672247657997,2.0194713197714407,0.1552932015104047,-0.019471319771440676,True,,True,53.0,166.78217800000004,0.6211728060416188,joint_02532
phase_after_insol65n,insol65n,phase_after_driver,B_insol65n,BP_insol65n,2,-105.63326814658488,-102.66285889943293,2.9704092471519488,0.08085650359012898,5.9408184943038975,0.05128231889391632,-1.9408184943038975,True,,True,53.0,166.78217800000004,0.2564115944695816,joint_02532
phase_reference,pre,reference,B,BP,2,-111.06942088887146,-105.26026482353336,5.809156065338101,0.1581290688153457,11.618312130676202,0.0029999607751842127,-7.618312130676202,True,,True,53.0,166.83982400000002,,joint_09596
ecc_after_base,ecc,driver_after_base,B,B_ecc,1,-111.06942088887146,-109.24307173603545,1.8263491528360163,0.04971443142883548,3.6526983056720326,0.055978451512828965,-1.6526983056720326,True,,True,53.0,166.83982400000002,0.3358707090769738,joint_09596
