age_kyr_bp,segment_id,intercept,lr04,lr04_scaled,co2,co2_scaled,precession_index,ecc,ecc_scaled,obl,obl_scaled,insol65n,insol65n_scaled,pre_phase_unwrapped_rad,pre_phase_rad,pre_phase_deg,pre_phase_sin,pre_phase_cos,pre_phase_extrapolated,same_type_exponential_history,time_since_last_event_kyr,log_time_since_last_event,rectangular_history_count,mis6_segment,event_id,B,BP,B_ecc,BP_ecc,B_obl,BP_obl,B_insol65n,BP_insol65n
160.879,MIS6,1.0,4.654840000000001,0.19553954140923172,190.7846880907373,-0.23048335086207153,0.02441334999999999,0.028907020000000002,0.009025498808218261,23.569441097142427,0.13725280285730795,474.1201216125488,-0.17897131746456638,65.36697108108719,2.535118009291324,145.25156249999964,0.5699743554400516,-0.8216624818869959,False,0.07406826067305543,4.1270000000000095,1.6345206928015654,0.0,1.0,MIS6:MIS6_DO_10,0.4004162340897071,0.18343410760105366,0.4847217103642675,0.21702479532636795,0.40537819396887026,0.19140666388967303,0.2747275195805201,0.17263497818003087
165.006,MIS6,1.0,4.6788,0.21326667961580087,194.68087483064673,-0.18990451203208908,0.027306839999999954,0.030632760000000005,0.0636725951092622,23.97841665243342,0.3205879341050591,478.0931633300782,-0.13883048786918004,66.3998783019713,3.5680252301754365,204.43278688524651,-0.41362549095656853,-0.9104471172072202,False,0.16016839640329822,3.5600000000000023,1.517322623526295,0.0,1.0,MIS6:MIS6_DO_11,0.3928917166239686,0.27816694356948063,0.43875258181074983,0.3074698672954785,0.404299445822534,0.34425442894202957,0.3010654170900891,0.3222624276997337
168.566,MIS6,1.0,4.49132,0.074557002196446,184.42611258118836,-0.2967080028140098,0.006288559999999835,0.03246644000000001,0.12173770778283902,24.120104531506914,0.38410362732949127,501.5685717773439,0.09834858981484779,67.31660533859258,4.484752266796718,256.9573770491811,-0.9742024516656111,-0.22567583647504807,False,0.71910497778876,1.1090000000000089,0.7462139014966418,1.0,1.0,MIS6:MIS6_DO_12,0.28499622468951713,0.26733875940310187,0.2526158538431845,0.26193686223315893,0.2940849426983151,0.35686629552866594,0.2916757928408126,0.3370228302518519
169.675,MIS6,1.0,4.5,0.08097902054506988,196.6794852759218,-0.1690889565783427,-0.002975000000000242,0.03303700000000001,0.13980499906977878,24.1191883719925,0.3836929323071457,510.9178878784182,0.19280752861501643,67.60218126095579,4.770328189159926,273.3196721311483,-0.9983219935376344,0.057906797692873546,False,0.5061931980144843,1.8309999999999889,1.0406300061297586,0.0,1.0,MIS6:MIS6_DO_13,0.3036061626856878,0.45730746750441986,0.31225700646775656,0.4627178475771968,0.3133759058325295,0.62626824202776,0.44298050963442354,0.6502722264671893
171.506,MIS6,1.0,4.49458,0.07696895839650522,197.58569660975007,-0.15965075299209058,-0.018273600000000115,0.034086920000000014,0.17305165230166314,24.072058582638423,0.3625656399662607,525.6842053222657,0.341996053278546,68.07367766658881,5.241824594792945,300.3344262295086,-0.8630922488181006,0.5050463048375999,False,0.7157148198518577,0.8580000000000041,0.619500640391649,1.0,1.0,MIS6:MIS6_DO_14,0.280292394779234,0.5042661411952648,0.2655019503522751,0.47515130387566806,0.2888153474270663,0.6931808558995105,0.57064044204219,0.7874621545318871
172.364,MIS6,1.0,4.430879999999999,0.02983963019289407,197.78302037554934,-0.15759562323979337,-0.02453896000000007,0.034538000000000006,0.18733550282345346,24.031322429320213,0.3443044800546157,531.4041905517579,0.39978677603188045,68.29461918271832,5.462766110922459,312.99344262295153,-0.7314317500546667,0.6819146537595212,False,0.26810861687335424,2.3880000000000052,1.2202397767898094,0.0,1.0,MIS6:MIS6_DO_15,0.31350102531869123,0.7573438728328752,0.32173646581140186,0.726610115360994,0.3221119506717444,1.0439562481462037,0.8096930294765448,1.2290399222215485
174.752,MIS6,1.0,4.310080000000001,-0.05953592470500351,197.32123117835195,-0.16240516412102318,-0.03547668000000002,0.03588008000000001,0.22983366303513367,23.863119209403656,0.26890251775944946,539.769526977539,0.48430427366947626,68.90954731851934,6.077694246723482,348.2262295081978,-0.20404791347494053,0.9789609026955689,False,0.31736944858172944,2.026999999999987,1.1075720300395773,0.0,1.0,MIS6:MIS6_DO_16,0.2820363562077099,0.5747488007532617,0.28040020889328116,0.5454180468959199,0.28739304417829,0.729805972083227,0.8159942401675978,0.8812953468619652
176.779,MIS6,1.0,4.444529999999999,0.03993877195081075,190.71367135781892,-0.23122299111848113,-0.034145850000000005,0.03698324,0.26476620835219133,23.66922628082682,0.18198439991900153,534.9093034667968,0.4351999808855807,69.45672133218447,0.3416829532090233,19.576991150443064,0.33507323110862897,0.9421920875248441,False,0.2258624076612445,3.0519999999999925,1.399210586386435,0.0,1.0,MIS6:MIS6_DO_17,0.3249776658317762,0.5534410074728954,0.2637205890499742,0.45936618628161446,0.3292657493120585,0.6651162905012852,0.926934365586569,0.7989533775114178
179.831,MIS6,1.0,4.405210000000001,0.010847324777091978,207.35514345696288,-0.057901828842643076,-0.013142920000000063,0.03864131,0.31727047374783124,23.326244004378996,0.02823266621581359,507.6448662414551,0.15973921140815667,70.3052293657027,1.1901909867272522,68.19292035398257,0.9284399324198275,0.3714825593325562,False,0.7277800664042233,0.47800000000000864,0.39068982252601586,1.0,1.0,MIS6:MIS6_DO_18,0.25741690012122637,0.15950105700198997,0.21926491488667962,0.14521818540004494,0.2574499426166852,0.1518246782692541,0.30702713475624616,0.15245713649161952
180.309,MIS6,1.0,4.41163,0.015597250790704396,209.3780965710287,-0.03683274415647225,-0.008351479999999991,0.0388815,0.3248763043251765,23.27031644808068,0.0031615201737917008,501.8913713684081,0.10160993069662096,70.43812151512005,1.3230831361445965,75.80707964601834,0.9694756534435105,0.24518759630184886,False,0.0009106980841311939,10.663000000000011,2.4564214377089137,0.0,1.0,MIS6:MIS6_DO_19,0.33388906363173415,0.2892763504844639,0.32204571263508136,0.2722996936042977,0.3330832521441166,0.2761358452957789,0.4283391866865374,0.27466549334555945
190.972,MIS6,1.0,4.134199999999999,-0.18966318128979354,231.38049033149173,0.1923224914317464,0.015692139999999754,0.04401602,0.4874654596438431,22.442452021727334,-0.36795267307632396,465.40624914550807,-0.26701017904312574,73.43387147966499,4.318833100689538,247.4509090909096,-0.9235513110420277,-0.3834748699361561,False,0.11334337700510602,3.265999999999991,1.4506766200491568,0.0,1.0,MIS6:MIS6_DO_20,0.2528170141605486,0.29361403349694654,0.2675216084362259,0.29986442940116403,0.2434337386122511,0.20719830345407325,0.09980502416847735,0.1703964214821825
